Time; Target; Sensor Body
07/11/2025 15:06; 18.9511; 32.2189
07/11/2025 15:06; 18.6844; 32.1570
07/11/2025 15:07; 25.1232; 32.0261
07/11/2025 15:07; 24.9984; 32.0097
07/11/2025 15:09; 32.3575; 31.8137
07/11/2025 15:10; 32.7451; 31.8220
07/11/2025 15:11; 58.9274; 31.9155
07/11/2025 15:11; 58.6341; 31.9444
