Time; Target; Sensor Body
08/10/2025 11:30; 42.1618; 32.8142
08/10/2025 11:30; 42.1436; 32.8183
08/10/2025 11:30; 42.0082; 32.8222
08/10/2025 11:32; 63.7927; 32.9639
08/10/2025 11:32; 63.8530; 32.9940
08/10/2025 11:32; 64.4657; 33.0271
08/10/2025 11:33; 65.0461; 33.1560
08/10/2025 11:33; 62.4950; 33.1992
