Time; Target; Sensor Body
07/29/2025 11:09; 26.8551; 28.4870
07/29/2025 11:10; 27.2413; 28.4853
07/29/2025 11:10; 27.8037; 28.4863
07/29/2025 11:10; 26.9279; 28.4860
07/29/2025 11:11; 52.5800; 28.4969
07/29/2025 11:11; 54.4650; 28.5055
07/29/2025 11:12; 57.0136; 28.6312
07/29/2025 11:12; 58.2498; 28.6752
