Time; Target; Sensor Body
09/04/2025 10:31; 23.7713; 22.2088
09/04/2025 10:31; 23.7586; 22.2331
09/04/2025 10:31; 23.9218; 22.2578
09/04/2025 10:32; -34.2275; 22.4845
09/04/2025 10:32; -34.3149; 22.5706
09/04/2025 10:32; -34.3537; 22.5749
09/04/2025 10:33; 11.0026; 22.7728
09/04/2025 10:33; 10.9645; 22.8121
09/04/2025 10:34; 24.6018; 22.9504
09/04/2025 10:34; 24.6923; 22.9818
