Time; Target; Sensor Body
08/10/2025 13:42; 40.3336; 33.6467
08/10/2025 13:42; 40.1025; 33.6609
08/10/2025 13:42; 39.7823; 33.6753
08/10/2025 13:42; 38.8397; 33.7143
08/10/2025 13:42; 38.4914; 33.7450
08/10/2025 13:44; 52.6502; 33.7909
08/10/2025 13:45; 52.6948; 33.8191
08/10/2025 13:46; 15.2389; 33.9577
08/10/2025 13:46; 15.6312; 33.9778
