Time; Target; Sensor Body
10/19/2025 11:00; 12.9552; 19.6887
10/19/2025 11:00; 13.0456; 19.6673
10/19/2025 11:01; 12.8798; 19.6452
10/19/2025 11:01; -51.5668; 19.5272
10/19/2025 11:02; -49.4012; 19.5010
10/19/2025 11:02; -49.6535; 19.4862
10/19/2025 11:04; 2.3665; 19.3637
10/19/2025 11:05; 2.9548; 19.3830
