Time; Target; Sensor Body
08/10/2025 11:24; 40.5581; 31.8838
08/10/2025 11:24; 39.9580; 31.9271
08/10/2025 11:24; 40.2886; 31.9605
08/10/2025 11:26; 49.5545; 32.3365
08/10/2025 11:26; 49.9988; 32.3797
08/10/2025 11:27; 20.2786; 32.4563
08/10/2025 11:27; 18.8939; 32.4686
08/10/2025 11:27; 19.2244; 32.4824
