Time; Target; Sensor Body
10/19/2025 12:54; 19.9898; 19.7606
10/19/2025 12:54; 19.7781; 19.7832
10/19/2025 12:55; 19.2914; 19.8075
10/19/2025 12:55; -52.5529; 19.8703
10/19/2025 12:55; -52.2056; 19.8867
10/19/2025 12:56; 5.1253; 19.9722
10/19/2025 12:57; 2.9657; 20.0099
10/19/2025 12:57; 2.7972; 20.0650
