Time; Target; Sensor Body
08/23/2025 10:15; 28.8565; 29.4443
08/23/2025 10:16; 28.2893; 29.4922
08/23/2025 10:16; 28.0130; 29.5029
08/23/2025 10:20; 41.0848; 29.8931
08/23/2025 10:21; 41.1321; 29.9335
08/23/2025 10:21; 41.2409; 29.9838
08/23/2025 10:23; 12.5201; 30.2643
08/23/2025 10:23; 12.8815; 30.3136
08/23/2025 10:24; -35.2942; 30.4884
08/23/2025 10:24; -35.2998; 30.5234
