Time; Target; Sensor Body
07/11/2025 12:43; 26.3862; 32.9741
07/11/2025 12:43; 26.4440; 32.9753
07/11/2025 12:43; 26.3911; 32.9761
07/11/2025 12:43; 26.2339; 32.9763
07/11/2025 12:43; 25.9969; 32.9759
07/11/2025 12:43; 26.1074; 32.9685
07/11/2025 12:44; 26.2275; 32.9717
07/11/2025 12:44; 26.3587; 32.9734
07/11/2025 12:46; 25.4711; 32.9062
07/11/2025 12:46; 25.5156; 32.9024
