Time; Target; Sensor Body
07/11/2025 13:18; 41.7881; 33.1323
07/11/2025 13:19; 40.4444; 33.1533
07/11/2025 13:19; 40.0054; 33.1575
07/11/2025 13:21; 57.2791; 33.2006
07/11/2025 13:21; 58.7957; 33.2271
07/11/2025 13:25; 36.6185; 33.3265
07/11/2025 13:25; 37.3185; 33.3459
07/11/2025 13:27; 60.6504; 33.4794
07/11/2025 13:28; 58.7081; 33.5768
