Time; Target; Sensor Body
09/21/2025 11:39; -5.3548; 22.7201
09/21/2025 11:39; -3.4165; 22.6981
09/21/2025 11:39; -7.2589; 22.6976
09/21/2025 11:40; 13.3171; 22.6183
09/21/2025 11:41; 13.5606; 22.5933
09/21/2025 11:41; 18.8551; 22.5445
09/21/2025 11:42; 18.8625; 22.5049
09/21/2025 11:43; 26.1833; 22.4810
09/21/2025 11:43; 25.6586; 22.4773
