Time; Target; Sensor Body
10/31/2025 11:18; 12.8174; 18.9390
10/31/2025 11:18; 13.1297; 18.9363
10/31/2025 11:18; 13.4676; 18.9356
10/31/2025 11:21; 12.7802; 18.8651
10/31/2025 11:22; 12.1543; 18.8770
10/31/2025 11:22; 12.0460; 18.8957
10/31/2025 11:23; -57.0067; 19.0540
10/31/2025 11:23; -56.5001; 19.0984
10/31/2025 11:25; 4.8493; 19.2739
10/31/2025 11:25; 3.9465; 19.3159
