Time; Target; Sensor Body
08/23/2025 12:06; 40.2686; 31.6659
08/23/2025 12:06; 40.1810; 31.7070
08/23/2025 12:07; 40.5357; 31.7580
08/23/2025 12:08; 53.1957; 31.9301
08/23/2025 12:08; 53.3326; 31.9488
08/23/2025 12:09; -29.0354; 32.2579
08/23/2025 12:09; -27.9588; 32.3426
08/23/2025 12:10; 22.5687; 32.5239
08/23/2025 12:10; 22.7641; 32.5625
