1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 2D0000008175C841
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Fri Aug 22 16:33:01 PDT 2025
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Sat Aug 23 04:33:01 PDT 2025
Total Mission Samples:  4168
Total Device Samples:  20608
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
8/23/25, 4:33:01 AM,%RH,89.394
8/23/25, 4:43:01 AM,%RH,87.364
8/23/25, 4:53:01 AM,%RH,87.886
8/23/25, 5:03:01 AM,%RH,85.735
8/23/25, 5:13:01 AM,%RH,87.364
8/23/25, 5:23:01 AM,%RH,88.926
8/23/25, 5:33:01 AM,%RH,89.959
8/23/25, 5:43:01 AM,%RH,88.407
8/23/25, 5:53:01 AM,%RH,87.314
8/23/25, 6:03:01 AM,%RH,89.91
8/23/25, 6:13:01 AM,%RH,91.446
8/23/25, 6:23:01 AM,%RH,92.46
8/23/25, 6:33:01 AM,%RH,90.936
8/23/25, 6:43:01 AM,%RH,92.965
8/23/25, 6:53:01 AM,%RH,93.468
8/23/25, 7:03:01 AM,%RH,92.002
8/23/25, 7:13:01 AM,%RH,91.597
8/23/25, 7:23:01 AM,%RH,91.142
8/23/25, 7:33:01 AM,%RH,88.626
8/23/25, 7:43:01 AM,%RH,84.135
8/23/25, 7:53:01 AM,%RH,77.312
8/23/25, 8:03:01 AM,%RH,57.072
8/23/25, 8:13:01 AM,%RH,48.919
8/23/25, 8:23:01 AM,%RH,48.307
8/23/25, 8:33:01 AM,%RH,47.741
8/23/25, 8:43:01 AM,%RH,38.051
8/23/25, 8:53:01 AM,%RH,33.306
8/23/25, 9:03:01 AM,%RH,31.09
8/23/25, 9:13:01 AM,%RH,34.54
8/23/25, 9:23:01 AM,%RH,31.849
8/23/25, 9:33:01 AM,%RH,35.129
8/23/25, 9:43:01 AM,%RH,36.674
8/23/25, 9:53:01 AM,%RH,29.238
8/23/25, 10:03:01 AM,%RH,25.101
8/23/25, 10:13:01 AM,%RH,24.378
8/23/25, 10:23:01 AM,%RH,22.411
8/23/25, 10:33:01 AM,%RH,23.087
8/23/25, 10:43:01 AM,%RH,22.465
8/23/25, 10:53:01 AM,%RH,20.892
8/23/25, 11:03:01 AM,%RH,20.263
8/23/25, 11:13:01 AM,%RH,20.946
8/23/25, 11:23:01 AM,%RH,18.89
8/23/25, 11:33:01 AM,%RH,20.263
8/23/25, 11:43:01 AM,%RH,19.683
8/23/25, 11:53:01 AM,%RH,18.89
