1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 53000000817C8341
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jun 25 12:46:01 PDT 2025
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Sun Jun 29 22:46:01 PDT 2025
Total Mission Samples:  4732
Total Device Samples:  12086
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/29/25, 10:46:01 PM,%RH,85.337
6/29/25, 10:56:01 PM,%RH,86.984
6/29/25, 11:06:01 PM,%RH,89.16
6/29/25, 11:16:01 PM,%RH,89.636
6/29/25, 11:26:01 PM,%RH,90.65
6/29/25, 11:36:01 PM,%RH,91.126
6/29/25, 11:46:01 PM,%RH,90.053
6/29/25, 11:56:01 PM,%RH,91.661
6/30/25, 12:06:01 AM,%RH,91.604
6/30/25, 12:16:01 AM,%RH,91.604
6/30/25, 12:26:01 AM,%RH,94.254
6/30/25, 12:36:01 AM,%RH,94.78
6/30/25, 12:46:01 AM,%RH,94.254
6/30/25, 12:56:01 AM,%RH,94.725
6/30/25, 1:06:01 AM,%RH,94.673
6/30/25, 1:16:01 AM,%RH,95.198
6/30/25, 1:26:01 AM,%RH,94.725
6/30/25, 1:36:01 AM,%RH,95.721
6/30/25, 1:46:01 AM,%RH,96.242
6/30/25, 1:56:01 AM,%RH,96.762
6/30/25, 2:06:01 AM,%RH,95.721
6/30/25, 2:16:01 AM,%RH,95.671
6/30/25, 2:26:01 AM,%RH,96.762
6/30/25, 2:36:01 AM,%RH,96.713
6/30/25, 2:46:01 AM,%RH,97.231
6/30/25, 2:56:01 AM,%RH,96.713
6/30/25, 3:06:01 AM,%RH,96.666
6/30/25, 3:16:01 AM,%RH,98.218
6/30/25, 3:26:01 AM,%RH,97.659
6/30/25, 3:36:01 AM,%RH,98.175
6/30/25, 3:46:01 AM,%RH,99.756
6/30/25, 3:56:01 AM,%RH,98.689
6/30/25, 4:06:01 AM,%RH,99.202
6/30/25, 4:16:01 AM,%RH,99.202
6/30/25, 4:26:01 AM,%RH,99.202
6/30/25, 4:36:01 AM,%RH,99.673
6/30/25, 4:46:01 AM,%RH,99.673
6/30/25, 4:56:01 AM,%RH,99.673
6/30/25, 5:06:01 AM,%RH,100
6/30/25, 5:16:01 AM,%RH,100
6/30/25, 5:26:01 AM,%RH,100
6/30/25, 5:36:01 AM,%RH,100
6/30/25, 5:46:01 AM,%RH,100
6/30/25, 5:56:01 AM,%RH,99.635
6/30/25, 6:06:01 AM,%RH,100
6/30/25, 6:16:01 AM,%RH,99.673
6/30/25, 6:26:01 AM,%RH,97.231
