DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m,well_id
2018-07-25 14:40:00,8.2707245816,7/25/2018,02:40:00 pm,0,8.895,8.3182,0.04747541839999947,-76.87967879224,KWF-1
2018-07-25 14:50:00,8.2713975968,7/25/2018,02:50:00 pm,0,8.884,8.3177,0.046302403200000335,-76.88085180744,KWF-1
2018-07-25 15:00:00,8.270744976,7/25/2018,03:00:00 pm,0,8.876,8.3162,0.045455024000000684,-76.88169918663999,KWF-1
2018-07-25 15:10:00,8.269980186,7/25/2018,03:10:00 pm,0,8.869,8.3155,0.04551981400000038,-76.88163439664,KWF-1
2018-07-25 15:20:00,8.2689808604,7/25/2018,03:20:00 pm,0,8.862,8.3145,0.045519139600001424,-76.88163507104,KWF-1
2018-07-25 15:30:00,8.2680325208,7/25/2018,03:30:00 pm,0,8.856,8.3131,0.045067479200000087,-76.88208673144,KWF-1
2018-07-25 15:40:00,8.267175955999999,7/25/2018,03:40:00 pm,0,8.852,8.3121,0.04492404400000005,-76.88223016664,KWF-1
2018-07-25 15:50:00,8.266309194,7/25/2018,03:50:00 pm,0,8.849,8.3111,0.04479080599999996,-76.88236340464,KWF-1
2018-07-25 16:00:00,8.2660236724,7/25/2018,04:00:00 pm,0,8.845,8.3096,0.0435763276000003,-76.88357788304,KWF-1
2018-07-25 16:10:00,8.266156236,7/25/2018,04:10:00 pm,0,8.844,8.3089,0.04274376399999902,-76.88441044664,KWF-1
2018-07-25 16:20:00,8.266115447199999,7/25/2018,04:20:00 pm,0,8.842,8.3077,0.04158455280000162,-76.88556965784,KWF-1
2018-07-25 16:30:00,8.265442431999999,7/25/2018,04:30:00 pm,0,8.839,8.3069,0.041457568000002,-76.88569664264,KWF-1
2018-07-25 16:40:00,8.2651161216,7/25/2018,04:40:00 pm,0,8.838,8.306000000000001,0.04088387839999896,-76.88627033224,KWF-1
2018-07-25 16:50:00,8.264891783200001,7/25/2018,04:50:00 pm,0,8.837,8.3051,0.04020821679999997,-76.88694599384,KWF-1
2018-07-25 17:00:00,8.2634233864,7/25/2018,05:00:00 pm,0,8.836,8.304,0.04057661360000076,-76.88657759704,KWF-1
2018-07-25 17:10:00,8.263617133199999,7/25/2018,05:10:00 pm,0,8.835,8.3027,0.03908286680000117,-76.88807134384,KWF-1
2018-07-25 17:20:00,8.2644635008,7/25/2018,05:20:00 pm,0,8.833,8.3029,0.038436499199999474,-76.88871771144,KWF-1
2018-07-25 17:30:00,8.2646368532,7/25/2018,05:30:00 pm,0,8.831,8.302999999999999,0.03836314680000008,-76.88879106384,KWF-1
2018-07-25 17:40:00,8.2639434436,7/25/2018,05:40:00 pm,0,8.829,8.3026,0.03865655639999943,-76.88849765424,KWF-1
2018-07-25 17:50:00,8.2641473876,7/25/2018,05:50:00 pm,0,8.828,8.3022,0.038052612399999575,-76.88910159824,KWF-1
2018-07-25 18:00:00,8.2644533036,7/25/2018,06:00:00 pm,0,8.827,8.3016,0.03714669640000068,-76.89000751424,KWF-1
2018-07-25 18:10:00,8.264932572000001,7/25/2018,06:10:00 pm,0,8.826,8.3016,0.036667428000001216,-76.89048678264,KWF-1
2018-07-25 18:20:00,8.265095727199999,7/25/2018,06:20:00 pm,0,8.825,8.3012,0.03610427280000117,-76.89104993784,KWF-1
2018-07-25 18:30:00,8.2645144868,7/25/2018,06:30:00 pm,0,8.824,8.3007,0.036185513200001296,-76.89096869744,KWF-1
2018-07-25 18:40:00,8.265289474,7/25/2018,06:40:00 pm,0,8.823,8.3003,0.03501052600000065,-76.89214368463999,KWF-1
2018-07-25 18:50:00,8.265697362000001,7/25/2018,06:50:00 pm,0,8.822000000000001,8.3006,0.03490263800000015,-76.89225157263999,KWF-1
2018-07-25 19:00:00,8.265615784400001,7/25/2018,07:00:00 pm,0,8.822000000000001,8.3006,0.034984215599999764,-76.89216999503999,KWF-1
2018-07-25 19:10:00,8.2663397856,7/25/2018,07:10:00 pm,0,8.821,8.3002,0.033860214400000636,-76.89329399624,KWF-1
2018-07-25 19:20:00,8.266380574400001,7/25/2018,07:20:00 pm,0,8.82,8.3003,0.033919425600000615,-76.89323478504,KWF-1
2018-07-25 19:30:00,8.266849645599999,7/25/2018,07:30:00 pm,0,8.82,8.3002,0.033350354400001336,-76.89380385624,KWF-1
2018-07-25 19:40:00,8.267512463600001,7/25/2018,07:40:00 pm,0,8.818999999999999,8.3006,0.03308753640000006,-76.89406667424,KWF-1
2018-07-25 19:50:00,8.268705535999999,7/25/2018,07:50:00 pm,0,8.818,8.301,0.032294464000001355,-76.89485974664,KWF-1
2018-07-25 20:00:00,8.269317368,7/25/2018,08:00:00 pm,0,8.818,8.3016,0.032282632000001144,-76.89487157864,KWF-1
2018-07-25 20:10:00,8.2698986084,7/25/2018,08:10:00 pm,0,8.817,8.3022,0.032301391599999014,-76.89485281904,KWF-1
2018-07-25 20:20:00,8.2707245816,7/25/2018,08:20:00 pm,0,8.817,8.3031,0.03237541840000091,-76.89477879224,KWF-1
2018-07-25 20:30:00,8.271326216399999,7/25/2018,08:30:00 pm,0,8.816,8.3035,0.032173783600001116,-76.89498042704,KWF-1
2018-07-25 20:40:00,8.272152189599996,7/25/2018,08:40:00 pm,0,8.815,8.3038,0.03164781040000264,-76.89550640024,KWF-1
2018-07-25 20:50:00,8.2733146704,7/25/2018,08:50:00 pm,0,8.815,8.3049,0.03158532960000038,-76.89556888103999,KWF-1
2018-07-25 21:00:00,8.274140643600001,7/25/2018,09:00:00 pm,0,8.815,8.306000000000001,0.03185935640000004,-76.89529485423999,KWF-1
2018-07-25 21:10:00,8.274915630799999,7/25/2018,09:10:00 pm,0,8.814,8.3065,0.03158436920000085,-76.89556984144,KWF-1
2018-07-25 21:20:00,8.2754458852,7/25/2018,09:20:00 pm,0,8.814,8.3071,0.031654114800000244,-76.89550009583999,KWF-1
2018-07-25 21:30:00,8.276404421999999,7/25/2018,09:30:00 pm,0,8.812999999999999,8.3078,0.03139557800000148,-76.89575863264,KWF-1
2018-07-25 21:40:00,8.276791915599999,7/25/2018,09:40:00 pm,0,8.814,8.308,0.03120808440000112,-76.89594612623999,KWF-1
2018-07-25 21:50:00,8.2773935504,7/25/2018,09:50:00 pm,0,8.812999999999999,8.3083,0.030906449599999775,-76.89624776104,KWF-1
2018-07-25 22:00:00,8.277556705599999,7/25/2018,10:00:00 pm,0,8.812999999999999,8.3088,0.0312432943999994,-76.89591091624,KWF-1
2018-07-25 22:10:00,8.277893213199999,7/25/2018,10:10:00 pm,0,8.812999999999999,8.3091,0.031206786800002106,-76.89594742384,KWF-1
2018-07-25 22:20:00,8.277454733599999,7/25/2018,10:20:00 pm,0,8.812999999999999,8.3091,0.03164526640000176,-76.89550894423999,KWF-1
2018-07-25 22:30:00,8.2773119728,7/25/2018,10:30:00 pm,0,8.812000000000001,8.3084,0.031088027200000926,-76.89606618344,KWF-1
2018-07-25 22:40:00,8.2772405924,7/25/2018,10:40:00 pm,0,8.812000000000001,8.3087,0.03145940759999988,-76.89569480304,KWF-1
2018-07-25 22:50:00,8.277128423199999,7/25/2018,10:50:00 pm,0,8.811,8.3087,0.03157157680000111,-76.89558263384,KWF-1
2018-07-25 23:00:00,8.2776688748,7/25/2018,11:00:00 pm,0,8.811,8.3088,0.031131125199999943,-76.89602308543999,KWF-1
2018-07-25 23:10:00,8.277526113999999,7/25/2018,11:10:00 pm,0,8.811,8.3084,0.030873886000001963,-76.89628032463999,KWF-1
2018-07-25 23:20:00,8.2770264512,7/25/2018,11:20:00 pm,0,8.81,8.3085,0.03147354880000108,-76.89568066184,KWF-1
2018-07-25 23:30:00,8.277444536399999,7/25/2018,11:30:00 pm,0,8.81,8.3084,0.03095546360000156,-76.89619874704,KWF-1
2018-07-25 23:40:00,8.277424142000001,7/25/2018,11:40:00 pm,0,8.81,8.3084,0.030975858000001463,-76.89617835263999,KWF-1
2018-07-25 23:50:00,8.27681231,7/25/2018,11:50:00 pm,0,8.809,8.3082,0.03138768999999897,-76.89576652064,KWF-1
2018-07-26 00:00:00,8.2765879716,7/26/2018,12:00:00 am,0,8.81,8.3084,0.03181202840000097,-76.89534218224,KWF-1
2018-07-26 00:10:00,8.275945548,7/26/2018,12:10:00 am,0,8.81,8.3076,0.0316544520000015,-76.89549975864,KWF-1
2018-07-26 00:20:00,8.2757518012,7/26/2018,12:20:00 am,0,8.81,8.3076,0.03184819880000056,-76.89530601183999,KWF-1
2018-07-26 00:30:00,8.275119574799996,7/26/2018,12:30:00 am,0,8.809,8.3074,0.03228042520000152,-76.89487378544,KWF-1
2018-07-26 00:40:00,8.2752215468,7/26/2018,12:40:00 am,0,8.809,8.307,0.03177845320000117,-76.89537575744,KWF-1
2018-07-26 00:50:00,8.2753541104,7/26/2018,12:50:00 am,0,8.809,8.3069,0.031545889600002035,-76.89560832104,KWF-1
2018-07-26 01:00:00,8.2757212096,7/26/2018,01:00:00 am,0,8.808,8.3075,0.03177879039999887,-76.89537542024,KWF-1
2018-07-26 01:10:00,8.275894562000001,7/26/2018,01:10:00 am,0,8.809,8.3073,0.031405438000000174,-76.89574877263999,KWF-1
2018-07-26 01:20:00,8.274885039199999,7/26/2018,01:20:00 am,0,8.808,8.3066,0.03171496080000047,-76.89543924984,KWF-1
2018-07-26 01:30:00,8.2747524756,7/26/2018,01:30:00 am,0,8.809,8.3069,0.032147524400000904,-76.89500668624,KWF-1
2018-07-26 01:40:00,8.2740488688,7/26/2018,01:40:00 am,0,8.808,8.3065,0.032451131200000205,-76.89470307943999,KWF-1
2018-07-26 01:50:00,8.273508417199999,7/26/2018,01:50:00 am,0,8.808,8.3056,0.03209158280000146,-76.89506262783999,KWF-1
2018-07-26 02:00:00,8.2726518524,7/26/2018,02:00:00 am,0,8.808,8.3056,0.032948147600000866,-76.89420606304,KWF-1
2018-07-26 02:10:00,8.2729577684,7/26/2018,02:10:00 am,0,8.808,8.3054,0.03244223160000104,-76.89471197904,KWF-1
2018-07-26 02:20:00,8.2717952876,7/26/2018,02:20:00 am,0,8.808,8.3048,0.033004712400000365,-76.89414949824,KWF-1
2018-07-26 02:30:00,8.2721317952,7/26/2018,02:30:00 am,0,8.808,8.3046,0.032468204800000684,-76.89468600584,KWF-1
2018-07-26 02:40:00,8.2713975968,7/26/2018,02:40:00 am,0,8.808,8.3045,0.033102403200000914,-76.89405180744,KWF-1
2018-07-26 02:50:00,8.271305822,7/26/2018,02:50:00 am,0,8.808,8.3042,0.03289417799999938,-76.89426003264,KWF-1
2018-07-26 03:00:00,8.270846947999999,7/26/2018,03:00:00 am,0,8.808,8.3038,0.03295305200000165,-76.89420115864,KWF-1
2018-07-26 03:10:00,8.270245313199997,7/26/2018,03:10:00 am,0,8.808,8.3037,0.033454686800000744,-76.89369952384,KWF-1
2018-07-26 03:20:00,8.2703064964,7/26/2018,03:20:00 am,0,8.808,8.3029,0.03259350359999935,-76.89456070704,KWF-1
2018-07-26 03:30:00,8.2695315092,7/26/2018,03:30:00 am,0,8.808,8.3031,0.03356849080000046,-76.89358571983999,KWF-1
2018-07-26 03:40:00,8.2689910576,7/26/2018,03:40:00 am,0,8.808,8.3024,0.03340894240000125,-76.89374526824,KWF-1
2018-07-26 03:50:00,8.2690420436,7/26/2018,03:50:00 am,0,8.808,8.3028,0.03375795639999879,-76.89339625424,KWF-1
2018-07-26 04:00:00,8.26916441,7/26/2018,04:00:00 am,0,8.808,8.3027,0.033535589999999615,-76.89361862064,KWF-1
2018-07-26 04:10:00,8.26865455,7/26/2018,04:10:00 am,0,8.808,8.3026,0.033945449999999155,-76.89320876064,KWF-1
2018-07-26 04:20:00,8.26788976,7/26/2018,04:20:00 am,0,8.809,8.3024,0.03451024000000125,-76.89264397064,KWF-1
2018-07-26 04:30:00,8.26712497,7/26/2018,04:30:00 am,0,8.808,8.3012,0.03407503000000034,-76.89307918064,KWF-1
2018-07-26 04:40:00,8.2669516176,7/26/2018,04:40:00 am,0,8.808,8.3012,0.0342483823999995,-76.89290582824,KWF-1
2018-07-26 04:50:00,8.267359505599996,7/26/2018,04:50:00 am,0,8.808,8.3011,0.033740494400001715,-76.89341371623999,KWF-1
2018-07-26 05:00:00,8.266768068,7/26/2018,05:00:00 am,0,8.808,8.3009,0.034131932000001086,-76.89302227863999,KWF-1
2018-07-26 05:10:00,8.266513137999999,7/26/2018,05:10:00 am,0,8.808,8.3006,0.034086861999998774,-76.89306734864,KWF-1
2018-07-26 05:20:00,8.2670637868,7/26/2018,05:20:00 am,0,8.809,8.301,0.033936213200000516,-76.89321799743999,KWF-1
2018-07-26 05:30:00,8.26814469,7/26/2018,05:30:00 am,0,8.809,8.3017,0.03355531000000056,-76.89359890064,KWF-1
2018-07-26 05:40:00,8.2688890856,7/26/2018,05:40:00 am,0,8.808,8.3023,0.03341091440000099,-76.89374329623999,KWF-1
2018-07-26 05:50:00,8.2695926924,7/26/2018,05:50:00 am,0,8.808,8.3031,0.033507307600000764,-76.89364690304,KWF-1
2018-07-26 06:00:00,8.269541706399998,7/26/2018,06:00:00 am,0,8.808,8.3033,0.03375829360000182,-76.89339591704,KWF-1
2018-07-26 06:10:00,8.2691338184,7/26/2018,06:10:00 am,0,8.808,8.3036,0.034466181599999146,-76.89268802904,KWF-1
2018-07-26 06:20:00,8.2692051988,7/26/2018,06:20:00 am,0,8.809,8.3035,0.034294801199999725,-76.89285940943999,KWF-1
2018-07-26 06:30:00,8.2692357904,7/26/2018,06:30:00 am,0,8.808,8.3041,0.03486420960000025,-76.89229000104,KWF-1
2018-07-26 06:40:00,8.2691746072,7/26/2018,06:40:00 am,0,8.808,8.3045,0.0353253928000008,-76.89182881784,KWF-1
2018-07-26 06:50:00,8.269725256000001,7/26/2018,06:50:00 am,0,8.809,8.305,0.035274744000000524,-76.89187946663999,KWF-1
2018-07-26 07:00:00,8.2702555104,7/26/2018,07:00:00 am,0,8.809,8.3058,0.03554448959999945,-76.89160972104,KWF-1
2018-07-26 07:10:00,8.2706532012,7/26/2018,07:10:00 am,0,8.809,8.3066,0.03594679879999951,-76.89120741184,KWF-1
2018-07-26 07:20:00,8.270204524399999,7/26/2018,07:20:00 am,0,8.81,8.3063,0.036095475600001585,-76.89105873503999,KWF-1
2018-07-26 07:30:00,8.269969988799998,7/26/2018,07:30:00 am,0,8.81,8.3063,0.03633001120000223,-76.89082419943999,KWF-1
2018-07-26 07:40:00,8.2692969736,7/26/2018,07:40:00 am,0,8.81,8.3062,0.03690302640000098,-76.89025118424,KWF-1
2018-07-26 07:50:00,8.269001254800001,7/26/2018,07:50:00 am,0,8.81,8.306000000000001,0.036998745200000016,-76.89015546544,KWF-1
2018-07-26 08:00:00,8.2692459876,7/26/2018,08:00:00 am,0,8.81,8.3061,0.03685401240000097,-76.89030019824,KWF-1
2018-07-26 08:10:00,8.2692969736,7/26/2018,08:10:00 am,0,8.811,8.306000000000001,0.03670302639999967,-76.89045118423999,KWF-1
2018-07-26 08:20:00,8.2694805232,7/26/2018,08:20:00 am,0,8.811,8.3066,0.03711947679999916,-76.89003473384,KWF-1
2018-07-26 08:30:00,8.2695926924,7/26/2018,08:30:00 am,0,8.811,8.3066,0.037007307599999706,-76.89014690304,KWF-1
2018-07-26 08:40:00,8.269745650399999,7/26/2018,08:40:00 am,0,8.811,8.3066,0.03685434959999867,-76.89029986104,KWF-1
2018-07-26 08:50:00,8.269031846399999,7/26/2018,08:50:00 am,0,8.812000000000001,8.3064,0.037368153600001015,-76.88978605704,KWF-1
2018-07-26 09:00:00,8.269001254800001,7/26/2018,09:00:00 am,0,8.812000000000001,8.3067,0.03769874520000016,-76.88945546544,KWF-1
2018-07-26 09:10:00,8.2682160704,7/26/2018,09:10:00 am,0,8.812999999999999,8.3064,0.03818392960000061,-76.88897028104,KWF-1
2018-07-26 09:20:00,8.268338436799999,7/26/2018,09:20:00 am,0,8.812999999999999,8.3061,0.0377615632000019,-76.88939264743999,KWF-1
2018-07-26 09:30:00,8.2666966876,7/26/2018,09:30:00 am,0,8.812999999999999,8.3059,0.03920331239999975,-76.88795089823999,KWF-1
2018-07-26 09:40:00,8.266135841599999,7/26/2018,09:40:00 am,0,8.814,8.3055,0.03936415840000152,-76.88779005223999,KWF-1
2018-07-26 09:50:00,8.2669822092,7/26/2018,09:50:00 am,0,8.814,8.3055,0.038517790800000284,-76.88863641984,KWF-1
2018-07-26 10:00:00,8.267308519599997,7/26/2018,10:00:00 am,0,8.814,8.3052,0.03789148040000079,-76.88926273023999,KWF-1
2018-07-26 10:10:00,8.266574321199998,7/26/2018,10:10:00 am,0,8.815,8.3048,0.03822567880000172,-76.88892853184,KWF-1
2018-07-26 10:20:00,8.265789136799999,7/26/2018,10:20:00 am,0,8.816,8.3048,0.03901086320000147,-76.88814334743999,KWF-1
2018-07-26 10:30:00,8.263872063200001,7/26/2018,10:30:00 am,0,8.816,8.3042,0.040327936800000685,-76.88682627384,KWF-1
2018-07-26 10:40:00,8.2647490224,7/26/2018,10:40:00 am,0,8.817,8.3044,0.03965097759999914,-76.88750323304,KWF-1
2018-07-26 10:50:00,8.2651773048,7/26/2018,10:50:00 am,0,8.818,8.3038,0.038622695200000834,-76.88853151544,KWF-1
2018-07-26 11:00:00,8.2651467132,7/26/2018,11:00:00 am,0,8.818999999999999,8.3038,0.038653286800000686,-76.88850092384,KWF-1
2018-07-26 11:10:00,8.264973360800001,7/26/2018,11:10:00 am,0,8.82,8.3029,0.03792663920000017,-76.88922757144,KWF-1
2018-07-26 11:20:00,8.26457567,7/26/2018,11:20:00 am,0,8.82,8.3024,0.03782433000000118,-76.88932988063999,KWF-1
2018-07-26 11:30:00,8.2644940924,7/26/2018,11:30:00 am,0,8.822000000000001,8.3022,0.037705907599999484,-76.88944830304,KWF-1
2018-07-26 11:40:00,8.2644940924,7/26/2018,11:40:00 am,0,8.823,8.3015,0.037005907600001116,-76.89014830304,KWF-1
2018-07-26 11:50:00,8.2640556128,7/26/2018,11:50:00 am,0,8.823,8.3014,0.03734438719999922,-76.88980982344,KWF-1
2018-07-26 12:00:00,8.2633214144,7/26/2018,12:00:00 pm,0,8.824,8.3009,0.03757858560000038,-76.88957562504,KWF-1
2018-07-26 12:10:00,8.262036567200001,7/26/2018,12:10:00 pm,0,8.825,8.3,0.037963432800001584,-76.88919077784,KWF-1
2018-07-26 12:20:00,8.262056961599999,7/26/2018,12:20:00 pm,0,8.826,8.2995,0.03744303840000107,-76.88971117224,KWF-1
2018-07-26 12:30:00,8.2605273816,7/26/2018,12:30:00 pm,0,8.827,8.2984,0.03787261840000156,-76.88928159224,KWF-1
2018-07-26 12:40:00,8.260201071200001,7/26/2018,12:40:00 pm,0,8.828,8.2976,0.037398928800000064,-76.88975528184,KWF-1
2018-07-26 12:50:00,8.258661294,7/26/2018,12:50:00 pm,0,8.828,8.2965,0.0378387060000005,-76.88931550464,KWF-1
2018-07-26 13:00:00,8.258039264799999,7/26/2018,01:00:00 pm,0,8.83,8.2958,0.037760735200000894,-76.88939347544,KWF-1
2018-07-26 13:10:00,8.2574682216,7/26/2018,01:10:00 pm,0,8.831,8.2952,0.037731778399999534,-76.88942243224,KWF-1
2018-07-26 13:20:00,8.256244557599999,7/26/2018,01:20:00 pm,0,8.831,8.2937,0.03745544240000065,-76.88969876824,KWF-1
2018-07-26 13:30:00,8.2548475412,7/26/2018,01:30:00 pm,0,8.832,8.2927,0.037852458799999766,-76.88930175184,KWF-1
2018-07-26 13:40:00,8.254521230799996,7/26/2018,01:40:00 pm,0,8.833,8.2918,0.03727876920000206,-76.88987544144,KWF-1
2018-07-26 13:50:00,8.2533281584,7/26/2018,01:50:00 pm,0,8.833,8.2905,0.03717184159999931,-76.88998236904,KWF-1
2018-07-26 14:00:00,8.253338355599999,7/26/2018,02:00:00 pm,0,8.834,8.2895,0.036161644400001684,-76.89099256624,KWF-1
2018-07-26 14:10:00,8.251380493200001,7/26/2018,02:10:00 pm,0,8.835,8.2883,0.036919506800000335,-76.89023470384,KWF-1
2018-07-26 14:20:00,8.250452548,7/26/2018,02:20:00 pm,0,8.835,8.2869,0.0364474519999991,-76.89070675864,KWF-1
2018-07-26 14:30:00,8.2502384068,7/26/2018,02:30:00 pm,0,8.836,8.2863,0.03606159320000124,-76.89109261744,KWF-1
2018-07-26 14:40:00,8.250544322799998,7/26/2018,02:40:00 pm,0,8.835,8.2856,0.035055677200002584,-76.89209853343999,KWF-1
2018-07-26 14:50:00,8.2496979552,7/26/2018,02:50:00 pm,0,8.835,8.2847,0.035002044800000576,-76.89215216584,KWF-1
2018-07-26 15:00:00,8.248922967999999,7/26/2018,03:00:00 pm,0,8.834,8.2842,0.035277031999999764,-76.89187717864,KWF-1
2018-07-26 15:10:00,8.2476381208,7/26/2018,03:10:00 pm,0,8.834,8.2833,0.03566187920000097,-76.89149233143999,KWF-1
2018-07-26 15:20:00,8.2465062316,7/26/2018,03:20:00 pm,0,8.834,8.2825,0.0359937684000009,-76.89116044224,KWF-1
2018-07-26 15:30:00,8.2449766516,7/26/2018,03:30:00 pm,0,8.834,8.2815,0.03652334839999938,-76.89063086224,KWF-1
2018-07-26 15:40:00,8.2454865116,7/26/2018,03:40:00 pm,0,8.834,8.2809,0.03541348840000147,-76.89174072224,KWF-1
2018-07-26 15:50:00,8.2443240308,7/26/2018,03:50:00 pm,0,8.834,8.2798,0.03547596920000018,-76.89167824143999,KWF-1
2018-07-26 16:00:00,8.243518451999996,7/26/2018,04:00:00 pm,0,8.835,8.2788,0.03528154800000216,-76.89187266264,KWF-1
2018-07-26 16:10:00,8.243712198799999,7/26/2018,04:10:00 pm,0,8.836,8.2779,0.034187801200001644,-76.89296640943999,KWF-1
2018-07-26 16:20:00,8.244222058799998,7/26/2018,04:20:00 pm,0,8.837,8.2771,0.032877941200002425,-76.89427626944,KWF-1
2018-07-26 16:30:00,8.243518451999996,7/26/2018,04:30:00 pm,0,8.837,8.2767,0.033181548000001726,-76.89397266264,KWF-1
2018-07-26 16:40:00,8.243049380799999,7/26/2018,04:40:00 pm,0,8.837,8.276,0.032950619200001086,-76.89420359144,KWF-1
2018-07-26 16:50:00,8.2432737192,7/26/2018,04:50:00 pm,0,8.838,8.2752,0.031926280800000484,-76.89522792983999,KWF-1
2018-07-26 17:00:00,8.2424375488,7/26/2018,05:00:00 pm,0,8.839,8.2743,0.031862451200000315,-76.89529175944,KWF-1
2018-07-26 17:10:00,8.2427230704,7/26/2018,05:10:00 pm,0,8.839,8.2738,0.031076929599999307,-76.89607728104,KWF-1
2018-07-26 17:20:00,8.2432533248,7/26/2018,05:20:00 pm,0,8.839,8.2735,0.030246675200000794,-76.89690753544,KWF-1
2018-07-26 17:30:00,8.2432227332,7/26/2018,05:30:00 pm,0,8.839,8.2733,0.030077266800001112,-76.89707694383999,KWF-1
2018-07-26 17:40:00,8.242947408800001,7/26/2018,05:40:00 pm,0,8.838,8.273,0.0300525911999987,-76.89710161944,KWF-1
2018-07-26 17:50:00,8.2432227332,7/26/2018,05:50:00 pm,0,8.838,8.2723,0.029077266799999887,-76.89807694384,KWF-1
2018-07-26 18:00:00,8.2432941136,7/26/2018,06:00:00 pm,0,8.838,8.272,0.02870588640000093,-76.89844832424,KWF-1
2018-07-26 18:10:00,8.2428454368,7/26/2018,06:10:00 pm,0,8.838,8.2715,0.028654563199999924,-76.89849964744,KWF-1
2018-07-26 18:20:00,8.2425599152,7/26/2018,06:20:00 pm,0,8.838,8.2708,0.028240084800000176,-76.89891412584,KWF-1
2018-07-26 18:30:00,8.2430697752,7/26/2018,06:30:00 pm,0,8.838,8.2704,0.027330224800000025,-76.89982398584,KWF-1
2018-07-26 18:40:00,8.2435286492,7/26/2018,06:40:00 pm,0,8.838,8.2704,0.026871350800000467,-76.90028285984,KWF-1
2018-07-26 18:50:00,8.244456594399999,7/26/2018,06:50:00 pm,0,8.838,8.2704,0.02594340560000141,-76.90121080504,KWF-1
2018-07-26 19:00:00,8.245190792799999,7/26/2018,07:00:00 pm,0,8.838,8.2705,0.025309207200001186,-76.90184500344,KWF-1
2018-07-26 19:10:00,8.245353947999996,7/26/2018,07:10:00 pm,0,8.838,8.2703,0.024946052000002442,-76.90220815864,KWF-1
2018-07-26 19:20:00,8.245302962,7/26/2018,07:20:00 pm,0,8.838,8.27,0.024697037999999342,-76.90245717264,KWF-1
2018-07-26 19:30:00,8.246241104400001,7/26/2018,07:30:00 pm,0,8.838,8.2698,0.023558895600000795,-76.90359531504,KWF-1
2018-07-26 19:40:00,8.2471282608,7/26/2018,07:40:00 pm,0,8.837,8.2703,0.02317173920000037,-76.90398247144,KWF-1
2018-07-26 19:50:00,8.2472506272,7/26/2018,07:50:00 pm,0,8.838,8.2708,0.0235493727999998,-76.90360483783999,KWF-1
2018-07-26 20:00:00,8.247597332,7/26/2018,08:00:00 pm,0,8.838,8.2708,0.023202667999999704,-76.90395154264,KWF-1
2018-07-26 20:10:00,8.2478624592,7/26/2018,08:10:00 pm,0,8.838,8.2709,0.023037540799998982,-76.90411666984,KWF-1
2018-07-26 20:20:00,8.247740092799999,7/26/2018,08:20:00 pm,0,8.837,8.271,0.023259907200001703,-76.90389430344,KWF-1
2018-07-26 20:30:00,8.247576937599998,7/26/2018,08:30:00 pm,0,8.837,8.2714,0.02382306240000176,-76.90333114824,KWF-1
2018-07-26 20:40:00,8.2480867976,7/26/2018,08:40:00 pm,0,8.837,8.2721,0.024013202400000818,-76.90314100824,KWF-1
2018-07-26 20:50:00,8.249412433599996,7/26/2018,08:50:00 pm,0,8.837,8.2729,0.023487566400001825,-76.90366664423999,KWF-1
2018-07-26 21:00:00,8.249993673999999,7/26/2018,09:00:00 pm,0,8.837,8.2733,0.02330632600000193,-76.90384788464,KWF-1
2018-07-26 21:10:00,8.250962408,7/26/2018,09:10:00 pm,0,8.837,8.2744,0.02343759200000051,-76.90371661863999,KWF-1
2018-07-26 21:20:00,8.2517068036,7/26/2018,09:20:00 pm,0,8.837,8.2757,0.023993196400001082,-76.90316101424,KWF-1
2018-07-26 21:30:00,8.2528284956,7/26/2018,09:30:00 pm,0,8.836,8.2766,0.02377150440000086,-76.90338270624,KWF-1
2018-07-26 21:40:00,8.253766638,7/26/2018,09:40:00 pm,0,8.836,8.2773,0.023533362000000224,-76.90362084864,KWF-1
2018-07-26 21:50:00,8.2544702448,7/26/2018,09:50:00 pm,0,8.837,8.2788,0.024329755200000136,-76.90282445544,KWF-1
2018-07-26 22:00:00,8.254531428,7/26/2018,10:00:00 pm,0,8.836,8.2788,0.024268572000000432,-76.90288563864,KWF-1
2018-07-26 22:10:00,8.2545518224,7/26/2018,10:10:00 pm,0,8.836,8.2787,0.024148177600000764,-76.90300603304,KWF-1
2018-07-26 22:20:00,8.2545518224,7/26/2018,10:20:00 pm,0,8.836,8.2792,0.0246481775999996,-76.90250603304,KWF-1
2018-07-26 22:30:00,8.254796555199999,7/26/2018,10:30:00 pm,0,8.836,8.2796,0.024803444800001632,-76.90235076584,KWF-1
2018-07-26 22:40:00,8.254531428,7/26/2018,10:40:00 pm,0,8.837,8.2796,0.025068572000000344,-76.90208563864,KWF-1
2018-07-26 22:50:00,8.2541031456,7/26/2018,10:50:00 pm,0,8.836,8.279,0.02489685439999967,-76.90225735624,KWF-1
2018-07-26 23:00:00,8.2531140172,7/26/2018,11:00:00 pm,0,8.836,8.2784,0.025285982799999832,-76.90186822784,KWF-1
2018-07-26 23:10:00,8.252889678799999,7/26/2018,11:10:00 pm,0,8.836,8.2783,0.02541032120000075,-76.90174388944,KWF-1
2018-07-26 23:20:00,8.2526245516,7/26/2018,11:20:00 pm,0,8.836,8.2784,0.025775448399999238,-76.90137876224,KWF-1
