baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m
8.2721012036,7/27/2018,04:50:00 pm,0,9.896,8.5795,0.3073987963999993,-70.00166300552762
8.2716219352,7/27/2018,05:00:00 pm,0,9.886000000000001,8.577,0.3053780647999993,-70.00368373712762
8.270551229199999,7/27/2018,05:10:00 pm,0,9.879,8.5751,0.3045487708000021,-70.00451303112762
8.27043906,7/27/2018,05:20:00 pm,0,9.872,8.5741,0.3036609400000003,-70.00540086192761
8.269735453200001,7/27/2018,05:30:00 pm,0,9.867,8.573,0.3032645468000013,-70.0057972551276
8.268338436799999,7/27/2018,05:40:00 pm,0,9.862,8.5715,0.30316156320000154,-70.0059002387276
8.2682262676,7/27/2018,05:50:00 pm,0,9.857999999999999,8.5698,0.3015737324000014,-70.00748806952761
8.2671657588,7/27/2018,06:00:00 pm,0,9.855,8.5686,0.30143424120000084,-70.00762756072761
8.2674716748,7/27/2018,06:10:00 pm,0,9.852,8.5668,0.2993283252000012,-70.0097334767276
8.267532858,7/27/2018,06:20:00 pm,0,9.85,8.5656,0.29806714200000073,-70.0109946599276
8.2674206888,7/27/2018,06:30:00 pm,0,9.847000000000001,8.5647,0.2972793112000005,-70.01178249072761
8.267441083200001,7/27/2018,06:40:00 pm,0,9.845,8.564,0.2965589168000005,-70.01250288512762
8.2681344928,7/27/2018,06:50:00 pm,0,9.843,8.562999999999999,0.2948655072000008,-70.01419629472761
8.2680835068,7/27/2018,07:00:00 pm,0,9.842,8.5625,0.2944164932,-70.01464530872761
8.2681039012,7/27/2018,07:10:00 pm,0,9.84,8.5615,0.2933960988000006,-70.01566570312761
8.2689502688,7/27/2018,07:20:00 pm,0,9.839,8.5609,0.2919497312000008,-70.0171120707276
8.2692357904,7/27/2018,07:30:00 pm,0,9.837,8.5611,0.2918642095999999,-70.01719759232762
8.269827227999999,7/27/2018,07:40:00 pm,0,9.836,8.561,0.2911727719999995,-70.01788902992762
8.2698680168,7/27/2018,07:50:00 pm,0,9.835,8.561,0.2911319831999997,-70.01792981872761
8.27043906,7/27/2018,08:00:00 pm,0,9.834,8.5613,0.29086094,-70.01820086192761
8.271611737999999,7/27/2018,08:10:00 pm,0,9.833,8.5618,0.2901882620000009,-70.01887353992761
8.2724988944,7/27/2018,08:20:00 pm,0,9.833,8.5624,0.28990110560000026,-70.01916069632762
8.273793938799999,7/27/2018,08:30:00 pm,0,9.831,8.5632,0.2894060612000011,-70.01965574072761
8.2750991804,7/27/2018,08:40:00 pm,0,9.831,8.5643,0.28920081959999955,-70.01986098232761
8.2765879716,7/27/2018,08:50:00 pm,0,9.83,8.5659,0.2893120283999995,-70.01974977352761
8.277424142000001,7/27/2018,09:00:00 pm,0,9.83,8.5666,0.2891758580000001,-70.01988594392762
8.278596819999999,7/27/2018,09:10:00 pm,0,9.829,8.568,0.2894031800000008,-70.0196586219276
8.279973442000001,7/27/2018,09:20:00 pm,0,9.829,8.5689,0.288926558,-70.02013524392761
8.2806158656,7/27/2018,09:30:00 pm,0,9.828,8.5698,0.289184134400001,-70.01987766752761
8.2806056684,7/27/2018,09:40:00 pm,0,9.828,8.571,0.29039433159999994,-70.01866747032761
8.2812684864,7/27/2018,09:50:00 pm,0,9.828,8.5716,0.2903315136,-70.01873028832762
8.2817273604,7/27/2018,10:00:00 pm,0,9.828,8.5723,0.29057263960000057,-70.01848916232761
8.282624713999999,7/27/2018,10:10:00 pm,0,9.827,8.5729,0.290275286,-70.01878651592762
8.283328320799999,7/27/2018,10:20:00 pm,0,9.827,8.574,0.2906716792000008,-70.01839012272761
8.2843276464,7/27/2018,10:30:00 pm,0,9.827,8.575,0.29067235359999977,-70.01838944832761
8.28471514,7/27/2018,10:40:00 pm,0,9.826,8.5757,0.29098486,-70.01807694192762
8.284256266,7/27/2018,10:50:00 pm,0,9.826,8.5764,0.2921437339999997,-70.0169180679276
8.2843174492,7/27/2018,11:00:00 pm,0,9.826,8.5773,0.2929825507999997,-70.01607925112761
8.283705617199999,7/27/2018,11:10:00 pm,0,9.826,8.5777,0.2939943828000011,-70.0150674191276
8.283685222799999,7/27/2018,11:20:00 pm,0,9.826,8.5782,0.29451477720000163,-70.0145470247276
8.2836138424,7/27/2018,11:30:00 pm,0,9.826,8.5784,0.2947861576000008,-70.01427564432761
8.2832161516,7/27/2018,11:40:00 pm,0,9.826,8.5788,0.2955838483999997,-70.01347795352761
8.2833691096,7/27/2018,11:50:00 pm,0,9.826,8.5791,0.2957308903999998,-70.01333091152762
8.282930630000001,7/28/2018,12:00:00 am,0,9.826,8.5802,0.29726936999999864,-70.01179243192762
8.282583925199999,7/28/2018,12:10:00 am,0,9.826,8.58,0.2974160747999992,-70.01164572712761
8.2827368832,7/28/2018,12:20:00 am,0,9.825,8.5804,0.29766311679999896,-70.01139868512762
8.283644434,7/28/2018,12:30:00 am,0,9.825,8.5814,0.2977555660000011,-70.0113062359276
8.2838789696,7/28/2018,12:40:00 am,0,9.826,8.5821,0.2982210304000006,-70.01084077152761
8.2835526592,7/28/2018,12:50:00 am,0,9.826,8.5825,0.29894734079999985,-70.01011446112761
8.2829204328,7/28/2018,01:00:00 am,0,9.826,8.5832,0.3002795672000005,-70.00878223472762
8.2821046568,7/28/2018,01:10:00 am,0,9.826,8.5836,0.3014953432000009,-70.00756645872761
8.2821046568,7/28/2018,01:20:00 am,0,9.826,8.5837,0.3015953432000007,-70.0074664587276
8.2816865716,7/28/2018,01:30:00 am,0,9.826,8.5842,0.3025134283999993,-70.00654837352761
8.28216584,7/28/2018,01:40:00 am,0,9.826,8.5849,0.30273416,-70.00632764192761
8.2828184608,7/28/2018,01:50:00 am,0,9.826,8.5856,0.3027815391999997,-70.00628026272761
8.282655305599999,7/28/2018,02:00:00 am,0,9.826,8.5864,0.30374469439999885,-70.00531710752762
