baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m
8.2916186444,8/10/2018,06:30:00 am,0,9.735,8.4491,0.15748135559999987,-25.009016325053302
8.291751207999999,8/10/2018,06:40:00 am,0,9.753,8.4499,0.15814879200000045,-25.008348888653302
8.2925363924,8/10/2018,06:50:00 am,0,9.761000000000001,8.4513,0.1587636075999992,-25.007734073053307
8.292322251199998,8/10/2018,07:00:00 am,0,9.755,8.4514,0.15907774880000147,-25.007419931853303
8.293739662,8/10/2018,07:10:00 am,0,9.75,8.4526,0.1588603380000002,-25.007637342653304
8.293933408800001,8/10/2018,07:20:00 am,0,9.746,8.4538,0.15986659119999835,-25.006631089453307
8.294004789199999,8/10/2018,07:30:00 am,0,9.745,8.4542,0.16019521080000132,-25.006302469853303
8.294545240799996,8/10/2018,07:40:00 am,0,9.743,8.455,0.16045475920000207,-25.0060429214533
8.294779776399999,8/10/2018,07:50:00 am,0,9.743,8.4557,0.16092022360000158,-25.005577457053302
8.2955343692,8/10/2018,08:00:00 am,0,9.742,8.4572,0.16166563079999996,-25.004832049853306
8.294820565199997,8/10/2018,08:10:00 am,0,9.742,8.4574,0.16257943480000134,-25.003918245853303
8.29312783,8/10/2018,08:20:00 am,0,9.742,8.4571,0.16397217000000094,-25.002525510653303
8.293280787999999,8/10/2018,08:30:00 am,0,9.742,8.4567,0.16341921200000087,-25.003078468653303
8.294963326,8/10/2018,08:40:00 am,0,9.742,8.4568,0.1618366739999999,-25.004661006653304
8.2948817484,8/10/2018,08:50:00 am,0,9.742,8.4576,0.16271825159999942,-25.003779429053303
8.2944432688,8/10/2018,09:00:00 am,0,9.742,8.4583,0.16385673119999922,-25.002640949453305
8.2941373528,8/10/2018,09:10:00 am,0,9.742,8.458,0.1638626472000002,-25.002635033453302
8.293964000399999,8/10/2018,09:20:00 am,0,9.742,8.457,0.1630359996000017,-25.003461681053302
8.294035380799999,8/10/2018,09:30:00 am,0,9.743,8.4562,0.16216461920000216,-25.004333061453302
8.2944840576,8/10/2018,09:40:00 am,0,9.742,8.4552,0.16071594239999953,-25.005781738253305
8.2953610168,8/10/2018,09:50:00 am,0,9.743,8.454,0.15863898320000125,-25.0078586974533
8.2954018056,8/10/2018,10:00:00 am,0,9.743,8.4519,0.156498194400001,-25.009999486253303
8.296390934,8/10/2018,10:10:00 am,0,9.743,8.4497,0.15330906600000027,-25.013188614653302
8.2969823716,8/10/2018,10:20:00 am,0,9.744,8.4475,0.15051762839999938,-25.015980052253305
8.2977267672,8/10/2018,10:30:00 am,0,9.743,8.4446,0.1468732327999991,-25.019624447853303
8.2979103168,8/10/2018,10:40:00 am,0,9.744,8.4417,0.1437896832000014,-25.022707997453303
8.297594203600001,8/10/2018,10:50:00 am,0,9.744,8.4391,0.1415057964000006,-25.024991884253303
