baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m
8.204432584400001,6/2/2019,12:00:00 PM,0,3.8989999999999996,9.1649,0.9604674156000002,-92.96468827039999
8.204616134,6/2/2019,12:10:00 PM,0,3.887,9.1654,0.960783866,-92.96437182
8.205197374399999,6/2/2019,12:20:00 PM,0,3.8789999999999996,9.1663,0.9611026256000006,-92.96405306039999
8.2057276288,6/2/2019,12:30:00 PM,0,3.872,9.1671,0.9613723711999996,-92.9637833148
8.205238163199999,6/2/2019,12:40:00 PM,0,3.866,9.1663,0.9610618368000008,-92.9640938492
8.2051667828,6/2/2019,12:50:00 PM,0,3.862,9.1661,0.9609332172000008,-92.9642224688
8.2055032904,6/2/2019,1:00:00 PM,0,3.858,9.1663,0.9607967096000004,-92.96435897639999
8.2050444164,6/2/2019,1:10:00 PM,0,3.8560000000000003,9.1656,0.9605555835999996,-92.9646001024
8.2035658224,6/2/2019,1:20:00 PM,0,3.853,9.1641,0.9605341775999996,-92.9646215084
8.204055288,6/2/2019,1:30:00 PM,0,3.8510000000000004,9.1642,0.9601447120000001,-92.965010974
8.2035658224,6/2/2019,1:40:00 PM,0,3.8489999999999998,9.1638,0.9602341776000004,-92.9649215084
8.2032293148,6/2/2019,1:50:00 PM,0,3.8480000000000003,9.1632,0.9599706852,-92.96518500079999
8.202668468799999,6/2/2019,2:00:00 PM,0,3.846,9.1635,0.9608315312000021,-92.9643241548
8.206033544799999,6/2/2019,2:10:00 PM,0,3.845,9.1716,0.9655664552000012,-92.95958923079999
8.206390446799999,6/2/2019,2:20:00 PM,0,3.845,9.1887,0.982309553200002,-92.9428461328
8.2071756312,6/2/2019,2:30:00 PM,0,3.843,9.1909,0.983724368799999,-92.9414313172
8.205278951999999,6/2/2019,2:40:00 PM,0,3.842,9.1942,0.9889210480000016,-92.936234638
8.206553602,6/2/2019,2:50:00 PM,0,3.841,9.1917,0.9851463980000013,-92.940009288
8.205370726799996,6/2/2019,3:00:00 PM,0,3.841,9.1915,0.9861292732000012,-92.93902641279999
8.204667119999998,6/2/2019,3:10:00 PM,0,3.84,9.1893,0.9846328800000012,-92.94052280599999
8.203749371999999,6/2/2019,3:20:00 PM,0,3.84,9.187000000000001,0.9832506280000004,-92.941905058
8.2021993976,6/2/2019,3:30:00 PM,0,3.839,9.1852,0.9830006024000006,-92.9421550836
8.201393818799998,6/2/2019,3:40:00 PM,0,3.839,9.1835,0.9821061812000024,-92.9430495048
8.1989872796,6/2/2019,3:50:00 PM,0,3.839,9.1801,0.9811127203999988,-92.9440429656
8.197804404400001,6/2/2019,4:00:00 PM,0,3.839,9.1779,0.9800955956,-92.94506009039999
8.1969886284,6/2/2019,4:10:00 PM,0,3.839,9.1762,0.9792113716,-92.9459443144
8.1961728524,6/2/2019,4:20:00 PM,0,3.839,9.1744,0.9782271476000002,-92.9469285384
8.1952245128,6/2/2019,4:30:00 PM,0,3.84,9.1731,0.9778754872000004,-92.9472801988
8.1970498116,6/2/2019,4:40:00 PM,0,3.84,9.1741,0.9770501883999998,-92.9481054976
8.1984570252,6/2/2019,4:50:00 PM,0,3.84,9.1769,0.9784429748,-92.9467127112
8.2001599576,6/2/2019,5:00:00 PM,0,3.84,9.1778,0.9776400423999992,-92.9475156436
8.2003129156,6/2/2019,5:10:00 PM,0,3.84,9.1777,0.9773870844,-92.9477686016
8.199762266799999,6/2/2019,5:20:00 PM,0,3.84,9.1764,0.9766377331999988,-92.9485179528
8.1997316752,6/2/2019,5:30:00 PM,0,3.841,9.1762,0.976468324799999,-92.9486873612
8.199690886399999,6/2/2019,5:40:00 PM,0,3.84,9.1753,0.9756091136000008,-92.9495465724
8.2002925212,6/2/2019,5:50:00 PM,0,3.84,9.1753,0.9750074788000004,-92.9501482072
8.2002925212,6/2/2019,6:00:00 PM,0,3.841,9.1751,0.9748074788000008,-92.9503482072
8.200170154799999,6/2/2019,6:10:00 PM,0,3.841,9.1749,0.9747298452000006,-92.9504258408
8.203096751199999,6/2/2019,6:20:00 PM,0,3.841,9.1773,0.974203248800002,-92.9509524372
8.2036474,6/2/2019,6:30:00 PM,0,3.842,9.1773,0.9736526000000012,-92.951503086
8.2021586088,6/2/2019,6:40:00 PM,0,3.842,9.1756,0.9734413911999996,-92.9517142948
8.2026174828,6/2/2019,6:50:00 PM,0,3.843,9.1757,0.9730825172000016,-92.9520731688
8.203494441999997,6/2/2019,7:00:00 PM,0,3.843,9.176,0.9725055580000016,-92.952650128
8.2047385004,6/2/2019,7:10:00 PM,0,3.843,9.1771,0.9723614995999998,-92.9527941864
8.206043742,6/2/2019,7:20:00 PM,0,3.843,9.1782,0.9721562579999999,-92.952999428
8.2065841936,6/2/2019,7:30:00 PM,0,3.843,9.1786,0.9720158064,-92.9531398796
8.2073795752,6/2/2019,7:40:00 PM,0,3.844,9.1795,0.9721204248000016,-92.9530352612
8.207818054799999,6/2/2019,7:50:00 PM,0,3.844,9.1794,0.9715819452000004,-92.9535737408
8.2090825076,6/2/2019,8:00:00 PM,0,3.844,9.1801,0.9710174923999996,-92.9541381936
8.210683468,6/2/2019,8:10:00 PM,0,3.845,9.1816,0.9709165320000004,-92.95423915399999
8.2112953,6/2/2019,8:20:00 PM,0,3.845,9.1823,0.9710047,-92.954150986
8.2113666804,6/2/2019,8:30:00 PM,0,3.845,9.1826,0.9712333196000014,-92.9539223664
8.2118969348,6/2/2019,8:40:00 PM,0,3.846,9.1825,0.9706030651999988,-92.9545526208
8.2131409932,6/2/2019,8:50:00 PM,0,3.846,9.1835,0.9703590068000008,-92.9547966792
8.2134265148,6/2/2019,9:00:00 PM,0,3.846,9.1839,0.9704734851999994,-92.9546822008
8.2130186268,6/2/2019,9:10:00 PM,0,3.846,9.1835,0.970481373200002,-92.9546743128
8.2144768264,6/2/2019,9:20:00 PM,0,3.847,9.1846,0.9701231735999992,-92.9550325124
8.215629109999998,6/2/2019,9:30:00 PM,0,3.847,9.1857,0.9700708900000024,-92.955084796
8.2160981812,6/2/2019,9:40:00 PM,0,3.8480000000000003,9.1862,0.9701018188,-92.9550538672
8.216638632799999,6/2/2019,9:50:00 PM,0,3.8480000000000003,9.187000000000001,0.9703613672000008,-92.9547943188
8.217179084400001,6/2/2019,10:00:00 PM,0,3.8480000000000003,9.1873,0.9701209156000008,-92.95503477039999
8.218555706399998,6/2/2019,10:10:00 PM,0,3.8489999999999998,9.1881,0.969544293600002,-92.95561139239999
8.218739256000001,6/2/2019,10:20:00 PM,0,3.8480000000000003,9.1882,0.9694607440000008,-92.955694942
8.218443537199999,6/2/2019,10:30:00 PM,0,3.8489999999999998,9.1877,0.9692564628000008,-92.95589922319999
8.219860948,6/2/2019,10:40:00 PM,0,3.8489999999999998,9.189,0.969139052000001,-92.956016634
8.221033626,6/2/2019,10:50:00 PM,0,3.85,9.1898,0.9687663739999994,-92.956389312
8.2201056808,6/2/2019,11:00:00 PM,0,3.85,9.1895,0.969394319200001,-92.95576136679999
8.220625737999999,6/2/2019,11:10:00 PM,0,3.8510000000000004,9.1898,0.9691742620000009,-92.955981424
8.2209418512,6/2/2019,11:20:00 PM,0,3.8510000000000004,9.1896,0.9686581488000012,-92.9564975372
8.222083937599999,6/2/2019,11:30:00 PM,0,3.8510000000000004,9.1907,0.9686160624000006,-92.9565396236
8.2223286704,6/2/2019,11:40:00 PM,0,3.8510000000000004,9.1907,0.9683713295999999,-92.9567843564
8.222971094,6/2/2019,11:50:00 PM,0,3.852,9.1917,0.9687289060000008,-92.95642678
8.2229405024,6/3/2019,12:00:00 AM,0,3.852,9.1914,0.9684594975999996,-92.9566961884
8.222083937599999,6/3/2019,12:10:00 AM,0,3.852,9.1906,0.9685160624000008,-92.9566396236
8.2222878816,6/3/2019,12:20:00 AM,0,3.852,9.1905,0.9682121184000004,-92.95694356759999
8.2230628688,6/3/2019,12:30:00 AM,0,3.853,9.1913,0.9682371312000004,-92.9569185548
8.222400050800001,6/3/2019,12:40:00 AM,0,3.853,9.1904,0.9679999492000012,-92.95715573679999
8.2215842748,6/3/2019,12:50:00 AM,0,3.8539999999999996,9.1898,0.9682157252000004,-92.9569399608
8.221635260800001,6/3/2019,1:00:00 AM,0,3.8539999999999996,9.1895,0.9678647392000012,-92.9572909468
8.2215638804,6/3/2019,1:10:00 AM,0,3.855,9.1893,0.9677361195999996,-92.95741956639999
8.2215128944,6/3/2019,1:20:00 AM,0,3.855,9.1892,0.9676871055999996,-92.95746858039999
8.2200852864,6/3/2019,1:30:00 AM,0,3.8560000000000003,9.1882,0.9681147136000005,-92.9570409724
8.2201260752,6/3/2019,1:40:00 AM,0,3.8560000000000003,9.1877,0.9675739248,-92.95758176119999
8.2193816796,6/3/2019,1:50:00 AM,0,3.8560000000000003,9.1865,0.9671183204000008,-92.95803736559999
8.2193816796,6/3/2019,2:00:00 AM,0,3.8560000000000003,9.1868,0.9674183204000002,-92.9577373656
8.2193816796,6/3/2019,2:10:00 AM,0,3.8569999999999998,9.1866,0.9672183204000008,-92.95793736559999
8.2196264124,6/3/2019,2:20:00 AM,0,3.8569999999999998,9.1869,0.9672735875999994,-92.95788209839999
8.218841227999999,6/3/2019,2:30:00 AM,0,3.858,9.1858,0.966958772,-92.958196914
8.219116552400001,6/3/2019,2:40:00 AM,0,3.858,9.1861,0.9669834476000004,-92.9581722384
8.219504046,6/3/2019,2:50:00 AM,0,3.858,9.1867,0.9671959539999992,-92.95795973199999
8.219289904799997,6/3/2019,3:00:00 AM,0,3.858,9.1861,0.9668100952000014,-92.9583455908
8.2189330028,6/3/2019,3:10:00 AM,0,3.859,9.1856,0.9666669972000008,-92.9584886888
8.2183721568,6/3/2019,3:20:00 AM,0,3.86,9.1849,0.9665278432000016,-92.9586278428
8.217321845199999,6/3/2019,3:30:00 AM,0,3.861,9.1838,0.966478154799999,-92.9586775312
8.217005732,6/3/2019,3:40:00 AM,0,3.861,9.1835,0.966494268,-92.95866141799999
8.217352436799999,6/3/2019,3:50:00 AM,0,3.862,9.1835,0.9661475632000016,-92.9590081228
8.2171484928,6/3/2019,4:00:00 AM,0,3.862,9.1836,0.9664515072000004,-92.95870417879999
8.217811310799997,6/3/2019,4:10:00 AM,0,3.863,9.184,0.9661886892000008,-92.9589669968
8.2182599876,6/3/2019,4:20:00 AM,0,3.863,9.1843,0.9660400124000006,-92.9591156736
8.218015254800001,6/3/2019,4:30:00 AM,0,3.864,9.1841,0.9660847452000016,-92.95907094079999
8.2186780728,6/3/2019,4:40:00 AM,0,3.864,9.1845,0.9658219272000004,-92.9593337588
8.218514917599999,6/3/2019,4:50:00 AM,0,3.865,9.1845,0.9659850824000014,-92.9591706036
8.218423142799999,6/3/2019,5:00:00 AM,0,3.865,9.1841,0.9656768572000018,-92.9594788288
8.218871819599999,6/3/2019,5:10:00 AM,0,3.865,9.1847,0.9658281804000008,-92.9593275056
8.220064892,6/3/2019,5:20:00 AM,0,3.866,9.1854,0.9653351079999996,-92.95982057799999
8.220421794,6/3/2019,5:30:00 AM,0,3.866,9.186,0.965578206,-92.95957748
8.2203300192,6/3/2019,5:40:00 AM,0,3.867,9.186,0.9656699807999995,-92.9594857052
8.220778695999996,6/3/2019,5:50:00 AM,0,3.867,9.1859,0.9651213040000022,-92.96003438199999
8.2216658524,6/3/2019,6:00:00 AM,0,3.8680000000000003,9.187000000000001,0.9653341476,-92.95982153839999
8.2217678244,6/3/2019,6:10:00 AM,0,3.8680000000000003,9.1869,0.9651321755999992,-92.96002351039999
8.2222776844,6/3/2019,6:20:00 AM,0,3.8689999999999998,9.1872,0.9649223156000007,-92.96023337039999
8.2229405024,6/3/2019,6:30:00 AM,0,3.8689999999999998,9.187999999999999,0.9650594976000004,-92.9600961884
8.2231138548,6/3/2019,6:40:00 AM,0,3.87,9.1882,0.9650861452000008,-92.96006954079999
8.223277009999999,6/3/2019,6:50:00 AM,0,3.87,9.1884,0.9651229900000012,-92.960032696
8.223603320399999,6/3/2019,7:00:00 AM,0,3.87,9.1888,0.9651966795999999,-92.9599590064
8.224245744,6/3/2019,7:10:00 AM,0,3.87,9.189,0.9647542560000008,-92.96040142999999
8.224398701999997,6/3/2019,7:20:00 AM,0,3.8710000000000004,9.1893,0.9649012980000008,-92.960254388
8.2244904768,6/3/2019,7:30:00 AM,0,3.872,9.1895,0.9650095232000008,-92.9601461628
8.2251940836,6/3/2019,7:40:00 AM,0,3.872,9.1898,0.9646059164,-92.9605497696
8.225408224799999,6/3/2019,7:50:00 AM,0,3.872,9.19,0.9645917752000006,-92.96056391079999
8.2260608456,6/3/2019,8:00:00 AM,0,3.873,9.1904,0.9643391544000012,-92.96081653159999
8.226631888799998,6/3/2019,8:10:00 AM,0,3.873,9.1913,0.9646681112000016,-92.9604875748
8.2269581992,6/3/2019,8:20:00 AM,0,3.8739999999999997,9.1914,0.9644418007999996,-92.9607138852
8.2275292424,6/3/2019,8:30:00 AM,0,3.875,9.1918,0.9642707576000014,-92.96088492839999
8.224449687999996,6/3/2019,8:40:00 AM,0,3.875,9.1914,0.9669503120000016,-92.95820537399999
8.224327321599999,6/3/2019,8:50:00 AM,0,3.8760000000000003,9.1918,0.9674726784000018,-92.9576830076
8.224663829199999,6/3/2019,9:00:00 AM,0,3.8760000000000003,9.1921,0.967436170800001,-92.9577195152
8.187892726,6/3/2019,9:10:00 AM,0,3.877,9.1921,1.0042072740000003,-92.920948412
8.1857411168,6/3/2019,9:20:00 AM,0,3.877,9.1918,1.0060588832000017,-92.9190968028
8.1874032604,6/3/2019,9:30:00 AM,0,3.878,9.1915,1.0040967395999996,-92.9210589464
8.1858023,6/3/2019,9:40:00 AM,0,3.878,9.1914,1.0055976999999992,-92.919557986
8.186669062,6/3/2019,9:50:00 AM,0,3.8789999999999996,9.1912,1.0045309380000005,-92.920624748
8.1867608368,6/3/2019,10:00:00 AM,0,3.8789999999999996,9.1909,1.0041391631999996,-92.9210165228
8.187240105199999,6/3/2019,10:10:00 AM,0,3.88,9.1907,1.0034598947999989,-92.9216957912
8.1876785848,6/3/2019,10:20:00 AM,0,3.88,9.1909,1.0032214151999987,-92.9219342708
8.1885759384,6/3/2019,10:30:00 AM,0,3.88,9.1909,1.0023240615999995,-92.9228316244
8.188045683999999,6/3/2019,10:40:00 AM,0,3.8810000000000002,9.1912,1.0031543160000016,-92.92200136999999
8.188035486799999,6/3/2019,10:50:00 AM,0,3.8810000000000002,9.1914,1.0033645132000009,-92.9217911728
8.188168050399998,6/3/2019,11:00:00 AM,0,3.8819999999999997,9.1917,1.0035319496000028,-92.9216237364
8.1874134576,6/3/2019,11:10:00 AM,0,3.8819999999999997,9.1919,1.0044865424000005,-92.9206691436
8.179867529600001,6/3/2019,11:20:00 AM,0,3.8819999999999997,9.1905,1.0106324703999991,-92.9145232156
8.18019384,6/3/2019,11:30:00 AM,0,3.883,9.1904,1.010206160000001,-92.914949526
8.1798777268,6/3/2019,11:40:00 AM,0,3.883,9.19,1.0101222732000004,-92.9150334128
8.1801836428,6/3/2019,11:50:00 AM,0,3.884,9.1904,1.0102163572000011,-92.91493932879999
8.180499756,6/3/2019,12:00:00 PM,0,3.884,9.1903,1.009800244000001,-92.91535544199999
8.176390284399996,6/3/2019,12:10:00 PM,0,3.885,9.1901,1.013709715600001,-92.9114459704
8.179571810799999,6/3/2019,12:20:00 PM,0,3.886,9.1893,1.0097281892000003,-92.91542749679999
8.179378064,6/3/2019,12:30:00 PM,0,3.886,9.1885,1.0091219359999997,-92.91603375
8.179163922799999,6/3/2019,12:40:00 PM,0,3.887,9.187999999999999,1.0088360772000016,-92.9163196088
8.1797961492,6/3/2019,12:50:00 PM,0,3.888,9.1883,1.0085038508000004,-92.9166518352
8.1793576696,6/3/2019,1:00:00 PM,0,3.888,9.187999999999999,1.0086423304000007,-92.91651335559999
8.179072148,6/3/2019,1:10:00 PM,0,3.889,9.1872,1.0081278520000012,-92.917027834
8.178358344,6/3/2019,1:20:00 PM,0,3.889,9.1866,1.008241656000001,-92.91691403
8.176257720799999,6/3/2019,1:30:00 PM,0,3.89,9.1861,1.0098422792000008,-92.9153134068
8.1764922564,6/3/2019,1:40:00 PM,0,3.89,9.1851,1.0086077436000007,-92.9165479424
8.1765330452,6/3/2019,1:50:00 PM,0,3.89,9.1853,1.0087669548000004,-92.9163887312
8.177124482799996,6/3/2019,2:00:00 PM,0,3.89,9.1841,1.0069755172000026,-92.91818016879999
8.177481384799997,6/3/2019,2:10:00 PM,0,3.89,9.1839,1.0064186152000012,-92.91873707079999
