baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m
8.271611737999999,7/25/2018,02:00:00 pm,0,10.299000000000001,8.6201,0.3484882620000018,-33.96689211092
8.270887736799999,7/25/2018,02:10:00 pm,0,10.285,8.6166,0.34571226320000115,-33.969668109720004
8.2695621008,7/25/2018,02:20:00 pm,0,10.275,8.6137,0.3441378991999997,-33.971242473720004
8.269786439199999,7/25/2018,02:30:00 pm,0,10.267000000000001,8.6108,0.3410135607999987,-33.97436681212
8.2707245816,7/25/2018,02:40:00 pm,0,10.26,8.6092,0.33847541839999984,-33.97690495452
8.2713975968,7/25/2018,02:50:00 pm,0,10.255,8.6077,0.3363024031999995,-33.97907796972
8.270744976,7/25/2018,03:00:00 pm,0,10.251,8.6063,0.3355550239999996,-33.97982534892
8.269980186,7/25/2018,03:10:00 pm,0,10.247,8.6048,0.3348198139999994,-33.980560558920004
8.2689808604,7/25/2018,03:20:00 pm,0,10.244000000000002,8.6037,0.33471913960000066,-33.980661233320006
8.2680325208,7/25/2018,03:30:00 pm,0,10.242,8.6027,0.3346674792000002,-33.98071289372
8.267175955999999,7/25/2018,03:40:00 pm,0,10.238999999999999,8.6021,0.33492404400000103,-33.98045632892
8.266309194,7/25/2018,03:50:00 pm,0,10.237,8.6016,0.3352908059999997,-33.98008956692
8.2660236724,7/25/2018,04:00:00 pm,0,10.235,8.6013,0.3352763276000008,-33.980104045320005
8.266156236,7/25/2018,04:10:00 pm,0,10.232999999999999,8.6008,0.3346437639999991,-33.980736608920004
8.266115447199999,7/25/2018,04:20:00 pm,0,10.232000000000001,8.602,0.3358845528000014,-33.97949582012
8.265442431999999,7/25/2018,04:30:00 pm,0,10.23,8.6015,0.3360575680000011,-33.97932280492
8.2651161216,7/25/2018,04:40:00 pm,0,10.229,8.6011,0.33598387840000044,-33.97939649452
8.264891783200001,7/25/2018,04:50:00 pm,0,10.227,8.6013,0.33640821680000066,-33.97897215612
