



California (PST) SNOTEL Site Independence Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:19:41 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,WTEQ.I-2 (in) ,
541,2020-02-21,,    17.0,  1355.0,
541,2020-02-22,,    17.0,  1355.0,
541,2020-02-23,,    17.0,  1355.0,
541,2020-02-24,,    17.0,  1355.0,
541,2020-02-25,,    17.0,  1356.0,
541,2020-02-26,,    17.0,  1357.0,
541,2020-02-27,,    17.0,  1358.0,
541,2020-02-28,,    17.0,  1360.0,
541,2020-02-29,,    17.0,  1357.0,
541,2020-03-01,,    17.0,  1361.0,
541,2020-03-02,,    17.4,  1376.0,
541,2020-03-03,,    17.4,  1381.0,
541,2020-03-04,,    17.4,  1386.0,
541,2020-03-05,,    17.4,  1368.0,
541,2020-03-06,,    17.4,  1342.0,
541,2020-03-07,,    17.4,  1322.0,
541,2020-03-08,,    18.0,  1328.0,
541,2020-03-09,,    18.0,  1344.0,
541,2020-03-10,,    18.0,  1361.0,
541,2020-03-11,,    18.1,  1377.0,
541,2020-03-12,,    18.1,  1397.0,
541,2020-03-13,,    18.1,  1400.0,
541,2020-03-14,,    18.1,  1412.0,
541,2020-03-15,,    20.4,  1480.0,
541,2020-03-16,,    22.8,  1575.0,
541,2020-03-17,,    24.2,  1629.0,
541,2020-03-18,,    24.4,  1645.0,
541,2020-03-19,,    24.7,  1656.0,
541,2020-03-20,,    24.7,  1663.0,
541,2020-03-21,,    24.8,  1671.0,
541,2020-03-22,,    25.0,  1680.0,
541,2020-03-23,,    25.0,  1688.0,
541,2020-03-24,,    25.2,  1698.0,
541,2020-03-25,,    26.0,  1725.0,
541,2020-03-26,,    26.2,  1736.0,
541,2020-03-27,,    26.2,  1742.0,
541,2020-03-28,,    26.3,  1747.0,
541,2020-03-29,,    26.8,  1755.0,
541,2020-03-30,,    26.8,  1764.0,
541,2020-03-31,,    26.8,  1774.0,
541,2020-04-01,,    26.8,  1784.0,
541,2020-04-02,,    26.8,  1785.0,
541,2020-04-03,,    26.8,  1786.0,
541,2020-04-04,,    26.8,  1790.0,
541,2020-04-05,,    27.3,  1810.0,
541,2020-04-06,,    29.3,  1877.0,
541,2020-04-07,,    29.6,  1892.0,
541,2020-04-08,,    29.7,  1900.0,
541,2020-04-09,,    29.9,  1909.0,
541,2020-04-10,,    29.9,  1913.0,
541,2020-04-11,,    29.9,  1921.0,
541,2020-04-12,,    29.9,  1936.0,
541,2020-04-13,,    29.9,  1947.0,
541,2020-04-14,,    29.9,  1947.0,
541,2020-04-15,,    29.9,  1954.0,
541,2020-04-16,,    29.9,  1989.0,
541,2020-04-17,,    29.9,  1983.0,
541,2020-04-18,,    30.1,  1989.0,
541,2020-04-19,,    30.1,  1987.0,
541,2020-04-20,,    30.1,  1987.0,
541,2020-04-21,,    30.0,  1989.0,
541,2020-04-22,,    29.9,  1989.0,
541,2020-04-23,,    29.8,  1994.0,
541,2020-04-24,,    29.6,  2001.0,
541,2020-04-25,,    29.4,  2008.0,
541,2020-04-26,,    29.0,  2015.0,
541,2020-04-27,,    28.5,  2019.0,
541,2020-04-28,,    28.0,  2022.0,
541,2020-04-29,,    27.4,  2030.0,
541,2020-04-30,,    26.6,  2034.0,
541,2020-05-01,,    25.9,  2022.0,
541,2020-05-02,,    25.5,  2011.0,
541,2020-05-03,,    25.2,  1997.0,
541,2020-05-04,,    24.9,  1972.0,
541,2020-05-05,,    24.7,  1938.0,
541,2020-05-06,,    24.5,  1897.0,
541,2020-05-07,,    24.2,  1855.0,
541,2020-05-08,,    23.9,  1818.0,
541,2020-05-09,,    23.6,  1785.0,
541,2020-05-10,,    23.0,  1754.0,
541,2020-05-11,,    22.2,  1738.0,
541,2020-05-12,,    21.6,  1732.0,
541,2020-05-13,,    21.7,  1733.0,
541,2020-05-14,,    21.9,  1730.0,
541,2020-05-15,,    22.0,  1725.0,
541,2020-05-16,,    21.8,  1708.0,
541,2020-05-17,,    21.5,  1693.0,
541,2020-05-18,,    22.3,  1693.0,
541,2020-05-19,,    22.6,  1705.0,
541,2020-05-20,,    22.4,  1712.0,
541,2020-05-21,,    22.1,  1718.0,
541,2020-05-22,,    21.8,  1717.0,
541,2020-05-23,,    21.4,  1722.0,
541,2020-05-24,,    21.3,  1721.0,
541,2020-05-25,,    20.9,  1720.0,
541,2020-05-26,,    20.1,  1692.0,
541,2020-05-27,,    18.7,  1645.0,
541,2020-05-28,,    17.4,  1603.0,
541,2020-05-29,,    16.3,  1553.0,
541,2020-05-30,,    15.4,  1510.0,
541,2020-05-31,,    14.5,  1477.0,
541,2020-06-01,,    13.9,  1443.0,
541,2020-06-02,,    13.0,  1410.0,
541,2020-06-03,,    12.1,  1359.0,
541,2020-06-04,,    10.6,  1241.0,
541,2020-06-05,,     9.3,  1158.0,
541,2020-06-06,,     7.8,  1039.0,
541,2020-06-07,,     6.8,   810.0,
541,2020-06-08,,     6.8,   794.8,
541,2020-06-09,,     6.9,   675.5,
541,2020-06-10,,     6.0,   222.8,
541,2020-06-11,,     4.3,     0.7,
541,2020-06-12,,     3.4,    11.2,
541,2020-06-13,,     2.5,     8.7,
541,2020-06-14,,     1.8,     7.7,
541,2020-06-15,,     1.5,     5.9,
541,2020-06-16,,     1.1,     4.5,
541,2020-06-17,,     0.7,     3.0,
541,2020-06-18,,     0.3,     7.9,
541,2020-06-19,,     0.0,    23.6,
541,2020-06-20,,     0.0,    31.2,
541,2020-06-21,,     0.0,    33.8,
541,2020-06-22,,     0.0,    34.5,
541,2020-06-23,,     0.0,    34.8,
541,2020-06-24,,     0.0,    34.5,
541,2020-06-25,,     0.0,    34.3,
541,2020-06-26,,     0.0,    33.5,
541,2020-06-27,,     0.0,    37.3,
541,2020-06-28,,     0.0,    37.5,
541,2020-06-29,,     0.0,    35.6,
541,2020-06-30,,     0.0,    34.7,
541,2020-07-01,,     0.0,    35.9,
541,2020-07-02,,     0.0,    37.1,
541,2020-07-03,,     0.0,    36.5,
541,2020-07-04,,     0.0,    37.2,
541,2020-07-05,,     0.0,    38.9,
541,2020-07-06,,     0.0,    39.4,
541,2020-07-07,,     0.0,    40.1,
541,2020-07-08,,     0.0,    39.6,
541,2020-07-09,,     0.0,    39.4,
541,2020-07-10,,     0.0,    38.9,
541,2020-07-11,,     0.0,    39.7,
541,2020-07-12,,     0.0,    40.5,
541,2020-07-13,,     0.0,    40.4,
541,2020-07-14,,     0.0,    39.9,
541,2020-07-15,,     0.0,    38.5,
541,2020-07-16,,     0.0,    39.0,
541,2020-07-17,,     0.0,    38.5,
541,2020-07-18,,     0.0,    38.7,
541,2020-07-19,,     0.0,    38.5,
541,2020-07-20,,     0.0,    38.7,
541,2020-07-21,,     0.0,    36.9,
541,2020-07-22,,     0.0,    35.5,
541,2020-07-23,,     0.0,    34.9,
541,2020-07-24,,     0.0,    32.8,
541,2020-07-25,,     0.0,    35.7,
541,2020-07-26,,     0.0,    32.3,
541,2020-07-27,,     0.0,    36.0,
541,2020-07-28,,     0.0,    32.7,
541,2020-07-29,,     0.0,    35.9,
541,2020-07-30,,     0.0,    37.5,
541,2020-07-31,,     0.0,    37.9,
541,2020-08-01,,     0.0,    38.9,
541,2020-08-02,,     0.0,    38.9,
541,2020-08-03,,     0.0,    38.9,
541,2020-08-04,,     0.0,    37.9,
541,2020-08-05,,     0.0,    37.0,
541,2020-08-06,,     0.0,    36.7,
541,2020-08-07,,     0.0,    35.9,
541,2020-08-08,,     0.0,    33.0,
541,2020-08-09,,     0.0,    31.8,
541,2020-08-10,,     0.0,    32.3,
541,2020-08-11,,     0.0,    30.5,
541,2020-08-12,,     0.0,    33.4,
541,2020-08-13,,     0.0,    35.4,
541,2020-08-14,,     0.0,    35.2,
541,2020-08-15,,     0.0,    34.5,
541,2020-08-16,,     0.0,    35.7,
541,2020-08-17,,     0.0,    34.8,
541,2020-08-18,,     0.0,    33.0,
541,2020-08-19,,     0.0,    33.8,
541,2020-08-20,,     0.0,    34.7,
541,2020-08-21,,     0.0,    36.5,
541,2020-08-22,,     0.0,    36.9,
541,2020-08-23,,     0.0,    37.9,
541,2020-08-24,,     0.0,    37.0,
541,2020-08-25,,     0.0,    24.0,
541,2020-08-26,,     0.0,    27.2,
541,2020-08-27,,     0.0,    30.0,
541,2020-08-28,,     0.0,    31.8,
541,2020-08-29,,     0.0,    32.7,
541,2020-08-30,,     0.0,    32.2,
541,2020-08-31,,     0.0,    33.5,
541,2020-09-01,,     0.0,    32.5,
541,2020-09-02,,     0.0,    33.2,
541,2020-09-03,,     0.0,    33.8,
541,2020-09-04,,     0.0,    34.7,
541,2020-09-05,,     0.0,    36.0,
541,2020-09-06,,     0.0,    36.0,
541,2020-09-07,,     0.0,    34.8,
541,2020-09-08,,     0.0,    34.5,
541,2020-09-09,,     0.0,    32.7,
541,2020-09-10,,     0.0,    34.0,
541,2020-09-11,,     0.0,    33.7,
541,2020-09-12,,     0.0,    34.2,
541,2020-09-13,,     0.0,    34.8,
541,2020-09-14,,     0.0,    35.5,
541,2020-09-15,,     0.0,    35.4,
541,2020-09-16,,     0.0,    34.7,
541,2020-09-17,,     0.0,    34.5,
541,2020-09-18,,     0.0,    35.4,
541,2020-09-19,,     0.0,    30.0,
541,2020-09-20,,     0.0,    29.4,
541,2020-09-21,,     0.0,    31.2,
541,2020-09-22,,     0.0,    32.9,
541,2020-09-23,,     0.0,    32.2,
541,2020-09-24,,     0.0,    32.5,
541,2020-09-25,,     0.0,    32.9,
541,2020-09-26,,     0.0,    32.4,
541,2020-09-27,,     0.0,    30.2,
541,2020-09-28,,     0.0,    29.4,
541,2020-09-29,,     0.0,    31.7,
541,2020-09-30,,     0.0,    32.7,
541,2020-09-30,23:59,-99.9,-99.9,




