well_id,timestamp,ground_to_water_cm
EEF-1,2019-10-20 14:51:00,5.016999999999996
EEF-1,2019-10-20 14:51:00,5.016999999999996
EEF-1,2019-10-05 07:12:00,3.25033333333333
EEF-1,2021-10-06 09:40:00,
EEF-1,2021-11-14 09:52:00,10.672999999999995
EEF-1,2018-11-18 13:16:00,0.016999999999995907
EEF-1,2018-11-18 13:16:00,0.016999999999995907
EEF-1,2021-05-20 08:20:00,16.159399999999998
EEF-1,2018-06-01 07:45:00,4.788666666666657
EEF-1,2018-06-18 08:32:00,1.190333333333328
EEF-1,2019-06-18 08:55:00,1.6503333333333288
EEF-1,2019-06-18 08:55:00,1.6503333333333288
EEF-1,2019-06-02 19:00:00,-61.383
EEF-1,2021-06-20 08:17:00,72.0394
EEF-1,2018-06-30 08:55:00,4.576999999999998
EEF-1,2021-06-06 08:31:00,41.153
EEF-1,2018-07-16 08:40:00,16.116999999999997
EEF-1,2021-07-20 08:42:00,82.30099999999999
EEF-1,2018-07-25 08:16:00,23.550333333333334
EEF-1,2018-07-25 08:16:00,23.550333333333334
EEF-1,2019-07-26 07:47:00,49.01699999999999
EEF-1,2021-07-05 08:17:00,79.35459999999998
EEF-1,2019-07-06 09:01:00,18.050333333333334
EEF-1,2018-08-10 07:20:00,7.083666666666666
EEF-1,2019-08-20 09:12:00,39.48366666666667
EEF-1,2021-08-22 09:51:00,82.60579999999999
EEF-1,2018-08-24 08:39:00,1.816999999999993
EEF-1,2018-08-24 08:39:00,1.816999999999993
EEF-1,2019-08-05 07:14:00,56.15033333333334
EEF-1,2021-08-06 08:34:00,82.30099999999999
EEF-1,2018-09-16 07:57:00,2.316999999999993
EEF-1,2019-09-21 09:34:00,1.7169999999999987
EEF-1,2019-09-21 09:34:00,1.7169999999999987
EEF-1,2021-09-24 09:47:00,86.4666
EEF-1,2018-09-29 08:39:00,0.6169999999999973
EEF-1,2018-09-29 08:39:00,0.6169999999999973
EEF-1,2019-09-03 08:54:00,20.01699999999999
EEF-1,2021-09-08 09:17:00,86.7714
EER-1,2019-10-20 14:14:00,22.277063333333345
EER-1,2019-10-05 07:04:00,23.77706333333333
EER-1,2021-10-06 08:43:00,38.64053
EER-1,2021-11-14 09:07:00,20.04773
EER-1,2018-11-18 13:56:00,24.977063333333334
EER-1,2018-11-18 13:56:00,24.977063333333334
EER-1,2021-05-20 07:40:00,31.73173
EER-1,2018-05-31 08:40:00,17.25372999999999
EER-1,2018-06-18 07:21:00,29.318729999999988
EER-1,2019-06-18 07:36:00,14.01039666666665
