,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-25 07:10:00,8.1945514976,8/25/2018,07:10:00 am,0,10.245,8.1715,-0.023051497599999138
1,2018-08-25 07:20:00,8.1947350472,8/25/2018,07:20:00 am,0,10.258,8.1705,-0.02423504719999947
2,2018-08-25 07:30:00,8.1958771336,8/25/2018,07:30:00 am,0,10.264,8.1703,-0.02557713360000058
3,2018-08-25 07:40:00,8.1961728524,8/25/2018,07:40:00 am,0,10.268,8.1698,-0.026372852399999758
4,2018-08-25 07:50:00,8.1961932468,8/25/2018,07:50:00 am,0,10.27,8.169,-0.02719324679999957
5,2018-08-25 08:00:00,8.196794881599999,8/25/2018,08:00:00 am,0,10.271,8.1682,-0.028594881599998345
6,2018-08-25 08:10:00,8.1969886284,8/25/2018,08:10:00 am,0,10.272,8.199,0.002011371600000089
7,2018-08-25 08:20:00,8.1974169108,8/25/2018,08:20:00 am,0,10.272,8.199,0.0015830892000003871
8,2018-08-25 08:30:00,8.197875784799999,8/25/2018,08:30:00 am,0,10.273,8.199,0.0011242152000008332
9,2018-08-25 08:40:00,8.1974475024,8/25/2018,08:40:00 am,0,10.272,8.1989,0.0014524976000007683
10,2018-08-25 08:50:00,8.197855390399999,8/25/2018,08:50:00 am,0,10.272,8.1987,0.0008446096000014336
11,2018-08-25 09:00:00,8.1989464908,8/25/2018,09:00:00 am,0,10.272,8.1989,-4.6490799999077126e-05
12,2018-08-25 09:10:00,8.199701083599999,8/25/2018,09:10:00 am,0,10.273,8.1989,-0.0008010835999989752
13,2018-08-25 09:20:00,8.199792858399999,8/25/2018,09:20:00 am,0,10.272,8.1916,-0.008192858399999281
14,2018-08-25 09:30:00,8.2011082972,8/25/2018,09:30:00 am,0,10.272,8.1854,-0.015708297199999777
15,2018-08-25 09:40:00,8.2022605808,8/25/2018,09:40:00 am,0,10.272,8.182,-0.020260580800000483
16,2018-08-25 09:50:00,8.203035567999999,8/25/2018,09:50:00 am,0,10.272,8.1797,-0.023335567999998474
17,2018-08-25 10:00:00,8.2047792892,8/25/2018,10:00:00 am,0,10.271,8.178,-0.0267792891999985
18,2018-08-25 10:10:00,8.207430561199999,8/25/2018,10:10:00 am,0,10.271,8.1769,-0.030530561199999084
19,2018-08-25 10:20:00,8.208613436399999,8/25/2018,10:20:00 am,0,10.27,8.1756,-0.03301343639999921
20,2018-08-25 10:30:00,8.2098778892,8/25/2018,10:30:00 am,0,10.27,8.1757,-0.034177889199998646
21,2018-08-25 10:40:00,8.210071636,8/25/2018,10:40:00 am,0,10.27,8.1772,-0.0328716360000012
22,2018-08-25 10:50:00,8.2112647084,8/25/2018,10:50:00 am,0,10.27,8.1776,-0.03366470839999991
23,2018-08-25 11:00:00,8.2113360888,8/25/2018,11:00:00 am,0,10.27,8.1769,-0.03443608879999971
24,2018-08-25 11:10:00,8.2119887096,8/25/2018,11:10:00 am,0,10.269,8.1759,-0.03608870959999955
25,2018-08-25 11:20:00,8.213436712,8/25/2018,11:20:00 am,0,10.269,8.1752,-0.038236711999999784
26,2018-08-25 11:30:00,8.213232768,8/25/2018,11:30:00 am,0,10.269,8.1747,-0.038532767999999606
27,2018-08-25 11:40:00,8.2131511904,8/25/2018,11:40:00 am,0,10.269,8.174,-0.039151190400000146
28,2018-08-25 11:50:00,8.213324542799999,8/25/2018,11:50:00 am,0,10.268,8.1732,-0.04012454279999922
29,2018-08-25 12:00:00,8.2126821192,8/25/2018,12:00:00 pm,0,10.268,8.173,-0.03968211920000009
30,2018-08-25 12:10:00,8.2127534996,8/25/2018,12:10:00 pm,0,10.268,8.1723,-0.04045349959999989
31,2018-08-25 12:20:00,8.212518964000001,8/25/2018,12:20:00 pm,0,10.268,8.1719,-0.04061896400000009
32,2018-08-25 12:30:00,8.212671922,8/25/2018,12:30:00 pm,0,10.268,8.2042,-0.00847192200000002
33,2018-08-25 12:40:00,8.2120906816,8/25/2018,12:40:00 pm,0,10.268,8.2041,-0.00799068159999905
34,2018-08-25 12:50:00,8.2113564832,8/25/2018,12:50:00 pm,0,10.267,8.2039,-0.007456483199998587
35,2018-08-25 13:00:00,8.2112647084,8/25/2018,01:00:00 pm,0,10.267,8.2033,-0.00796470839999941
36,2018-08-25 13:10:00,8.2099390724,8/25/2018,01:10:00 pm,0,10.266,8.203,-0.006939072399999802
37,2018-08-25 13:20:00,8.210561101599998,8/25/2018,01:20:00 pm,0,10.266,8.2038,-0.0067611015999986535
38,2018-08-25 13:30:00,8.211101553199999,8/25/2018,01:30:00 pm,0,10.266,8.204,-0.007101553199998278
39,2018-08-25 13:40:00,8.211111750399999,8/25/2018,01:40:00 pm,0,10.265,8.1985,-0.012611750399999622
