,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-24 16:20:00,8.1886167272,8/24/2018,04:20:00 pm,0,10.732,8.3203,0.13168327280000014
1,2018-08-24 16:30:00,8.1889328404,8/24/2018,04:30:00 pm,0,10.721,8.3192,0.13026715960000068
2,2018-08-24 16:40:00,8.18860653,8/24/2018,04:40:00 pm,0,10.711,8.3175,0.1288934700000013
3,2018-08-24 16:50:00,8.189095995599999,8/24/2018,04:50:00 pm,0,10.702,8.3166,0.12750400440000043
4,2018-08-24 17:00:00,8.1889940236,8/24/2018,05:00:00 pm,0,10.694,8.316,0.12700597640000133
5,2018-08-24 17:10:00,8.1884637692,8/24/2018,05:10:00 pm,0,10.687,8.3149,0.12643623079999955
6,2018-08-24 17:20:00,8.188708501999999,8/24/2018,05:20:00 pm,0,10.68,8.3139,0.1251914980000013
7,2018-08-24 17:30:00,8.1888002768,8/24/2018,05:30:00 pm,0,10.675,8.3129,0.12409972320000051
8,2018-08-24 17:40:00,8.1889022488,8/24/2018,05:40:00 pm,0,10.669,8.3125,0.12359775120000016
9,2018-08-24 17:50:00,8.188698304799999,8/24/2018,05:50:00 pm,0,10.664,8.3124,0.12370169520000118
10,2018-08-24 18:00:00,8.1892387564,8/24/2018,06:00:00 pm,0,10.66,8.3119,0.12266124359999964
11,2018-08-24 18:10:00,8.1885963328,8/24/2018,06:10:00 pm,0,10.655,8.312,0.12340366719999984
12,2018-08-24 18:20:00,8.1889532348,8/24/2018,06:20:00 pm,0,10.651,8.3121,0.12314676519999956
13,2018-08-24 18:30:00,8.1890756012,8/24/2018,06:30:00 pm,0,10.647,8.3122,0.12312439879999992
14,2018-08-24 18:40:00,8.1896466444,8/24/2018,06:40:00 pm,0,10.643,8.3124,0.12275335560000045
15,2018-08-24 18:50:00,8.1895956584,8/24/2018,06:50:00 pm,0,10.64,8.3133,0.12370434159999988
16,2018-08-24 19:00:00,8.1894630948,8/24/2018,07:00:00 pm,0,10.637,8.3134,0.123936905199999
17,2018-08-24 19:10:00,8.19013611,8/24/2018,07:10:00 pm,0,10.634,8.3145,0.12436389000000148
18,2018-08-24 19:20:00,8.1900545324,8/24/2018,07:20:00 pm,0,10.631,8.3159,0.1258454675999996
19,2018-08-24 19:30:00,8.1897384192,8/24/2018,07:30:00 pm,0,10.628,8.3172,0.12746158080000036
20,2018-08-24 19:40:00,8.1907581392,8/24/2018,07:40:00 pm,0,10.625,8.3188,0.1280418607999998
21,2018-08-24 19:50:00,8.191094646799998,8/24/2018,07:50:00 pm,0,10.622,8.3205,0.12940535320000102
22,2018-08-24 20:00:00,8.1905032092,8/24/2018,08:00:00 pm,0,10.62,8.3221,0.13159679080000153
23,2018-08-24 20:10:00,8.1904624204,8/24/2018,08:10:00 pm,0,10.618,8.3236,0.1331375796000014
24,2018-08-24 20:20:00,8.190594984,8/24/2018,08:20:00 pm,0,10.615,8.3255,0.13490501599999938
25,2018-08-24 20:30:00,8.191013069199998,8/24/2018,08:30:00 pm,0,10.613,8.3275,0.13648693080000207
26,2018-08-24 20:40:00,8.192420282799999,8/24/2018,08:40:00 pm,0,10.61,8.3296,0.13717971720000044
27,2018-08-24 20:50:00,8.1934502,8/24/2018,08:50:00 pm,0,10.609,8.3323,0.1388498000000009
28,2018-08-24 21:00:00,8.194214989999999,8/24/2018,09:00:00 pm,0,10.607,8.3346,0.14038501000000103
29,2018-08-24 21:10:00,8.1944495256,8/24/2018,09:10:00 pm,0,10.605,8.337,0.14255047440000013
30,2018-08-24 21:20:00,8.194714652799998,8/24/2018,09:20:00 pm,0,10.603,8.339,0.14428534720000208
31,2018-08-24 21:30:00,8.1951939212,8/24/2018,09:30:00 pm,0,10.601,8.3405,0.1453060788000009
32,2018-08-24 21:40:00,8.1944495256,8/24/2018,09:40:00 pm,0,10.6,8.3417,0.14725047439999983
33,2018-08-24 21:50:00,8.1944903144,8/24/2018,09:50:00 pm,0,10.598,8.3428,0.14830968560000102
34,2018-08-24 22:00:00,8.1946534696,8/24/2018,10:00:00 pm,0,10.597,8.3443,0.1496465304000001
35,2018-08-24 22:10:00,8.194949188399999,8/24/2018,10:10:00 pm,0,10.595,8.3454,0.15045081160000073
36,2018-08-24 22:20:00,8.194673863999999,8/24/2018,10:20:00 pm,0,10.593,8.3465,0.15182613600000217
37,2018-08-24 22:30:00,8.194979779999999,8/24/2018,10:30:00 pm,0,10.591,8.3479,0.15292022000000038
38,2018-08-24 22:40:00,8.194245581599999,8/24/2018,10:40:00 pm,0,10.59,8.3491,0.15485441840000114
39,2018-08-24 22:50:00,8.193348228,8/24/2018,10:50:00 pm,0,10.589,8.35,0.15665177200000002
40,2018-08-24 23:00:00,8.192726198799999,8/24/2018,11:00:00 pm,0,10.588,8.3508,0.15807380120000047
41,2018-08-24 23:10:00,8.1922979164,8/24/2018,11:10:00 pm,0,10.586,8.3515,0.15920208360000032
42,2018-08-24 23:20:00,8.1929505372,8/24/2018,11:20:00 pm,0,10.585,8.3525,0.15954946279999938
43,2018-08-24 23:30:00,8.1934400028,8/24/2018,11:30:00 pm,0,10.584,8.354,0.16055999720000003
44,2018-08-24 23:40:00,8.1933278336,8/24/2018,11:40:00 pm,0,10.583,8.3548,0.1614721663999994
45,2018-08-24 23:50:00,8.1926956072,8/24/2018,11:50:00 pm,0,10.582,8.3553,0.1626043928000005
46,2018-08-25 00:00:00,8.1922163388,8/25/2018,12:00:00 am,0,10.582,8.3561,0.16388366119999986
47,2018-08-25 00:10:00,8.192022591999999,8/25/2018,12:10:00 am,0,10.581,8.3565,0.16447740800000155
48,2018-08-25 00:20:00,8.192012394799999,8/25/2018,12:20:00 am,0,10.58,8.3575,0.16548760520000094
49,2018-08-25 00:30:00,8.192481466,8/25/2018,12:30:00 am,0,10.58,8.3585,0.1660185339999991
50,2018-08-25 00:40:00,8.1926446212,8/25/2018,12:40:00 am,0,10.579,8.3593,0.1666553787999998
51,2018-08-25 00:50:00,8.1930627064,8/25/2018,12:50:00 am,0,10.578,8.3608,0.16773729360000011
52,2018-08-25 01:00:00,8.193276847599998,8/25/2018,01:00:00 am,0,10.578,8.3613,0.16802315240000176
53,2018-08-25 01:10:00,8.1926956072,8/25/2018,01:10:00 am,0,10.577,8.3622,0.1695043928000004
54,2018-08-25 01:20:00,8.192073577999999,8/25/2018,01:20:00 am,0,10.577,8.3626,0.1705264220000018
55,2018-08-25 01:30:00,8.1920429864,8/25/2018,01:30:00 am,0,10.576,8.3633,0.1712570136
56,2018-08-25 01:40:00,8.192573240799998,8/25/2018,01:40:00 am,0,10.576,8.3634,0.17082675920000234
57,2018-08-25 01:50:00,8.1921959444,8/25/2018,01:50:00 am,0,10.575,8.364,0.1718040556000009
58,2018-08-25 02:00:00,8.19217555,8/25/2018,02:00:00 am,0,10.575,8.3648,0.1726244500000007
59,2018-08-25 02:10:00,8.1923183108,8/25/2018,02:10:00 am,0,10.574,8.365,0.17268168920000093
