,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-27 07:50:00,8.22480659,8/27/2018,07:50:00 am,0,9.905,8.5175,0.29269341000000004
1,2018-08-27 08:00:00,8.224857576,8/27/2018,08:00:00 am,0,9.916,8.5175,0.2926424240000003
2,2018-08-27 08:10:00,8.223837856,8/27/2018,08:10:00 am,0,9.924,8.5182,0.2943621440000008
3,2018-08-27 08:20:00,8.2238582504,8/27/2018,08:20:00 am,0,9.93,8.5187,0.29484174960000153
4,2018-08-27 08:30:00,8.22455166,8/27/2018,08:30:00 am,0,9.933,8.5195,0.29494834000000125
5,2018-08-27 08:40:00,8.224398701999998,8/27/2018,08:40:00 am,0,9.937,8.5114,0.2870012980000016
6,2018-08-27 08:50:00,8.2238786448,8/27/2018,08:50:00 am,0,9.939,8.5115,0.28762135520000065
7,2018-08-27 09:00:00,8.223919433599999,8/27/2018,09:00:00 am,0,9.94,8.511,0.28708056640000024
8,2018-08-27 09:10:00,8.2242151524,8/27/2018,09:10:00 am,0,9.942,8.5114,0.28718484760000074
9,2018-08-27 09:20:00,8.2242253496,8/27/2018,09:20:00 am,0,9.942,8.5111,0.2868746504000015
10,2018-08-27 09:30:00,8.2255815772,8/27/2018,09:30:00 am,0,9.944,8.5116,0.2860184227999998
11,2018-08-27 09:40:00,8.2256121688,8/27/2018,09:40:00 am,0,9.944,8.5124,0.28678783119999984
12,2018-08-27 09:50:00,8.226948001999999,8/27/2018,09:50:00 am,0,9.945,8.5128,0.28585199800000183
13,2018-08-27 10:00:00,8.226591099999998,8/27/2018,10:00:00 am,0,9.945,8.5131,0.2865089000000012
14,2018-08-27 10:10:00,8.2267848468,8/27/2018,10:10:00 am,0,9.945,8.5128,0.28601515320000104
15,2018-08-27 10:20:00,8.227325298399998,8/27/2018,10:20:00 am,0,9.946,8.5125,0.2851747016000008
16,2018-08-27 10:30:00,8.2274272704,8/27/2018,10:30:00 am,0,9.946,8.5125,0.2850727295999995
17,2018-08-27 10:40:00,8.227957524799999,8/27/2018,10:40:00 am,0,9.946,8.5083,0.2803424752000012
18,2018-08-27 10:50:00,8.227335495599998,8/27/2018,10:50:00 am,0,9.946,8.5002,0.2728645044000011
19,2018-08-27 11:00:00,8.227967722,8/27/2018,11:00:00 am,0,9.946,8.5002,0.27223227799999883
