,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-10 07:10:00,8.293739662,8/10/2018,07:10:00 am,0,8.707,8.2828,-0.010939662000000183
1,2018-08-10 07:20:00,8.293933408800001,8/10/2018,07:20:00 am,0,8.721,8.2832,-0.010733408800000177
2,2018-08-10 07:30:00,8.294004789199999,8/10/2018,07:30:00 am,0,8.727,8.2833,-0.010704789199998288
3,2018-08-10 07:40:00,8.294545240799998,8/10/2018,07:40:00 am,0,8.731,8.284,-0.010545240799997302
4,2018-08-10 07:50:00,8.294779776399999,8/10/2018,07:50:00 am,0,8.733,8.2844,-0.010379776399998875
5,2018-08-10 08:00:00,8.2955343692,8/10/2018,08:00:00 am,0,8.734,8.286,-0.009534369200000725
6,2018-08-10 08:10:00,8.294820565199998,8/10/2018,08:10:00 am,0,8.735,8.2855,-0.009320565199997688
7,2018-08-10 08:20:00,8.29312783,8/10/2018,08:20:00 am,0,8.735,8.2852,-0.007927829999999858
8,2018-08-10 08:30:00,8.293280787999999,8/10/2018,08:30:00 am,0,8.736,8.2847,-0.008580787999997952
9,2018-08-10 08:40:00,8.294963326,8/10/2018,08:40:00 am,0,8.736,8.2846,-0.010363326000000228
10,2018-08-10 08:50:00,8.2948817484,8/10/2018,08:50:00 am,0,8.737,8.2854,-0.009481748400000711
11,2018-08-10 09:00:00,8.2944432688,8/10/2018,09:00:00 am,0,8.737,8.2858,-0.008643268800000214
12,2018-08-10 09:10:00,8.2941373528,8/10/2018,09:10:00 am,0,8.737,8.2856,-0.008537352799999454
13,2018-08-10 09:20:00,8.293964000399999,8/10/2018,09:20:00 am,0,8.737,8.2849,-0.009064000399998662
14,2018-08-10 09:30:00,8.294035380799999,8/10/2018,09:30:00 am,0,8.738,8.2842,-0.009835380799998461
15,2018-08-10 09:40:00,8.2944840576,8/10/2018,09:40:00 am,0,8.738,8.2838,-0.010684057600000685
16,2018-08-10 09:50:00,8.2953610168,8/10/2018,09:50:00 am,0,8.739,8.2833,-0.012061016799998825
17,2018-08-10 10:00:00,8.2954018056,8/10/2018,10:00:00 am,0,8.74,8.2831,-0.012301805599999938
18,2018-08-10 10:10:00,8.296390934,8/10/2018,10:10:00 am,0,8.741,8.2831,-0.013290934000000476
19,2018-08-10 10:20:00,8.2969823716,8/10/2018,10:20:00 am,0,8.743,8.2833,-0.013682371599999854
20,2018-08-10 10:30:00,8.2977267672,8/10/2018,10:30:00 am,0,8.745,8.2831,-0.014626767200001112
21,2018-08-10 10:40:00,8.2979103168,8/10/2018,10:40:00 am,0,8.745,8.2825,-0.015410316799998824
22,2018-08-10 10:50:00,8.2975942036,8/10/2018,10:50:00 am,0,8.747,8.2825,-0.015094203599998579
23,2018-08-10 11:00:00,8.297634992399999,8/10/2018,11:00:00 am,0,8.748,8.2822,-0.015434992399999459
24,2018-08-10 11:10:00,8.2975024288,8/10/2018,11:10:00 am,0,8.749,8.2821,-0.015402428799999868
