,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-09-29 14:50:00,8.122824392799998,9/29/2018,02:50:00 pm,0,9.344,8.2597,0.13687560720000214
1,2018-09-29 15:00:00,8.126413807199999,9/29/2018,03:00:00 pm,0,9.333,8.2595,0.13308619280000045
2,2018-09-29 15:10:00,8.1273315552,9/29/2018,03:10:00 pm,0,9.324,8.2585,0.13116844480000012
3,2018-09-29 15:20:00,8.1262812436,9/29/2018,03:20:00 pm,0,9.317,8.2594,0.13311875640000004
4,2018-09-29 15:30:00,8.124466142,9/29/2018,03:30:00 pm,0,9.311,8.2575,0.133033858000001
5,2018-09-29 15:40:00,8.124170423199999,9/29/2018,03:40:00 pm,0,9.307,8.255,0.13082957680000185
6,2018-09-29 15:50:00,8.123568788399998,9/29/2018,03:50:00 pm,0,9.303,8.2529,0.12933121160000205
7,2018-09-29 16:00:00,8.1228141956,9/29/2018,04:00:00 pm,0,9.3,8.2512,0.12838580440000058
8,2018-09-29 16:10:00,8.12181487,9/29/2018,04:10:00 pm,0,9.297,8.2493,0.12748513000000017
9,2018-09-29 16:20:00,8.1199997684,9/29/2018,04:20:00 pm,0,9.294,8.2482,0.12820023160000105
10,2018-09-29 16:30:00,8.1207747556,9/29/2018,04:30:00 pm,0,9.292,8.2478,0.1270252444000004
11,2018-09-29 16:40:00,8.120122134799999,9/29/2018,04:40:00 pm,0,9.29,8.2478,0.1276778652000008
12,2018-09-29 16:50:00,8.1189494568,9/29/2018,04:50:00 pm,0,9.289,8.2457,0.1267505432
13,2018-09-29 17:00:00,8.117552440399999,9/29/2018,05:00:00 pm,0,9.287,8.2438,0.12624755960000122
14,2018-09-29 17:10:00,8.118327427599999,9/29/2018,05:10:00 pm,0,9.286,8.2429,0.12457257240000175
15,2018-09-29 17:20:00,8.118551766,9/29/2018,05:20:00 pm,0,9.284,8.2444,0.1258482340000011
16,2018-09-29 17:30:00,8.121152052,9/29/2018,05:30:00 pm,0,9.283,8.2439,0.12274794800000066
