Time,Target,Sensor Body,source_file,well_id,target_type,percent_cover,Notes:,corrected_Tc,Tc_Difference
10/19/2025 11:11,18.4778,19.6544,Data Log(38).txt,EHR-1,bare-thatch,12.0,,,
10/19/2025 11:17,19.3449,20.0222,Data Log(37).txt,EER-1,plant,97.0,,21.725225136081633,-2.380325136081634
10/19/2025 11:17,19.4976,20.002,Data Log(37).txt,EER-1,plant,97.0,,21.883614415707086,-2.3860144157070877
10/19/2025 11:17,19.5197,20.0106,Data Log(37).txt,EER-1,plant,97.0,,21.90653722215285,-2.386837222152849
10/19/2025 11:19,17.674,20.1103,Data Log(37).txt,EER-1,thatch,3.0,,,
10/19/2025 11:19,19.4109,20.1168,Data Log(37).txt,EER-1,thatch,3.0,,,
10/19/2025 11:20,17.8226,20.1352,Data Log(37).txt,EER-1,thatch,3.0,,,
10/19/2025 11:23,12.5165,19.6111,Data Log(36).txt,EWR-1,plant,,4.0: target Temp and 370.5023843939417 corrected,,-357.9858843939417
10/19/2025 11:23,12.94,19.4639,Data Log(36).txt,EWR-1,plant,,4.0 target Temp and 371.4565977328905 corrected,,-358.5165977328905
10/19/2025 11:24,12.1754,19.3783,Data Log(36).txt,EWR-1,plant,,4.0 :target Temp and 369.7338314543539corrected,,-357.55843145435387
10/19/2025 11:36,16.0875,17.7903,Data Log(35).txt,EWT-2,plant,0.0,no leaves,,
10/19/2025 11:36,16.2083,17.7274,Data Log(35).txt,EWT-2,plant,0.0,no leaves,,
10/19/2025 11:37,16.8761,17.6762,Data Log(35).txt,EWT-2,plant,0.0,no leaves,,
10/19/2025 11:38,18.9027,17.6005,Data Log(33).txt,EET-1,plant,97.0,,20.978036813228528,-2.075336813228528
10/19/2025 11:39,18.0904,17.6873,Data Log(33).txt,EET-1,plant,97.0,,20.13274296514993,-2.042342965149931
10/19/2025 11:39,19.1669,17.6631,Data Log(33).txt,EET-1,plant,97.0,,21.252917517078117,-2.086017517078119
10/19/2025 11:43,27.4696,17.6413,Data Log(33).txt,EET-1,thatch,3.0,,,
10/19/2025 11:43,27.4838,17.7026,Data Log(33).txt,EET-1,thatch,3.0,,,
10/19/2025 11:43,27.9853,17.6676,Data Log(33).txt,EET-1,thatch,3.0,,,
10/19/2025 11:46,22.2856,17.6051,Data Log(32).txt,EHT-XC5S,plant,80.0,,25.714705043594734,-3.429105043594735
10/19/2025 11:47,22.9005,17.6427,Data Log(32).txt,EHT-XC5S,plant,80.0,,26.47958999432217,-3.5790899943221675
10/19/2025 11:47,23.0017,17.628,Data Log(32).txt,EHT-XC5S,plant,80.0,,26.605369913269953,-3.603669913269954
10/19/2025 11:50,20.7459,18.0334,Data Log(32).txt,EHT-XC5S,bare-thatch,20.0,,,
10/19/2025 11:50,21.4559,17.9924,Data Log(32).txt,EHT-XC5S,bare-thatch,20.0,,,
10/19/2025 11:50,21.5364,17.9575,Data Log(32).txt,EHT-XC5S,bare-thatch,20.0,,,
10/19/2025 12:01,19.4034,17.1183,Data Log(31).txt,EET-2,plant,75.0,,19.514350080387032,-0.11095008038703114
10/19/2025 12:02,18.4347,17.1357,Data Log(31).txt,EET-2,plant,75.0,,18.181836008828043,0.25286399117195657
10/19/2025 12:02,18.9502,17.1337,Data Log(31).txt,EET-2,plant,75.0,,18.891562274643718,0.05863772535628087
10/19/2025 12:05,0.0,0.0,Data Log(31).txt,EET-2,,,,,
10/19/2025 12:06,28.5364,17.3557,Data Log(30).txt,EET-2,thatch,25.0,,,
10/19/2025 12:06,29.402,17.3881,Data Log(30).txt,EET-2,thatch,25.0,,,
10/19/2025 12:06,30.0377,17.4418,Data Log(30).txt,EET-2,thatch,25.0,,,
10/19/2025 12:08,23.0151,17.7125,Data Log(29).txt,EHT-XA5S,plant,75.0,,25.441761759318354,-2.4266617593183533
10/19/2025 12:08,23.1777,17.7419,Data Log(29).txt,EHT-XA5S,plant,75.0,,25.659802517511537,-2.482102517511535
10/19/2025 12:09,23.4624,17.7879,Data Log(29).txt,EHT-XA5S,plant,75.0,,26.041290556853937,-2.5788905568539384
10/19/2025 12:10,25.3715,17.8626,Data Log(29).txt,EHT-XA5S,bare-thatch,25.0,,,
10/19/2025 12:10,26.5272,17.8722,Data Log(29).txt,EHT-XA5S,bare-thatch,25.0,,,
10/19/2025 12:11,27.1356,17.9312,Data Log(29).txt,EHT-XA5S,bare-thatch,25.0,,,
10/19/2025 12:13,11.6769,17.9703,Data Log(28).txt,EWT-1,plant,0.0,no leaves,,
10/19/2025 12:13,11.796,17.9492,Data Log(28).txt,EWT-1,plant,0.0,no leaves,,
10/19/2025 12:14,11.1901,17.8965,Data Log(28).txt,EWT-1,plant,0.0,no leaves,,
10/19/2025 12:48,18.8603,19.0185,Data Log(26).txt,KER-2,plant,85.0,,19.1093871219216,-0.2490871219216011
10/19/2025 12:48,19.2147,19.0119,Data Log(26).txt,KER-2,plant,85.0,,19.537962810100055,-0.3232628101000543
10/19/2025 12:48,20.5193,19.0007,Data Log(26).txt,KER-2,plant,85.0,,21.112848575536702,-0.5935485755367012
10/19/2025 12:51,32.8317,19.2442,Data Log(26).txt,KER-2,thatch,15.0,,,
10/19/2025 12:51,33.1928,19.2261,Data Log(26).txt,KER-2,thatch,15.0,,,
10/19/2025 12:51,33.6582,19.2616,Data Log(26).txt,KER-2,thatch,15.0,,,
10/19/2025 12:54,19.7781,19.7832,Data Log(25).txt,KWR-1,plant,0.0,no leaves,,
10/19/2025 12:54,19.9898,19.7606,Data Log(25).txt,KWR-1,plant,0.0,no leaves,,
10/19/2025 12:55,-52.5529,19.8703,Data Log(25).txt,KWR-1,sky,,,,
10/19/2025 12:55,-52.2056,19.8867,Data Log(25).txt,KWR-1,sky,,,,
10/19/2025 12:55,19.2914,19.8075,Data Log(25).txt,KWR-1,plant,0.0,no leaves,,
10/19/2025 12:56,5.1253,19.9722,Data Log(25).txt,KWR-1,tinfoil,,,,
10/19/2025 12:57,2.7972,20.065,Data Log(25).txt,KWR-1,tinfoil,,,,
10/19/2025 12:57,2.9657,20.0099,Data Log(25).txt,KWR-1,tinfoil,,,,
10/19/2025 13:05,19.0014,18.7231,Data Log(24).txt,KHF-1,plant,68.0,,22.722374728121167,-3.720974728121167
10/19/2025 13:06,19.4919,18.7356,Data Log(24).txt,KHF-1,plant,68.0,,23.43751025303942,-3.945610253039419
10/19/2025 13:06,19.8154,18.729,Data Log(24).txt,KHF-1,plant,68.0,,23.908304029349893,-4.092904029349892
10/19/2025 13:09,19.0035,18.8472,Data Log(24).txt,KHF-1,bare-thatch,32.0,,,
10/19/2025 13:09,19.7304,18.8278,Data Log(24).txt,KHF-1,bare-thatch,32.0,,,
10/19/2025 13:09,19.8149,18.8168,Data Log(24).txt,KHF-1,bare-thatch,32.0,,,
10/19/2025 13:15,12.3852,18.6285,Data Log(23).txt,KEF-1,plant,100.0,,14.567793437040223,-2.1825934370402233
10/19/2025 13:15,13.6658,18.6751,Data Log(23).txt,KEF-1,plant,100.0,,15.858182174665103,-2.192382174665102
10/19/2025 13:16,13.423,18.5589,Data Log(23).txt,KEF-1,plant,100.0,,15.613526243464662,-2.190526243464662
10/19/2025 13:28,15.1745,16.2481,Data Log(22).txt,KWT-2,plant,0.0,no leaves/buds,,
10/19/2025 13:29,14.3239,16.3015,Data Log(22).txt,KWT-2,plant,0.0,no leaves/buds,,
10/19/2025 13:29,14.508,16.2843,Data Log(22).txt,KWT-2,plant,0.0,no leaves/buds,,
10/19/2025 13:36,11.4797,15.9006,Data Log(21).txt,KWT-1,plant,0.0,no leaves,,
10/19/2025 13:36,11.6933,15.9509,Data Log(21).txt,KWT-1,plant,0.0,no leaves,,
10/19/2025 13:37,11.2514,15.8264,Data Log(21).txt,KWT-1,plant,0.0,no leaves,,
10/19/2025 13:43,22.5135,15.8303,Data Log(20).txt,KHT-XE5S,plant,70.0,up/green 70/50,26.299590881368715,-3.7860908813687146
10/19/2025 13:44,23.1754,15.8742,Data Log(20).txt,KHT-XE5S,plant,70.0,up/green 70/52,27.23664502909105,-4.061245029091051
10/19/2025 13:44,23.1767,15.8514,Data Log(20).txt,KHT-XE5S,plant,70.0,up/green 70/51,27.238482994048468,-4.0617829940484675
10/19/2025 13:47,22.4451,16.4009,Data Log(20).txt,KHT-XE5S,bare-thatch,30.0,,,
10/19/2025 13:47,22.7192,16.3397,Data Log(20).txt,KHT-XE5S,bare-thatch,30.0,,,
10/19/2025 13:47,22.8013,16.3748,Data Log(20).txt,KHT-XE5S,bare-thatch,30.0,,,
10/19/2025 13:49,19.1003,16.7508,Data Log(19).txt,KET-1,plant,90.0,,20.456218944215777,-1.3559189442157766
10/19/2025 13:50,19.9961,16.8188,Data Log(19).txt,KET-1,plant,90.0,,21.46760939630184,-1.4715093963018404
10/19/2025 13:50,20.4829,16.8378,Data Log(19).txt,KET-1,plant,90.0,,22.016745745320634,-1.5338457453206331
10/19/2025 13:54,30.4026,17.2634,Data Log(19).txt,KET-1,thatch,10.0,,,
10/19/2025 13:54,30.4545,17.231,Data Log(19).txt,KET-1,thatch,10.0,,,
10/19/2025 13:54,30.5872,17.2763,Data Log(19).txt,KET-1,thatch,10.0,,,
10/19/2025 14:04,22.6841,17.6055,Data Log(18).txt,KER-1,plant,100.0,,24.945416871309362,-2.2613168713093614
10/19/2025 14:04,22.8324,17.6346,Data Log(18).txt,KER-1,plant,100.0,,25.094850456964366,-2.262450456964366
10/19/2025 14:04,23.1193,17.6556,Data Log(18).txt,KER-1,plant,100.0,,25.383943482752727,-2.264643482752728
10/19/2025 14:07,22.7738,18.1803,Data Log(17).txt,KHR-1,plant,77.0,up/green 77/45,25.52005516803314,-2.7462551680331373
10/19/2025 14:08,22.7199,18.248,Data Log(17).txt,KHR-1,plant,77.0,up/green 77/47,25.449857060618513,-2.7299570606185135
10/19/2025 14:08,22.7289,18.2063,Data Log(17).txt,KHR-1,plant,77.0,up/green 77/46,25.461579226442552,-2.732679226442553
10/19/2025 14:10,24.6819,18.7042,Data Log(17).txt,KHR-1,bare-thatch,23.0,,,
10/19/2025 14:10,25.5041,18.7404,Data Log(17).txt,KHR-1,bare-thatch,23.0,,,
10/19/2025 14:11,24.6514,18.7683,Data Log(17).txt,KHR-1,bare-thatch,23.0,,,
10/31/2025 11:18,12.8174,18.939,Data Log(16).txt,EHR-1,plant,90.0,,15.4544929284138,-2.6370929284138
10/31/2025 11:18,13.1297,18.9363,Data Log(16).txt,EHR-1,plant,90.0,,15.802448736050621,-2.6727487360506217
10/31/2025 11:18,13.4676,18.9356,Data Log(16).txt,EHR-1,plant,90.0,,16.178794406111706,-2.711194406111707
10/31/2025 11:21,12.7802,18.8651,Data Log(16).txt,EHR-1,bare-thatch,10.0,,,
10/31/2025 11:22,12.046,18.8957,Data Log(16).txt,EHR-1,bare-thatch,10.0,,,
10/31/2025 11:22,12.1543,18.877,Data Log(16).txt,EHR-1,bare-thatch,10.0,,,
10/31/2025 11:23,-57.0067,19.054,Data Log(16).txt,EHR-1,sky,,,,
10/31/2025 11:23,-56.5001,19.0984,Data Log(16).txt,EHR-1,sky,,,,
10/31/2025 11:25,3.9465,19.3159,Data Log(16).txt,EHR-1,tinfoil,,,,
10/31/2025 11:25,4.8493,19.2739,Data Log(16).txt,EHR-1,tinfoil,,,,
10/31/2025 11:29,12.2611,18.6819,Data Log(15).txt,EER-1,plant,100.0,,14.4427448329958,-2.181644832995799
10/31/2025 11:29,12.2816,18.6773,Data Log(15).txt,EER-1,plant,100.0,,14.463401532294085,-2.1818015322940862
10/31/2025 11:29,12.2907,18.6846,Data Log(15).txt,EER-1,plant,100.0,,14.472571091494729,-2.1818710914947292
10/31/2025 11:36,15.929,17.7024,Data Log(14).txt,EET-1,plant,97.0,,18.19544491762116,-2.2664449176211594
10/31/2025 11:36,16.3681,17.6983,Data Log(14).txt,EET-1,plant,97.0,,18.65128779265575,-2.2831877926557524
10/31/2025 11:36,16.8692,17.6909,Data Log(14).txt,EET-1,plant,97.0,,19.171418898502395,-2.302218898502396
10/31/2025 11:37,17.3701,17.7231,Data Log(14).txt,EET-1,thatch,3.0,,,
10/31/2025 11:38,18.2232,17.726,Data Log(14).txt,EET-1,thatch,3.0,,,
10/31/2025 11:40,20.1049,17.948,Data Log(12).txt,EHT-XC5S,plant,78.0,,19.5424473157928,0.5624526842072015
10/31/2025 11:41,20.2626,17.9849,Data Log(12).txt,EHT-XC5S,plant,78.0,,19.752027641279824,0.5105723587201751
10/31/2025 11:41,20.3969,17.9646,Data Log(12).txt,EHT-XC5S,plant,78.0,,19.930421640044642,0.4664783599553566
10/31/2025 11:42,33.2875,18.2158,Data Log(12).txt,EHT-XC5S,bare-thatch,22.0,,,
10/31/2025 11:43,33.2854,18.2446,Data Log(12).txt,EHT-XC5S,bare-thatch,22.0,,,
10/31/2025 11:53,18.3852,16.1902,Data Log(11).txt,EET-2,plant,85.0,,20.73623572066498,-2.351035720664978
10/31/2025 11:53,19.284,16.1742,Data Log(11).txt,EET-2,plant,85.0,,21.799544176755717,-2.515544176755718
10/31/2025 11:54,19.3127,16.2075,Data Log(11).txt,EET-2,plant,85.0,,21.833469238595853,-2.520769238595854
10/31/2025 11:56,21.2729,16.5161,Data Log(11).txt,EET-2,bare-thatch,15.0,,,
10/31/2025 11:56,21.6202,16.6105,Data Log(11).txt,EET-2,bare-thatch,15.0,,,
10/31/2025 11:58,18.3555,16.9302,Data Log(10).txt,EHT-XA5S,plant,70.0,,23.397452259048976,-5.041952259048976
10/31/2025 11:58,19.0116,16.9472,Data Log(10).txt,EHT-XA5S,plant,70.0,,24.314117382131826,-5.302517382131825
10/31/2025 11:58,19.3779,16.9719,Data Log(10).txt,EHT-XA5S,plant,70.0,,24.824894019523754,-5.446994019523753
10/31/2025 11:59,15.1117,17.1692,Data Log(10).txt,EHT-XA5S,bare-thatch,30.0,,,
10/31/2025 12:00,15.2523,17.1963,Data Log(10).txt,EHT-XA5S,bare-thatch,30.0,,,
10/31/2025 13:31,23.8191,27.446,Data Log(9).txt,KER-2,plant,80.0,,27.832694508313352,-4.0135945083133535
10/31/2025 13:31,24.3793,27.4065,Data Log(9).txt,KER-2,plant,80.0,,28.525672899982112,-4.1463728999821114
10/31/2025 13:31,24.6404,27.3638,Data Log(9).txt,KER-2,plant,80.0,,28.848365032229424,-4.207965032229424
10/31/2025 13:32,20.2047,27.1019,Data Log(9).txt,KER-2,bare-thatch,20.0,,,
10/31/2025 13:32,20.426,27.0672,Data Log(9).txt,KER-2,bare-thatch,20.0,,,
10/31/2025 13:37,8.7651,25.8696,Data Log(7).txt,KHF-1,plant,60.0,semi-shade,15.434866385417592,-6.669766385417592
10/31/2025 13:38,8.4123,25.6911,Data Log(7).txt,KHF-1,plant,60.0,semi-shade,14.86914594648664,-6.45684594648664
10/31/2025 13:38,8.5815,25.5971,Data Log(7).txt,KHF-1,plant,60.0,semi-shade,15.140611239626367,-6.559111239626366
10/31/2025 13:39,5.0502,25.141,Data Log(7).txt,KHF-1,bare-thatch,40.0,semi-shade,,
10/31/2025 13:39,5.2716,25.0704,Data Log(7).txt,KHF-1,bare-thatch,40.0,semi-shade,,
10/31/2025 13:40,13.681,24.6798,Data Log(7).txt,KHF-1,plant,60.0,sun,23.198621602256253,-9.517621602256254
10/31/2025 13:40,13.986,24.4964,Data Log(7).txt,KHF-1,plant,60.0,sun,23.673404956085278,-9.687404956085278
10/31/2025 13:41,14.0008,24.4196,Data Log(7).txt,KHF-1,plant,60.0,sun,23.696424159893468,-9.695624159893468
10/31/2025 13:42,10.5449,23.9704,Data Log(5).txt,KEF-1,plant,100.0,,12.713426426380238,-2.1685264263802377
10/31/2025 13:42,10.8021,23.8251,Data Log(5).txt,KEF-1,plant,100.0,,12.97259242928294,-2.170492429282941
10/31/2025 13:42,10.8709,23.8845,Data Log(5).txt,KEF-1,plant,100.0,,13.041918327415544,-2.1710183274155437
10/31/2025 13:59,23.494,20.9409,Data Log(4).txt,KET-1,plant,93.0,,25.109649217405718,-1.6156492174057178
10/31/2025 13:59,23.8713,20.9726,Data Log(4).txt,KET-1,plant,93.0,,25.521069123740915,-1.6497691237409136
10/31/2025 13:59,23.9903,20.9636,Data Log(4).txt,KET-1,plant,93.0,,25.650803068489324,-1.660503068489323
10/31/2025 14:01,35.5813,21.1173,Data Log(4).txt,KET-1,bare-thatch,7.0,,,
10/31/2025 14:01,35.7132,21.1435,Data Log(4).txt,KET-1,bare-thatch,7.0,,,
10/31/2025 14:04,24.4228,21.4926,Data Log(2).txt,KHT-XE5S,plant,75.0,,27.194621540526214,-2.771821540526215
10/31/2025 14:04,24.6868,21.4561,Data Log(2).txt,KHT-XE5S,plant,75.0,,27.547401454641317,-2.8606014546413157
10/31/2025 14:05,24.4121,21.5323,Data Log(2).txt,KHT-XE5S,plant,75.0,,27.180316848919517,-2.7682168489195185
10/31/2025 14:06,25.9932,21.6715,Data Log(2).txt,KHT-XE5S,bare-thatch,25.0,,,
10/31/2025 14:06,27.5042,21.6894,Data Log(2).txt,KHT-XE5S,bare-thatch,25.0,,,
10/31/2025 14:13,24.2574,21.9533,Data Log(1).txt,KER-1,plant,95.0,,26.38536495008276,-2.1279649500827595
10/31/2025 14:13,24.3872,21.9821,Data Log(1).txt,KER-1,plant,95.0,,26.523236549838714,-2.136036549838714
10/31/2025 14:13,24.471,22.0288,Data Log(1).txt,KER-1,plant,95.0,,26.612242411866077,-2.1412424118660773
10/31/2025 14:15,30.5375,22.223,Data Log(1).txt,KER-1,bare-thatch,5.0,,,
10/31/2025 14:15,30.8517,22.1929,Data Log(1).txt,KER-1,bare-thatch,5.0,,,
10/31/2025 14:15,31.1091,22.1659,Data Log(1).txt,KER-1,bare-thatch,5.0,,,
10/31/2025 14:18,24.8062,22.4932,Data Log.txt,KHR-1,plant,80.0,,28.320005675095274,-3.5138056750952735
10/31/2025 14:19,22.6813,22.595,Data Log.txt,KHR-1,plant,80.0,,25.669771919591426,-2.9884719195914258
10/31/2025 14:19,22.9045,22.6174,Data Log.txt,KHR-1,plant,80.0,,25.94878213737576,-3.0442821373757596
10/31/2025 14:19,24.8032,22.5218,Data Log.txt,KHR-1,plant,80.0,,28.3162732938992,-3.5130732938992004
10/31/2025 14:21,22.4028,22.7669,Data Log.txt,KHR-1,bare-thatch,20.0,,,
10/31/2025 14:22,23.4711,22.9047,Data Log.txt,KHR-1,bare-thatch,20.0,,,
10/31/2025 14:22,24.6877,22.8674,Data Log.txt,KHR-1,bare-thatch,20.0,,,
