Time,Target,Sensor Body,source_file,well_id,target_type,percent_cover,Notes:
2025-07-11 13:19:00,40.0054,33.1575,Data Log(33).txt,EET-2,plant,99.0,
2025-07-11 13:19:00,40.4444,33.1533,Data Log(33).txt,EET-2,plant,99.0,
2025-07-11 13:21:00,57.2791,33.2006,Data Log(33).txt,EET-2,thatch,1.0,
2025-07-11 13:21:00,58.7957,33.2271,Data Log(33).txt,EET-2,thatch,1.0,
2025-07-11 13:25:00,36.6185,33.3265,Data Log(33).txt,EHT-XA5S,plant,99.0,
2025-07-11 13:25:00,37.3185,33.3459,Data Log(33).txt,EHT-XA5S,plant,99.0,
2025-07-11 13:27:00,60.6504,33.4794,Data Log(33).txt,EHT-XA5S,bare ground,1.0,
2025-07-11 13:28:00,58.7081,33.5768,Data Log(33).txt,EHT-XA5S,bare ground,1.0,
2025-07-11 14:09:00,31.5052,35.184,Data Log(32).txt,KHR-1,plant,98.0,
2025-07-11 14:10:00,31.5786,35.1844,Data Log(32).txt,KHR-1,plant,98.0,
2025-07-11 14:11:00,53.2237,35.0036,Data Log(32).txt,KHR-1,bare ground,2.0,
2025-07-11 14:12:00,-43.9553,35.0243,Data Log(32).txt,KHR-1,sky,,
2025-07-11 14:17:00,37.4604,34.5695,Data Log(31).txt,KER-1,plant,88.0,
2025-07-11 14:18:00,37.1558,34.5561,Data Log(31).txt,KER-1,plant,88.0,
2025-07-11 14:19:00,31.0188,34.507,Data Log(31).txt,KER-1,thatch,12.0,
2025-07-11 14:34:00,30.0014,33.6288,Data Log(30).txt,KHT-XE5S,plant,96.0,
2025-07-11 14:34:00,30.4004,33.6349,Data Log(30).txt,KHT-XE5S,plant,96.0,
2025-07-11 14:34:00,42.3176,33.6481,Data Log(30).txt,KHT-XE5S,thatch,4.0,
2025-07-11 14:38:00,31.5419,33.0487,Data Log(30).txt,KET-1,plant,100.0,
2025-07-11 14:38:00,31.9104,33.0447,Data Log(30).txt,KET-1,plant,100.0,
2025-07-11 14:43:00,24.8208,33.0548,Data Log(29).txt,KWT-1,plant,100.0,
2025-07-11 14:44:00,23.3896,32.9597,Data Log(29).txt,KWT-1,plant,100.0,
2025-07-11 14:44:00,23.5868,33.0168,Data Log(29).txt,KWT-1,plant,100.0,
2025-07-11 14:52:00,25.0408,32.6159,Data Log(27).txt,KWT-2,plant,100.0,
2025-07-11 14:52:00,25.6493,32.5962,Data Log(27).txt,KWT-2,plant,100.0,
2025-07-11 15:06:00,18.6844,32.157,Data Log(26).txt,KEF-1,plant,100.0,
2025-07-11 15:06:00,18.9511,32.2189,Data Log(26).txt,KEF-1,plant,100.0,
2025-07-11 15:07:00,24.9984,32.0097,Data Log(26).txt,KEF-1,plant,100.0,
2025-07-11 15:07:00,25.1232,32.0261,Data Log(26).txt,KEF-1,plant,100.0,
2025-07-11 15:09:00,32.3575,31.8137,Data Log(26).txt,KHF-1,plant,96.0,
2025-07-11 15:10:00,32.7451,31.822,Data Log(26).txt,KHF-1,plant,96.0,
2025-07-11 15:11:00,58.6341,31.9444,Data Log(26).txt,KHF-1,bare ground,4.0,
2025-07-11 15:11:00,58.9274,31.9155,Data Log(26).txt,KHF-1,bare ground,4.0,
2025-07-11 15:17:00,26.7995,32.3141,Data Log(25).txt,KWR-1,plant,100.0,
2025-07-11 15:17:00,27.0742,32.3168,Data Log(25).txt,KWR-1,plant,100.0,
2025-07-11 15:22:00,31.5378,32.7902,Data Log(25).txt,KER-2,plant,100.0,
2025-07-11 15:22:00,31.8436,32.7365,Data Log(25).txt,KER-2,plant,100.0,
2025-07-11 15:23:00,31.5754,32.7932,Data Log(25).txt,KER-2,plant,100.0,
2025-07-29 10:19:00,17.7768,20.611,Data Log(24).txt,EWR-1,plant,100.0,
2025-07-29 10:19:00,17.7922,20.6024,Data Log(24).txt,EWR-1,plant,100.0,
2025-07-29 10:19:00,17.9344,20.5912,Data Log(24).txt,EWR-1,plant,100.0,
2025-07-29 10:22:00,-44.1527,21.2913,Data Log(23).txt,EWR-1,sky,,
2025-07-29 10:22:00,-44.0415,21.3427,Data Log(23).txt,EWR-1,sky,,
2025-07-29 10:29:00,23.4055,22.6603,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:30:00,23.3276,22.6873,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:30:00,23.335,22.7031,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:30:00,23.3604,22.7162,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:30:00,23.3691,22.7191,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:30:00,23.3762,22.7211,Data Log(22).txt,EWT-2,plant,100.0,
2025-07-29 10:39:00,20.2821,23.9267,Data Log(21).txt,EWT-1,plant,100.0,
2025-07-29 10:39:00,20.3253,23.9246,Data Log(21).txt,EWT-1,plant,100.0,
2025-07-29 10:39:00,20.41,23.9191,Data Log(21).txt,EWT-1,plant,100.0,
2025-07-29 10:40:00,20.27,23.9287,Data Log(21).txt,EWT-1,plant,100.0,
2025-07-29 10:40:00,20.286,23.9297,Data Log(21).txt,EWT-1,plant,100.0,
2025-07-29 10:43:00,35.5434,24.3569,Data Log(20).txt,EHT-XA5S,plant,87.0,
2025-07-29 10:43:00,35.9661,24.2475,Data Log(20).txt,EHT-XA5S,plant,87.0,
2025-07-29 10:44:00,61.6835,24.5418,Data Log(20).txt,EHT-XA5S,bare,1.0,
2025-07-29 10:44:00,62.0252,24.5832,Data Log(20).txt,EHT-XA5S,bare,1.0,
2025-07-29 10:50:00,46.2207,26.1011,Data Log(19).txt,EHT-XA5S,bare-thatch,6.0,"""Two reading for moss"" 6:01"
2025-07-29 10:50:00,46.2645,26.1237,Data Log(19).txt,EHT-XA5S,bare-thatch,6.0,"""Two reading for moss"" 6:01"
2025-07-29 10:52:00,59.4483,26.5134,Data Log(19).txt,EHT-XA5S,thatch,6.0,
2025-07-29 10:52:00,59.7937,26.4887,Data Log(19).txt,EHT-XA5S,thatch,6.0,
2025-07-29 10:53:00,36.0108,27.0013,Data Log(18).txt,EET-2,plant,94.0,
2025-07-29 10:54:00,35.4547,27.033,Data Log(18).txt,EET-2,plant,94.0,
2025-07-29 10:54:00,61.6835,24.5418,,EET-2,bare,1.0,
2025-07-29 10:54:00,62.0252,24.5832,,EET-2,bare,1.0,
2025-07-29 10:54:00,59.4483,26.5134,,EET-2,thatch,5.0,
2025-07-29 10:54:00,59.7937,26.4887,,EET-2,thatch,5.0,
2025-07-29 11:09:00,26.8551,28.487,Data Log(17).txt,EET-1,plant,97.5,
2025-07-29 11:10:00,26.9279,28.486,Data Log(17).txt,EET-1,plant,97.5,
2025-07-29 11:10:00,27.2413,28.4853,Data Log(17).txt,EET-1,plant,97.5,
2025-07-29 11:10:00,27.8037,28.4863,Data Log(17).txt,EET-1,plant,97.5,
2025-07-29 11:11:00,52.58,28.4969,Data Log(17).txt,EET-1,thatch,2.0,
2025-07-29 11:11:00,54.465,28.5055,Data Log(17).txt,EET-1,thatch,2.0,
2025-07-29 11:12:00,57.0136,28.6312,Data Log(17).txt,EET-1,bare ground,0.5,
2025-07-29 11:12:00,58.2498,28.6752,Data Log(17).txt,EET-1,bare ground,0.5,
2025-07-29 11:18:00,37.5108,28.2514,Data Log(16).txt,EHT-XC5S,plant,93.0,
2025-07-29 11:19:00,36.2357,28.3399,Data Log(16).txt,EHT-XC5S,plant,93.0,
2025-07-29 11:19:00,36.5987,28.3014,Data Log(16).txt,EHT-XC5S,plant,93.0,
2025-07-29 11:20:00,51.4195,28.6462,Data Log(16).txt,EHT-XC5S,thatch,5.0,
2025-07-29 11:20:00,61.3109,28.5049,Data Log(16).txt,EHT-XC5S,bare ground,2.0,
2025-07-29 11:20:00,61.6349,28.4558,Data Log(16).txt,EHT-XC5S,bare ground,2.0,
2025-07-29 11:21:00,51.4461,28.6967,Data Log(16).txt,EHT-XC5S,thatch,5.0,
2025-07-29 11:34:00,28.3153,29.7724,Data Log(15).txt,EER-1,plant,97.0,
2025-07-29 11:34:00,28.8397,29.7694,Data Log(15).txt,EER-1,plant,97.0,
2025-07-29 11:34:00,30.1782,29.7632,Data Log(15).txt,EER-1,plant,97.0,
2025-07-29 11:36:00,44.5961,29.9247,Data Log(15).txt,EER-1,thatch,3.0,
2025-07-29 11:36:00,46.6548,29.9775,Data Log(15).txt,EER-1,thatch,3.0,
2025-07-29 11:41:00,29.1425,29.6443,Data Log(14).txt,EHR-1,plant,96.0,
2025-07-29 11:41:00,29.1596,29.6598,Data Log(14).txt,EHR-1,plant,96.0,
2025-07-29 11:42:00,54.763,29.754,Data Log(14).txt,EHR-1,bare ground,3.0,
2025-07-29 11:43:00,56.3466,29.9073,Data Log(14).txt,EHR-1,thatch,1.0,
2025-07-29 11:43:00,59.7166,29.7852,Data Log(14).txt,EHR-1,bare ground,3.0,
2025-07-29 11:44:00,57.571,29.9791,Data Log(14).txt,EHR-1,thatch,1.0,
2025-07-29 12:12:00,19.4962,30.0412,Data Log(13).txt,KWR-1,plant,100.0,oddly low point in 2025 time series for KWR-1 but matches audio and similar to KWT-2; no notes on sun/shade
2025-07-29 12:12:00,19.9102,30.09,Data Log(13).txt,KWR-1,plant,100.0,oddly low point in 2025 time series for KWR-1 but matches audio and similar to KWT-2; no notes on sun/shade
2025-07-29 12:28:00,21.8922,29.8232,Data Log(11).txt,KWT-2,plant,100.0,
2025-07-29 12:28:00,22.0074,29.8016,Data Log(11).txt,KWT-2,plant,100.0,
2025-07-29 12:28:00,22.8079,29.7746,Data Log(11).txt,KWT-2,plant,100.0,
2025-07-29 12:29:00,23.3155,29.772,Data Log(11).txt,KWT-2,plant,100.0,
2025-07-29 12:29:00,23.7387,29.7675,Data Log(11).txt,KWT-2,plant,100.0,
2025-07-29 12:38:00,25.1483,30.3436,Data Log(10).txt,KWT-1,plant,100.0,
2025-07-29 12:38:00,25.2122,30.4088,Data Log(10).txt,KWT-1,plant,100.0,
2025-07-29 12:38:00,25.2263,30.3177,Data Log(10).txt,KWT-1,plant,100.0,
2025-07-29 12:38:00,26.8129,30.2748,Data Log(10).txt,KWT-1,plant,100.0,
2025-07-29 12:40:00,-41.4391,30.4675,Data Log(7).txt,KWT-1,sky,,
2025-07-29 12:41:00,-41.575,30.4884,Data Log(7).txt,KWT-1,sky,,
2025-07-29 12:46:00,28.7514,30.253,Data Log(6).txt,KET-1,plant,96.0,
2025-07-29 12:46:00,30.1866,30.2505,Data Log(6).txt,KET-1,plant,96.0,
2025-07-29 12:46:00,31.2278,30.2456,Data Log(6).txt,KET-1,plant,96.0,
2025-07-29 12:47:00,28.9905,30.2435,Data Log(6).txt,KET-1,plant,96.0,
2025-07-29 12:48:00,55.3973,30.2726,Data Log(6).txt,KET-1,thatch,4.0,
2025-07-29 12:48:00,56.4952,30.2367,Data Log(6).txt,KET-1,thatch,4.0,
2025-07-29 12:56:00,35.2764,29.4348,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:56:00,35.9762,29.4545,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:56:00,36.9011,29.4908,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:57:00,36.3687,29.6674,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:57:00,37.3137,29.6234,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:57:00,37.7561,29.5411,Data Log(5).txt,KHT-XE5S,plant,94.0,
2025-07-29 12:58:00,74.4905,29.8707,Data Log(5).txt,KHT-XE5S,bare ground,2.0,
2025-07-29 12:59:00,75.4896,29.9665,Data Log(5).txt,KHT-XE5S,bare ground,2.0,
2025-07-29 13:00:00,55.4137,30.2026,Data Log(5).txt,KHT-XE5S,thatch,4.0,
2025-07-29 13:01:00,58.1919,30.297,Data Log(5).txt,KHT-XE5S,thatch,4.0,
2025-07-29 13:01:00,58.8777,30.3853,Data Log(5).txt,KHT-XE5S,thatch,4.0,
2025-07-29 13:13:00,34.66,32.3767,Data Log(4).txt,KER-1,plant,88.0,
2025-07-29 13:13:00,34.6767,32.4452,Data Log(4).txt,KER-1,plant,88.0,
2025-07-29 13:13:00,34.7231,32.4177,Data Log(4).txt,KER-1,plant,88.0,
2025-07-29 13:14:00,57.4684,32.6632,Data Log(4).txt,KER-1,thatch,12.0,
2025-07-29 13:15:00,57.5516,32.6891,Data Log(4).txt,KER-1,thatch,12.0,
2025-07-29 13:20:00,31.7621,32.2089,Data Log(3).txt,KHR-1,plant,94.0,
2025-07-29 13:20:00,31.7656,32.2025,Data Log(3).txt,KHR-1,plant,94.0,
2025-07-29 13:20:00,31.886,32.2074,Data Log(3).txt,KHR-1,plant,94.0,
2025-07-29 13:22:00,47.1711,32.3463,Data Log(3).txt,KHR-1,thatch,6.0,
2025-07-29 13:22:00,47.6477,32.3809,Data Log(3).txt,KHR-1,thatch,6.0,
2025-07-29 13:43:00,28.9124,33.755,Data Log(2).txt,KEF-1,plant,93.0,
2025-07-29 13:43:00,29.0185,33.7607,Data Log(2).txt,KEF-1,plant,93.0,
2025-07-29 13:45:00,39.9053,33.65,Data Log(2).txt,KEF-1,thatch,3.0,
2025-07-29 13:45:00,41.968,33.6258,Data Log(2).txt,KEF-1,thatch,3.0,
2025-07-29 13:45:00,44.1277,33.6103,Data Log(2).txt,KEF-1,thatch,3.0,
2025-07-29 13:49:00,40.1224,33.8859,Data Log(1).txt,KHF-1,plant,96.0," ""Rust on Potentilla; veg drying out and crunchy"" 6:50"
2025-07-29 13:49:00,40.577,33.8572,Data Log(1).txt,KHF-1,plant,96.0,
2025-07-29 13:50:00,65.6538,33.9895,Data Log(1).txt,KHF-1,bare ground,4.0,
2025-07-29 13:50:00,69.3866,34.0157,Data Log(1).txt,KHF-1,bare ground,4.0,
2025-07-29 13:51:00,71.0048,34.0605,Data Log(1).txt,KHF-1,bare ground,4.0,
2025-07-29 13:59:00,32.4941,34.3373,Data Log.txt,KER-2,plant,97.0,
2025-07-29 13:59:00,33.1806,34.3445,Data Log.txt,KER-2,plant,97.0,
2025-07-29 14:00:00,33.1887,34.2958,Data Log.txt,KER-2,plant,97.0,
2025-07-29 14:00:00,33.3899,34.3122,Data Log.txt,KER-2,plant,97.0,
2025-07-29 14:01:00,46.3389,34.2,Data Log.txt,KER-2,thatch,3.0,
2025-07-29 14:01:00,46.8124,34.2064,Data Log.txt,KER-2,thatch,3.0,
2025-08-10 10:32:00,27.988,28.6501,Data Log(61).txt,EHR-1,plant,95.0,
2025-08-10 10:32:00,28.0727,28.6569,Data Log(61).txt,EHR-1,plant,95.0,
2025-08-10 10:32:00,28.0829,28.6423,Data Log(61).txt,EHR-1,plant,95.0,
2025-08-10 10:34:00,14.4169,29.2329,Data Log(61).txt,EHR-1,,,"""Scratch that"" :36"
2025-08-10 10:34:00,49.3042,29.1121,Data Log(61).txt,EHR-1,bare ground,5.0,
2025-08-10 10:34:00,49.6275,29.1748,Data Log(61).txt,EHR-1,bare ground,5.0,
2025-08-10 10:35:00,-43.6823,29.3716,Data Log(61).txt,EHR-1,sky,,
2025-08-10 10:36:00,20.4983,29.6208,Data Log(61).txt,EHR-1,tinfoil,,
2025-08-10 10:37:00,16.2231,29.7645,Data Log(61).txt,EHR-1,tinfoil,,
2025-08-10 10:37:00,16.6986,29.6989,Data Log(61).txt,EHR-1,tinfoil,,
2025-08-10 10:46:00,26.5412,31.07,Data Log(60).txt,EER-1,plant,99.0,
2025-08-10 10:47:00,26.058,31.0944,Data Log(60).txt,EER-1,plant,99.0,
2025-08-10 10:47:00,26.3991,31.0846,Data Log(60).txt,EER-1,plant,99.0,
2025-08-10 10:48:00,45.4278,31.0995,Data Log(60).txt,EER-1,thatch,1.0,
2025-08-10 10:48:00,46.0477,31.1133,Data Log(60).txt,EER-1,thatch,1.0,
2025-08-10 10:52:00,19.289,31.1833,Data Log(59).txt,EWR-1,plant,100.0,
2025-08-10 10:52:00,19.3191,31.2074,Data Log(59).txt,EWR-1,plant,100.0,
2025-08-10 10:52:00,19.5498,31.2333,Data Log(59).txt,EWR-1,plant,100.0,
2025-08-10 11:00:00,24.4576,30.0613,Data Log(58).txt,EWT-2,plant,100.0,
2025-08-10 11:00:00,24.4794,30.0739,Data Log(58).txt,EWT-2,plant,100.0,
2025-08-10 11:00:00,24.6173,30.0884,Data Log(58).txt,EWT-2,plant,100.0,
2025-08-10 11:03:00,29.4524,30.145,Data Log(56).txt,EET-1,plant,98.0,
2025-08-10 11:03:00,29.8207,30.156,Data Log(56).txt,EET-1,plant,98.0,
2025-08-10 11:03:00,30.1084,30.1645,Data Log(56).txt,EET-1,plant,98.0,
2025-08-10 11:05:00,52.0671,30.5312,Data Log(56).txt,EET-1,bare ground,2.0,"""2 percent thatch"" 2:18"
2025-08-10 11:06:00,18.199,30.7864,Data Log(56).txt,EET-1,tinfoil,,
2025-08-10 11:06:00,51.8391,30.5959,Data Log(56).txt,EET-1,bare ground,2.0,"""2 percent thatch"" 2:18"
2025-08-10 11:07:00,18.0585,30.8708,Data Log(56).txt,EET-1,tinfoil,,
2025-08-10 11:10:00,34.9055,30.56,Data Log(55).txt,EHT-XC5S,plant,95.0,
2025-08-10 11:10:00,35.2424,30.5767,Data Log(55).txt,EHT-XC5S,plant,95.0,
2025-08-10 11:11:00,35.4876,30.6071,Data Log(55).txt,EHT-XC5S,plant,95.0,
2025-08-10 11:12:00,59.4169,30.8121,Data Log(55).txt,EHT-XC5S,bare-thatch,5.0,
2025-08-10 11:12:00,60.3317,30.777,Data Log(55).txt,EHT-XC5S,bare-thatch,5.0,
2025-08-10 11:24:00,39.958,31.9271,Data Log(54).txt,EET-2,plant,80.0,
2025-08-10 11:24:00,40.2886,31.9605,Data Log(54).txt,EET-2,plant,80.0,
2025-08-10 11:24:00,40.5581,31.8838,Data Log(54).txt,EET-2,plant,80.0,
2025-08-10 11:26:00,49.5545,32.3365,Data Log(54).txt,EET-2,bare-thatch,20.0,
2025-08-10 11:26:00,49.9988,32.3797,Data Log(54).txt,EET-2,bare-thatch,20.0,
2025-08-10 11:27:00,18.8939,32.4686,Data Log(54).txt,EET-2,tinfoil,,
2025-08-10 11:27:00,19.2244,32.4824,Data Log(54).txt,EET-2,tinfoil,,
2025-08-10 11:27:00,20.2786,32.4563,Data Log(54).txt,EET-2,tinfoil,,
2025-08-10 11:30:00,42.0082,32.8222,Data Log(53).txt,EHT-XA5S,plant,80.0,
2025-08-10 11:30:00,42.1436,32.8183,Data Log(53).txt,EHT-XA5S,plant,80.0,
2025-08-10 11:30:00,42.1618,32.8142,Data Log(53).txt,EHT-XA5S,plant,80.0,
2025-08-10 11:32:00,63.7927,32.9639,Data Log(53).txt,EHT-XA5S,bare-thatch,20.0,"""thatch/moss/bare ground mix"" 4:25"
2025-08-10 11:32:00,63.853,32.994,Data Log(53).txt,EHT-XA5S,bare-thatch,20.0,"""thatch/moss/bare ground mix"" 4:25"
2025-08-10 11:32:00,64.4657,33.0271,Data Log(53).txt,EHT-XA5S,bare-thatch,20.0,"""thatch/moss/bare ground mix"" 4:25"
2025-08-10 11:33:00,62.495,33.1992,Data Log(53).txt,EHT-XA5S,bare-thatch,20.0,"""thatch/moss/bare ground mix"" 4:25"
2025-08-10 11:33:00,65.0461,33.156,Data Log(53).txt,EHT-XA5S,bare-thatch,20.0,"""thatch/moss/bare ground mix"" 4:25"
2025-08-10 11:36:00,25.028,33.1794,Data Log(52).txt,EWT-1,plant,100.0,"""Soil surface is dry"" 4:42"
2025-08-10 11:36:00,25.0297,33.2459,Data Log(52).txt,EWT-1,plant,100.0,"""Soil surface is dry"" 4:42"
2025-08-10 11:36:00,25.4164,33.2596,Data Log(52).txt,EWT-1,plant,100.0,"""Soil surface is dry"" 4:42"
2025-08-10 11:36:00,25.6197,33.2746,Data Log(52).txt,EWT-1,plant,100.0,"""Soil surface is dry"" 4:42"
2025-08-10 12:07:00,31.5681,29.6104,Data Log(51).txt,KER-2,plant,95.0,
2025-08-10 12:07:00,32.0914,29.5849,Data Log(51).txt,KER-2,plant,95.0,
2025-08-10 12:08:00,31.5726,29.6306,Data Log(51).txt,KER-2,plant,95.0,
2025-08-10 12:09:00,52.0612,29.9076,Data Log(51).txt,KER-2,thatch,5.0,
2025-08-10 12:10:00,-40.5625,30.279,Data Log(51).txt,KER-2,sky,,
2025-08-10 12:10:00,50.7485,29.9745,Data Log(51).txt,KER-2,thatch,5.0,
2025-08-10 12:11:00,-44.3788,30.4318,Data Log(51).txt,KER-2,sky,,
2025-08-10 12:11:00,-43.8631,30.3803,Data Log(51).txt,KER-2,sky,,
2025-08-10 12:11:00,-41.2433,30.3272,Data Log(51).txt,KER-2,sky,,
2025-08-10 12:12:00,17.3586,30.892,Data Log(51).txt,KER-2,tinfoil,,
2025-08-10 12:12:00,17.4792,30.9543,Data Log(51).txt,KER-2,tinfoil,,
2025-08-10 12:18:00,24.6831,31.7726,Data Log(49).txt,KWR-1,plant,100.0,
2025-08-10 12:18:00,24.8808,31.7671,Data Log(49).txt,KWR-1,plant,100.0,
2025-08-10 12:19:00,24.3361,31.7768,Data Log(49).txt,KWR-1,plant,100.0,
2025-08-10 12:24:00,40.1832,31.8208,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:24:00,41.6438,31.8782,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:25:00,41.1082,32.0563,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:25:00,41.4182,32.0173,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:25:00,41.6549,31.9128,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:25:00,41.6675,31.9495,Data Log(47).txt,KHF-1,plant,92.0,
2025-08-10 12:26:00,66.206,32.3258,Data Log(47).txt,KHF-1,bare ground,4.0,
2025-08-10 12:27:00,52.5295,32.698,Data Log(47).txt,KHF-1,thatch,4.0,
2025-08-10 12:27:00,53.417,32.6435,Data Log(47).txt,KHF-1,thatch,4.0,
2025-08-10 12:27:00,64.9025,32.4246,Data Log(47).txt,KHF-1,bare ground,4.0,
2025-08-10 12:31:00,30.017,34.014,Data Log(46).txt,KEF-1,plant,96.0,
2025-08-10 12:31:00,30.1457,33.9777,Data Log(46).txt,KEF-1,plant,96.0,
2025-08-10 12:31:00,30.1466,33.9926,Data Log(46).txt,KEF-1,plant,96.0,
2025-08-10 12:32:00,40.6979,34.111,Data Log(46).txt,KEF-1,bare-thatch,4.0,
2025-08-10 12:32:00,42.4163,34.1965,Data Log(46).txt,KEF-1,bare-thatch,4.0,
2025-08-10 12:33:00,41.4437,34.2764,Data Log(46).txt,KEF-1,bare-thatch,4.0,
2025-08-10 12:33:00,41.5103,34.2908,Data Log(46).txt,KEF-1,bare-thatch,4.0,
2025-08-10 12:33:00,42.0363,34.243,Data Log(46).txt,KEF-1,bare-thatch,4.0,
2025-08-10 12:47:00,32.1614,34.1309,Data Log(45).txt,KHR-1,plant,98.0,
2025-08-10 12:47:00,32.195,34.1058,Data Log(45).txt,KHR-1,plant,98.0,
