"TOA5","Station3_wx","CR1000","6585","CR1000.Std.28","CPU:SH_Site3_2_8.CR1","30608","DataTableInfo"
"TIMESTAMP","RECORD","DataTableName(1)","DataTableName(2)","DataTableName(3)","SkippedRecord(1)","SkippedRecord(2)","SkippedRecord(3)","DataRecordSize(1,1)","DataRecordSize(1,2)","DataRecordSize(2,1)","DataRecordSize(2,2)","DataRecordSize(3,1)","DataRecordSize(3,2)","SecsPerRecord(1)","SecsPerRecord(2)","SecsPerRecord(3)","DataFillDays(1,1)","DataFillDays(1,2)","DataFillDays(2,1)","DataFillDays(2,2)","DataFillDays(3,1)","DataFillDays(3,2)"
"2015-12-05 12:10:01.48",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 13:15:01.46",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 14:20:01.46",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 15:25:01.84",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 16:30:01.87",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 17:35:07.75",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 18:40:02.83",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 19:45:01.6",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 20:50:01.63",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 21:55:01.42",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-05 23:00:01.46",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 00:05:01.62",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 01:10:01.4",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 02:15:01.43",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 03:20:01.4",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 04:25:01.38",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 05:30:01.41",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 06:35:01.36",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 07:40:01.34",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 08:45:01.34",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 09:50:01.58",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 10:55:01.39",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 12:00:01.33",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 13:05:01.31",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 14:10:01.69",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 15:15:01.29",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 16:20:01.32",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 17:25:01.3",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 18:30:01.28",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 19:35:12.66",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 20:40:01.28",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 21:45:01.26",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 22:50:01.26",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-06 23:55:01.25",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 01:00:01.47",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 02:05:01.24",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 03:10:01.22",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 04:15:01.21",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 05:20:01.23",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 06:25:01.19",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 07:30:01.27",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 08:35:01.34",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 09:40:01.21",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 10:45:01.28",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 11:50:01.16",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 12:55:04.36",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 14:00:01.15",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 15:05:01.14",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 16:10:01.14",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 17:15:01.39",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 18:20:01.33",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 19:25:01.12",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 20:30:01.11",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 21:35:01.1",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 22:40:01.12",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-07 23:45:01.49",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 00:50:01.11",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 01:55:01.09",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 03:00:01.23",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 04:02:01.72",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 04:05:01.06",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 05:10:01.05",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 06:15:01.05",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 07:20:01.17",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 08:25:01.02",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 09:30:01.5",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 10:35:01.02",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 11:40:01.01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 12:45:01.01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 13:50:01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 14:55:01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 16:00:00.99",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 17:05:01.36",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 18:10:01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 19:15:11.24",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 20:20:09.47",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 21:25:05.57",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 22:30:07.6",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-08 23:35:09.32",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 00:40:05.66",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 01:45:00.94",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 02:50:00.92",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 03:55:00.92",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 05:00:00.94",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 06:05:01.1",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 07:10:00.89",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 08:15:00.9",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 09:20:01.66",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 10:25:00.9",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 11:30:01.65",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 12:35:00.87",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 13:40:00.87",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 14:45:00.86",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 15:50:00.86",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 16:55:00.86",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 18:00:09.38",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 19:02:10.5",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 19:05:00.83",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 20:10:00.83",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 21:15:01",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 22:20:01.55",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-09 23:25:00.81",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 00:30:00.79",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 01:35:00.79",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 02:40:00.78",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 03:45:00.77",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 04:50:00.77",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
"2015-12-10 05:55:00.76",0,"TenMin","Raw","Hydra",0,0,0,8630,0,8630,0,8630,0,600,600,600,59.93056,0,59.93056,0,59.93056,0
