,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-07-25 14:00:00,8.271611737999999,7/25/2018,02:00:00 pm,0,10.299,8.6201,0.3484882620000018
1,2018-07-25 14:10:00,8.270887736799999,7/25/2018,02:10:00 pm,0,10.285,8.6166,0.34571226320000115
2,2018-07-25 14:20:00,8.2695621008,7/25/2018,02:20:00 pm,0,10.275,8.6137,0.3441378991999997
3,2018-07-25 14:30:00,8.2697864392,7/25/2018,02:30:00 pm,0,10.267,8.6108,0.34101356079999867
4,2018-07-25 14:40:00,8.2707245816,7/25/2018,02:40:00 pm,0,10.26,8.6092,0.33847541839999984
5,2018-07-25 14:50:00,8.2713975968,7/25/2018,02:50:00 pm,0,10.255,8.6077,0.3363024031999995
6,2018-07-25 15:00:00,8.270744976,7/25/2018,03:00:00 pm,0,10.251,8.6063,0.3355550239999996
7,2018-07-25 15:10:00,8.269980186,7/25/2018,03:10:00 pm,0,10.247,8.6048,0.3348198139999994
8,2018-07-25 15:20:00,8.2689808604,7/25/2018,03:20:00 pm,0,10.244,8.6037,0.33471913960000066
9,2018-07-25 15:30:00,8.2680325208,7/25/2018,03:30:00 pm,0,10.242,8.6027,0.3346674792000002
10,2018-07-25 15:40:00,8.267175955999999,7/25/2018,03:40:00 pm,0,10.239,8.6021,0.334924044000001
11,2018-07-25 15:50:00,8.266309194,7/25/2018,03:50:00 pm,0,10.237,8.6016,0.3352908059999997
12,2018-07-25 16:00:00,8.2660236724,7/25/2018,04:00:00 pm,0,10.235,8.6013,0.3352763276000008
13,2018-07-25 16:10:00,8.266156236,7/25/2018,04:10:00 pm,0,10.233,8.6008,0.33464376399999907
14,2018-07-25 16:20:00,8.266115447199999,7/25/2018,04:20:00 pm,0,10.232,8.602,0.3358845528000014
15,2018-07-25 16:30:00,8.265442431999999,7/25/2018,04:30:00 pm,0,10.23,8.6015,0.3360575680000011
16,2018-07-25 16:40:00,8.2651161216,7/25/2018,04:40:00 pm,0,10.229,8.6011,0.33598387840000044
17,2018-07-25 16:50:00,8.2648917832,7/25/2018,04:50:00 pm,0,10.227,8.6013,0.33640821680000066
18,2018-07-25 17:00:00,8.2634233864,7/25/2018,05:00:00 pm,0,10.226,8.6014,0.3379766136000004
19,2018-07-25 17:10:00,8.263617133199999,7/25/2018,05:10:00 pm,0,10.225,8.6011,0.33748286680000206
20,2018-07-25 17:20:00,8.2644635008,7/25/2018,05:20:00 pm,0,10.223,8.601,0.33653649920000106
21,2018-07-25 17:30:00,8.2646368532,7/25/2018,05:30:00 pm,0,10.222,8.6013,0.3366631467999994
22,2018-07-25 17:40:00,8.2639434436,7/25/2018,05:40:00 pm,0,10.221,8.6012,0.33725655639999985
23,2018-07-25 17:50:00,8.2641473876,7/25/2018,05:50:00 pm,0,10.22,8.6016,0.3374526123999999
24,2018-07-25 18:00:00,8.2644533036,7/25/2018,06:00:00 pm,0,10.219,8.6021,0.3376466964000002
25,2018-07-25 18:10:00,8.264932572,7/25/2018,06:10:00 pm,0,10.218,8.6026,0.3376674280000014
26,2018-07-25 18:20:00,8.265095727199999,7/25/2018,06:20:00 pm,0,10.217,8.6028,0.3377042728000017
27,2018-07-25 18:30:00,8.2645144868,7/25/2018,06:30:00 pm,0,10.216,8.6032,0.33868551319999973
28,2018-07-25 18:40:00,8.265289474,7/25/2018,06:40:00 pm,0,10.217,8.6038,0.3385105260000003
29,2018-07-25 18:50:00,8.265697362,7/25/2018,06:50:00 pm,0,10.216,8.6049,0.3392026380000015
30,2018-07-25 19:00:00,8.2656157844,7/25/2018,07:00:00 pm,0,10.215,8.6057,0.340084215600001
31,2018-07-25 19:10:00,8.2663397856,7/25/2018,07:10:00 pm,0,10.214,8.6066,0.34026021440000065
32,2018-07-25 19:20:00,8.2663805744,7/25/2018,07:20:00 pm,0,10.214,8.6076,0.3412194256000003
33,2018-07-25 19:30:00,8.266849645599999,7/25/2018,07:30:00 pm,0,10.213,8.6087,0.3418503544000018
34,2018-07-25 19:40:00,8.2675124636,7/25/2018,07:40:00 pm,0,10.213,8.61,0.3424875364000002
35,2018-07-25 19:50:00,8.268705535999999,7/25/2018,07:50:00 pm,0,10.212,8.6116,0.34289446400000045
36,2018-07-25 20:00:00,8.269317368,7/25/2018,08:00:00 pm,0,10.212,8.6132,0.34388263200000146
37,2018-07-25 20:10:00,8.2698986084,7/25/2018,08:10:00 pm,0,10.212,8.6151,0.34520139159999985
38,2018-07-25 20:20:00,8.2707245816,7/25/2018,08:20:00 pm,0,10.211,8.6171,0.34637541840000097
39,2018-07-25 20:30:00,8.271326216399999,7/25/2018,08:30:00 pm,0,10.211,8.619,0.34767378360000123
