,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-26 19:10:00,8.2333926324,8/26/2018,07:10:00 pm,0,9.031,8.3572,0.12380736760000133
1,2018-08-26 19:20:00,8.2348916208,8/26/2018,07:20:00 pm,0,9.02,8.36,0.12510837920000029
2,2018-08-26 19:30:00,8.2349935928,8/26/2018,07:30:00 pm,0,9.011,8.3625,0.12750640720000028
3,2018-08-26 19:40:00,8.235411677999998,8/26/2018,07:40:00 pm,0,9.003,8.3642,0.1287883220000019
4,2018-08-26 19:50:00,8.236431398,8/26/2018,07:50:00 pm,0,8.997,8.3664,0.12996860199999993
5,2018-08-26 20:00:00,8.2365435672,8/26/2018,08:00:00 pm,0,8.991,8.3688,0.1322564328000002
6,2018-08-26 20:10:00,8.2365639616,8/26/2018,08:10:00 pm,0,8.986,8.37,0.1334360383999993
7,2018-08-26 20:20:00,8.237960978,8/26/2018,08:20:00 pm,0,8.982,8.3722,0.13423902199999915
8,2018-08-26 20:30:00,8.23831788,8/26/2018,08:30:00 pm,0,8.978,8.3738,0.13548211999999893
9,2018-08-26 20:40:00,8.2390622756,8/26/2018,08:40:00 pm,0,8.975,8.3756,0.13653772440000012
10,2018-08-26 20:50:00,8.239796474,8/26/2018,08:50:00 pm,0,8.973,8.3772,0.13740352599999994
11,2018-08-26 21:00:00,8.24112211,8/26/2018,09:00:00 pm,0,8.97,8.3797,0.13857789000000054
12,2018-08-26 21:10:00,8.2407244192,8/26/2018,09:10:00 pm,0,8.967,8.3812,0.14047558080000044
13,2018-08-26 21:20:00,8.2410609268,8/26/2018,09:20:00 pm,0,8.966,8.3817,0.1406390732000009
14,2018-08-26 21:30:00,8.2408773772,8/26/2018,09:30:00 pm,0,8.964,8.3828,0.14192262279999923
15,2018-08-26 21:40:00,8.240591855599998,8/26/2018,09:40:00 pm,0,8.962,8.3833,0.142708144400002
16,2018-08-26 21:50:00,8.2401941648,8/26/2018,09:50:00 pm,0,8.961,8.3836,0.1434058351999994
