,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-07-25 13:40:00,8.2721929784,7/25/2018,01:40:00 pm,0,10.257,9.159,0.886807021600001
1,2018-07-25 13:50:00,8.2733146704,7/25/2018,01:50:00 pm,0,10.243,9.1586,0.8852853296000003
2,2018-07-25 14:00:00,8.271611737999999,7/25/2018,02:00:00 pm,0,10.233,9.1568,0.8851882620000016
3,2018-07-25 14:10:00,8.270887736799999,7/25/2018,02:10:00 pm,0,10.225,9.1559,0.8850122632000019
4,2018-07-25 14:20:00,8.2695621008,7/25/2018,02:20:00 pm,0,10.219,9.1544,0.8848378992000008
5,2018-07-25 14:30:00,8.2697864392,7/25/2018,02:30:00 pm,0,10.214,9.1534,0.8836135607999989
6,2018-07-25 14:40:00,8.2707245816,7/25/2018,02:40:00 pm,0,10.21,9.1532,0.8824754184000003
7,2018-07-25 14:50:00,8.2713975968,7/25/2018,02:50:00 pm,0,10.205,9.154,0.8826024031999999
8,2018-07-25 15:00:00,8.270744976,7/25/2018,03:00:00 pm,0,10.202,9.1539,0.8831550240000006
9,2018-07-25 15:10:00,8.269980186,7/25/2018,03:10:00 pm,0,10.2,9.1547,0.8847198140000003
10,2018-07-25 15:20:00,8.2689808604,7/25/2018,03:20:00 pm,0,10.198,9.1548,0.8858191396000006
11,2018-07-25 15:30:00,8.2680325208,7/25/2018,03:30:00 pm,0,10.196,9.1549,0.8868674791999993
12,2018-07-25 15:40:00,8.267175955999999,7/25/2018,03:40:00 pm,0,10.195,9.1551,0.887924044
13,2018-07-25 15:50:00,8.266309194,7/25/2018,03:50:00 pm,0,10.194,9.1554,0.8890908060000005
14,2018-07-25 16:00:00,8.2660236724,7/25/2018,04:00:00 pm,0,10.193,9.1561,0.890076327600001
15,2018-07-25 16:10:00,8.266156236,7/25/2018,04:10:00 pm,0,10.193,9.1566,0.8904437639999987
16,2018-07-25 16:20:00,8.266115447199999,7/25/2018,04:20:00 pm,0,10.192,9.1572,0.8910845528000007
17,2018-07-25 16:30:00,8.265442431999999,7/25/2018,04:30:00 pm,0,10.191,9.157,0.8915575680000014
18,2018-07-25 16:40:00,8.2651161216,7/25/2018,04:40:00 pm,0,10.191,9.157,0.8918838783999998
19,2018-07-25 16:50:00,8.2648917832,7/25/2018,04:50:00 pm,0,10.191,9.1572,0.8923082168
20,2018-07-25 17:00:00,8.2634233864,7/25/2018,05:00:00 pm,0,10.191,9.1572,0.8937766136
21,2018-07-25 17:10:00,8.263617133199999,7/25/2018,05:10:00 pm,0,10.19,9.1573,0.8936828668000008
22,2018-07-25 17:20:00,8.2644635008,7/25/2018,05:20:00 pm,0,10.19,9.1578,0.8933364992000001
23,2018-07-25 17:30:00,8.2646368532,7/25/2018,05:30:00 pm,0,10.19,9.1574,0.8927631468000001
24,2018-07-25 17:40:00,8.2639434436,7/25/2018,05:40:00 pm,0,10.19,9.1577,0.8937565563999996
25,2018-07-25 17:50:00,8.2641473876,7/25/2018,05:50:00 pm,0,10.19,9.1581,0.8939526123999997
26,2018-07-25 18:00:00,8.2644533036,7/25/2018,06:00:00 pm,0,10.19,9.1588,0.8943466963999995
27,2018-07-25 18:10:00,8.264932572,7/25/2018,06:10:00 pm,0,10.189,9.1593,0.8943674280000007
28,2018-07-25 18:20:00,8.265095727199999,7/25/2018,06:20:00 pm,0,10.189,9.1592,0.8941042728000017
29,2018-07-25 18:30:00,8.2645144868,7/25/2018,06:30:00 pm,0,10.189,9.1598,0.895285513200001
30,2018-07-25 18:40:00,8.265289474,7/25/2018,06:40:00 pm,0,10.189,9.1607,0.8954105260000009
31,2018-07-25 18:50:00,8.265697362,7/25/2018,06:50:00 pm,0,10.19,9.1617,0.8960026380000006
32,2018-07-25 19:00:00,8.2656157844,7/25/2018,07:00:00 pm,0,10.19,9.1629,0.8972842156000009
33,2018-07-25 19:10:00,8.2663397856,7/25/2018,07:10:00 pm,0,10.189,9.1639,0.8975602144000003
34,2018-07-25 19:20:00,8.2663805744,7/25/2018,07:20:00 pm,0,10.189,9.1645,0.8981194256000009
35,2018-07-25 19:30:00,8.266849645599999,7/25/2018,07:30:00 pm,0,10.189,9.1659,0.8990503544000017
36,2018-07-25 19:40:00,8.2675124636,7/25/2018,07:40:00 pm,0,10.189,9.1675,0.8999875364000012
37,2018-07-25 19:50:00,8.268705535999999,7/25/2018,07:50:00 pm,0,10.189,9.1693,0.900594464000001
38,2018-07-25 20:00:00,8.269317368,7/25/2018,08:00:00 pm,0,10.189,9.171,0.901682632
39,2018-07-25 20:10:00,8.2698986084,7/25/2018,08:10:00 pm,0,10.189,9.1728,0.9029013916000004
40,2018-07-25 20:20:00,8.2707245816,7/25/2018,08:20:00 pm,0,10.189,9.1743,0.9035754184000009
41,2018-07-25 20:30:00,8.271326216399999,7/25/2018,08:30:00 pm,0,10.189,9.1764,0.9050737836000007
42,2018-07-25 20:40:00,8.272152189599998,7/25/2018,08:40:00 pm,0,10.189,9.1781,0.9059478104000025
43,2018-07-25 20:50:00,8.2733146704,7/25/2018,08:50:00 pm,0,10.189,9.1799,0.9065853296000004
44,2018-07-25 21:00:00,8.2741406436,7/25/2018,09:00:00 pm,0,10.19,9.1809,0.9067593564000003
45,2018-07-25 21:10:00,8.274915630799999,7/25/2018,09:10:00 pm,0,10.19,9.1828,0.9078843692000014
46,2018-07-25 21:20:00,8.2754458852,7/25/2018,09:20:00 pm,0,10.19,9.1842,0.9087541148000007
47,2018-07-25 21:30:00,8.276404421999999,7/25/2018,09:30:00 pm,0,10.19,9.1859,0.9094955780000014
48,2018-07-25 21:40:00,8.276791915599999,7/25/2018,09:40:00 pm,0,10.191,9.1867,0.9099080844000014
49,2018-07-25 21:50:00,8.2773935504,7/25/2018,09:50:00 pm,0,10.191,9.1881,0.910706449600001
