well_id,timestamp,welltop_to_water,logger_binary,water_binary,meter_id
KER-1,10/5/19 8:10,90.4,NaN,1,v6
KER-1,10/5/19 8:10,90.5,NaN,1,v6
KWR-XE1N,10/5/19 8:18,131.6,NaN,1,v6
KWR-XE1N,10/5/19 8:18,131.5,NaN,1,v6
KWR-XE1N,10/5/19 8:18,131.6,NaN,1,v6
KFR-XE1S,10/5/19 8:20,118.2,NaN,1,v6
KFR-XE1S,10/5/19 8:20,118.2,NaN,1,v6
KFR-XE1S,10/5/19 8:20,118.6,NaN,1,v6
KFR-XE2S,10/5/19 8:22,65.2,NaN,1,v6
KFR-XE2S,10/5/19 8:22,65.4,NaN,1,v6
KFR-XE2S,10/5/19 8:22,66,NaN,1,v6
KER-XE3S,10/5/19 8:25,-9,NaN,1,nm
KER-XE3S,10/5/19 8:25,-9.5,NaN,1,nm
KER-XE3S,10/5/19 8:25,-12,NaN,1,nm
KHT-XE4S,10/5/19 8:28,107.8,NaN,1,v6
KHT-XE4S,10/5/19 8:28,108,NaN,1,v6
KHT-XE4S,10/5/19 8:28,108.4,NaN,1,v6
KHT-XE6S,10/5/19 8:30,NaN,NaN,0,nw
KHF-1,10/5/19 8:46,108.6,NaN,1,v6
KHF-1,10/5/19 8:46,108.2,NaN,1,v6
KHF-1,10/5/19 8:46,109,NaN,1,v6
KWF-1,10/5/19 8:49,94.9,NaN,1,v6
KWF-1,10/5/19 8:49,94.6,NaN,1,v6
KWF-1,10/5/19 8:49,94.6,NaN,1,v6
KWR-1,10/5/19 8:55,99,NaN,1,v6
KWR-1,10/5/19 8:55,98.9,NaN,1,v6
KWR-1,10/5/19 8:55,99.1,NaN,1,v6
LHT-1,10/5/19 9:38,104.9,NaN,1,v6
LHT-1,10/5/19 9:38,104.9,NaN,1,v6
LHT-1,10/5/19 9:38,105,NaN,1,v6
LET-1,10/5/19 9:39,83.8,NaN,1,v6
LET-1,10/5/19 9:39,84,NaN,1,v6
LET-1,10/5/19 9:39,84,NaN,1,v6
LWT-1,10/5/19 9:41,94.1,NaN,1,v6
LWT-1,10/5/19 9:41,94,NaN,1,v6
LWT-1,10/5/19 9:41,94,NaN,1,v6
LWT-1,10/19/19 10:10,91.6,NaN,1,v6
LWT-1,10/19/19 10:10,91.6,NaN,1,v6
LWT-1,10/19/19 10:10,91.2,NaN,1,v6
LET-1,10/19/19 10:13,75.6,NaN,1,v6
LET-1,10/19/19 10:13,75.6,NaN,1,v6
LET-1,10/19/19 10:13,76,NaN,1,v6
LHT-1,10/19/19 10:16,136,NaN,1,v6
LHT-1,10/19/19 10:16,136.3,NaN,1,v6
LHT-1,10/19/19 10:16,137,NaN,1,v6
KER-XD5N,10/20/19 7:40,44.6,NaN,1,v6
KER-XD5N,10/20/19 7:40,44.7,NaN,1,v6
KER-XD5N,10/20/19 7:40,44.7,NaN,1,v6
LHT-1,10/20/19 7:42,63.8,NaN,1,v6
LHT-1,10/20/19 7:42,64,NaN,1,v6
LHT-1,10/20/19 7:42,64.1,NaN,1,v6
KER-1,10/20/19 10:29,88.9,NaN,1,v6
KER-1,10/20/19 10:29,87.7,NaN,1,v6
KER-1,10/20/19 10:29,88.5,NaN,1,v6
KWR-XE1N,10/20/19 10:44,132.3,0,1,v6
KWR-XE1N,10/20/19 10:44,132.5,NaN,1,v6
KWR-XE1N,10/20/19 10:44,132.6,NaN,1,v6
KFR-XE1S,10/20/19 10:46,118,0,1,v6
KFR-XE1S,10/20/19 10:46,118.1,NaN,1,v6
KFR-XE1S,10/20/19 10:46,118.2,NaN,1,v6
KFR-XE2S,10/20/19 10:48,65.5,0,1,v6
KFR-XE2S,10/20/19 10:48,65.6,NaN,1,v6
KFR-XE2S,10/20/19 10:48,65.5,NaN,1,v6
KER-XE3S,10/20/19 10:50,-4.5,NaN,1,nm
KER-XE3S,10/20/19 10:50,-8.2,NaN,1,nm
KER-XE3S,10/20/19 10:50,-3.5,NaN,1,nm
KHT-XE4S,10/20/19 10:53,104.4,0,1,v6
KHT-XE4S,10/20/19 10:53,104.5,NaN,1,v6
KHT-XE4S,10/20/19 10:53,104.6,NaN,1,v6
KHT-XE5S,10/20/19 11:00,124.7,1,1,v6
KHT-XE5S,10/20/19 11:00,123.4,1,1,v6
KHT-XE5S,10/20/19 11:00,124.2,1,1,v6
KWT-1,10/20/19 11:22,61.5,1,1,v6
KWT-1,10/20/19 11:22,61.8,NaN,1,v6
KWT-1,10/20/19 11:22,61.9,NaN,1,v6
KET-1,10/20/19 11:29,43.2,NaN,1,v6
KET-1,10/20/19 11:29,43.1,NaN,1,v6
KET-1,10/20/19 11:29,43.1,NaN,1,v6
KRH-XD1S,10/20/19 11:44,119.7,0,1,v6
KRH-XD1S,10/20/19 11:44,119.6,NaN,1,v6
KRH-XD1S,10/20/19 11:44,119.8,NaN,1,v6
KHR-XD1N,10/20/19 11:47,118.5,NaN,1,v6
KHR-XD1N,10/20/19 11:47,118.6,NaN,1,v6
KHR-XD1N,10/20/19 11:47,118.4,NaN,1,v6
KHF-1,10/20/19 12:03,101.3,0,1,v6
KHF-1,10/20/19 12:03,101.5,NaN,1,v6
KHF-1,10/20/19 12:03,101.2,NaN,1,v6
KEF-1,10/20/19 12:09,54.2,1,1,v6
KEF-1,10/20/19 12:09,54.4,NaN,1,v6
KEF-1,10/20/19 12:09,54.7,NaN,1,v6
KWF-1,10/20/19 12:14,88.3,NaN,1,v6
KWF-1,10/20/19 12:14,88.1,NaN,1,v6
KWF-1,10/20/19 12:14,88.5,NaN,1,v6
KWR-1,10/20/19 12:18,100.1,NaN,1,v6
KWR-1,10/20/19 12:18,100.2,NaN,1,v6
KWR-1,10/20/19 12:18,100.3,NaN,1,v6
EHT-XB4S,10/20/19 13:04,124,NaN,1,v6
EHT-XB4S,10/20/19 13:04,124,NaN,1,v6
EHT-XB4S,10/20/19 13:04,124.3,NaN,1,v6
EHR-1,10/20/19 14:06,91.6,NaN,1,v6
EHR-1,10/20/19 14:06,91.8,NaN,1,v6
EHR-1,10/20/19 14:06,91.9,NaN,1,v6
EWR-XB4N,10/20/19 14:08,66.1,NaN,1,v6
EWR-XB4N,10/20/19 14:08,66.3,NaN,1,v6
EWR-XB4N,10/20/19 14:08,66.2,NaN,1,v6
EFR-XB3N,10/20/19 14:10,68.2,NaN,1,v6
EFR-XB3N,10/20/19 14:10,68.6,NaN,1,v6
EFR-XB3N,10/20/19 14:10,68.6,NaN,1,v6
EFR-XB2N,10/20/19 14:11,47.4,NaN,1,v6
EFR-XB2N,10/20/19 14:11,47.6,NaN,1,v6
EFR-XB2N,10/20/19 14:11,46.6,NaN,1,v6
EHR-XB1N,10/20/19 14:12,118.7,NaN,1,v6
EHR-XB1N,10/20/19 14:12,118.4,NaN,1,v6
EHR-XB1N,10/20/19 14:12,118.5,NaN,1,v6
EER-1,10/20/19 14:14,97.9,NaN,1,v6
EER-1,10/20/19 14:14,97.9,NaN,1,v6
EER-1,10/20/19 14:14,97.4,NaN,1,v6
EWR-1,10/20/19 14:17,101,NaN,1,v6
EWR-1,10/20/19 14:17,101,NaN,1,v6
EWR-1,10/20/19 14:17,101,NaN,1,v6
EFF-XA2N,10/20/19 14:23,50,NaN,1,v6
EFF-XA2N,10/20/19 14:23,49.6,NaN,1,v6
EFF-XA2N,10/20/19 14:23,49.5,NaN,1,v6
EFF-XA1N,10/20/19 14:25,120.5,NaN,1,v6
EFF-XA1N,10/20/19 14:25,120.6,NaN,1,v6
EFF-XA1N,10/20/19 14:25,120.9,NaN,1,v6
EHF-XA3S,10/20/19 14:29,76,NaN,1,v6
EHF-XA3S,10/20/19 14:29,76.1,NaN,1,v6
EHF-XA3S,10/20/19 14:29,76.1,NaN,1,v6
EHT-XA5S,10/20/19 14:32,78,NaN,1,v6
EHT-XA5S,10/20/19 14:32,78.4,NaN,1,v6
EHT-XA5S,10/20/19 14:32,78.2,NaN,1,v6
EET-2,10/20/19 14:35,103.6,NaN,1,v6
EET-2,10/20/19 14:35,103.9,NaN,1,v6
EET-2,10/20/19 14:35,103.9,NaN,1,v6
EWT-1,10/20/19 14:37,107.5,NaN,1,v6
EWT-1,10/20/19 14:37,107.4,NaN,1,v6
EWT-1,10/20/19 14:37,107.5,NaN,1,v6
EFF-XB7S,10/20/19 14:45,51,NaN,1,v6
EFF-XB7S,10/20/19 14:45,51.1,NaN,1,v6
EFF-XB7S,10/20/19 14:45,51.2,NaN,1,v6
EEF-1,10/20/19 14:51,61.7,NaN,1,v6
EEF-1,10/20/19 14:51,61.3,NaN,1,v6
EEF-1,10/20/19 14:51,61.2,NaN,1,v6
EET-1,10/20/19 15:00,140.5,NaN,1,v6
EET-1,10/20/19 15:00,140.4,NaN,1,v6
EET-1,10/20/19 15:00,140.4,NaN,1,v6
EFR-XB3S,10/20/19 15:05,133.6,NaN,1,v6
EFR-XB3S,10/20/19 15:05,133.6,NaN,1,v6
EFR-XB3S,10/20/19 15:05,133.9,NaN,1,v6
EFR-XB2S,10/20/19 15:07,NaN,NaN,0,nw
EFR-XB1S,10/20/19 15:09,133.5,NaN,1,v6
EFR-XB1S,10/20/19 15:09,133.6,NaN,1,v6
EFR-XB1S,10/20/19 15:09,133.4,NaN,1,v6
EWF-XA2S,10/21/19 2:27,126.6,NaN,1,v6
EWF-XA2S,10/21/19 2:27,126.4,NaN,1,v6
EWF-XA2S,10/21/19 2:27,126.5,NaN,1,v6
