,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-07-25 13:50:00,8.2733146704,7/25/2018,01:50:00 pm,0,10.392,8.1593,-0.11401467039999957
1,2018-07-25 14:00:00,8.271611737999999,7/25/2018,02:00:00 pm,0,10.379,8.1653,-0.10631173799999871
2,2018-07-25 14:10:00,8.270887736799999,7/25/2018,02:10:00 pm,0,10.369,8.1708,-0.10008773679999905
3,2018-07-25 14:20:00,8.2695621008,7/25/2018,02:20:00 pm,0,10.361,8.1763,-0.09326210080000052
4,2018-07-25 14:30:00,8.2697864392,7/25/2018,02:30:00 pm,0,10.355,8.1809,-0.08888643920000128
5,2018-07-25 14:40:00,8.2707245816,7/25/2018,02:40:00 pm,0,10.35,8.1851,-0.08562458159999942
6,2018-07-25 14:50:00,8.2713975968,7/25/2018,02:50:00 pm,0,10.346,8.1889,-0.08249759679999968
7,2018-07-25 15:00:00,8.270744976,7/25/2018,03:00:00 pm,0,10.342,8.1928,-0.0779449759999995
8,2018-07-25 15:10:00,8.269980186,7/25/2018,03:10:00 pm,0,10.339,8.196,-0.073980186
9,2018-07-25 15:20:00,8.2689808604,7/25/2018,03:20:00 pm,0,10.337,8.2005,-0.06848086039999934
10,2018-07-25 15:30:00,8.2680325208,7/25/2018,03:30:00 pm,0,10.334,8.2039,-0.06413252079999943
11,2018-07-25 15:40:00,8.267175955999999,7/25/2018,03:40:00 pm,0,10.332,8.2075,-0.05967595599999953
12,2018-07-25 15:50:00,8.266309194,7/25/2018,03:50:00 pm,0,10.329,8.2104,-0.05590919399999983
13,2018-07-25 16:00:00,8.2660236724,7/25/2018,04:00:00 pm,0,10.328,8.2134,-0.05262367239999932
14,2018-07-25 16:10:00,8.266156236,7/25/2018,04:10:00 pm,0,10.326,8.2163,-0.04985623600000011
15,2018-07-25 16:20:00,8.266115447199999,7/25/2018,04:20:00 pm,0,10.324,8.2188,-0.04731544719999903
16,2018-07-25 16:30:00,8.265442431999999,7/25/2018,04:30:00 pm,0,10.322,8.2209,-0.0445424319999983
17,2018-07-25 16:40:00,8.2651161216,7/25/2018,04:40:00 pm,0,10.321,8.223,-0.042116121599999445
18,2018-07-25 16:50:00,8.2648917832,7/25/2018,04:50:00 pm,0,10.321,8.2245,-0.0403917831999987
19,2018-07-25 17:00:00,8.2634233864,7/25/2018,05:00:00 pm,0,10.32,8.2262,-0.037223386399999114
20,2018-07-25 17:10:00,8.263617133199999,7/25/2018,05:10:00 pm,0,10.318,8.228,-0.03561713319999882
21,2018-07-25 17:20:00,8.2644635008,7/25/2018,05:20:00 pm,0,10.317,8.2294,-0.03506350079999976
22,2018-07-25 17:30:00,8.2646368532,7/25/2018,05:30:00 pm,0,10.316,8.231,-0.03363685320000087
23,2018-07-25 17:40:00,8.2639434436,7/25/2018,05:40:00 pm,0,10.315,8.2322,-0.03174344359999992
24,2018-07-25 17:50:00,8.2641473876,7/25/2018,05:50:00 pm,0,10.315,8.2336,-0.03054738760000042
25,2018-07-25 18:00:00,8.2644533036,7/25/2018,06:00:00 pm,0,10.313,8.2344,-0.030053303599999026
26,2018-07-25 18:10:00,8.264932572,7/25/2018,06:10:00 pm,0,10.313,8.2357,-0.029232571999999735
27,2018-07-25 18:20:00,8.265095727199999,7/25/2018,06:20:00 pm,0,10.313,8.2367,-0.028395727199997722
28,2018-07-25 18:30:00,8.2645144868,7/25/2018,06:30:00 pm,0,10.312,8.2374,-0.027114486800000392
29,2018-07-25 18:40:00,8.265289474,7/25/2018,06:40:00 pm,0,10.311,8.2385,-0.026789473999999203
30,2018-07-25 18:50:00,8.265697362,7/25/2018,06:50:00 pm,0,10.31,8.2393,-0.02639736199999909
31,2018-07-25 19:00:00,8.2656157844,7/25/2018,07:00:00 pm,0,10.309,8.2404,-0.025215784400000274
32,2018-07-25 19:10:00,8.2663397856,7/25/2018,07:10:00 pm,0,10.306,8.2423,-0.02403978559999942
33,2018-07-25 19:20:00,8.2663805744,7/25/2018,07:20:00 pm,0,10.304,8.2451,-0.021280574399998642
34,2018-07-25 19:30:00,8.266849645599999,7/25/2018,07:30:00 pm,0,10.303,8.2467,-0.020149645599998323
35,2018-07-25 19:40:00,8.2675124636,7/25/2018,07:40:00 pm,0,10.302,8.2481,-0.019412463599998375
36,2018-07-25 19:50:00,8.268705535999999,7/25/2018,07:50:00 pm,0,10.302,8.2492,-0.019505535999998713
37,2018-07-25 20:00:00,8.269317368,7/25/2018,08:00:00 pm,0,10.301,8.2505,-0.01881736799999878
38,2018-07-25 20:10:00,8.2698986084,7/25/2018,08:10:00 pm,0,10.3,8.2515,-0.01839860840000007
39,2018-07-25 20:20:00,8.2707245816,7/25/2018,08:20:00 pm,0,10.299,8.2524,-0.018324581599999945
40,2018-07-25 20:30:00,8.271326216399999,7/25/2018,08:30:00 pm,0,10.299,8.2535,-0.01782621639999782
41,2018-07-25 20:40:00,8.272152189599998,7/25/2018,08:40:00 pm,0,10.298,8.2544,-0.017752189599997692
42,2018-07-25 20:50:00,8.2733146704,7/25/2018,08:50:00 pm,0,10.298,8.2555,-0.017814670399999954
43,2018-07-25 21:00:00,8.2741406436,7/25/2018,09:00:00 pm,0,10.297,8.2564,-0.017740643599999828
44,2018-07-25 21:10:00,8.274915630799999,7/25/2018,09:10:00 pm,0,10.296,8.2576,-0.01731563079999887
45,2018-07-25 21:20:00,8.2754458852,7/25/2018,09:20:00 pm,0,10.296,8.2583,-0.01714588519999971
46,2018-07-25 21:30:00,8.276404421999999,7/25/2018,09:30:00 pm,0,10.296,8.2592,-0.017204421999998942
47,2018-07-25 21:40:00,8.276791915599999,7/25/2018,09:40:00 pm,0,10.296,8.2605,-0.01629191559999832
48,2018-07-25 21:50:00,8.2773935504,7/25/2018,09:50:00 pm,0,10.295,8.2611,-0.01629355039999858
49,2018-07-25 22:00:00,8.2775567056,7/25/2018,10:00:00 pm,0,10.295,8.2623,-0.015256705600000586
50,2018-07-25 22:10:00,8.277893213199999,7/25/2018,10:10:00 pm,0,10.294,8.263,-0.014893213199998812
51,2018-07-25 22:20:00,8.277454733599999,7/25/2018,10:20:00 pm,0,10.294,8.2638,-0.013654733599999247
52,2018-07-25 22:30:00,8.2773119728,7/25/2018,10:30:00 pm,0,10.294,8.2649,-0.01241197279999895
53,2018-07-25 22:40:00,8.2772405924,7/25/2018,10:40:00 pm,0,10.294,8.2652,-0.012040592399999994
54,2018-07-25 22:50:00,8.277128423199999,7/25/2018,10:50:00 pm,0,10.293,8.266,-0.01112842319999885
55,2018-07-25 23:00:00,8.2776688748,7/25/2018,11:00:00 pm,0,10.294,8.2661,-0.011568874800000017
56,2018-07-25 23:10:00,8.277526113999999,7/25/2018,11:10:00 pm,0,10.293,8.2668,-0.010726113999998788
57,2018-07-25 23:20:00,8.2770264512,7/25/2018,11:20:00 pm,0,10.293,8.2671,-0.00992645120000013
58,2018-07-25 23:30:00,8.277444536399999,7/25/2018,11:30:00 pm,0,10.293,8.2673,-0.010144536399998572
59,2018-07-25 23:40:00,8.277424142,7/25/2018,11:40:00 pm,0,10.292,8.2681,-0.009324141999998758
60,2018-07-25 23:50:00,8.27681231,7/25/2018,11:50:00 pm,0,10.293,8.2684,-0.008412310000000645
61,2018-07-26 00:00:00,8.2765879716,7/26/2018,12:00:00 am,0,10.292,8.2686,-0.00798797160000042
62,2018-07-26 00:10:00,8.275945548,7/26/2018,12:10:00 am,0,10.292,8.2692,-0.0067455479999996015
63,2018-07-26 00:20:00,8.2757518012,7/26/2018,12:20:00 am,0,10.292,8.2689,-0.006851801199999841
64,2018-07-26 00:30:00,8.275119574799998,7/26/2018,12:30:00 am,0,10.292,8.2689,-0.006219574799997574
65,2018-07-26 00:40:00,8.2752215468,7/26/2018,12:40:00 am,0,10.292,8.2694,-0.0058215468000000214
66,2018-07-26 00:50:00,8.275354110399999,7/26/2018,12:50:00 am,0,10.292,8.2691,-0.00625411039999868
67,2018-07-26 01:00:00,8.2757212096,7/26/2018,01:00:00 am,0,10.292,8.2695,-0.006221209599999611
68,2018-07-26 01:10:00,8.275894562,7/26/2018,01:10:00 am,0,10.292,8.2695,-0.006394561999998771
69,2018-07-26 01:20:00,8.274885039199999,7/26/2018,01:20:00 am,0,10.292,8.2695,-0.005385039199998332
70,2018-07-26 01:30:00,8.2747524756,7/26/2018,01:30:00 am,0,10.292,8.2694,-0.005352475600000517
71,2018-07-26 01:40:00,8.2740488688,7/26/2018,01:40:00 am,0,10.292,8.2695,-0.004548868799998829
72,2018-07-26 01:50:00,8.273508417199999,7/26/2018,01:50:00 am,0,10.292,8.2695,-0.0040084171999978935
73,2018-07-26 02:00:00,8.2726518524,7/26/2018,02:00:00 am,0,10.292,8.2691,-0.0035518523999993334
74,2018-07-26 02:10:00,8.2729577684,7/26/2018,02:10:00 am,0,10.292,8.269,-0.003957768399999395
75,2018-07-26 02:20:00,8.2717952876,7/26/2018,02:20:00 am,0,10.292,8.2693,-0.0024952876000003954
76,2018-07-26 02:30:00,8.2721317952,7/26/2018,02:30:00 am,0,10.292,8.2687,-0.0034317951999991436
77,2018-07-26 02:40:00,8.2713975968,7/26/2018,02:40:00 am,0,10.292,8.2687,-0.002697596799999147
78,2018-07-26 02:50:00,8.271305822,7/26/2018,02:50:00 am,0,10.292,8.2683,-0.0030058220000004354
79,2018-07-26 03:00:00,8.270846947999999,7/26/2018,03:00:00 am,0,10.293,8.2681,-0.002746947999998639
80,2018-07-26 03:10:00,8.270245313199998,7/26/2018,03:10:00 am,0,10.293,8.2678,-0.0024453131999990774
81,2018-07-26 03:20:00,8.2703064964,7/26/2018,03:20:00 am,0,10.292,8.2676,-0.0027064964000000913
82,2018-07-26 03:30:00,8.2695315092,7/26/2018,03:30:00 am,0,10.293,8.2673,-0.002231509199999593
83,2018-07-26 03:40:00,8.2689910576,7/26/2018,03:40:00 am,0,10.293,8.267,-0.001991057599999735
84,2018-07-26 03:50:00,8.2690420436,7/26/2018,03:50:00 am,0,10.293,8.2663,-0.0027420436000014092
85,2018-07-26 04:00:00,8.26916441,7/26/2018,04:00:00 am,0,10.293,8.2661,-0.0030644100000003505
86,2018-07-26 04:10:00,8.26865455,7/26/2018,04:10:00 am,0,10.294,8.2658,-0.0028545500000003443
87,2018-07-26 04:20:00,8.26788976,7/26/2018,04:20:00 am,0,10.293,8.2657,-0.0021897599999984863
88,2018-07-26 04:30:00,8.26712497,7/26/2018,04:30:00 am,0,10.293,8.2652,-0.0019249699999992487
89,2018-07-26 04:40:00,8.2669516176,7/26/2018,04:40:00 am,0,10.294,8.2646,-0.0023516176000004663
90,2018-07-26 04:50:00,8.267359505599998,7/26/2018,04:50:00 am,0,10.294,8.2643,-0.0030595055999977916
91,2018-07-26 05:00:00,8.266768068,7/26/2018,05:00:00 am,0,10.294,8.2641,-0.00266806800000019
92,2018-07-26 05:10:00,8.266513138,7/26/2018,05:10:00 am,0,10.294,8.2638,-0.0027131380000007255
93,2018-07-26 05:20:00,8.2670637868,7/26/2018,05:20:00 am,0,10.294,8.2635,-0.0035637867999991357
94,2018-07-26 05:30:00,8.26814469,7/26/2018,05:30:00 am,0,10.295,8.263,-0.005144689999999841
95,2018-07-26 05:40:00,8.2688890856,7/26/2018,05:40:00 am,0,10.295,8.263,-0.005889085599999788
96,2018-07-26 05:50:00,8.2695926924,7/26/2018,05:50:00 am,0,10.295,8.2627,-0.006892692399999234
97,2018-07-26 06:00:00,8.269541706399998,7/26/2018,06:00:00 am,0,10.295,8.2629,-0.006641706399998171
98,2018-07-26 06:10:00,8.2691338184,7/26/2018,06:10:00 am,0,10.295,8.2627,-0.00643381839999968
99,2018-07-26 06:20:00,8.2692051988,7/26/2018,06:20:00 am,0,10.295,8.2625,-0.006705198800000645
100,2018-07-26 06:30:00,8.2692357904,7/26/2018,06:30:00 am,0,10.296,8.2626,-0.006635790399998953
101,2018-07-26 06:40:00,8.2691746072,7/26/2018,06:40:00 am,0,10.296,8.2626,-0.0065746071999992495
102,2018-07-26 06:50:00,8.269725256,7/26/2018,06:50:00 am,0,10.296,8.2622,-0.007525255999999203
103,2018-07-26 07:00:00,8.2702555104,7/26/2018,07:00:00 am,0,10.296,8.262,-0.008255510399999721
104,2018-07-26 07:10:00,8.2706532012,7/26/2018,07:10:00 am,0,10.297,8.2618,-0.008853201200000882
105,2018-07-26 07:20:00,8.270204524399999,7/26/2018,07:20:00 am,0,10.297,8.262,-0.008204524399998192
106,2018-07-26 07:30:00,8.269969988799998,7/26/2018,07:30:00 am,0,10.298,8.2614,-0.00856998879999793
107,2018-07-26 07:40:00,8.2692969736,7/26/2018,07:40:00 am,0,10.298,8.2612,-0.008096973599998947
108,2018-07-26 07:50:00,8.2690012548,7/26/2018,07:50:00 am,0,10.299,8.2609,-0.00810125479999968
109,2018-07-26 08:00:00,8.2692459876,7/26/2018,08:00:00 am,0,10.299,8.2604,-0.008845987599999106
110,2018-07-26 08:10:00,8.2692969736,7/26/2018,08:10:00 am,0,10.3,8.2599,-0.00939697359999947
