well_id,timestamp,ground_to_water_cm,
EHT-XB6S,11/14/21 9:48,15.226,
EHT-XB6S,5/19/24 8:11,18.59,
EHT-XB6S,6/1/24 7:46,23.88,
EHT-XB6S,6/15/24 7:06,48.16,
EHT-XB6S,6/29/24 7:53,83.52,
EHT-XB6S,7/14/24 7:00,122.12,
EHT-XB6S,7/27/24 7:44,,
EHT-XB6S,8/10/24 8:15,,
EHT-XB6S,8/22/24 8:29,,
EHT-XB6S,9/7/24 8:52,,
EHT-XB6S,9/21/24 7:56,,
EHT-XB6S,10/6/24 8:15,,
EHT-XB6S,10/21/24 8:35,,
EHT-XB6S,11/9/24 10:03,14.33,
EHT-XC5S,5/20/21 8:27,58.915,
EHT-XC5S,6/20/21 8:23,89.395,
EHT-XC5S,7/5/21 8:22,113.5758,
EHT-XC5S,7/20/21 8:47,117.1318,
EHT-XC5S,8/6/21 8:38,,
EHT-XC5S,11/14/21 9:56,66.3318,
EHT-XC5S,6/1/24 7:33,51.395,
EHT-XC5S,6/29/24 7:22,85.435,
EHT-XC5S,7/27/24 7:35,110.425,
EHT-XC5S,8/10/24 8:05,,
EHT-XC5S,8/22/24 8:20,115.305,
EHT-XC5S,9/7/24 8:59,114.695,
EHT-XC5S,9/21/24 7:45,106.565,
EHT-XC5S,10/6/24 8:06,101.285,
EHT-XC5S,10/21/24 8:26,95.895,
EHT-XC5S,11/9/24 9:52,82.385,
EHT-XC6S,6/1/18 8:00,,
EHT-XC6S,6/18/18 8:42,,
EHT-XC6S,5/20/21 8:23,,
EHT-XC6S,6/15/24 6:40,,
EHT-XC6S,6/29/24 7:25,,
EHT-XC6S,11/9/24 9:53,,
EWF-XA1N,6/18/19 7:56,19.1667,
EWF-XA1N,7/6/19 8:31,41.9,
EWF-XA1N,7/26/19 7:32,43.7,
EWF-XA1N,8/5/19 6:55,,
EWF-XA1N,9/21/19 10:39,26.5,
EWF-XA1N,10/5/19 7:35,26.5333,
EWF-XA1N,10/20/19 14:25,22.6667,
EWF-XA1N,5/20/21 7:52,35.652,
EWF-XA1N,6/6/21 8:10,46.828,
EWF-XA1N,6/20/21 7:54,47.336,
EWF-XA1N,7/5/21 7:46,48.5552,
EWF-XA1N,7/20/21 8:26,47.844,
EWF-XA1N,8/6/21 8:20,49.5712,
EWF-XA1N,8/22/21 9:35,47.7424,
EWF-XA1N,9/8/21 9:04,51.0952,
EWF-XA1N,9/24/21 9:35,48.352,
EWF-XA1N,10/6/21 9:26,48.4367,
EWF-XA1N,11/14/21 9:25,26.3048,
EWF-XA1N,5/19/24 8:59,13.4,
EWF-XA1N,6/1/24 8:27,26.2,
EWF-XA1N,6/15/24 7:42,41.34,
EWF-XA1N,6/29/24 8:18,48.05,
EWF-XA1N,7/14/24 7:25,47.23,
EWF-XA1N,7/27/24 7:59,47.13,
EWF-XA1N,8/10/24 8:39,49.27,
EWF-XA1N,8/22/24 8:46,47.03,
EWF-XA1N,9/7/24 8:35,50.59,
EWF-XA1N,9/21/24 8:14,46.02,
EWF-XA1N,10/6/24 8:30,46.22,
EWF-XA1N,10/21/24 8:53,29.45,
EWF-XA1N,11/9/24 10:22,22.95,
EWR-1,6/1/18 6:10,4.9677,
EWR-1,6/18/18 7:26,10.7885,
EWR-1,6/30/18 8:25,18.3027,
EWR-1,7/16/18 8:01,19.4085,
EWR-1,7/25/18 7:28,20.9085,
EWR-1,8/10/18 6:37,24.4085,
EWR-1,8/24/18 8:04,23.0752,
EWR-1,9/16/18 7:30,22.0085,
EWR-1,9/29/18 8:29,19.5752,
EWR-1,11/18/18 13:40,15.0085,
EWR-1,6/2/19 8:14,-17.5915,
EWR-1,6/18/19 7:40,-10.6581,
EWR-1,7/6/19 8:21,-1.9248,
EWR-1,7/26/19 7:32,17.6752,
EWR-1,8/5/19 6:44,20.2419,
EWR-1,8/20/19 8:53,21.5752,
EWR-1,9/3/19 8:47,21.4752,
EWR-1,9/21/19 9:26,18.2419,
EWR-1,10/5/19 7:06,16.2085,
EWR-1,10/20/19 14:17,13.5752,
EWR-1,5/20/21 7:42,17.1696,
EWR-1,6/6/21 8:02,22.656,
EWR-1,6/20/21 7:46,24.688,
EWR-1,7/5/21 7:35,25.196,
EWR-1,7/20/21 8:19,26.1104,
EWR-1,8/6/21 8:12,26.3136,
EWR-1,8/22/21 9:28,25.0944,
EWR-1,9/8/21 8:57,26.6184,
EWR-1,9/24/21 9:29,24.7896,
EWR-1,10/6/21 8:45,22.9608,
EWR-1,11/14/21 9:09,2.4376,
EWR-1,5/19/24 9:07,-8.505,
EWR-1,6/1/24 8:46,8.265,
EWR-1,6/15/24 8:39,15.375,
EWR-1,6/29/24 8:29,20.655,
EWR-1,7/14/24 7:39,24.215,
EWR-1,7/27/24 8:08,25.335,
EWR-1,8/10/24 8:48,,
EWR-1,8/22/24 8:53,26.555,
EWR-1,9/7/24 8:27,26.045,
EWR-1,9/21/24 8:21,24.115,
EWR-1,10/6/24 8:36,23.195,
EWR-1,10/21/24 8:58,18.625,
EWR-1,11/9/24 10:28,14.965,
EWR-XB3N,7/16/18 9:21,37.8,
EWR-XB3N,7/25/18 8:52,36.6667,
EWR-XB3N,7/6/19 9:27,28.3,
EWR-XB3N,7/26/19 13:07,33.1333,
EWR-XB3N,9/3/19 9:29,34.2,
EWR-XB3N,10/20/19 14:10,21.5667,
EWR-XB3N,5/20/21 8:46,23.5568,
EWR-XB3N,6/6/21 8:45,31.888,
EWR-XB3N,6/20/21 8:36,35.2408,
EWR-XB3N,7/5/21 8:49,36.0536,
EWR-XB3N,7/20/21 8:56,66.7368,
EWR-XB3N,8/6/21 8:48,68.1592,
EWR-XB3N,8/22/21 10:09,62.4696,
EWR-XB3N,9/8/21 9:27,66.5336,
EWR-XB3N,9/24/21 17:19,44.8928,
EWR-XB3N,10/6/21 9:56,35.8367,
EWR-XB3N,11/14/21 10:13,30.872,
EWR-XB3N,5/19/24 9:13,11.995,
EWR-XB3N,6/1/24 8:55,18.895,
EWR-XB3N,6/15/24 8:26,28.145,
EWR-XB3N,6/29/24 8:41,32.615,
EWR-XB3N,7/14/24 7:43,39.525,
EWR-XB3N,7/27/24 8:16,47.145,
EWR-XB3N,8/10/24 8:53,45.625,
EWR-XB3N,8/22/24 9:05,47.755,
EWR-XB3N,9/7/24 8:23,40.745,
EWR-XB3N,9/21/24 8:26,29.775,
EWR-XB3N,10/6/24 8:41,28.555,
EWR-XB3N,10/21/24 9:01,23.375,
EWR-XB3N,11/9/24 10:32,20.015,
EWR-XB4N,7/16/18 9:24,36.0333,
EWR-XB4N,7/25/18 8:55,36.5,
EWR-XB4N,7/6/19 9:28,26.6333,
EWR-XB4N,7/26/19 13:09,36.7667,
EWR-XB4N,9/3/19 9:31,36.2,
EWR-XB4N,10/20/19 14:08,25.6,
EWR-XB4N,5/20/21 8:48,25.8944,
EWR-XB4N,6/6/21 8:46,34.4288,
EWR-XB4N,6/20/21 8:37,38.188,
EWR-XB4N,7/5/21 8:50,39.6104,
EWR-XB4N,7/20/21 8:57,44.792,
EWR-XB4N,8/6/21 8:49,49.5672,
EWR-XB4N,8/22/21 10:10,47.2304,
EWR-XB4N,9/8/21 9:28,50.2784,
EWR-XB4N,9/24/21 17:18,55.46,
EWR-XB4N,10/6/21 9:57,40.6367,
EWR-XB4N,11/14/21 10:14,11.1624,
EWR-XB4N,5/19/24 9:11,2.87,
EWR-XB4N,6/1/24 8:57,16.89,
EWR-XB4N,6/15/24 8:23,30.61,
EWR-XB4N,6/29/24 8:44,37.72,
EWR-XB4N,7/14/24 7:44,41.78,
EWR-XB4N,7/27/24 8:17,43.41,
EWR-XB4N,8/10/24 8:53,43.71,
EWR-XB4N,8/22/24 9:06,44.93,
EWR-XB4N,9/7/24 8:22,43.21,
EWR-XB4N,9/21/24 8:27,39.45,
EWR-XB4N,10/6/24 8:42,37.92,
EWR-XB4N,10/21/24 9:03,33.35,
EWR-XB4N,11/9/24 10:33,28.47,
EWT-1,6/1/18 6:50,35.5408,
EWT-1,6/18/18 8:19,74.6145,
EWT-1,6/30/18 8:50,91.1245,
EWT-1,7/16/18 8:29,93.8603,
EWT-1,7/25/18 8:00,,
EWT-1,8/10/18 6:56,,
EWT-1,8/24/18 8:27,,
EWT-1,9/16/18 7:48,,
EWT-1,9/29/18 9:05,,
EWT-1,11/18/18 14:28,48.3937,
EWT-1,6/2/19 10:20,-35.4063,
EWT-1,6/18/19 8:30,,
EWT-1,7/6/19 8:52,76.602,
EWT-1,7/26/19 11:48,93.527,
EWT-1,8/5/19 7:03,,
EWT-1,8/20/19 9:04,,
EWT-1,9/21/19 9:44,73.7937,
EWT-1,10/5/19 7:24,59.627,
EWT-1,10/20/19 14:37,53.4937,
EWT-1,5/20/21 8:05,78.2566,
EWT-1,6/6/21 8:18,92.1758,
EWT-1,6/20/21 8:05,93.903,
EWT-1,7/5/21 7:59,,
EWT-1,7/16/21 8:40,134.0104,
EWT-1,7/20/21 8:32,133.4168,
EWT-1,8/6/21 8:24,142.764,
EWT-1,8/22/21 9:39,145.812,
EWT-1,9/8/21 9:08,143.3736,
EWT-1,9/24/21 9:40,124.476,
EWT-1,10/6/21 9:32,113.27,
EWT-1,11/14/21 9:38,11.0904,
EWT-1,5/19/24 8:28,7.24,
EWT-1,6/1/24 8:06,69.22,
EWT-1,6/15/24 7:24,91.98,
EWT-1,6/29/24 8:09,105.08,
EWT-1,7/14/24 7:08,122.46,
EWT-1,7/27/24 7:52,122.76,
EWT-1,8/10/24 8:27,120.73,
EWT-1,8/22/24 8:38,121.85,
EWT-1,9/7/24 8:42,110.57,
EWT-1,9/21/24 8:07,100.21,
EWT-1,10/6/24 8:24,86.8,
EWT-1,10/21/24 8:46,70.95,
EWT-1,11/9/24 10:14,65.46,
KEF-1,7/1/18 8:14,7.2333,
KEF-1,7/17/18 8:38,7.8333,
KEF-1,7/27/18 8:44,6.5667,
KEF-1,8/10/18 8:50,4.3667,
KEF-1,8/25/18 8:33,4.6,
KEF-1,9/16/18 14:08,8.9667,
KEF-1,10/1/18 8:51,5.5667,
KEF-1,10/14/18 8:55,5.3667,
KEF-1,11/18/18 15:26,,
KEF-1,6/3/19 12:50,0.3333,
KEF-1,6/17/19 7:19,7.2,
KEF-1,7/5/19 8:37,2.5,
KEF-1,7/26/19 16:48,7.7,
KEF-1,9/2/19 12:52,9.4667,
KEF-1,10/20/19 12:09,6.6333,
KEF-1,6/6/21 7:15,2.3368,
KEF-1,6/20/21 6:23,3.556,
KEF-1,7/4/21 7:57,2.54,
KEF-1,7/20/21 7:49,3.7592,
KEF-1,8/6/21 7:38,6.9088,
KEF-1,8/22/21 12:27,6.5024,
KEF-1,9/8/21 8:19,5.8928,
KEF-1,9/24/21 8:59,4.9784,
KEF-1,10/6/21 11:14,5.4367,
KEF-1,11/14/21 8:28,1.016,
KEF-1,5/19/24 10:52,5.41,
KEF-1,6/2/24 9:03,6.84,
KEF-1,6/16/24 9:00,8.26,
KEF-1,6/30/24 8:00,10.7,
KEF-1,7/13/24 8:18,17,
KEF-1,7/27/24 7:00,20.25,
KEF-1,8/10/24 8:07,17.81,
KEF-1,8/22/24 7:26,16.28,
KEF-1,9/7/24 7:54,13.24,
KEF-1,9/21/24 9:23,12.63,
KEF-1,10/6/24 7:34,11.41,
KEF-1,10/21/24 9:52,11.1,
KEF-1,11/9/24 11:45,11.41,
KER-1,6/19/18 8:56,20.5067,
KER-1,7/1/18 6:30,39.345,
KER-1,7/17/18 7:35,66.425,
KER-1,7/27/18 8:06,72.425,
KER-1,8/10/18 8:01,75.125,
KER-1,8/25/18 6:43,,
KER-1,9/16/18 14:40,,
KER-1,10/1/18 7:47,,
KER-1,10/14/18 8:50,,
KER-1,11/18/18 21:16,,
KER-1,6/3/19 10:02,-4.6,
KER-1,6/17/19 8:42,2.325,
KER-1,7/5/19 7:34,11.3583,
KER-1,7/26/19 6:46,13.9583,
KER-1,8/4/19 8:04,15.0917,
KER-1,8/20/19 6:26,26.025,
KER-1,9/2/19 8:25,43.825,
KER-1,9/21/19 8:16,27.3917,
KER-1,10/5/19 8:10,20.4917,
KER-1,10/20/19 10:29,18.4917,
KER-1,6/6/21 6:32,27.201,
KER-1,6/20/21 7:07,74.445,
KER-1,7/4/21 7:08,74.7498,
KER-1,7/20/21 6:57,74.8514,
KER-1,8/6/21 6:47,,
KER-1,11/14/21 7:35,21.613,
KER-1,5/19/24 9:53,0.585,
KER-1,6/2/24 7:54,5.965,
KER-1,6/16/24 8:10,13.685,
KER-1,6/30/24 7:19,33.805,
KER-1,7/13/24 7:31,65.505,
KER-1,7/27/24 6:22,74.245,
KER-1,8/10/24 7:19,,
KER-1,8/22/24 6:51,,
KER-1,9/7/24 7:18,,
KER-1,9/21/24 8:51,,
KER-1,10/6/24 7:05,,
KER-1,10/21/24 9:22,,
KER-1,11/9/24 10:59,,
KER-XD5N,6/3/19 10:02,-0.55,
KER-XD5N,6/17/19 8:42,-0.7167,
KER-XD5N,7/5/19 7:24,7.85,
KER-XD5N,7/26/19 6:51,25.05,
KER-XD5N,9/2/19 13:52,42.9833,
KER-XD5N,10/20/19 7:40,12.7167,
KER-XD5N,6/6/21 7:42,21.1332,
KER-XD5N,6/20/21 7:12,41.8596,
KER-XD5N,7/4/21 7:00,67.158,
KER-XD5N,7/20/21 6:52,85.446,
KER-XD5N,8/6/21 6:40,91.542,
KER-XD5N,8/22/21 11:39,113.7924,
KER-XD5N,9/8/21 7:33,115.0116,
KER-XD5N,9/24/21 8:21,114.7068,
KER-XD5N,10/6/21 10:24,110.9533,
KER-XD5N,11/14/21 7:27,10.77,
KER-XD5N,5/19/24 9:43,0.1,
KER-XD5N,6/2/24 7:45,0.41,
KER-XD5N,6/16/24 8:00,13.82,
KER-XD5N,6/30/24 7:11,28.55,
KER-XD5N,7/13/24 7:26,48.87,
KER-XD5N,7/27/24 6:14,65.94,
KER-XD5N,8/10/24 7:12,82.6,
KER-XD5N,8/22/24 6:44,85.45,
KER-XD5N,9/7/24 7:12,85.45,
KER-XD5N,9/21/24 8:45,80.57,
KER-XD5N,10/6/24 6:59,83.92,
KER-XD5N,10/21/24 9:17,74.17,
KER-XD5N,11/9/24 10:54,69.6,
KER-XE3S,7/17/18 8:20,-5.5,
KER-XE3S,7/27/18 8:25,-6,
KER-XE3S,8/10/18 8:30,-9,
KER-XE3S,8/25/18 7:04,-7.5,
KER-XE3S,9/16/18 9:03,-6.3333,
KER-XE3S,10/1/18 8:07,-8,
KER-XE3S,10/14/18 8:23,-6.6667,
KER-XE3S,11/18/18 16:16,-6.3333,
KER-XE3S,6/3/19 11:49,-6.6667,
KER-XE3S,6/17/19 8:12,-5.2667,
KER-XE3S,7/5/19 7:52,-3.1667,
KER-XE3S,7/26/19 6:33,-3.3333,
KER-XE3S,8/4/19 8:22,-3.8333,
KER-XE3S,8/20/19 6:51,-4.3333,
KER-XE3S,9/2/19 12:51,-5.6667,
KER-XE3S,10/5/19 8:25,-10.1667,
KER-XE3S,10/20/19 10:50,-5.4,
KER-XE3S,6/6/21 6:45,-5.588,
KER-XE3S,6/20/21 6:57,-6.6333,
KER-XE3S,7/4/21 7:20,-7.559,
KER-XE3S,7/20/21 7:08,-6.3,
KER-XE3S,8/6/21 6:59,-8,
KER-XE3S,8/22/21 11:59,-5.6667,
KER-XE3S,9/8/21 7:57,-8.3333,
KER-XE3S,9/24/21 8:38,-7.1667,
KER-XE3S,10/6/21 10:45,-7.3667,
KER-XE3S,11/14/21 7:48,-6.2,
KER-XE3S,5/19/24 10:06,-8.17,
KER-XE3S,6/2/24 8:14,-5.1,
KER-XE3S,6/16/24 8:28,-4.33,
KER-XE3S,6/30/24 7:34,-12.17,
KER-XE3S,7/13/24 7:44,-3.73,
KER-XE3S,7/27/24 6:33,-4,
KER-XE3S,8/10/24 7:30,-4.5,
KER-XE3S,8/22/24 7:00,-3.17,
KER-XE3S,9/7/24 7:29,-3.57,
KER-XE3S,9/21/24 8:59,-5.67,
KER-XE3S,10/6/24 7:14,-3.17,
KER-XE3S,10/21/24 9:29,-4.5,
KER-XE3S,11/9/24 11:08,,
KET-1,7/26/19 6:25,-19.125,
KET-1,8/4/19 8:27,-14.125,
KET-1,8/5/19 8:26,-14.225,
KET-1,8/6/19 8:26,-14.125,
KET-1,8/20/19 6:55,-10.825,
KET-1,9/2/19 8:41,-7.3917,
KET-1,10/20/19 10:50,-3.504,adjusted time and measurement to match subdaily logger; based on estimate of trend from logger data
KET-1,6/6/21 6:50,4.0198,
KET-1,6/20/21 6:48,3.4102,
KET-1,7/4/21 7:25,4.223,
KET-1,7/20/21 7:17,16.8214,
KET-1,8/6/21 7:05,30.2326,
KET-1,8/22/21 12:07,38.1574,
KET-1,9/8/21 8:07,34.195,
KET-1,9/24/21 8:46,29.0134,
KET-1,10/6/21 10:50,28.7117,
KET-1,11/14/21 7:57,1.9878,
KET-1,5/19/24 10:10,-19.75,
KET-1,6/2/24 8:33,-15.82,
KET-1,6/16/24 8:34,-5.5,
KET-1,6/30/24 7:42,11.27,
KET-1,7/13/24 7:49,15.13,
KET-1,7/27/24 6:38,15.74,
KET-1,8/10/24 7:36,18.08,
KET-1,8/22/24 7:06,21.12,
KET-1,9/7/24 7:35,21.73,
KET-1,9/21/24 9:05,23.05,
KET-1,10/6/24 7:20,20.31,
KET-1,10/21/24 9:33,20.01,
KET-1,11/9/24 11:14,16.96,
KFF-XD6S,6/1/18 8:50,18.6791,
KFF-XD6S,6/19/18 8:23,36.9883,
KFF-XD6S,7/1/18 6:47,85.8833,
KFF-XD6S,7/17/18 7:45,,
KFF-XD6S,7/27/18 8:12,,
KFF-XD6S,8/10/18 7:55,,
KFF-XD6S,10/1/18 8:30,,
KFF-XD6S,11/18/18 15:51,17.7,
KFF-XD6S,6/3/19 12:39,5.7,
KFF-XD6S,6/17/19 7:38,6.8666,
KFF-XD6S,7/5/19 8:19,22.7666,
KFF-XD6S,7/26/19 6:12,82.1333,
KFF-XD6S,8/4/19 8:40,,
KFF-XD6S,8/20/19 7:06,,
KFF-XD6S,6/6/21 7:04,33.3533,
KFF-XD6S,6/20/21 6:35,84.0517,
KFF-XD6S,7/4/21 7:45,,
KFF-XD6S,7/20/21 7:36,,
KFF-XD6S,11/14/21 8:14,31.7277,
KFF-XD6S,5/19/24 10:34,10.19,
KFF-XD6S,6/2/24 8:53,19.95,
KFF-XD6S,6/16/24 8:49,39.45,
KFF-XD6S,6/30/24 8:19,88.63,
KFF-XD6S,7/13/24 8:05,107.73,
KFF-XD6S,7/27/24 6:49,,
KFF-XD6S,8/10/24 7:56,,
KFF-XD6S,8/22/24 7:18,,
KFF-XD6S,9/21/24 9:15,,
KFF-XD6S,10/6/24 7:28,,
KFF-XD6S,10/21/24 9:43,,
KFF-XD6S,11/9/24 11:36,28.48,
KFR-XE1S,6/1/18 9:23,43.5958,
KFR-XE1S,6/19/18 9:00,52.2742,
KFR-XE1S,7/1/18 7:50,55.2375,
KFR-XE1S,7/17/18 8:17,58.8833,
KFR-XE1S,7/27/18 8:28,59.85,
KFR-XE1S,8/10/18 8:34,59.7833,
KFR-XE1S,8/25/18 7:08,60.85,
KFR-XE1S,9/16/18 8:53,60.7833,
KFR-XE1S,10/1/18 8:03,64.4167,
KFR-XE1S,10/14/18 8:17,58.2167,
KFR-XE1S,11/18/18 16:21,56.85,
KFR-XE1S,6/17/19 8:17,18.35,
KFR-XE1S,7/5/19 7:46,46.1167,
KFR-XE1S,7/26/19 6:35,56.0833,
KFR-XE1S,8/4/19 8:16,58.85,
KFR-XE1S,8/5/19 8:16,58.65,
KFR-XE1S,8/6/19 8:16,57.85,
KFR-XE1S,8/20/19 6:34,62.5167,
KFR-XE1S,9/2/19 8:34,63.05,
KFR-XE1S,9/21/19 8:25,60.0833,
KFR-XE1S,10/5/19 8:20,57.6833,
KFR-XE1S,10/20/19 10:46,57.45,
KFR-XE1S,6/6/21 6:41,61.318,
KFR-XE1S,6/20/21 6:58,63.4516,
KFR-XE1S,7/4/21 7:17,63.35,
KFR-XE1S,7/20/21 7:05,66.398,
KFR-XE1S,8/6/21 6:55,66.1948,
KFR-XE1S,8/22/21 11:57,64.7724,
KFR-XE1S,9/8/21 7:52,64.7724,
KFR-XE1S,9/24/21 8:35,63.1468,
KFR-XE1S,10/6/21 10:48,57.3533,
KFR-XE1S,11/14/21 7:46,56.746,
KFR-XE1S,5/19/24 10:01,21.675,
KFR-XE1S,6/2/24 8:10,34.675,
KFR-XE1S,6/16/24 8:23,44.335,
KFR-XE1S,6/30/24 7:30,49.205,
KFR-XE1S,7/13/24 7:41,53.575,
KFR-XE1S,7/27/24 6:29,56.315,
KFR-XE1S,8/10/24 7:27,58.755,
KFR-XE1S,8/22/24 6:58,59.675,
KFR-XE1S,9/7/24 7:26,59.465,
KFR-XE1S,9/21/24 8:58,57.235,
KFR-XE1S,10/6/24 7:12,58.145,
KFR-XE1S,10/21/24 9:27,55.205,
KFR-XE1S,11/9/24 11:06,53.275,
KFR-XE2S,6/1/18 9:15,2.3425,
KFR-XE2S,6/19/18 8:59,4.7767,
KFR-XE2S,7/1/18 7:45,3.5067,
KFR-XE2S,7/17/18 8:15,5.2,
KFR-XE2S,7/27/18 8:26,6.1,
KFR-XE2S,8/10/18 8:32,5.8,
KFR-XE2S,8/25/18 7:06,7.7,
KFR-XE2S,9/16/18 8:54,8.8333,
KFR-XE2S,10/1/18 8:05,8.2,
KFR-XE2S,10/14/18 8:19,8.7,
KFR-XE2S,11/18/18 16:20,8.2667,
KFR-XE2S,6/17/19 8:13,-2.9667,
KFR-XE2S,7/5/19 7:49,2.9333,
KFR-XE2S,7/26/19 6:34,4.1333,
KFR-XE2S,8/4/19 8:15,6.5667,
KFR-XE2S,8/20/19 6:45,7.6333,
KFR-XE2S,9/2/19 8:35,7.3667,
KFR-XE2S,9/21/19 8:26,7.3333,
KFR-XE2S,10/5/19 8:22,7.2333,
KFR-XE2S,10/20/19 10:48,7.2333,
KFR-XE2S,6/6/21 6:42,2.5048,
KFR-XE2S,6/20/21 6:57,2.4032,
KFR-XE2S,7/4/21 7:18,3.4192,
KFR-XE2S,7/20/21 7:06,2.4032,
KFR-XE2S,8/6/21 6:56,0.7776,
KFR-XE2S,8/22/21 11:58,1.0824,
KFR-XE2S,9/8/21 7:54,-0.34,
KFR-XE2S,9/24/21 8:36,0.2696,
KFR-XE2S,10/6/21 10:41,-0.43,
KFR-XE2S,11/14/21 7:47,-0.6448,
KFR-XE2S,5/19/24 10:04,-2.47,
KFR-XE2S,6/2/24 8:10,-1.25,
KFR-XE2S,6/16/24 8:25,-0.95,
KFR-XE2S,6/30/24 7:31,0.17,
KFR-XE2S,7/13/24 7:43,-0.95,
KFR-XE2S,7/27/24 6:30,-0.34,
KFR-XE2S,8/10/24 7:28,-0.64,
KFR-XE2S,8/22/24 6:59,-0.54,
KFR-XE2S,9/7/24 7:27,-0.95,
KFR-XE2S,9/21/24 8:59,-1.05,
KFR-XE2S,10/6/24 7:13,0,
KFR-XE2S,10/21/24 9:28,-0.44,
KFR-XE2S,11/9/24 11:06,-0.95,
KFT-XD3S,6/1/18 8:41,38.9833,
KFT-XD3S,10/1/18 8:30,,
KFT-XD3S,11/18/18 16:45,,
KFT-XD3S,6/3/19 12:36,,
KFT-XD3S,6/17/19 7:31,19.52,
KFT-XD3S,7/5/19 8:27,64.0867,
KFT-XD3S,7/26/19 6:12,,
KFT-XD3S,8/5/19 8:42,,
KFT-XD3S,6/6/21 7:07,63.0936,
KFT-XD3S,6/20/21 6:31,,
KFT-XD3S,7/4/21 7:47,,
KFT-XD3S,11/14/21 8:17,24.9936,
KFT-XD3S,5/19/24 10:41,87.93,
KFT-XD3S,6/2/24 8:55,48.61,
KFT-XD3S,6/16/24 8:53,,
KFT-XD3S,6/30/24 8:22,,
KFT-XD3S,7/13/24 8:10,,
KFT-XD3S,7/27/24 6:51,,
KFT-XD3S,8/22/24 7:19,,
KFT-XD3S,10/6/24 7:30,,
KFT-XD3S,10/6/24 7:32,59.89,
KFT-XD3S,10/21/24 9:44,,
KFT-XD3S,11/9/24 11:38,,
KHF-1,7/1/18 8:18,63.7492,
KHF-1,7/17/18 8:41,82.65,
KHF-1,7/27/18 8:47,,
KHF-1,8/10/18 8:52,,
KHF-1,8/25/18 8:30,,
KHF-1,9/16/18 14:06,76.7833,
KHF-1,10/1/18 8:49,68.7833,
KHF-1,10/14/18 8:56,54.5167,
KHF-1,11/18/18 15:39,29.4833,
KHF-1,6/3/19 12:55,0.75,
KHF-1,6/17/19 7:12,-17.05,
KHF-1,7/5/19 8:39,26.2833,
KHF-1,7/26/19 16:44,64.65,
KHF-1,10/5/19 8:46,43.55,
KHF-1,10/20/19 12:03,36.2833,
KHF-1,6/6/21 7:17,47.4692,
KHF-1,6/20/21 6:21,67.2812,
KHF-1,7/4/21 7:58,59.436,
KHF-1,7/5/21 17:36,60.7424,
KHF-1,7/20/21 7:50,72.8328,
KHF-1,8/6/21 7:37,113.676,
KHF-1,8/22/21 12:29,84.212,
KHF-1,9/8/21 8:21,88.3776,
KHF-1,9/24/21 9:01,59.1168,
KHF-1,10/6/21 11:13,54.1367,
KHF-1,11/14/21 8:25,4.8624,
KHF-1,5/19/24 10:53,1.2,
KHF-1,6/2/24 9:04,8.01,
KHF-1,6/16/24 9:01,28.64,
KHF-1,6/30/24 8:01,47.03,
KHF-1,7/13/24 8:20,57.9,
KHF-1,7/27/24 7:00,60.03,
KHF-1,8/10/24 8:08,61.66,
KHF-1,8/22/24 7:27,63.38,
KHF-1,9/7/24 7:55,54.85,
KHF-1,9/21/24 9:25,34.43,
KHF-1,10/6/24 7:35,29.86,
KHF-1,10/21/24 9:52,15.94,
KHF-1,11/9/24 11:46,13.7,
KHF-XD4S,6/1/18 8:45,33.4242,
KHF-XD4S,7/1/18 8:35,,
KHF-XD4S,7/27/18 8:11,,
KHF-XD4S,8/10/18 8:59,,
KHF-XD4S,10/1/18 8:30,,
KHF-XD4S,6/3/19 12:36,14.4417,
KHF-XD4S,6/17/19 7:34,14.7083,
KHF-XD4S,7/5/19 8:22,75.375,
KHF-XD4S,7/26/19 6:12,,
KHF-XD4S,8/4/19 8:42,,
KHF-XD4S,6/6/21 7:06,70.535,
KHF-XD4S,6/20/21 6:32,87.299,
KHF-XD4S,7/4/21 7:46,,
KHF-XD4S,11/14/21 8:16,21.0558,
KHF-XD4S,5/19/24 10:39,14.165,
KHF-XD4S,6/2/24 8:54,43.225,
KHF-XD4S,6/16/24 8:52,85.695,
KHF-XD4S,6/30/24 8:21,84.985,
KHF-XD4S,7/13/24 8:07,85.485,
KHF-XD4S,7/27/24 6:50,,
KHF-XD4S,8/10/24 7:58,,
KHF-XD4S,8/22/24 7:19,,
KHF-XD4S,10/6/24 7:29,,
KHF-XD4S,10/21/24 9:44,,
KHF-XD4S,11/9/24 11:34,85.995,
KHF-XE7S,6/6/21 6:53,,
KHF-XE7S,6/20/21 6:47,,
KHF-XE7S,7/4/21 7:28,,
KHF-XE7S,7/20/21 7:15,,
KHF-XE7S,8/6/21 7:06,,
KHF-XE7S,5/19/24 10:23,,
KHR-1,7/5/19 7:26,16.225,
KHR-1,7/26/19 6:50,32.1583,
KHR-1,8/4/19 8:01,36.4583,
KHR-1,8/20/19 7:28,38.6583,
KHR-1,9/2/19 8:21,46.3917,
KHR-1,10/5/19 8:05,17.025,
KHR-1,10/20/19 7:42,14.8917,
KHR-1,6/6/21 7:41,35.6058,
KHR-1,6/20/21 7:11,90.673,
KHR-1,7/2/21 20:04,75.0266,
KHR-1,7/4/21 7:03,74.5186,
KHR-1,7/20/21 6:53,92.705,
KHR-1,8/6/21 6:42,93.1114,
KHR-1,8/22/21 11:40,93.6194,
