Well Name,Time,Top To Water(cm),Well Top To Ground(cm),Water Height Relative To Ground(cm),Logger?,Water?,Meter Version,FullWellLength(cm)
EFR-XB1S,01-Jun-2018 07:40:00,122.555,86.6775,-39.2213095238095,NaN,1,v1,NaN
EFR-XB1S,18-Jun-2018 07:56:00,127.3175,96.2025,-34.4588095238095,NaN,1,v1,NaN
EFR-XB1S,18-Jun-2018 07:56:00,128.27,96.2025,-35.4113095238095,NaN,1,v1,NaN
EFR-XB1S,18-Jun-2018 07:56:00,128.5875,96.2025,-35.7288095238095,NaN,1,v1,NaN
EFR-XB1S,30-Jun-2018 09:10:00,129.54,90.896,-41.9878095238095,NaN,1,v1,NaN
EFR-XB1S,30-Jun-2018 09:10:00,130.4925,90.896,-42.9403095238096,NaN,1,v1,NaN
EFR-XB1S,30-Jun-2018 09:10:00,133.985,90.896,-46.4328095238096,NaN,1,v1,NaN
EFR-XB1S,16-Jul-2018 08:54:00,133,88,-49.595,NaN,1,v2,NaN
EFR-XB1S,16-Jul-2018 08:54:00,133.4,88,-49.995,NaN,1,v2,NaN
EFR-XB1S,16-Jul-2018 08:54:00,133.9,88,-50.495,NaN,1,v2,NaN
EFR-XB1S,25-Jul-2018 08:41:00,131.5,87.5,-48.595,NaN,1,v2,NaN
EFR-XB1S,25-Jul-2018 08:41:00,132,87.5,-49.095,NaN,1,v2,NaN
EFR-XB1S,25-Jul-2018 08:41:00,132.3,87.5,-49.395,NaN,1,v2,NaN
EFR-XB1S,10-Aug-2018 07:31:00,133.4,90.896,-46.104,NaN,1,v3,NaN
EFR-XB1S,10-Aug-2018 07:31:00,133.5,90.896,-46.204,NaN,1,v3,NaN
EFR-XB1S,10-Aug-2018 07:31:00,133.7,90.896,-46.404,NaN,1,v3,NaN
EFR-XB1S,24-Aug-2018 08:51:00,133.2,96.1,-40.7,NaN,1,v3,NaN
EFR-XB1S,24-Aug-2018 08:51:00,133.4,96.1,-40.9,NaN,1,v3,NaN
EFR-XB1S,24-Aug-2018 08:51:00,133.6,96.1,-41.1,NaN,1,v3,NaN
EFR-XB1S,16-Sep-2018 08:07:00,134.5,90.896,-47.204,NaN,1,v3,NaN
EFR-XB1S,16-Sep-2018 08:07:00,134.4,90.896,-47.104,NaN,1,v3,NaN
EFR-XB1S,16-Sep-2018 08:07:00,134.7,90.896,-47.404,NaN,1,v3,NaN
EFR-XB1S,29-Sep-2018 08:19:00,134,90.896,-46.704,NaN,1,v3,NaN
EFR-XB1S,29-Sep-2018 08:19:00,134.4,90.896,-47.104,NaN,1,v3,NaN
EFR-XB1S,29-Sep-2018 08:19:00,134.5,90.896,-47.204,NaN,1,v3,NaN
EFR-XB1S,18-Nov-2018 13:50:00,133,90.896,-45.704,NaN,1,v3,NaN
EFR-XB1S,18-Nov-2018 13:50:00,132.7,90.896,-45.404,NaN,1,v3,NaN
EFR-XB1S,18-Nov-2018 13:50:00,132.8,90.896,-45.504,NaN,1,v3,NaN
EFR-XB1S,06-Jul-2019 09:22:00,122.6,90.896,-35.0478095238095,NaN,1,v5,NaN
EFR-XB1S,06-Jul-2019 09:22:00,123.3,90.896,-35.7478095238096,NaN,1,v5,NaN
EFR-XB1S,06-Jul-2019 09:22:00,123.6,90.896,-36.0478095238095,NaN,1,v5,NaN
EFR-XB1S,26-Jul-2019 08:05:00,129,90.896,-41.4478095238096,NaN,1,v.070919,NaN
EFR-XB1S,26-Jul-2019 08:05:00,128.5,90.896,-40.9478095238096,NaN,1,v.070919,NaN
EFR-XB1S,26-Jul-2019 08:05:00,129.2,90.896,-41.6478095238095,NaN,1,v.070919,NaN
EFR-XB1S,20-Oct-2019 15:09:00,133.5,90.896,-45.594,NaN,1,v6,NaN
EFR-XB1S,20-Oct-2019 15:09:00,133.6,90.896,-45.694,NaN,1,v6,NaN
EFR-XB1S,20-Oct-2019 15:09:00,133.4,90.896,-45.494,NaN,1,v6,NaN
EHT-XB5S,01-Jun-2018 07:41:00,39.6875,24.765,-18.2663095238095,NaN,1,v1,152.95
EHT-XB5S,01-Jun-2018 07:41:00,38.4175,24.765,-16.9963095238095,NaN,1,v1,152.95
EHT-XB5S,01-Jun-2018 07:41:00,38.735,24.765,-17.3138095238095,NaN,1,v1,152.95
EHT-XB5S,18-Jun-2018 08:27:00,83.82,25.7175,-61.4463095238095,NaN,1,v1,152.95
EHT-XB5S,18-Jun-2018 08:27:00,84.1375,25.7175,-61.7638095238095,NaN,1,v1,152.95
EHT-XB5S,18-Jun-2018 08:27:00,84.455,25.7175,-62.0813095238095,NaN,1,v1,152.95
EHT-XB5S,30-Jun-2018 09:05:00,109.22,26.5728846153846,-85.9909249084249,NaN,1,v1,152.95
EHT-XB5S,30-Jun-2018 09:05:00,109.855,26.5728846153846,-86.6259249084249,NaN,1,v1,152.95
EHT-XB5S,30-Jun-2018 09:05:00,109.855,26.5728846153846,-86.6259249084249,NaN,1,v1,152.95
EHT-XB5S,16-Jul-2018 08:52:00,129.5,28.1,-105.995,NaN,1,v2,152.95
EHT-XB5S,16-Jul-2018 08:52:00,129.6,28.1,-106.095,NaN,1,v2,152.95
EHT-XB5S,16-Jul-2018 08:52:00,129.4,28.1,-105.895,NaN,1,v2,152.95
EHT-XB5S,25-Jul-2018 08:08:00,144.3,27.4,-121.495,NaN,1,v2,152.95
EHT-XB5S,25-Jul-2018 08:08:00,144.5,27.4,-121.695,NaN,1,v2,152.95
EHT-XB5S,25-Jul-2018 08:08:00,144.4,27.4,-121.595,NaN,1,v2,152.95
EHT-XB5S,10-Aug-2018 07:18:00,NaN,26.5728846153846,NaN,NaN,0,v3,152.9
EHT-XB5S,24-Aug-2018 08:35:00,NaN,27.5,NaN,NaN,0,v3,153
EHT-XB5S,16-Sep-2018 08:04:00,NaN,26.5728846153846,NaN,NaN,0,nw,152.95
EHT-XB5S,29-Sep-2018 08:36:00,NaN,26.5728846153846,NaN,NaN,0,nw,152.95
EHT-XB5S,18-Nov-2018 13:43:00,63.3,26.5728846153846,-40.3271153846154,NaN,1,v3,152.95
EHT-XB5S,18-Nov-2018 13:43:00,63.9,26.5728846153846,-40.9271153846154,NaN,1,v3,152.95
EHT-XB5S,18-Nov-2018 13:43:00,63.5,26.5728846153846,-40.5271153846154,NaN,1,v3,152.95
EHT-XB5S,02-Jun-2019 19:55:00,NaN,26.5728846153846,1.5,NaN,1,nm,152.95
EEF-1,01-Jun-2018 07:45:00,60.96,59.3725,-4.93130952380952,NaN,1,v1,NaN
EEF-1,01-Jun-2018 07:45:00,60.96,59.3725,-4.93130952380952,NaN,1,v1,NaN
EEF-1,01-Jun-2018 07:45:00,61.595,59.3725,-5.56630952380952,NaN,1,v1,NaN
EEF-1,18-Jun-2018 08:32:00,57.4675,59.69,-1.12130952380953,NaN,1,v1,NaN
EEF-1,18-Jun-2018 08:32:00,57.4675,59.69,-1.12130952380953,NaN,1,v1,NaN
EEF-1,18-Jun-2018 08:32:00,57.785,59.69,-1.43880952380953,NaN,1,v1,NaN
EEF-1,30-Jun-2018 08:55:00,60.96,59.4525,-4.85130952380953,NaN,1,v1,NaN
EEF-1,30-Jun-2018 08:55:00,60.96,59.4525,-4.85130952380953,NaN,1,v1,NaN
EEF-1,30-Jun-2018 08:55:00,60.96,59.4525,-4.85130952380953,NaN,1,v1,NaN
EEF-1,16-Jul-2018 08:40:00,72.5,59.8,-17.295,NaN,1,v2,NaN
EEF-1,16-Jul-2018 08:40:00,72.5,59.8,-17.295,NaN,1,v2,NaN
EEF-1,16-Jul-2018 08:40:00,72.5,59.8,-17.295,NaN,1,v2,NaN
EEF-1,25-Jul-2018 08:16:00,80,59.8,-24.795,1,1,v2,NaN
EEF-1,25-Jul-2018 08:16:00,80,59.8,-24.795,NaN,1,v2,NaN
EEF-1,25-Jul-2018 08:16:00,79.8,59.8,-24.595,NaN,1,v2,NaN
EEF-1,10-Aug-2018 07:20:00,63.4,59.4525,-7.5475,NaN,1,v3,NaN
EEF-1,10-Aug-2018 07:20:00,63.5,59.4525,-7.64750000000001,NaN,1,v3,NaN
EEF-1,10-Aug-2018 07:20:00,63.5,59.4525,-7.64750000000001,NaN,1,v3,NaN
EEF-1,24-Aug-2018 08:39:00,58.5,58.6,-3.5,NaN,1,v3,NaN
EEF-1,24-Aug-2018 08:39:00,58,58.6,-3,NaN,1,v3,NaN
EEF-1,24-Aug-2018 08:39:00,58.1,58.6,-3.1,1,1,v3,NaN
EEF-1,16-Sep-2018 07:57:00,58.9,59.4525,-3.0475,1,1,v3,NaN
EEF-1,16-Sep-2018 07:57:00,58.7,59.4525,-2.84750000000001,1,1,v3,NaN
EEF-1,16-Sep-2018 07:57:00,58.5,59.4525,-2.64750000000001,1,1,v3,NaN
EEF-1,29-Sep-2018 08:39:00,56.8,59.4525,-0.947500000000003,NaN,1,v3,NaN
EEF-1,29-Sep-2018 08:39:00,57,59.4525,-1.14750000000001,NaN,1,v3,NaN
EEF-1,29-Sep-2018 08:39:00,57.2,59.4525,-1.34750000000001,NaN,1,v3,NaN
EEF-1,18-Nov-2018 13:16:00,56,59.4525,-0.147500000000006,1,1,v3,NaN
EEF-1,18-Nov-2018 13:16:00,56.2,59.4525,-0.347500000000009,1,1,v3,NaN
EEF-1,18-Nov-2018 13:16:00,57,59.4525,-1.14750000000001,1,1,v3,NaN
EEF-1,02-Jun-2019 19:00:00,NaN,59.4525,2,NaN,1,,NaN
EEF-1,18-Jun-2019 08:55:00,61,59.4525,-1.54750000000001,NaN,1,nm,NaN
EEF-1,18-Jun-2019 08:55:00,61.2,59.4525,-1.74750000000001,NaN,1,nm,NaN
EEF-1,18-Jun-2019 08:55:00,60.9,59.4525,-1.44750000000001,NaN,1,nm,NaN
EEF-1,06-Jul-2019 09:01:00,74.5,59.4525,-18.3913095238095,NaN,1,v5,NaN
EEF-1,06-Jul-2019 09:01:00,74.2,59.4525,-18.0913095238095,NaN,1,v5,NaN
EEF-1,06-Jul-2019 09:01:00,74.6,59.4525,-18.4913095238095,NaN,1,v5,NaN
EEF-1,26-Jul-2019 07:47:00,105.1,59.4525,-48.9913095238095,NaN,1,v.070919,NaN
EEF-1,26-Jul-2019 07:47:00,105.5,59.4525,-49.3913095238095,NaN,1,v.070919,NaN
EEF-1,26-Jul-2019 07:47:00,105.6,59.4525,-49.4913095238095,NaN,1,v.070919,NaN
EEF-1,05-Aug-2019 07:14:00,112.5,59.4525,-55.6975,NaN,1,bamboo speaker wire,NaN
EEF-1,05-Aug-2019 07:14:00,112.5,59.4525,-55.6975,NaN,1,bamboo speaker wire,NaN
EEF-1,05-Aug-2019 07:14:00,112.6,59.4525,-55.7975,NaN,1,bamboo speaker wire,NaN
EEF-1,20-Aug-2019 09:12:00,95.7,59.4525,-39.2375,NaN,1,v6,NaN
EEF-1,20-Aug-2019 09:12:00,95.8,59.4525,-39.3375,NaN,1,v6,NaN
EEF-1,20-Aug-2019 09:12:00,96.1,59.4525,-39.6375,NaN,1,v6,NaN
EEF-1,03-Sep-2019 08:54:00,76.5,59.4525,-20.0375,NaN,1,v6,NaN
EEF-1,03-Sep-2019 08:54:00,76.5,59.4525,-20.0375,NaN,1,v6,NaN
EEF-1,03-Sep-2019 08:54:00,76.2,59.4525,-19.7375,NaN,1,v6,NaN
EEF-1,21-Sep-2019 09:34:00,58,59.4525,-1.53750000000001,NaN,1,v6,NaN
EEF-1,21-Sep-2019 09:34:00,58.2,59.4525,-1.73750000000001,NaN,1,v6,NaN
EEF-1,21-Sep-2019 09:34:00,58.1,59.4525,-1.63750000000001,NaN,1,v6,NaN
EEF-1,05-Oct-2019 07:12:00,59.4,59.4525,-2.93750000000001,NaN,1,v6,NaN
EEF-1,05-Oct-2019 07:12:00,59.5,59.4525,-3.03750000000001,NaN,1,v6,NaN
EEF-1,05-Oct-2019 07:12:00,60,59.4525,-3.53750000000001,NaN,1,v6,NaN
EEF-1,20-Oct-2019 14:51:00,61.7,59.4525,-5.23750000000001,NaN,1,v6,NaN
EEF-1,20-Oct-2019 14:51:00,61.3,59.4525,-4.8375,NaN,1,v6,NaN
EEF-1,20-Oct-2019 14:51:00,61.2,59.4525,-4.73750000000001,NaN,1,v6,NaN
EET-1,01-Jun-2018 07:56:00,66.04,57.4675,-11.9163095238095,NaN,1,v1,147.85
EET-1,01-Jun-2018 07:56:00,65.0875,57.4675,-10.9638095238095,NaN,1,v1,147.85
EET-1,01-Jun-2018 07:56:00,64.77,57.4675,-10.6463095238095,NaN,1,v1,147.85
EET-1,18-Jun-2018 08:38:00,105.0925,57.15,-51.2863095238095,NaN,1,v1,147.85
EET-1,18-Jun-2018 08:38:00,104.14,57.15,-50.3338095238095,NaN,1,v1,147.85
EET-1,18-Jun-2018 08:38:00,104.775,57.15,-50.9688095238095,NaN,1,v1,147.85
EET-1,30-Jun-2018 09:00:00,142.24,57.8047727272727,-87.7790367965368,NaN,1,v1,147.85
EET-1,30-Jun-2018 09:00:00,142.24,57.8047727272727,-87.7790367965368,NaN,1,v1,147.85
EET-1,30-Jun-2018 09:00:00,142.5575,57.8047727272727,-88.0965367965368,NaN,1,v1,147.85
EET-1,16-Jul-2018 08:47:00,144.9,58.5,-90.995,NaN,1,v2,147.85
EET-1,16-Jul-2018 08:47:00,144.9,58.5,-90.995,NaN,1,v2,147.85
EET-1,16-Jul-2018 08:47:00,145,58.5,-91.095,NaN,1,v2,147.85
EET-1,25-Jul-2018 08:25:00,NaN,58,NaN,1,0,v2,149
EET-1,10-Aug-2018 07:23:00,145,57.8047727272727,-90.7952272727273,NaN,1,v3,147.85
EET-1,10-Aug-2018 07:23:00,145.5,57.8047727272727,-91.2952272727273,NaN,1,v3,147.85
EET-1,10-Aug-2018 07:23:00,145.5,57.8047727272727,-91.2952272727273,NaN,1,v3,147.85
EET-1,24-Aug-2018 08:45:00,NaN,58.5,NaN,NaN,0,v3,146.7
EET-1,16-Sep-2018 08:02:00,NaN,57.8047727272727,NaN,NaN,0,nw,147.85
EET-1,29-Sep-2018 08:34:00,NaN,57.8047727272727,NaN,NaN,0,nw,147.85
EET-1,18-Nov-2018 13:39:00,127.8,57.8047727272727,-73.5952272727273,NaN,1,v3,147.85
EET-1,18-Nov-2018 13:39:00,127.8,57.8047727272727,-73.5952272727273,NaN,1,v3,147.85
EET-1,18-Nov-2018 13:39:00,128.1,57.8047727272727,-73.8952272727273,NaN,1,v3,147.85
EET-1,02-Jun-2019 18:40:00,57.5,57.8047727272727,0.304772727272727,NaN,1,nm,147.85
EET-1,02-Jun-2019 18:40:00,57.5,57.8047727272727,0.304772727272727,NaN,1,nm,147.85
EET-1,02-Jun-2019 18:40:00,57.5,57.8047727272727,0.304772727272727,NaN,1,nm,147.85
EET-1,18-Jun-2019 09:00:00,84,57.8047727272727,-29.7952272727273,NaN,1,v3,147.85
EET-1,18-Jun-2019 09:00:00,83.4,57.8047727272727,-29.1952272727273,NaN,1,v3,147.85
EET-1,18-Jun-2019 09:00:00,84.2,57.8047727272727,-29.9952272727273,NaN,1,v3,147.85
EET-1,26-Jul-2019 07:51:00,144,57.8047727272727,-89.5390367965368,NaN,1,v.070919,147.85
EET-1,05-Aug-2019 07:18:00,144,57.8047727272727,-88.8452272727273,NaN,1,bamboo speaker wire,147.85
EET-1,20-Aug-2019 09:15:00,NaN,57.8047727272727,NaN,NaN,0,v6,147.85
EET-1,21-Sep-2019 09:31:00,NaN,57.8047727272727,NaN,NaN,0,nw,147.85
EET-1,20-Oct-2019 15:00:00,140.5,57.8047727272727,-85.6852272727273,NaN,1,v6,147.85
EET-1,20-Oct-2019 15:00:00,140.4,57.8047727272727,-85.5852272727273,NaN,1,v6,147.85
EET-1,20-Oct-2019 15:00:00,140.4,57.8047727272727,-85.5852272727273,NaN,1,v6,147.85
EHT-XC6S,01-Jun-2018 08:00:00,NaN,33.655,NaN,NaN,0,v1,154.305
EHT-XC6S,18-Jun-2018 08:42:00,NaN,34.29,NaN,NaN,0,v1,149.86
KHT-XD6N,01-Jun-2018 08:32:00,71.12,45.72,-28.7438095238095,NaN,1,v1,142.166666666667
KHT-XD6N,01-Jun-2018 08:32:00,71.755,45.72,-29.3788095238095,NaN,1,v1,142.166666666667
KHT-XD6N,01-Jun-2018 08:32:00,69.85,45.72,-27.4738095238095,NaN,1,v1,142.166666666667
KHT-XD6N,19-Jun-2018 08:04:00,113.03,46.415,-69.9588095238095,NaN,1,v1,142.166666666667
KHT-XD6N,19-Jun-2018 08:04:00,113.9825,46.415,-70.9113095238095,NaN,1,v1,142.166666666667
KHT-XD6N,19-Jun-2018 08:04:00,112.7125,46.415,-69.6413095238095,NaN,1,v1,142.166666666667
KHT-XD6N,01-Jul-2018 06:22:00,140.0175,46.415,-96.9463095238095,NaN,1,v1,142.166666666667
KHT-XD6N,01-Jul-2018 06:22:00,140.335,46.415,-97.2638095238095,NaN,1,v1,142.166666666667
KHT-XD6N,01-Jul-2018 06:22:00,140.335,46.415,-97.2638095238095,NaN,1,v1,142.166666666667
KHT-XD6N,17-Jul-2018 07:29:00,NaN,48.5,NaN,NaN,0,v2,142.3
KHT-XD6N,27-Jul-2018 08:02:00,NaN,46.415,NaN,NaN,0,v2,142.3
KHT-XD6N,10-Aug-2018 07:55:00,NaN,46.415,NaN,NaN,0,v3,142.166666666667
KHT-XD6N,25-Aug-2018 06:38:00,NaN,46.415,NaN,NaN,0,v3,141.9
KHT-XD6N,16-Sep-2018 14:30:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHT-XD6N,01-Oct-2018 09:05:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHT-XD6N,01-Oct-2018 08:30:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHT-XD6N,18-Nov-2018 21:15:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHT-XD6N,03-Jun-2019 09:57:00,44.5,46.415,1.915,NaN,1,nm,142.166666666667
KHT-XD6N,03-Jun-2019 09:57:00,45,46.415,NaN,NaN,NaN,nm,142.166666666667
KHT-XD6N,03-Jun-2019 09:57:00,45.2,46.415,1.215,NaN,1,nm,142.166666666667
KHT-XD6N,17-Jun-2019 08:51:00,52,46.415,-8.92880952380952,NaN,1,v4,142.166666666667
KHT-XD6N,17-Jun-2019 08:51:00,52,46.415,-8.92880952380952,NaN,1,v4,142.166666666667
KHT-XD6N,17-Jun-2019 08:51:00,51.5,46.415,-8.42880952380952,NaN,1,v4,142.166666666667
KHT-XD6N,05-Jul-2019 07:21:00,99.8,46.415,-56.7288095238095,NaN,1,v5,142.166666666667
KHT-XD6N,05-Jul-2019 07:21:00,100.7,46.415,-57.6288095238095,NaN,1,v5,142.166666666667
KHT-XD6N,05-Jul-2019 07:21:00,100.5,46.415,-57.4288095238095,NaN,1,v5,142.166666666667
KHT-XD6N,26-Jul-2019 06:54:00,139.5,46.415,-96.4288095238095,NaN,1,v.070919,142.166666666667
KHT-XD6N,26-Jul-2019 06:54:00,139.5,46.415,-96.4288095238095,NaN,1,v.070919,142.166666666667
KHT-XD6N,26-Jul-2019 06:54:00,139.5,46.415,-96.4288095238095,NaN,1,v.070919,142.166666666667
KHT-XD6N,04-Aug-2019 07:58:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHT-XD6N,21-Sep-2019 08:12:00,NaN,46.415,NaN,NaN,0,nw,142.166666666667
KHR-XD2N,01-Jun-2018 08:40:00,97.4725,75.565,-25.2513095238095,NaN,1,v1,NaN
KHR-XD2N,01-Jun-2018 08:40:00,98.1075,75.565,-25.8863095238095,NaN,1,v1,NaN
KHR-XD2N,01-Jun-2018 08:40:00,97.79,75.565,-25.5688095238095,NaN,1,v1,NaN
KHR-XD2N,19-Jun-2018 08:08:00,110.49,73.1825,-40.6513095238095,NaN,1,v1,NaN
KHR-XD2N,19-Jun-2018 08:08:00,111.125,73.1825,-41.2863095238095,NaN,1,v1,NaN
KHR-XD2N,19-Jun-2018 08:08:00,111.125,73.1825,-41.2863095238095,NaN,1,v1,NaN
KHR-XD2N,01-Jul-2018 06:37:00,124.7775,73.1825,-54.9388095238095,NaN,1,v1,NaN
KHR-XD2N,01-Jul-2018 06:37:00,125.095,73.1825,-55.2563095238095,NaN,1,v1,NaN
KHR-XD2N,01-Jul-2018 06:37:00,125.095,73.1825,-55.2563095238095,NaN,1,v1,NaN
KHR-XD2N,17-Jul-2018 07:41:00,128.6,70.8,-62.395,NaN,1,v2,NaN
KHR-XD2N,17-Jul-2018 07:41:00,130,70.8,-63.795,NaN,1,v2,NaN
KHR-XD2N,17-Jul-2018 07:41:00,130.2,70.8,-63.995,NaN,1,v2,NaN
KHR-XD2N,27-Jul-2018 08:09:00,128.2,73.1825,-59.6125,NaN,1,v2,NaN
KHR-XD2N,27-Jul-2018 08:09:00,128.1,73.1825,-59.5125,NaN,1,v2,NaN
KHR-XD2N,27-Jul-2018 08:09:00,128.4,73.1825,-59.8125,NaN,1,v2,NaN
KHR-XD2N,10-Aug-2018 08:10:00,129.5,73.1825,-59.9175,NaN,1,v3,NaN
KHR-XD2N,10-Aug-2018 08:10:00,129,73.1825,-59.4175,NaN,1,v3,NaN
KHR-XD2N,10-Aug-2018 08:10:00,129,73.1825,-59.4175,NaN,1,v3,NaN
KHR-XD2N,25-Aug-2018 06:48:00,130.5,73.1825,-60.9175,NaN,1,v3,NaN
KHR-XD2N,25-Aug-2018 06:48:00,130.4,73.1825,-60.8175,NaN,1,v3,NaN
KHR-XD2N,25-Aug-2018 06:48:00,130.5,73.1825,-60.9175,NaN,1,v3,NaN
KHR-XD2N,16-Sep-2018 09:15:00,126.9,73.1825,-57.3175,NaN,1,v3,NaN
KHR-XD2N,16-Sep-2018 09:15:00,127.2,73.1825,-57.6175,NaN,1,v3,NaN
KHR-XD2N,16-Sep-2018 09:15:00,127.4,73.1825,-57.8175,NaN,1,v3,NaN
KHR-XD2N,01-Oct-2018 08:27:00,125.4,73.1825,-55.8175,NaN,1,v3,NaN
KHR-XD2N,01-Oct-2018 08:27:00,125.4,73.1825,-55.8175,NaN,1,v3,NaN
KHR-XD2N,01-Oct-2018 08:27:00,125.1,73.1825,-55.5175,NaN,1,v3,NaN
KHR-XD2N,14-Oct-2018 08:54:00,123.4,73.1825,-53.8175,NaN,1,v3,NaN
KHR-XD2N,14-Oct-2018 08:54:00,123.5,73.1825,-53.9175,NaN,1,v3,NaN
KHR-XD2N,14-Oct-2018 08:54:00,123.7,73.1825,-54.1175,NaN,1,v3,NaN
KHR-XD2N,18-Nov-2018 16:42:00,117,73.1825,-47.4175,NaN,1,v3,NaN
KHR-XD2N,18-Nov-2018 16:42:00,117,73.1825,-47.4175,NaN,1,v3,NaN
KHR-XD2N,18-Nov-2018 16:42:00,116.5,73.1825,-46.9175,NaN,1,v3,NaN
KHR-XD2N,03-Jun-2019 12:36:00,NaN,73.1825,NaN,NaN,NaN,nm,NaN
KHR-XD2N,03-Sep-2019 09:27:00,52.8,73.1825,17.3925,NaN,1,v6,NaN
KHR-XD2N,04-Sep-2019 00:00:00,52.6,73.1825,17.5925,NaN,1,v6,NaN
KHR-XD2N,05-Sep-2019 00:00:00,52.8,73.1825,17.3925,NaN,1,v6,NaN
KHT-XD3S,01-Jun-2018 08:41:00,104.4575,68.58,-39.2213095238095,NaN,1,v1,148
KHT-XD3S,01-Jun-2018 08:41:00,104.4575,68.58,-39.2213095238095,NaN,1,v1,148
KHT-XD3S,01-Jun-2018 08:41:00,104.775,68.58,-39.5388095238095,NaN,1,v1,148
KHT-XD3S,01-Oct-2018 08:30:00,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,18-Nov-2018 16:45:00,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,03-Jun-2019 12:36:00,NaN,68.58,NaN,NaN,NaN,nm,148
KHT-XD3S,17-Jun-2019 07:31:00,85.8,68.58,-20.5638095238095,NaN,1,v4,148
KHT-XD3S,17-Jun-2019 07:31:00,85,68.58,-19.7638095238095,NaN,1,v4,148
KHT-XD3S,17-Jun-2019 07:31:00,84.5,68.58,-19.2638095238095,NaN,1,v4,148
KHT-XD3S,05-Jul-2019 08:27:00,130,68.58,-64.7638095238095,NaN,1,v5,148
KHT-XD3S,05-Jul-2019 08:27:00,129.5,68.58,-64.2638095238095,NaN,1,v5,148
KHT-XD3S,05-Jul-2019 08:27:00,129.5,68.58,-64.2638095238095,NaN,1,v5,148
KHT-XD3S,26-Jul-2019 06:12:00,NaN,68.58,NaN,NaN,0,nw,148
KHT-XD3S,05-Aug-2019 08:42:00,NaN,68.58,NaN,NaN,0,nw,148
KHF-XD4S,01-Jun-2018 08:45:00,97.4725,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,01-Jun-2018 08:45:00,96.8375,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,01-Jun-2018 08:45:00,96.8375,NaN,NaN,NaN,1,v1,148.59
KHF-XD4S,01-Jul-2018 08:35:00,NaN,NaN,NaN,NaN,0,v1,148.59
KHF-XD4S,27-Jul-2018 08:11:00,NaN,NaN,NaN,NaN,0,v2,148.59
KHF-XD4S,10-Aug-2018 08:59:00,NaN,NaN,NaN,NaN,0,v3,148.59
KHF-XD4S,01-Oct-2018 08:30:00,NaN,NaN,NaN,NaN,0,nw,148.59
KHF-XD4S,03-Jun-2019 12:36:00,81.2,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,03-Jun-2019 12:36:00,81,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,03-Jun-2019 12:36:00,81,NaN,NaN,NaN,1,nm,148.59
KHF-XD4S,17-Jun-2019 07:34:00,78,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,17-Jun-2019 07:34:00,78.5,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,17-Jun-2019 07:34:00,78.5,NaN,NaN,NaN,1,v4,148.59
KHF-XD4S,05-Jul-2019 08:22:00,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,05-Jul-2019 08:22:00,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,05-Jul-2019 08:22:00,139,NaN,NaN,NaN,1,v5,148.59
KHF-XD4S,26-Jul-2019 06:12:00,NaN,NaN,NaN,NaN,NaN,v.070919,148.59
KHF-XD4S,04-Aug-2019 08:42:00,NaN,NaN,NaN,NaN,0,nw,148.59
KFF-XD6S,01-Jun-2018 08:50:00,66.04,50.8,-18.5838095238095,NaN,1,v1,147.9
KFF-XD6S,01-Jun-2018 08:50:00,66.3575,50.8,-18.9013095238095,NaN,1,v1,147.9
KFF-XD6S,01-Jun-2018 08:50:00,66.04,50.8,-18.5838095238095,NaN,1,v1,147.9
KFF-XD6S,19-Jun-2018 08:23:00,82.55,50.6,-35.2938095238095,NaN,1,v1,147.9
KFF-XD6S,19-Jun-2018 08:23:00,84.7725,50.6,-37.5163095238095,NaN,1,v1,147.9
KFF-XD6S,19-Jun-2018 08:23:00,86.0425,50.6,-38.7863095238095,NaN,1,v1,147.9
KFF-XD6S,01-Jul-2018 06:47:00,133.35,50.6,-86.0938095238095,NaN,1,v1,147.9
KFF-XD6S,01-Jul-2018 06:47:00,133.35,50.6,-86.0938095238095,NaN,1,v1,147.9
KFF-XD6S,01-Jul-2018 06:47:00,133.35,50.6,-86.0938095238095,NaN,1,v1,147.9
KFF-XD6S,17-Jul-2018 07:45:00,NaN,50,NaN,NaN,0,v2,147.9
KFF-XD6S,27-Jul-2018 08:12:00,NaN,50.6,NaN,NaN,0,v2,147.9
KFF-XD6S,10-Aug-2018 07:55:00,NaN,50.6,NaN,NaN,0,v3,147.9
KFF-XD6S,01-Oct-2018 08:30:00,NaN,50.6,NaN,NaN,0,nw,147.9
KFF-XD6S,18-Nov-2018 15:51:00,65,50.6,-18,NaN,1,v3,147.9
