"term","estimate","std.error","conf.low","conf.up"
"U.X.Y1",0,NA,NA,NA
"U.X.Y2",0,NA,NA,NA
"U.X.Y3",0,NA,NA,NA
"U.X.Y4",0,NA,NA,NA
"U.X.Y5",0,NA,NA,NA
"U.X.Y6",0,NA,NA,NA
"U.X.Y7",0,NA,NA,NA
"U.X.Y8",0,NA,NA,NA
"U.X.Y9",0,NA,NA,NA
"U.X.Y10",0,NA,NA,NA
"U.X.Y11",0,NA,NA,NA
"U.X.Y12",0,NA,NA,NA
"U.X.Y13",0,NA,NA,NA
"U.X.Y14",0,NA,NA,NA
"U.X.Y15",0,NA,NA,NA
"U.X.Y16",0,NA,NA,NA
"U.X.Y17",0,NA,NA,NA
"U.X.Y18",0,NA,NA,NA
"U.X.Y19",0,NA,NA,NA
"U.X.Y20",0,NA,NA,NA
"U.X.Y21",0,NA,NA,NA
"U.X.Y22",0,NA,NA,NA
"U.X.Y23",0,NA,NA,NA
"U.X.Y24",0,NA,NA,NA
"U.X.Y25",0,NA,NA,NA
"U.X.Y26",0,NA,NA,NA
"U.X.Y27",0,NA,NA,NA
"U.X.Y28",0,NA,NA,NA
"U.X.Y29",0,NA,NA,NA
"U.X.Y30",0,NA,NA,NA
"U.X.Y31",0,NA,NA,NA
"U.X.Y32",0,NA,NA,NA
"U.X.Y33",0,NA,NA,NA
"U.X.Y34",0,NA,NA,NA
"U.X.Y35",0,NA,NA,NA
"U.X.Y36",0,NA,NA,NA
"U.X.Y37",0,NA,NA,NA
"U.X.Y38",0,NA,NA,NA
"U.X.Y39",0,NA,NA,NA
"U.X.Y40",0,NA,NA,NA
"U.X.Y41",0,NA,NA,NA
"U.X.Y42",0,NA,NA,NA
"U.X.Y43",0,NA,NA,NA
"U.X.Y44",0,NA,NA,NA
"U.X.Y45",0,NA,NA,NA
"U.X.Y46",0,NA,NA,NA
"U.X.Y47",0,NA,NA,NA
"U.X.Y48",0,NA,NA,NA
"U.X.Y49",0,NA,NA,NA
"U.X.Y50",0,NA,NA,NA
"U.X.Y51",0,NA,NA,NA
"U.X.Y52",0,NA,NA,NA
"U.X.Y53",0,NA,NA,NA
"U.X.Y54",0,NA,NA,NA
"U.X.Y55",0,NA,NA,NA
"U.X.Y56",0,NA,NA,NA
"Q.diag",0.0499999999999998,NA,NA,NA
"x0.X.Y1",0,NA,NA,NA
"x0.X.Y2",0,NA,NA,NA
"x0.X.Y3",0,NA,NA,NA
"x0.X.Y4",0,NA,NA,NA
"x0.X.Y5",0,NA,NA,NA
"x0.X.Y6",0,NA,NA,NA
"x0.X.Y7",0,NA,NA,NA
"x0.X.Y8",0,NA,NA,NA
"x0.X.Y9",0,NA,NA,NA
"x0.X.Y10",0,NA,NA,NA
"x0.X.Y11",0,NA,NA,NA
"x0.X.Y12",0,NA,NA,NA
"x0.X.Y13",0,NA,NA,NA
"x0.X.Y14",0,NA,NA,NA
"x0.X.Y15",0,NA,NA,NA
"x0.X.Y16",0,NA,NA,NA
"x0.X.Y17",0,NA,NA,NA
"x0.X.Y18",0,NA,NA,NA
"x0.X.Y19",0,NA,NA,NA
"x0.X.Y20",0,NA,NA,NA
"x0.X.Y21",0,NA,NA,NA
"x0.X.Y22",0,NA,NA,NA
"x0.X.Y23",0,NA,NA,NA
"x0.X.Y24",0,NA,NA,NA
"x0.X.Y25",0,NA,NA,NA
"x0.X.Y26",0,NA,NA,NA
"x0.X.Y27",0,NA,NA,NA
"x0.X.Y28",0,NA,NA,NA
"x0.X.Y29",0,NA,NA,NA
"x0.X.Y30",0,NA,NA,NA
"x0.X.Y31",0,NA,NA,NA
"x0.X.Y32",0,NA,NA,NA
"x0.X.Y33",0,NA,NA,NA
"x0.X.Y34",0,NA,NA,NA
"x0.X.Y35",0,NA,NA,NA
"x0.X.Y36",0,NA,NA,NA
"x0.X.Y37",0,NA,NA,NA
"x0.X.Y38",0,NA,NA,NA
"x0.X.Y39",0,NA,NA,NA
"x0.X.Y40",0,NA,NA,NA
"x0.X.Y41",0,NA,NA,NA
"x0.X.Y42",0,NA,NA,NA
"x0.X.Y43",0,NA,NA,NA
"x0.X.Y44",0,NA,NA,NA
"x0.X.Y45",0,NA,NA,NA
"x0.X.Y46",0,NA,NA,NA
"x0.X.Y47",0,NA,NA,NA
"x0.X.Y48",0,NA,NA,NA
"x0.X.Y49",0,NA,NA,NA
"x0.X.Y50",0,NA,NA,NA
"x0.X.Y51",0,NA,NA,NA
"x0.X.Y52",0,NA,NA,NA
"x0.X.Y53",0,NA,NA,NA
"x0.X.Y54",0,NA,NA,NA
"x0.X.Y55",0,NA,NA,NA
"x0.X.Y56",0,NA,NA,NA
