"term","estimate","std.error","conf.low","conf.up"
"U.1",2.65841315937037,0.601254123361116,1.47997673202638,3.83684958671436
"Q.diag",178.22271478336,11.6507833390491,155.387599047144,201.057830519576
"x0.X.Y1",-0.503531274152729,13.3635407472802,-26.6955898447555,25.68852729645
"x0.X.Y2",-0.929831274152728,13.3635407472802,-27.1218898447554,25.26222729645
"x0.X.Y3",13.9814687258473,13.3635407472802,-12.2105898447554,40.1735272964499
"x0.X.Y4",8.56646872584727,13.3635407472802,-17.6255898447554,34.75852729645
"x0.X.Y5",6.92646872584727,13.3635407472802,-19.2655898447554,33.1185272964499
"x0.X.Y6",25.1264687258473,13.3635407472802,-1.06558984475541,51.3185272964499
"x0.X.Y7",24.5764687258473,13.3635407472802,-1.6155898447554,50.7685272964499
"x0.X.Y8",10.8414687258473,13.3635407472802,-15.3505898447554,37.03352729645
"x0.X.Y9",0.196468725847271,13.3635407472802,-25.9955898447554,26.38852729645
"x0.X.Y10",23.3864687258473,13.3635407472802,-2.80558984475545,49.57852729645
"x0.X.Y11",38.7264687258473,13.3635407472802,12.5344101552446,64.9185272964499
"x0.X.Y12",9.41146872584727,13.3635407472802,-16.7805898447554,35.60352729645
"x0.X.Y13",3.85266872584727,13.3635407472802,-22.3393898447554,30.04472729645
"x0.X.Y14",38.1914687258473,13.3635407472802,11.9994101552446,64.38352729645
"x0.X.Y15",21.2214687258473,13.3635407472802,-4.97058984475543,47.41352729645
"x0.X.Y16",48.7364687258473,13.3635407472802,22.5444101552446,74.9285272964499
"x0.X.Y17",23.5414687258473,13.3635407472802,-2.65058984475544,49.73352729645
"x0.X.Y18",5.60646872584727,13.3635407472802,-20.5855898447554,31.79852729645
"x0.X.Y19",16.2364687258473,13.3635407472802,-9.95558984475541,42.4285272964499
"x0.X.Y20",14.2314687258473,13.3635407472802,-11.9605898447554,40.42352729645
"x0.X.Y21",66.5614687258473,13.3635407472802,40.3694101552446,92.75352729645
"x0.X.Y22",4.18146872584727,13.3635407472802,-22.0105898447554,30.37352729645
"x0.X.Y23",3.30646872584727,13.3635407472802,-22.8855898447555,29.49852729645
"x0.X.Y24",-2.24853127415273,13.3635407472802,-28.4405898447554,23.94352729645
"x0.X.Y25",-7.75853127415273,13.3635407472802,-33.9505898447554,18.43352729645
"x0.X.Y26",-18.4785312741527,13.3635407472802,-44.6705898447554,7.71352729644995
"x0.X.Y27",17.2914687258473,13.3635407472802,-8.90058984475545,43.48352729645
"x0.X.Y28",32.0164687258473,13.3635407472802,5.82441015524455,58.20852729645
"x0.X.Y29",-3.90853127415273,13.3635407472802,-30.1005898447554,22.28352729645
"x0.X.Y30",5.35146872584727,13.3635407472802,-20.8405898447554,31.54352729645
"x0.X.Y31",40.5664687258473,13.3635407472802,14.3744101552446,66.75852729645
"x0.X.Y32",6.73646872584727,13.3635407472802,-19.4555898447554,32.92852729645
"x0.X.Y33",15.1464687258473,13.3635407472802,-11.0455898447554,41.33852729645
"x0.X.Y34",35.8837873801104,23.1931391372063,-9.57393001724024,81.3415047774611
"x0.X.Y35",24.0714687258473,13.3635407472802,-2.12058984475543,50.26352729645
"x0.X.Y36",-1.98853127415273,13.3635407472802,-28.1805898447554,24.20352729645
"x0.X.Y37",-16.8410312741527,13.3635407472802,-43.0330898447555,9.35102729644999
"x0.X.Y38",-30.0210312741527,13.3635407472802,-56.2130898447554,-3.82897270355003
"x0.X.Y39",-3.36353127415273,13.3635407472802,-29.5555898447554,22.82852729645
"x0.X.Y40",-0.763531274152729,13.3635407472802,-26.9555898447554,25.42852729645
"x0.X.Y41",-3.29353127415273,13.3635407472802,-29.4855898447554,22.89852729645
"x0.X.Y42",13.8514687258473,13.3635407472802,-12.3405898447554,40.04352729645
"x0.X.Y43",0.951468725847271,13.3635407472802,-25.2405898447554,27.14352729645
"x0.X.Y44",10.1539687258473,13.3635407472802,-16.0380898447554,36.34602729645
"x0.X.Y45",18.8139687258473,13.3635407472802,-7.37808984475543,45.00602729645
"x0.X.Y46",19.6139687258473,13.3635407472802,-6.57808984475543,45.80602729645
