"term","estimate","std.error","conf.low","conf.up"
"U.1",0.170314675132432,0.185674550781215,-0.193600757244402,0.534230107509266
"Q.diag",111.87150093133,4.62136910712408,102.813783922101,120.929217940559
"x0.X.Y1",4.27627496854272,18.3282508206119,-31.6464365394733,40.1989864765587
"x0.X.Y2",2.8715749685597,18.3282508206119,-33.0511365394563,38.7942864765757
"x0.X.Y3",16.741274968392,18.3282508206119,-19.1814365396239,52.663986476408
"x0.X.Y4",10.9217749684624,18.3282508206119,-25.0009365395536,46.8444864764784
"x0.X.Y5",33.9348749681842,18.3282508206119,-1.98783653983175,69.8575864762002
"x0.X.Y6",-1.40025968687976,61.9958399937209,-122.909873265881,120.109353892121
"x0.X.Y7",29.0425749682434,18.3282508206119,-6.88013653977263,64.9652864762593
"x0.X.Y8",64.0287407175088,33.4986942013279,-1.62749344621469,129.684974881232
"x0.X.Y9",23.9871094090603,33.4986942013279,-41.6691247546631,89.6433435727837
"x0.X.Y10",11.5000954209774,60.1264539910825,-106.345588919649,129.345779761604
"x0.X.Y11",4.45527496854056,18.3282508206119,-31.4674365394754,40.3779864765566
"x0.X.Y12",36.019569690028,33.4986942013279,-29.6366644736955,101.675803853751
"x0.X.Y13",34.2554412602865,33.4986942013279,-31.400792903437,99.9116754240099
"x0.X.Y14",35.028374968171,18.3282508206119,-0.894336539844979,70.951086476187
"x0.X.Y15",6.03082985309271,28.0140997253328,-48.875796667873,60.9374563740584
"x0.X.Y16",19.4777763534022,25.9320285937113,-31.3480657363348,70.3036184431392
"x0.X.Y17",-5.2417810467367,58.199420640303,-119.310549422828,108.826987329354
"x0.X.Y18",-7.2174037677231,33.4986942013279,-72.8736379314466,58.4388303960004
"x0.X.Y19",-21.1391970777136,64.7027191282337,-147.954196270862,105.675802115435
"x0.X.Y20",43.0833749680736,18.3282508206119,7.16066346005764,79.0060864760896
"x0.X.Y21",1.83007496857229,18.3282508206119,-34.0926365394437,37.7527864765883
"x0.X.Y22",62.5427352862672,28.0140997253328,7.63610876530144,117.449361807233
"x0.X.Y23",8.4686865822039,61.9958399937209,-113.040926996797,129.978300161205
"x0.X.Y24",-14.4145355869822,58.199420640303,-128.483303963073,99.6542327891087
"x0.X.Y25",24.3082429315236,61.9958399937209,-97.2013706474773,145.817856510524
"x0.X.Y26",26.5175749682739,18.3282508206119,-9.4051365397421,62.4402864762899
"x0.X.Y27",45.9472083477814,28.0140997253328,-8.95941817318431,100.853834868747
"x0.X.Y28",7.23087496850701,18.3282508206119,-28.691836539509,43.153586476523
"x0.X.Y29",4.04427496854553,18.3282508206119,-31.8784365394705,39.9669864765615
"x0.X.Y30",53.4733763575605,28.0140997253328,-1.43325016340521,108.380002878526
"x0.X.Y31",22.6205572015248,28.0140997253328,-32.2860693194409,77.5271837224906
"x0.X.Y32",39.9451326069257,28.0140997253328,-14.96149391404,94.8517591278914
"x0.X.Y33",59.4005843261281,25.9320285937113,8.57474223639108,110.226426415865
"x0.X.Y34",22.4643954076627,61.9958399937209,-99.0452181713382,143.974008986664
"x0.X.Y35",27.4409714833779,61.9958399937209,-94.068642095623,148.950585062379
"x0.X.Y36",18.7274748991896,61.9958399937209,-102.782138679811,140.23708847819
