"term","estimate","std.error","conf.low","conf.up"
"U.1",0.239351393604271,0.177745465467568,-0.10902331712747,0.587726104336012
"Q.diag",134.93562706108,5.18026176352503,124.782500574081,145.088753548079
"x0.X.Y1",4.06975554270477,20.1268781046065,-35.3782006635517,43.5177117489613
"x0.X.Y2",2.66505554270477,20.1268781046065,-36.7829006635517,42.1130117489613
"x0.X.Y3",16.5347555427048,20.1268781046065,-22.9132006635518,55.9827117489613
"x0.X.Y4",36.7940209206211,36.7765634019851,-35.2867188224234,108.874760663666
"x0.X.Y5",8.19025554270477,20.1268781046065,-31.2577006635517,47.6382117489613
"x0.X.Y6",70.397296724392,68.0024510502975,-62.8850581946391,203.679651643423
"x0.X.Y7",10.7152555427048,20.1268781046065,-28.7327006635518,50.1632117489613
"x0.X.Y8",9.45155554270477,20.1268781046065,-29.9964006635518,48.8995117489613
"x0.X.Y9",33.7283555427048,20.1268781046065,-5.71960066355171,73.1763117489613
"x0.X.Y10",40.6468464373914,68.0024510502974,-92.6355084816395,173.929201356422
"x0.X.Y11",-3.69878397446406,68.0024510502975,-136.981138893495,129.583570944567
"x0.X.Y12",28.8360555427048,20.1268781046065,-10.6119006635518,68.2840117489613
"x0.X.Y13",63.4437162095507,36.7765634019851,-8.63702353349385,135.524455952595
"x0.X.Y14",23.3441747053828,36.7765634019851,-48.7365650376618,95.4249144484274
"x0.X.Y15",-1.87224445729523,20.1268781046065,-41.3202006635517,37.5757117489613
"x0.X.Y16",18.5777555427048,20.1268781046065,-20.8702006635517,58.0257117489613
"x0.X.Y17",6.5329559851152,85.0901535823956,-160.240680475362,173.306592445592
"x0.X.Y18",39.8528551368084,85.0901535823957,-126.920781323669,206.626491597286
"x0.X.Y19",10.9381328651666,65.9567415755259,-118.33470516048,140.210970890813
"x0.X.Y20",4.24875554270477,20.1268781046065,-35.1992006635518,43.6967117489613
"x0.X.Y21",35.3940369279569,36.7765634019851,-36.6867028150876,107.474776671001
"x0.X.Y22",33.6273571280713,36.776563401985,-38.4533826149732,105.708096871116
"x0.X.Y23",34.8218555427048,20.1268781046065,-4.62610066355175,74.2698117489613
"x0.X.Y24",5.55245044914623,30.7586974448168,-54.7334887540589,65.8383896523513
"x0.X.Y25",19.0667406016186,28.4736918327124,-36.7406698973901,74.8741511006272
"x0.X.Y26",-7.70334547665483,63.8474973454501,-132.842140776754,117.435449823444
"x0.X.Y27",-7.90546798801498,36.7765634019851,-79.9862077310596,64.1752717550296
"x0.X.Y28",-26.7903317502537,70.9638614717846,-165.876944438841,112.296280938334
"x0.X.Y29",17.9601555427048,20.1268781046065,-21.4878006635518,57.4081117489613
"x0.X.Y30",42.8768555427048,20.1268781046065,3.42889933644825,82.3248117489613
"x0.X.Y31",1.62355554270477,20.1268781046065,-37.8244006635517,41.0715117489613
"x0.X.Y32",62.0683471231836,30.7586974448168,1.78240791997848,122.354286326389
"x0.X.Y33",32.7052555427048,20.1268781046065,-6.74270066355173,72.1532117489613
"x0.X.Y34",7.54363362131464,68.0024510502975,-125.738721297716,140.825988540346
"x0.X.Y35",-17.8848082163464,63.8474973454501,-143.023603516445,107.253987083753
"x0.X.Y36",25.5875971971194,68.0024510502975,-107.694757721912,158.86995211615
"x0.X.Y37",26.3110555427048,20.1268781046065,-13.1369006635517,65.7590117489613
"x0.X.Y38",45.4716480999,30.7586974448168,-14.8142911033052,105.757587303105
"x0.X.Y39",7.02435554270477,20.1268781046065,-32.4236006635517,46.4723117489613
"x0.X.Y40",3.83775554270477,20.1268781046065,-35.6102006635517,43.2857117489613
"x0.X.Y41",52.9983476569534,30.7586974448168,-7.28759154625171,113.284286860159
"x0.X.Y42",-2.96524445729523,20.1268781046065,-42.4132006635517,36.4827117489613
"x0.X.Y43",22.1433494727712,30.7586974448168,-38.1425897304339,82.4292886759763
"x0.X.Y44",39.4691484531473,30.7586974448168,-20.8167907500578,99.7550876563524
"x0.X.Y45",58.9900404895066,28.4736918327124,3.18262999049803,114.797450988515
"x0.X.Y46",23.4871395311247,68.0024510502975,-109.795215387906,156.769494450156
"x0.X.Y47",29.1563107794901,68.0024510502975,-104.126044139541,162.438665698521
"x0.X.Y48",19.2301479807608,68.0024510502975,-114.05220693827,152.512502899792
