"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
33,2024-11-23,10.2995396018028,51,0.95,12339.7906623439,12343.9164108469,0.643035655680334,493.594940020292,52,-6117.89533117195,0,0,119.345147350741
