"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
11,2024-11-18,0.80019721587499,37,0.81,10135.177287768,10137.8879741277,0.703447474745996,385.559256246134,39,-5028.58864388401,0,0,111.603966889868
