"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
4,2024-11-18,1.70763373374939,44,0.86,11353.8274005754,11357.2591466071,0.652589304887462,475.004616774808,46,-5630.91370028768,0,0,129.118596416783
5,2024-11-18,2.09949501752853,46,0.87,11635.2193626619,11638.8829140638,0.643171301416557,500.732961744242,48,-5769.60968133096,0,0,133.386997726244
6,2024-11-18,2.84938798348109,48,0.88,11873.3022659024,11877.2073195012,0.63667349152272,509.072370130435,50,-5886.65113295121,0,0,134.936127598358
7,2024-11-18,3.30674633185069,50,0.89,12063.2364962657,12067.3933590108,0.634967950981104,507.957009342252,52,-5979.61824813286,0,0,134.339182695523
8,2024-11-18,1.20675688187281,43,0.84,11229.2620598673,11232.5820277903,0.647907789465915,474.406863835319,45,-5569.63102993366,0,0,129.541532989382
9,2024-11-18,1.07118750015895,41,0.83,10860.9951651437,10864.1044502711,0.669559400599204,437.188374699657,43,-5387.49758257185,0,0,121.391748464924
10,2024-11-18,0.924979217847188,39,0.82,10469.0638345211,10471.9701636351,0.695427656064886,394.937287848928,41,-5193.53191726057,0,0,113.116669517791
