"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
32,2024-11-23,0.204432566960653,34,0.95,1828.57840231105,1843.4896449146,0.827528758176601,139.300688194717,35,-879.289201155524,0,0,107.146782570508
