"Plot Title: SGH 496"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 temp)","RH, % (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 rh)","Coupler Detached (LGR S/N: 11016153)","Coupler Attached (LGR S/N: 11016153)","Stopped (LGR S/N: 11016153)","End Of File (LGR S/N: 11016153)"
1,02/13/20 01:40:00 PM,44.627,38.229,Logged,,,
2,02/13/20 02:00:00 PM,44.492,44.064,,,,
3,02/13/20 02:20:00 PM,44.445,38.595,,,,
4,02/13/20 02:40:00 PM,44.310,40.741,,,,
5,02/13/20 03:00:00 PM,44.310,39.119,,,,
6,02/13/20 03:20:00 PM,43.624,40.853,,,,
7,02/13/20 03:40:00 PM,42.892,45.854,,,,
8,02/13/20 04:00:00 PM,42.202,42.494,,,,
9,02/13/20 04:20:00 PM,41.508,44.474,,,,
10,02/13/20 04:40:00 PM,41.322,48.319,,,,
11,02/13/20 05:00:00 PM,40.438,49.486,,,,
12,02/13/20 05:20:00 PM,39.924,49.566,,,,
13,02/13/20 05:40:00 PM,39.267,56.405,,,,
14,02/13/20 06:00:00 PM,37.416,64.383,,,,
15,02/13/20 06:20:00 PM,35.346,72.359,,,,
16,02/13/20 06:40:00 PM,33.534,76.129,,,,
17,02/13/20 07:00:00 PM,32.043,77.328,,,,
18,02/13/20 07:20:00 PM,30.682,79.023,,,,
19,02/13/20 07:40:00 PM,29.406,78.786,,,,
20,02/13/20 08:00:00 PM,28.216,79.313,,,,
21,02/13/20 08:20:00 PM,27.275,81.049,,,,
22,02/13/20 08:40:00 PM,26.643,83.032,,,,
23,02/13/20 09:00:00 PM,26.218,84.792,,,,
24,02/13/20 09:20:00 PM,25.792,85.660,,,,
25,02/13/20 09:40:00 PM,25.471,87.651,,,,
26,02/13/20 10:00:00 PM,26.431,91.946,,,,
27,02/13/20 10:20:00 PM,28.008,88.108,,,,
28,02/13/20 10:40:00 PM,28.528,87.336,,,,
29,02/13/20 11:00:00 PM,29.199,82.349,,,,
30,02/13/20 11:20:00 PM,29.714,77.753,,,,
31,02/13/20 11:40:00 PM,29.149,77.867,,,,
32,02/14/20 12:00:00 AM,28.008,80.372,,,,
33,02/14/20 12:20:00 AM,26.960,83.150,,,,
34,02/14/20 12:40:00 AM,26.377,80.113,,,,
35,02/14/20 01:00:00 AM,25.686,80.665,,,,
36,02/14/20 01:20:00 AM,24.987,82.509,,,,
37,02/14/20 01:40:00 AM,24.283,84.028,,,,
38,02/14/20 02:00:00 AM,23.682,85.569,,,,
39,02/14/20 02:20:00 AM,23.518,86.340,,,,
40,02/14/20 02:40:00 AM,23.189,86.516,,,,
41,02/14/20 03:00:00 AM,22.912,85.364,,,,
42,02/14/20 03:20:00 AM,22.746,85.292,,,,
43,02/14/20 03:40:00 AM,22.581,85.368,,,,
44,02/14/20 04:00:00 AM,22.192,85.364,,,,
45,02/14/20 04:20:00 AM,21.744,84.707,,,,
46,02/14/20 04:40:00 AM,21.294,84.099,,,,
47,02/14/20 05:00:00 AM,20.842,85.079,,,,
48,02/14/20 05:20:00 AM,20.331,85.083,,,,
49,02/14/20 05:40:00 AM,19.814,85.530,,,,
50,02/14/20 06:00:00 AM,19.411,86.284,,,,
51,02/14/20 06:20:00 AM,18.948,87.657,,,,
52,02/14/20 06:40:00 AM,18.657,88.101,,,,
53,02/14/20 07:00:00 AM,18.423,88.454,,,,
54,02/14/20 07:20:00 AM,18.072,88.885,,,,
55,02/14/20 07:40:00 AM,17.836,89.667,,,,
56,02/14/20 08:00:00 AM,17.658,90.453,,,,
57,02/14/20 08:20:00 AM,17.717,90.795,,,,
58,02/14/20 08:40:00 AM,17.836,91.477,,,,
