"Plot Title: SGH 496"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 temp)","RH, % (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 rh)","Coupler Detached (LGR S/N: 11016153)","Coupler Attached (LGR S/N: 11016153)","Stopped (LGR S/N: 11016153)","End Of File (LGR S/N: 11016153)"
1,10/26/18 01:20:00 PM,62.748,40.689,Logged,,,
2,10/26/18 01:40:00 PM,63.390,39.378,,,,
3,10/26/18 02:00:00 PM,63.433,40.827,,,,
4,10/26/18 02:20:00 PM,64.074,39.322,,,,
5,10/26/18 02:40:00 PM,63.604,40.420,,,,
6,10/26/18 03:00:00 PM,63.390,41.145,,,,
7,10/26/18 03:20:00 PM,62.748,42.192,,,,
8,10/26/18 03:40:00 PM,62.062,46.705,,,,
9,10/26/18 04:00:00 PM,61.032,50.034,,,,
10,10/26/18 04:20:00 PM,60.174,51.792,,,,
11,10/26/18 04:40:00 PM,59.056,54.642,,,,
12,10/26/18 05:00:00 PM,57.850,58.377,,,,
13,10/26/18 05:20:00 PM,56.383,61.195,,,,
14,10/26/18 05:40:00 PM,54.820,63.843,,,,
15,10/26/18 06:00:00 PM,53.166,66.728,,,,
16,10/26/18 06:20:00 PM,51.501,68.906,,,,
17,10/26/18 06:40:00 PM,49.914,69.790,,,,
18,10/26/18 07:00:00 PM,48.405,73.022,,,,
19,10/26/18 07:20:00 PM,47.109,73.655,,,,
20,10/26/18 07:40:00 PM,45.896,75.226,,,,
21,10/26/18 08:00:00 PM,44.809,76.412,,,,
22,10/26/18 08:20:00 PM,43.808,76.919,,,,
23,10/26/18 08:40:00 PM,42.800,77.287,,,,
24,10/26/18 09:00:00 PM,41.787,78.618,,,,
25,10/26/18 09:20:00 PM,40.905,79.552,,,,
26,10/26/18 09:40:00 PM,40.064,80.166,,,,
27,10/26/18 10:00:00 PM,39.267,81.017,,,,
28,10/26/18 10:20:00 PM,38.415,81.594,,,,
29,10/26/18 10:40:00 PM,37.751,83.076,,,,
30,10/26/18 11:00:00 PM,37.035,84.434,,,,
31,10/26/18 11:20:00 PM,36.505,84.699,,,,
32,10/26/18 11:40:00 PM,35.928,85.469,,,,
33,10/27/18 12:00:00 AM,35.541,86.794,,,,
34,10/27/18 12:20:00 AM,35.200,86.748,,,,
35,10/27/18 12:40:00 AM,34.858,87.386,,,,
36,10/27/18 01:00:00 AM,34.468,88.341,,,,
37,10/27/18 01:20:00 AM,34.124,89.071,,,,
38,10/27/18 01:40:00 AM,33.681,89.583,,,,
39,10/27/18 02:00:00 AM,33.287,90.448,,,,
40,10/27/18 02:20:00 AM,32.940,90.819,,,,
41,10/27/18 02:40:00 AM,32.542,91.280,,,,
42,10/27/18 03:00:00 AM,32.193,90.810,,,,
43,10/27/18 03:20:00 AM,31.892,91.038,,,,
44,10/27/18 03:40:00 AM,31.491,91.791,,,,
45,10/27/18 04:00:00 AM,31.138,91.420,,,,
46,10/27/18 04:20:00 AM,30.733,91.925,,,,
47,10/27/18 04:40:00 AM,30.479,92.009,,,,
48,10/27/18 05:00:00 AM,30.173,92.550,,,,
49,10/27/18 05:20:00 AM,29.970,92.568,,,,
50,10/27/18 05:40:00 AM,29.764,93.169,,,,
51,10/27/18 06:00:00 AM,29.559,93.187,,,,
52,10/27/18 06:20:00 AM,29.457,93.800,,,,
53,10/27/18 06:40:00 AM,29.304,93.825,,,,
54,10/27/18 07:00:00 AM,29.149,94.356,,,,
55,10/27/18 07:20:00 AM,29.046,94.509,,,,
56,10/27/18 07:40:00 AM,28.839,94.765,,,,
57,10/27/18 08:00:00 AM,28.839,95.196,,,,
58,10/27/18 08:20:00 AM,29.149,95.626,,,,
59,10/27/18 08:40:00 AM,29.867,96.405,,,,
60,10/27/18 09:00:00 AM,31.188,98.559,,,,
61,10/27/18 09:20:00 AM,32.891,99.161,,,,
62,10/27/18 09:40:00 AM,35.006,99.405,,,,
63,10/27/18 10:00:00 AM,37.798,99.517,,,,
64,10/27/18 10:20:00 AM,40.858,99.474,,,,
65,10/27/18 10:40:00 AM,43.671,99.263,,,,
66,10/27/18 11:00:00 AM,47.377,82.734,,,,
67,10/27/18 11:20:00 AM,50.621,69.723,,,,
68,10/27/18 11:40:00 AM,53.341,50.377,,,,
69,10/27/18 12:00:00 PM,55.863,53.562,,,,
70,10/27/18 12:20:00 PM,57.979,46.981,,,,
71,10/27/18 12:40:00 PM,59.142,39.797,,,,
72,10/27/18 01:00:00 PM,60.260,38.999,,,,
73,10/27/18 01:20:00 PM,61.333,37.548,,,,
74,10/27/18 01:40:00 PM,62.062,36.132,,,,
75,10/27/18 02:00:00 PM,62.490,37.614,,,,
76,10/27/18 02:20:00 PM,62.919,35.659,,,,
77,10/27/18 02:40:00 PM,62.620,40.585,,,,
78,10/27/18 03:00:00 PM,62.748,39.050,,,,
79,10/27/18 03:20:00 PM,62.362,35.140,,,,
80,10/27/18 03:40:00 PM,61.720,36.891,,,,
81,10/27/18 04:00:00 PM,60.948,42.491,,,,
82,10/27/18 04:20:00 PM,60.132,39.921,,,,
83,10/27/18 04:40:00 PM,59.056,42.021,,,,
84,10/27/18 05:00:00 PM,57.592,44.828,,,,
85,10/27/18 05:20:00 PM,56.251,49.275,,,,
86,10/27/18 05:40:00 PM,55.125,49.315,,,,
87,10/27/18 06:00:00 PM,53.951,51.310,,,,
88,10/27/18 06:20:00 PM,52.729,53.129,,,,
89,10/27/18 06:40:00 PM,51.678,54.190,,,,
90,10/27/18 07:00:00 PM,50.445,58.116,,,,
91,10/27/18 07:20:00 PM,49.073,60.700,,,,
92,10/27/18 07:40:00 PM,47.691,63.072,,,,
93,10/27/18 08:00:00 PM,46.346,66.469,,,,
94,10/27/18 08:20:00 PM,44.991,66.445,,,,
95,10/27/18 08:40:00 PM,43.488,67.395,,,,
96,10/27/18 09:00:00 PM,42.064,68.931,,,,
97,10/27/18 09:20:00 PM,40.719,70.345,,,,
98,10/27/18 09:40:00 PM,39.454,72.438,,,,
99,10/27/18 10:00:00 PM,38.368,74.223,,,,
100,10/27/18 10:20:00 PM,37.416,75.948,,,,
101,10/27/18 10:40:00 PM,36.603,76.789,,,,
102,10/27/18 11:00:00 PM,35.830,78.556,,,,
103,10/27/18 11:20:00 PM,35.055,79.699,,,,
104,10/27/18 11:40:00 PM,34.468,81.065,,,,
