"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,01/13/20 12:41:01 PM,34.761,57.142,Logged,,,
2,01/13/20 01:01:01 PM,34.419,56.563,,,,
3,01/13/20 01:21:01 PM,34.174,54.511,,,,
4,01/13/20 01:41:01 PM,34.174,49.543,,,,
5,01/13/20 02:01:01 PM,34.320,54.290,,,,
6,01/13/20 02:21:01 PM,34.858,51.932,,,,
7,01/13/20 02:41:01 PM,35.006,52.208,,,,
8,01/13/20 03:01:01 PM,34.907,55.795,,,,
9,01/13/20 03:21:01 PM,34.027,57.509,,,,
10,01/13/20 03:41:01 PM,33.188,59.382,,,,
11,01/13/20 04:01:01 PM,32.142,58.887,,,,
12,01/13/20 04:21:01 PM,31.440,63.789,,,,
13,01/13/20 04:41:01 PM,30.884,69.389,,,,
14,01/13/20 05:01:01 PM,30.020,74.064,,,,
15,01/13/20 05:21:01 PM,29.457,77.695,,,,
16,01/13/20 05:41:01 PM,28.787,81.860,,,,
17,01/13/20 06:01:01 PM,28.321,82.158,,,,
18,01/13/20 06:21:01 PM,27.694,79.919,,,,
19,01/13/20 06:41:01 PM,27.903,78.547,,,,
20,01/13/20 07:01:01 PM,27.955,80.803,,,,
21,01/13/20 07:21:01 PM,28.112,78.937,,,,
22,01/13/20 07:41:01 PM,28.321,80.050,,,,
23,01/13/20 08:01:01 PM,28.373,80.882,,,,
24,01/13/20 08:21:01 PM,28.476,80.457,,,,
25,01/13/20 08:41:01 PM,28.684,82.077,,,,
26,01/13/20 09:01:01 PM,28.735,82.978,,,,
27,01/13/20 09:21:01 PM,28.942,83.464,,,,
28,01/13/20 09:41:01 PM,28.839,85.374,,,,
29,01/13/20 10:01:01 PM,28.891,87.984,,,,
30,01/13/20 10:21:01 PM,29.149,87.921,,,,
31,01/13/20 10:41:01 PM,29.354,90.276,,,,
32,01/13/20 11:01:01 PM,29.354,91.086,,,,
33,01/13/20 11:21:01 PM,29.509,88.866,,,,
34,01/13/20 11:41:01 PM,29.457,89.255,,,,
35,01/14/20 12:01:01 AM,29.457,87.815,,,,
36,01/14/20 12:21:01 AM,29.046,92.552,,,,
37,01/14/20 12:41:01 AM,29.097,91.635,,,,
