"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,05/23/19 06:21:01 PM,42.247,94.642,Logged,,,
2,05/23/19 06:41:01 PM,41.740,97.180,,,,
3,05/23/19 07:01:01 PM,41.463,97.943,,,,
4,05/23/19 07:21:01 PM,40.951,97.986,,,,
5,05/23/19 07:41:01 PM,40.392,98.117,,,,
6,05/23/19 08:01:01 PM,39.783,98.120,,,,
7,05/23/19 08:21:01 PM,39.078,97.840,,,,
8,05/23/19 08:41:01 PM,38.368,97.850,,,,
9,05/23/19 09:01:01 PM,37.274,97.945,,,,
10,05/23/19 09:21:01 PM,36.603,97.744,,,,
11,05/23/19 09:41:01 PM,35.976,98.270,,,,
12,05/23/19 10:01:01 PM,35.589,98.257,,,,
13,05/23/19 10:21:01 PM,34.858,98.094,,,,
14,05/23/19 10:41:01 PM,34.174,98.130,,,,
15,05/23/19 11:01:01 PM,33.681,98.314,,,,
16,05/23/19 11:21:01 PM,33.089,98.054,,,,
17,05/23/19 11:41:01 PM,32.542,98.300,,,,
18,05/24/19 12:01:01 AM,31.942,98.063,,,,
19,05/24/19 12:21:01 AM,31.541,98.709,,,,
20,05/24/19 12:41:01 AM,31.440,99.353,,,,
21,05/24/19 01:01:01 AM,31.339,99.525,,,,
22,05/24/19 01:21:01 AM,31.390,99.815,,,,
23,05/24/19 01:41:01 AM,31.390,99.768,,,,
24,05/24/19 02:01:01 AM,31.390,99.768,,,,
25,05/24/19 02:21:01 AM,31.491,99.832,,,,
26,05/24/19 02:41:01 AM,31.491,99.644,,,,
27,05/24/19 03:01:01 AM,31.339,99.619,,,,
28,05/24/19 03:21:01 AM,31.591,100.000,,,,
29,05/24/19 03:41:01 AM,31.791,100.000,,,,
30,05/24/19 04:01:01 AM,31.892,100.000,,,,
31,05/24/19 04:21:01 AM,31.993,99.960,,,,
32,05/24/19 04:41:01 AM,32.092,100.000,,,,
33,05/24/19 05:01:01 AM,32.142,100.000,,,,
34,05/24/19 05:21:01 AM,31.942,99.623,,,,
35,05/24/19 05:41:01 AM,31.642,99.621,,,,
36,05/24/19 06:01:01 AM,31.390,99.487,,,,
37,05/24/19 06:21:01 AM,31.289,99.869,,,,
38,05/24/19 06:41:01 AM,31.591,100.000,,,,
39,05/24/19 07:01:01 AM,32.392,100.000,,,,
40,05/24/19 07:21:01 AM,32.990,100.000,,,,
41,05/24/19 07:41:01 AM,33.633,100.000,,,,
42,05/24/19 08:01:01 AM,34.664,100.000,,,,
43,05/24/19 08:21:01 AM,37.130,100.000,,,,
44,05/24/19 08:41:01 AM,38.984,100.000,,,,
45,05/24/19 09:01:01 AM,40.579,100.000,,,,
46,05/24/19 09:21:01 AM,42.202,100.000,,,,
47,05/24/19 09:41:01 AM,44.173,94.404,,,,
48,05/24/19 10:01:01 AM,46.346,89.101,,,,
49,05/24/19 10:21:01 AM,48.405,74.161,,,,
50,05/24/19 10:41:01 AM,49.737,75.033,,,,
51,05/24/19 11:01:01 AM,50.268,64.246,,,,
52,05/24/19 11:21:01 AM,51.678,52.470,,,,
53,05/24/19 11:41:01 AM,52.729,59.916,,,,
54,05/24/19 12:01:01 PM,53.121,52.038,,,,
55,05/24/19 12:21:01 PM,53.078,49.071,,,,
56,05/24/19 12:41:01 PM,54.255,46.656,,,,
57,05/24/19 01:01:01 PM,54.734,43.977,,,,
58,05/24/19 01:21:01 PM,54.648,45.253,,,,
59,05/24/19 01:41:01 PM,53.776,49.338,,,,
60,05/24/19 02:01:01 PM,53.776,46.064,,,,
61,05/24/19 02:21:01 PM,54.037,53.567,,,,
62,05/24/19 02:41:01 PM,54.516,47.820,,,,
63,05/24/19 03:01:01 PM,55.819,55.285,,,,
64,05/24/19 03:21:01 PM,54.561,55.542,,,,
65,05/24/19 03:41:01 PM,54.516,55.358,,,,
66,05/24/19 04:01:01 PM,54.648,59.793,,,,
67,05/24/19 04:21:01 PM,54.343,56.366,,,,
68,05/24/19 04:41:01 PM,53.341,58.341,,,,
69,05/24/19 05:01:01 PM,52.160,61.190,,,,
70,05/24/19 05:21:01 PM,50.445,66.998,,,,
71,05/24/19 05:41:01 PM,48.762,77.232,,,,
72,05/24/19 06:01:01 PM,48.182,74.358,,,,
73,05/24/19 06:21:01 PM,48.004,75.496,,,,
74,05/24/19 06:41:01 PM,47.736,75.521,,,,
75,05/24/19 07:01:01 PM,47.467,82.852,,,,
76,05/24/19 07:21:01 PM,46.841,85.338,,,,
77,05/24/19 07:41:01 PM,46.256,87.196,,,,
78,05/24/19 08:01:01 PM,45.534,90.580,,,,
79,05/24/19 08:21:01 PM,44.809,92.157,,,,
80,05/24/19 08:41:01 PM,43.853,90.853,,,,
81,05/24/19 09:01:01 PM,42.570,89.755,,,,
82,05/24/19 09:21:01 PM,41.137,90.315,,,,
83,05/24/19 09:41:01 PM,39.736,91.702,,,,
84,05/24/19 10:01:01 PM,38.653,92.270,,,,
85,05/24/19 10:21:01 PM,37.751,92.933,,,,
86,05/24/19 10:41:01 PM,36.842,93.491,,,,
87,05/24/19 11:01:01 PM,36.169,94.521,,,,
88,05/24/19 11:21:01 PM,35.830,94.812,,,,
89,05/24/19 11:41:01 PM,35.782,95.730,,,,
90,05/25/19 12:01:01 AM,36.120,97.572,,,,
91,05/25/19 12:21:01 AM,36.747,97.959,,,,
92,05/25/19 12:41:01 AM,37.179,97.157,,,,
93,05/25/19 01:01:01 AM,36.939,96.150,,,,
94,05/25/19 01:21:01 AM,36.651,96.470,,,,
95,05/25/19 01:41:01 AM,36.313,96.782,,,,
96,05/25/19 02:01:01 AM,35.928,96.383,,,,
97,05/25/19 02:21:01 AM,35.200,95.859,,,,
98,05/25/19 02:41:01 AM,34.468,95.457,,,,
99,05/25/19 03:01:01 AM,33.534,95.870,,,,
100,05/25/19 03:21:01 AM,32.891,96.108,,,,
101,05/25/19 03:41:01 AM,32.193,96.024,,,,
102,05/25/19 04:01:01 AM,31.791,97.707,,,,
103,05/25/19 04:21:01 AM,31.791,98.276,,,,
104,05/25/19 04:41:01 AM,31.743,98.221,,,,
105,05/25/19 05:01:01 AM,31.591,98.292,,,,
106,05/25/19 05:21:01 AM,31.491,98.418,,,,
107,05/25/19 05:41:01 AM,31.289,98.315,,,,
108,05/25/19 06:01:01 AM,31.390,99.157,,,,
109,05/25/19 06:21:01 AM,31.842,99.442,,,,
110,05/25/19 06:41:01 AM,32.342,99.499,,,,
111,05/25/19 07:01:01 AM,32.790,99.524,,,,
112,05/25/19 07:21:01 AM,33.138,98.917,,,,
