"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,07/02/18 10:46:21 AM,71.404,45.635,Logged,,,
2,07/02/18 11:06:21 AM,73.126,34.328,,,,
3,07/02/18 11:26:21 AM,74.943,28.448,,,,
4,07/02/18 11:46:21 AM,75.898,28.355,,,,
5,07/02/18 12:06:21 PM,76.289,31.815,,,,
6,07/02/18 12:26:21 PM,76.811,30.290,,,,
7,07/02/18 12:46:21 PM,76.768,29.274,,,,
8,07/02/18 01:06:21 PM,77.160,30.307,,,,
9,07/02/18 01:26:21 PM,77.203,30.410,,,,
10,07/02/18 01:46:21 PM,77.203,34.139,,,,
11,07/02/18 02:06:21 PM,77.292,30.718,,,,
12,07/02/18 02:26:21 PM,77.553,29.851,,,,
13,07/02/18 02:46:21 PM,78.165,29.846,,,,
14,07/02/18 03:06:21 PM,80.008,26.724,,,,
15,07/02/18 03:26:21 PM,81.111,27.079,,,,
16,07/02/18 03:46:21 PM,79.216,30.876,,,,
17,07/02/18 04:06:21 PM,78.645,30.003,,,,
18,07/02/18 04:26:21 PM,77.945,30.951,,,,
19,07/02/18 04:46:21 PM,76.681,34.946,,,,
20,07/02/18 05:06:21 PM,75.898,31.460,,,,
21,07/02/18 05:26:21 PM,75.810,33.333,,,,
22,07/02/18 05:46:21 PM,75.724,31.586,,,,
23,07/02/18 06:06:21 PM,74.813,30.131,,,,
24,07/02/18 06:26:21 PM,72.997,34.819,,,,
25,07/02/18 06:46:21 PM,71.231,34.626,,,,
26,07/02/18 07:06:21 PM,69.557,36.414,,,,
27,07/02/18 07:26:21 PM,67.757,38.859,,,,
28,07/02/18 07:46:21 PM,65.916,45.042,,,,
29,07/02/18 08:06:21 PM,64.074,51.039,,,,
30,07/02/18 08:26:21 PM,62.062,51.165,,,,
31,07/02/18 08:46:21 PM,59.873,58.223,,,,
32,07/02/18 09:06:21 PM,58.023,63.650,,,,
33,07/02/18 09:26:21 PM,56.165,65.723,,,,
34,07/02/18 09:46:21 PM,54.777,68.330,,,,
35,07/02/18 10:06:21 PM,53.733,68.767,,,,
36,07/02/18 10:26:21 PM,52.335,70.444,,,,
37,07/02/18 10:46:21 PM,51.237,70.383,,,,
38,07/02/18 11:06:21 PM,50.002,72.585,,,,
39,07/02/18 11:26:21 PM,48.850,73.740,,,,
40,07/02/18 11:46:21 PM,48.094,73.904,,,,
41,07/03/18 12:06:21 AM,47.154,74.517,,,,
42,07/03/18 12:26:21 AM,46.301,75.163,,,,
43,07/03/18 12:46:21 AM,45.579,75.464,,,,
44,07/03/18 01:06:21 AM,44.809,77.011,,,,
45,07/03/18 01:26:21 AM,43.945,77.152,,,,
46,07/03/18 01:46:21 AM,43.259,78.367,,,,
47,07/03/18 02:06:21 AM,42.525,79.538,,,,
48,07/03/18 02:26:21 AM,41.787,81.362,,,,
49,07/03/18 02:46:21 AM,41.230,82.057,,,,
50,07/03/18 03:06:21 AM,40.764,83.049,,,,
51,07/03/18 03:26:21 AM,40.392,83.210,,,,
52,07/03/18 03:46:21 AM,39.830,84.362,,,,
53,07/03/18 04:06:21 AM,39.360,85.492,,,,
54,07/03/18 04:26:21 AM,38.984,86.189,,,,
