"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
1,08/21/17 09:59:45 AM,64.546,77.855,,,,
2,08/21/17 10:00:01 AM,,,Logged,,,
3,08/21/17 10:19:45 AM,63.862,69.991,,,,
4,08/21/17 10:39:45 AM,61.162,70.837,,,,
5,08/21/17 10:59:45 AM,61.119,75.655,,,,
6,08/21/17 11:19:45 AM,63.090,57.472,,,,
7,08/21/17 11:39:45 AM,65.574,49.153,,,,
8,08/21/17 11:59:45 AM,67.456,48.693,,,,
9,08/21/17 12:19:45 PM,69.514,41.137,,,,
10,08/21/17 12:39:45 PM,71.447,37.996,,,,
11,08/21/17 12:59:45 PM,72.783,33.313,,,,
12,08/21/17 01:19:45 PM,73.645,31.754,,,,
13,08/21/17 01:39:45 PM,74.511,29.038,,,,
14,08/21/17 01:59:45 PM,75.160,26.182,,,,
15,08/21/17 02:19:45 PM,75.898,29.303,,,,
16,08/21/17 02:39:45 PM,76.681,26.279,,,,
17,08/21/17 02:59:45 PM,78.208,27.196,,,,
18,08/21/17 03:19:45 PM,78.339,26.279,,,,
19,08/21/17 03:39:45 PM,80.008,26.073,,,,
20,08/21/17 03:59:45 PM,82.218,22.497,,,,
21,08/21/17 04:19:45 PM,78.602,37.841,,,,
22,08/21/17 04:39:45 PM,76.419,40.383,,,,
23,08/21/17 04:59:45 PM,74.077,50.598,,,,
24,08/21/17 05:19:45 PM,72.653,51.564,,,,
25,08/21/17 05:39:45 PM,72.221,51.720,,,,
26,08/21/17 05:59:45 PM,70.716,56.213,,,,
27,08/21/17 06:19:45 PM,69.213,58.545,,,,
28,08/21/17 06:39:45 PM,68.527,59.522,,,,
29,08/21/17 06:59:45 PM,67.586,58.282,,,,
30,08/21/17 07:19:45 PM,66.643,58.293,,,,
31,08/21/17 07:39:45 PM,65.487,61.489,,,,
32,08/21/17 07:59:45 PM,63.732,65.467,,,,
33,08/21/17 08:19:45 PM,61.934,68.542,,,,
34,08/21/17 08:39:45 PM,60.132,69.315,,,,
35,08/21/17 08:59:45 PM,58.282,73.356,,,,
36,08/21/17 09:19:45 PM,57.420,73.658,,,,
37,08/21/17 09:39:45 PM,56.426,74.759,,,,
38,08/21/17 09:59:45 PM,56.383,74.754,,,,
39,08/21/17 10:19:45 PM,56.728,75.271,,,,
40,08/21/17 10:39:45 PM,56.556,74.886,,,,
41,08/21/17 10:59:45 PM,55.863,75.984,,,,
42,08/21/17 11:19:45 PM,54.952,78.845,,,,
43,08/21/17 11:39:45 PM,54.169,78.366,,,,
44,08/21/17 11:59:45 PM,53.951,79.275,,,,
45,08/22/17 12:19:45 AM,53.645,78.689,,,,
46,08/22/17 12:39:45 AM,53.121,79.148,,,,
47,08/22/17 12:59:45 AM,51.940,81.266,,,,
