"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
1,02/10/20 01:14:25 PM,38.842,34.756,Logged,,,
2,02/10/20 01:34:25 PM,39.078,35.209,,,,
3,02/10/20 01:54:25 PM,38.511,35.742,,,,
4,02/10/20 02:14:25 PM,38.273,36.354,,,,
5,02/10/20 02:34:25 PM,38.226,36.039,,,,
6,02/10/20 02:54:25 PM,38.226,36.101,,,,
7,02/10/20 03:14:25 PM,38.368,35.107,,,,
8,02/10/20 03:34:25 PM,38.464,34.389,,,,
9,02/10/20 03:54:25 PM,38.795,35.067,,,,
10,02/10/20 04:14:25 PM,39.078,34.139,,,,
11,02/10/20 04:34:25 PM,39.078,34.611,,,,
12,02/10/20 04:54:25 PM,38.937,34.005,,,,
13,02/10/20 05:14:25 PM,38.557,34.614,,,,
14,02/10/20 05:34:25 PM,38.084,36.780,,,,
15,02/10/20 05:54:25 PM,37.369,37.921,,,,
16,02/10/20 06:14:25 PM,36.217,48.537,,,,
17,02/10/20 06:34:25 PM,34.371,53.681,,,,
18,02/10/20 06:54:25 PM,32.293,56.492,,,,
19,02/10/20 07:14:25 PM,30.276,61.263,,,,
20,02/10/20 07:34:25 PM,28.735,61.677,,,,
21,02/10/20 07:54:25 PM,27.747,63.783,,,,
22,02/10/20 08:14:25 PM,27.171,64.969,,,,
23,02/10/20 08:34:25 PM,26.802,66.003,,,,
24,02/10/20 08:54:25 PM,26.431,65.883,,,,
25,02/10/20 09:14:25 PM,26.006,68.264,,,,
26,02/10/20 09:34:25 PM,25.524,68.456,,,,
27,02/10/20 09:54:25 PM,24.987,69.773,,,,
28,02/10/20 10:14:25 PM,24.499,70.390,,,,
29,02/10/20 10:34:25 PM,24.010,71.137,,,,
30,02/10/20 10:54:25 PM,23.682,71.366,,,,
31,02/10/20 11:14:25 PM,23.299,72.410,,,,
32,02/10/20 11:34:25 PM,23.077,72.491,,,,
33,02/10/20 11:54:25 PM,22.690,72.657,,,,
34,02/11/20 12:14:25 AM,22.192,72.679,,,,
35,02/11/20 12:34:25 AM,21.744,73.600,,,,
36,02/11/20 12:54:25 AM,21.294,73.521,,,,
37,02/11/20 01:14:25 AM,20.842,74.043,,,,
38,02/11/20 01:34:25 AM,20.444,74.908,,,,
39,02/11/20 01:54:25 AM,20.044,75.275,,,,
40,02/11/20 02:14:25 AM,19.641,76.260,,,,
41,02/11/20 02:34:25 AM,19.353,77.330,,,,
42,02/11/20 02:54:25 AM,19.006,78.385,,,,
43,02/11/20 03:14:25 AM,18.889,79.362,,,,
44,02/11/20 03:34:25 AM,18.714,79.339,,,,
45,02/11/20 03:54:25 AM,18.482,80.270,,,,
46,02/11/20 04:14:25 AM,18.423,80.539,,,,
47,02/11/20 04:34:25 AM,18.248,80.994,,,,
48,02/11/20 04:54:25 AM,18.072,80.493,,,,
49,02/11/20 05:14:25 AM,17.717,80.824,,,,
50,02/11/20 05:34:25 AM,17.362,82.276,,,,
51,02/11/20 05:54:25 AM,17.184,82.402,,,,
52,02/11/20 06:14:25 AM,17.004,82.453,,,,
53,02/11/20 06:34:25 AM,16.767,82.768,,,,
54,02/11/20 06:54:25 AM,16.466,83.370,,,,
55,02/11/20 07:14:25 AM,16.225,84.126,,,,
56,02/11/20 07:34:25 AM,16.045,84.076,,,,
57,02/11/20 07:54:25 AM,15.863,84.322,,,,
58,02/11/20 08:14:25 AM,15.620,84.656,,,,
59,02/11/20 08:34:25 AM,15.498,85.371,,,,
60,02/11/20 08:54:25 AM,15.620,86.215,,,,
