"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,09/27/18 02:06:21 PM,78.165,14.387,Logged,,,
2,09/27/18 02:26:21 PM,77.945,16.703,,,,
3,09/27/18 02:46:21 PM,77.464,15.742,,,,
4,09/27/18 03:06:21 PM,77.292,15.491,,,,
5,09/27/18 03:26:21 PM,76.768,17.264,,,,
6,09/27/18 03:46:21 PM,76.681,16.877,,,,
7,09/27/18 04:06:21 PM,76.332,18.194,,,,
8,09/27/18 04:26:21 PM,75.376,18.234,,,,
9,09/27/18 04:46:21 PM,74.381,19.661,,,,
10,09/27/18 05:06:21 PM,73.386,20.182,,,,
11,09/27/18 05:26:21 PM,72.178,19.934,,,,
12,09/27/18 05:46:21 PM,70.803,22.052,,,,
13,09/27/18 06:06:21 PM,68.999,24.134,,,,
14,09/27/18 06:26:21 PM,67.158,28.708,,,,
15,09/27/18 06:46:21 PM,64.974,29.808,,,,
16,09/27/18 07:06:21 PM,62.620,33.716,,,,
17,09/27/18 07:26:21 PM,60.132,38.638,,,,
18,09/27/18 07:46:21 PM,57.936,41.252,,,,
19,09/27/18 08:06:21 PM,56.079,43.973,,,,
20,09/27/18 08:26:21 PM,54.387,43.328,,,,
21,09/27/18 08:46:21 PM,52.641,43.369,,,,
22,09/27/18 09:06:21 PM,51.148,44.765,,,,
23,09/27/18 09:26:21 PM,49.914,44.463,,,,
24,09/27/18 09:46:21 PM,48.762,45.374,,,,
25,09/27/18 10:06:21 PM,47.781,45.460,,,,
26,09/27/18 10:26:21 PM,46.886,46.932,,,,
27,09/27/18 10:46:21 PM,45.896,46.984,,,,
28,09/27/18 11:06:21 PM,44.901,48.008,,,,
29,09/27/18 11:26:21 PM,44.127,48.921,,,,
30,09/27/18 11:46:21 PM,43.396,48.806,,,,
31,09/28/18 12:06:21 AM,42.663,50.257,,,,
32,09/28/18 12:26:21 AM,42.017,50.657,,,,
33,09/28/18 12:46:21 AM,41.416,54.327,,,,
34,09/28/18 01:06:21 AM,40.764,52.882,,,,
35,09/28/18 01:26:21 AM,40.064,53.594,,,,
36,09/28/18 01:46:21 AM,39.454,54.104,,,,
37,09/28/18 02:06:21 AM,38.700,54.571,,,,
38,09/28/18 02:26:21 AM,38.226,54.824,,,,
39,09/28/18 02:46:21 AM,37.798,56.074,,,,
40,09/28/18 03:06:21 AM,37.560,56.693,,,,
41,09/28/18 03:26:21 AM,37.416,57.783,,,,
42,09/28/18 03:46:21 AM,36.986,57.310,,,,
43,09/28/18 04:06:21 AM,36.603,58.691,,,,
44,09/28/18 04:26:21 AM,35.976,58.490,,,,
45,09/28/18 04:46:21 AM,35.346,58.290,,,,
46,09/28/18 05:06:21 AM,35.006,59.807,,,,
47,09/28/18 05:26:21 AM,34.664,59.232,,,,
48,09/28/18 05:46:21 AM,34.320,59.344,,,,
49,09/28/18 06:06:21 AM,33.831,60.268,,,,
50,09/28/18 06:26:21 AM,33.681,62.126,,,,
51,09/28/18 06:46:21 AM,33.534,63.492,,,,
52,09/28/18 07:06:21 AM,33.287,62.145,,,,
53,09/28/18 07:26:21 AM,33.089,64.401,,,,
54,09/28/18 07:46:21 AM,33.287,65.676,,,,
55,09/28/18 08:06:21 AM,33.831,70.447,,,,
56,09/28/18 08:26:21 AM,34.957,70.461,,,,
57,09/28/18 08:46:21 AM,36.698,73.814,,,,
58,09/28/18 09:06:21 AM,39.267,70.933,,,,
59,09/28/18 09:26:21 AM,43.214,66.463,,,,
60,09/28/18 09:46:21 AM,49.737,51.953,,,,
61,09/28/18 10:06:21 AM,55.472,41.951,,,,
62,09/28/18 10:26:21 AM,60.174,35.477,,,,
63,09/28/18 10:46:21 AM,62.919,31.069,,,,
64,09/28/18 11:06:21 AM,66.214,25.444,,,,
65,09/28/18 11:26:21 AM,69.557,20.329,,,,
66,09/28/18 11:46:21 AM,70.716,23.041,,,,
67,09/28/18 12:06:21 PM,70.887,23.423,,,,
68,09/28/18 12:26:21 PM,71.103,22.953,,,,
69,09/28/18 12:46:21 PM,71.190,22.032,,,,
70,09/28/18 01:06:21 PM,71.404,21.457,,,,
71,09/28/18 01:26:21 PM,71.834,21.300,,,,
72,09/28/18 01:46:21 PM,72.351,21.249,,,,
73,09/28/18 02:06:21 PM,72.783,19.747,,,,
74,09/28/18 02:26:21 PM,72.869,20.095,,,,
75,09/28/18 02:46:21 PM,72.739,22.019,,,,
76,09/28/18 03:06:21 PM,72.480,20.978,,,,
77,09/28/18 03:26:21 PM,72.567,20.775,,,,
78,09/28/18 03:46:21 PM,72.523,21.874,,,,
79,09/28/18 04:06:21 PM,72.178,23.437,,,,
80,09/28/18 04:26:21 PM,71.274,25.310,,,,
81,09/28/18 04:46:21 PM,70.587,24.807,,,,
82,09/28/18 05:06:21 PM,69.685,28.149,,,,
83,09/28/18 05:26:21 PM,68.871,28.214,,,,
84,09/28/18 05:46:21 PM,67.842,28.672,,,,
85,09/28/18 06:06:21 PM,66.600,30.117,,,,
86,09/28/18 06:26:21 PM,65.273,31.149,,,,
87,09/28/18 06:46:21 PM,63.689,34.132,,,,
88,09/28/18 07:06:21 PM,61.804,38.736,,,,
89,09/28/18 07:26:21 PM,59.788,41.781,,,,
90,09/28/18 07:46:21 PM,57.765,43.834,,,,
91,09/28/18 08:06:21 PM,56.079,46.816,,,,
92,09/28/18 08:26:21 PM,54.473,48.959,,,,
93,09/28/18 08:46:21 PM,52.992,51.662,,,,
94,09/28/18 09:06:21 PM,51.721,54.435,,,,
95,09/28/18 09:26:21 PM,50.400,56.538,,,,
96,09/28/18 09:46:21 PM,49.294,59.136,,,,
