"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
1,11/03/17 09:59:45 AM,34.957,93.604,Logged,,,
2,11/03/17 10:19:45 AM,35.103,93.944,,,,
3,11/03/17 10:39:45 AM,35.055,94.743,,,,
4,11/03/17 10:59:45 AM,35.152,95.002,,,,
5,11/03/17 11:19:45 AM,35.249,95.843,,,,
6,11/03/17 11:39:45 AM,35.541,95.207,,,,
7,11/03/17 11:59:45 AM,35.733,95.334,,,,
8,11/03/17 12:19:45 PM,35.976,94.907,,,,
9,11/03/17 12:39:45 PM,36.169,94.912,,,,
10,11/03/17 12:59:45 PM,36.313,94.934,,,,
11,11/03/17 01:19:45 PM,36.603,94.218,,,,
12,11/03/17 01:39:45 PM,36.795,94.468,,,,
13,11/03/17 01:59:45 PM,37.081,94.413,,,,
14,11/03/17 02:19:45 PM,37.179,94.304,,,,
15,11/03/17 02:39:45 PM,37.225,93.449,,,,
16,11/03/17 02:59:45 PM,36.986,92.920,,,,
17,11/03/17 03:19:45 PM,36.795,93.139,,,,
18,11/03/17 03:39:45 PM,36.603,91.822,,,,
19,11/03/17 03:59:45 PM,36.459,91.453,,,,
20,11/03/17 04:19:45 PM,36.266,91.201,,,,
21,11/03/17 04:39:45 PM,36.169,90.213,,,,
22,11/03/17 04:59:45 PM,36.120,90.955,,,,
23,11/03/17 05:19:45 PM,36.072,91.173,,,,
24,11/03/17 05:39:45 PM,36.120,89.705,,,,
25,11/03/17 05:59:45 PM,35.928,90.428,,,,
26,11/03/17 06:19:45 PM,35.638,91.284,,,,
27,11/03/17 06:39:45 PM,35.492,92.551,,,,
28,11/03/17 06:59:45 PM,35.443,93.234,,,,
29,11/03/17 07:19:45 PM,35.492,93.438,,,,
30,11/03/17 07:39:45 PM,35.541,93.691,,,,
31,11/03/17 07:59:45 PM,35.541,94.963,,,,
32,11/03/17 08:19:45 PM,35.443,95.241,,,,
33,11/03/17 08:39:45 PM,35.443,94.704,,,,
34,11/03/17 08:59:45 PM,35.492,95.199,,,,
35,11/03/17 09:19:45 PM,35.589,95.555,,,,
36,11/03/17 09:39:45 PM,35.733,95.650,,,,
37,11/03/17 09:59:45 PM,35.733,96.062,,,,
38,11/03/17 10:19:45 PM,36.072,95.677,,,,
39,11/03/17 10:39:45 PM,36.217,95.358,,,,
40,11/03/17 10:59:45 PM,36.266,96.047,,,,
41,11/03/17 11:19:45 PM,36.217,96.015,,,,
42,11/03/17 11:39:45 PM,36.169,96.323,,,,
43,11/03/17 11:59:45 PM,36.120,96.776,,,,
44,11/04/17 12:19:45 AM,36.072,96.599,,,,
45,11/04/17 12:39:45 AM,36.072,96.478,,,,
46,11/04/17 12:59:45 AM,36.217,96.185,,,,
47,11/04/17 01:19:45 AM,36.217,96.428,,,,
48,11/04/17 01:39:45 AM,36.313,95.811,,,,
49,11/04/17 01:59:45 AM,36.266,95.609,,,,
50,11/04/17 02:19:45 AM,36.072,95.920,,,,
51,11/04/17 02:39:45 AM,35.879,95.891,,,,
52,11/04/17 02:59:45 AM,35.733,96.038,,,,
53,11/04/17 03:19:45 AM,35.541,96.614,,,,
54,11/04/17 03:39:45 AM,35.346,97.451,,,,
55,11/04/17 03:59:45 AM,35.152,97.084,,,,
56,11/04/17 04:19:45 AM,34.907,97.335,,,,
57,11/04/17 04:39:45 AM,34.615,97.912,,,,
58,11/04/17 04:59:45 AM,34.320,96.835,,,,
59,11/04/17 05:19:45 AM,33.928,97.350,,,,
60,11/04/17 05:39:45 AM,33.732,97.893,,,,
61,11/04/17 05:59:45 AM,33.780,97.781,,,,
62,11/04/17 06:19:45 AM,33.732,97.773,,,,
63,11/04/17 06:39:45 AM,33.633,98.140,,,,
64,11/04/17 06:59:45 AM,33.780,97.303,,,,
65,11/04/17 07:19:45 AM,33.681,98.076,,,,
66,11/04/17 07:39:45 AM,33.534,98.458,,,,
67,11/04/17 07:59:45 AM,33.386,98.909,,,,
68,11/04/17 08:19:45 AM,33.386,99.241,,,,
69,11/04/17 08:39:45 AM,33.584,99.272,,,,
70,11/04/17 08:59:45 AM,33.879,98.393,,,,
71,11/04/17 09:19:45 AM,34.174,98.130,,,,
72,11/04/17 09:39:45 AM,34.565,97.185,,,,
73,11/04/17 09:59:45 AM,34.761,96.107,,,,
74,11/04/17 10:19:45 AM,34.858,95.686,,,,
75,11/04/17 10:39:45 AM,34.664,95.850,,,,
76,11/04/17 10:59:45 AM,34.223,96.723,,,,
77,11/04/17 11:19:45 AM,33.831,97.023,,,,
78,11/04/17 11:39:45 AM,33.633,97.662,,,,
79,11/04/17 11:59:45 AM,33.831,97.980,,,,
80,11/04/17 12:19:45 PM,34.174,97.891,,,,
81,11/04/17 12:39:45 PM,34.419,97.546,,,,
82,11/04/17 12:59:45 PM,34.615,96.736,,,,
