"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Coupler Detached (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
1,12/13/18 02:14:37 PM,36.120,79.516,Logged,,,
2,12/13/18 02:34:37 PM,35.541,80.233,,,,
3,12/13/18 02:54:37 PM,35.249,81.373,,,,
4,12/13/18 03:14:37 PM,35.006,83.211,,,,
5,12/13/18 03:34:37 PM,34.713,84.768,,,,
6,12/13/18 03:54:37 PM,34.419,87.477,,,,
7,12/13/18 04:14:37 PM,33.732,91.972,,,,
8,12/13/18 04:34:37 PM,32.990,94.965,,,,
9,12/13/18 04:54:37 PM,32.193,95.976,,,,
10,12/13/18 05:14:37 PM,31.491,96.754,,,,
11,12/13/18 05:34:37 PM,30.783,96.977,,,,
12,12/13/18 05:54:37 PM,29.917,96.794,,,,
13,12/13/18 06:14:37 PM,29.149,96.958,,,,
14,12/13/18 06:34:37 PM,28.373,96.742,,,,
15,12/13/18 06:54:37 PM,27.694,97.014,,,,
16,12/13/18 07:14:37 PM,27.171,96.907,,,,
17,12/13/18 07:34:37 PM,26.643,97.107,,,,
18,12/13/18 07:54:37 PM,26.164,97.008,,,,
19,12/13/18 08:14:37 PM,25.738,97.175,,,,
20,12/13/18 08:34:37 PM,25.363,97.163,,,,
21,12/13/18 08:54:37 PM,25.041,97.111,,,,
22,12/13/18 09:14:37 PM,24.771,97.115,,,,
23,12/13/18 09:34:37 PM,24.337,96.766,,,,
24,12/13/18 09:54:37 PM,23.956,96.659,,,,
25,12/13/18 10:14:37 PM,23.572,96.879,,,,
26,12/13/18 10:34:37 PM,23.189,96.725,,,,
27,12/13/18 10:54:37 PM,22.858,96.672,,,,
28,12/13/18 11:14:37 PM,22.525,96.480,,,,
29,12/13/18 11:34:37 PM,22.192,96.240,,,,
30,12/13/18 11:54:37 PM,21.855,96.327,,,,
31,12/14/18 12:14:37 AM,21.407,95.603,,,,
32,12/14/18 12:34:37 AM,20.898,95.500,,,,
33,12/14/18 12:54:37 AM,20.502,95.438,,,,
34,12/14/18 01:14:37 AM,20.215,95.416,,,,
35,12/14/18 01:34:37 AM,20.102,95.655,,,,
36,12/14/18 01:54:37 AM,20.158,96.129,,,,
37,12/14/18 02:14:37 AM,21.632,94.935,,,,
38,12/14/18 02:34:37 AM,24.228,90.021,,,,
39,12/14/18 02:54:37 AM,26.006,83.226,,,,
40,12/14/18 03:14:37 AM,26.271,88.381,,,,
41,12/14/18 03:34:37 AM,25.471,91.077,,,,
42,12/14/18 03:54:37 AM,24.825,93.053,,,,
43,12/14/18 04:14:37 AM,24.771,92.709,,,,
44,12/14/18 04:34:37 AM,24.825,94.127,,,,
45,12/14/18 04:54:37 AM,25.147,90.447,,,,
46,12/14/18 05:14:37 AM,26.537,75.032,,,,
47,12/14/18 05:34:37 AM,29.817,53.360,,,,
48,12/14/18 05:54:37 AM,32.092,56.446,,,,
49,12/14/18 06:14:37 AM,34.223,48.328,,,,
50,12/14/18 06:34:37 AM,33.831,58.583,,,,
51,12/14/18 06:54:37 AM,33.780,53.457,,,,
52,12/14/18 07:14:37 AM,34.075,54.852,,,,
53,12/14/18 07:34:37 AM,33.780,48.562,,,,
54,12/14/18 07:54:37 AM,34.272,44.762,,,,
55,12/14/18 08:14:37 AM,33.386,61.843,,,,
56,12/14/18 08:34:37 AM,31.993,59.358,,,,
57,12/14/18 08:54:37 AM,30.733,73.826,,,,
58,12/14/18 09:14:37 AM,29.764,72.993,,,,
59,12/14/18 09:34:37 AM,29.867,72.361,,,,
60,12/14/18 09:54:37 AM,32.142,52.679,,,,
61,12/14/18 10:14:37 AM,35.346,49.127,,,,
62,12/14/18 10:34:37 AM,37.942,33.762,,,,
63,12/14/18 10:54:37 AM,41.277,30.504,,,,
64,12/14/18 11:14:37 AM,42.616,31.307,,,,
65,12/14/18 11:34:37 AM,43.534,33.682,,,,
66,12/14/18 11:54:37 AM,44.537,34.498,,,,
67,12/14/18 12:14:37 PM,45.036,28.818,,,,
68,12/14/18 12:34:37 PM,45.262,33.582,,,,
69,12/14/18 12:54:37 PM,44.719,34.445,,,,
70,12/14/18 01:14:37 PM,43.534,33.745,,,,
71,12/14/18 01:34:37 PM,41.832,36.621,,,,
72,12/14/18 01:54:37 PM,41.043,37.578,,,,
73,12/14/18 02:14:37 PM,40.251,41.257,,,,
74,12/14/18 02:34:37 PM,39.360,39.965,,,,
75,12/14/18 02:54:37 PM,38.606,42.564,,,,
76,12/14/18 03:14:37 PM,37.942,44.715,,,,
77,12/14/18 03:34:37 PM,37.416,45.437,,,,
78,12/14/18 03:54:37 PM,37.081,50.005,,,,
79,12/14/18 04:14:37 PM,36.266,49.823,,,,
80,12/14/18 04:34:37 PM,36.025,51.228,,,,
81,12/14/18 04:54:37 PM,35.249,55.940,,,,
82,12/14/18 05:14:37 PM,34.810,56.597,,,,
83,12/14/18 05:34:37 PM,34.858,55.645,,,,
84,12/14/18 05:54:37 PM,34.565,59.023,,,,
85,12/14/18 06:14:37 PM,34.615,57.677,,,,
86,12/14/18 06:34:37 PM,34.468,58.612,,,,
