"Plot Title: SGH 496"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 temp)","RH, % (LGR S/N: 11016153, SEN S/N: 11016153, LBL: sgh 496 rh)","Coupler Detached (LGR S/N: 11016153)","Coupler Attached (LGR S/N: 11016153)","Stopped (LGR S/N: 11016153)","End Of File (LGR S/N: 11016153)"
1,12/10/18 01:20:00 PM,33.039,89.915,Logged,,,
2,12/10/18 01:40:00 PM,32.940,89.054,,,,
3,12/10/18 02:00:00 PM,32.592,87.425,,,,
4,12/10/18 02:20:00 PM,32.243,91.680,,,,
5,12/10/18 02:40:00 PM,32.243,94.124,,,,
6,12/10/18 03:00:00 PM,32.742,94.321,,,,
7,12/10/18 03:20:00 PM,32.891,94.974,,,,
8,12/10/18 03:40:00 PM,32.542,94.218,,,,
9,12/10/18 04:00:00 PM,32.293,96.112,,,,
10,12/10/18 04:20:00 PM,31.892,96.817,,,,
11,12/10/18 04:40:00 PM,31.289,96.436,,,,
12,12/10/18 05:00:00 PM,30.682,96.818,,,,
13,12/10/18 05:20:00 PM,29.817,96.731,,,,
14,12/10/18 05:40:00 PM,29.046,96.563,,,,
15,12/10/18 06:00:00 PM,28.425,97.034,,,,
16,12/10/18 06:20:00 PM,27.851,97.792,,,,
17,12/10/18 06:40:00 PM,27.642,98.673,,,,
18,12/10/18 07:00:00 PM,27.538,98.866,,,,
19,12/10/18 07:20:00 PM,27.223,98.301,,,,
20,12/10/18 07:40:00 PM,26.695,97.561,,,,
21,12/10/18 08:00:00 PM,26.058,97.320,,,,
22,12/10/18 08:20:00 PM,25.363,97.443,,,,
23,12/10/18 08:40:00 PM,24.825,97.824,,,,
24,12/10/18 09:00:00 PM,24.717,98.690,,,,
25,12/10/18 09:20:00 PM,24.717,98.968,,,,
26,12/10/18 09:40:00 PM,24.825,99.217,,,,
27,12/10/18 10:00:00 PM,24.933,99.511,,,,
28,12/10/18 10:20:00 PM,25.255,99.979,,,,
29,12/10/18 10:40:00 PM,25.578,100.000,,,,
30,12/10/18 11:00:00 PM,25.898,100.000,,,,
31,12/10/18 11:20:00 PM,26.112,100.000,,,,
32,12/10/18 11:40:00 PM,26.271,100.000,,,,
33,12/11/18 12:00:00 AM,26.377,100.000,,,,
34,12/11/18 12:20:00 AM,26.537,100.000,,,,
35,12/11/18 12:40:00 AM,26.695,100.000,,,,
36,12/11/18 01:00:00 AM,26.854,100.000,,,,
37,12/11/18 01:20:00 AM,26.960,100.000,,,,
38,12/11/18 01:40:00 AM,27.064,100.000,,,,
39,12/11/18 02:00:00 AM,27.171,100.000,,,,
40,12/11/18 02:20:00 AM,27.327,100.000,,,,
41,12/11/18 02:40:00 AM,27.538,100.000,,,,
42,12/11/18 03:00:00 AM,27.694,100.000,,,,
43,12/11/18 03:20:00 AM,27.694,100.000,,,,
44,12/11/18 03:40:00 AM,27.747,100.000,,,,
45,12/11/18 04:00:00 AM,27.747,100.000,,,,
46,12/11/18 04:20:00 AM,27.694,99.939,,,,
47,12/11/18 04:40:00 AM,27.694,99.311,,,,
48,12/11/18 05:00:00 AM,27.642,98.743,,,,
49,12/11/18 05:20:00 AM,27.590,98.173,,,,
50,12/11/18 05:40:00 AM,27.486,98.016,,,,
51,12/11/18 06:00:00 AM,27.381,97.999,,,,
52,12/11/18 06:20:00 AM,27.275,97.560,,,,
53,12/11/18 06:40:00 AM,27.171,96.790,,,,
54,12/11/18 07:00:00 AM,27.012,97.118,,,,
55,12/11/18 07:20:00 AM,26.854,96.740,,,,
56,12/11/18 07:40:00 AM,26.537,95.934,,,,
57,12/11/18 08:00:00 AM,26.218,96.451,,,,
58,12/11/18 08:20:00 AM,25.898,96.966,,,,
59,12/11/18 08:40:00 AM,25.792,97.043,,,,
60,12/11/18 09:00:00 AM,25.792,97.465,,,,
61,12/11/18 09:20:00 AM,25.898,97.482,,,,
62,12/11/18 09:40:00 AM,26.218,97.626,,,,
63,12/11/18 10:00:00 AM,26.643,97.083,,,,
64,12/11/18 10:20:00 AM,27.064,96.016,,,,
65,12/11/18 10:40:00 AM,27.275,95.146,,,,
66,12/11/18 11:00:00 AM,27.381,94.374,,,,
67,12/11/18 11:20:00 AM,27.590,95.290,,,,
68,12/11/18 11:40:00 AM,28.269,93.621,,,,
69,12/11/18 12:00:00 PM,28.839,93.562,,,,
70,12/11/18 12:20:00 PM,29.714,93.501,,,,
71,12/11/18 12:40:00 PM,30.376,93.649,,,,
72,12/11/18 01:00:00 PM,31.087,92.490,,,,
73,12/11/18 01:20:00 PM,31.440,93.809,,,,
74,12/11/18 01:40:00 PM,31.743,93.757,,,,
75,12/11/18 02:00:00 PM,31.743,95.113,,,,
76,12/11/18 02:20:00 PM,31.791,96.514,,,,
77,12/11/18 02:40:00 PM,31.791,97.326,,,,
78,12/11/18 03:00:00 PM,31.791,97.707,,,,
79,12/11/18 03:20:00 PM,31.692,98.284,,,,
80,12/11/18 03:40:00 PM,31.591,98.576,,,,
81,12/11/18 04:00:00 PM,31.440,98.906,,,,
82,12/11/18 04:20:00 PM,31.289,98.717,,,,
83,12/11/18 04:40:00 PM,30.936,97.998,,,,
84,12/11/18 05:00:00 PM,30.429,97.539,,,,
85,12/11/18 05:20:00 PM,29.970,97.893,,,,
86,12/11/18 05:40:00 PM,29.662,98.598,,,,
87,12/11/18 06:00:00 PM,29.251,98.156,,,,
88,12/11/18 06:20:00 PM,28.684,97.924,,,,
89,12/11/18 06:40:00 PM,28.112,98.256,,,,
90,12/11/18 07:00:00 PM,27.694,98.283,,,,
91,12/11/18 07:20:00 PM,27.486,98.834,,,,
92,12/11/18 07:40:00 PM,27.327,99.252,,,,
93,12/11/18 08:00:00 PM,27.171,99.133,,,,
94,12/11/18 08:20:00 PM,26.960,99.006,,,,
95,12/11/18 08:40:00 PM,26.695,98.544,,,,
96,12/11/18 09:00:00 PM,26.431,98.641,,,,
97,12/11/18 09:20:00 PM,26.112,98.310,,,,
98,12/11/18 09:40:00 PM,25.738,98.413,,,,
99,12/11/18 10:00:00 PM,25.471,98.881,,,,
100,12/11/18 10:20:00 PM,25.471,99.368,,,,
101,12/11/18 10:40:00 PM,25.524,99.538,,,,
102,12/11/18 11:00:00 PM,25.792,100.000,,,,
103,12/11/18 11:20:00 PM,26.006,100.000,,,,
104,12/11/18 11:40:00 PM,26.325,100.000,,,,
105,12/12/18 12:00:00 AM,26.537,100.000,,,,
106,12/12/18 12:20:00 AM,26.748,100.000,,,,
107,12/12/18 12:40:00 AM,27.381,100.000,,,,
108,12/12/18 01:00:00 AM,28.164,100.000,,,,
109,12/12/18 01:20:00 AM,29.149,100.000,,,,
110,12/12/18 01:40:00 AM,30.072,100.000,,,,
111,12/12/18 02:00:00 AM,30.529,100.000,,,,
112,12/12/18 02:20:00 AM,31.087,100.000,,,,
113,12/12/18 02:40:00 AM,30.987,100.000,,,,
114,12/12/18 03:00:00 AM,31.087,100.000,,,,
115,12/12/18 03:20:00 AM,30.783,100.000,,,,
116,12/12/18 03:40:00 AM,30.580,100.000,,,,
117,12/12/18 04:00:00 AM,30.529,100.000,,,,
118,12/12/18 04:20:00 AM,30.072,99.086,,,,
119,12/12/18 04:40:00 AM,29.406,99.471,,,,
120,12/12/18 05:00:00 AM,29.304,100.000,,,,
121,12/12/18 05:20:00 AM,29.559,99.309,,,,
122,12/12/18 05:40:00 AM,29.304,98.117,,,,
123,12/12/18 06:00:00 AM,29.046,97.935,,,,
124,12/12/18 06:20:00 AM,29.817,94.241,,,,
125,12/12/18 06:40:00 AM,29.457,94.499,,,,
126,12/12/18 07:00:00 AM,28.632,96.023,,,,
127,12/12/18 07:20:00 AM,27.903,96.574,,,,
128,12/12/18 07:40:00 AM,26.854,95.272,,,,
129,12/12/18 08:00:00 AM,26.112,95.963,,,,
130,12/12/18 08:20:00 AM,25.363,95.940,,,,
131,12/12/18 08:40:00 AM,24.717,96.216,,,,
132,12/12/18 09:00:00 AM,24.010,96.668,,,,
133,12/12/18 09:20:00 AM,23.518,96.707,,,,
134,12/12/18 09:40:00 AM,23.353,97.589,,,,
135,12/12/18 10:00:00 AM,23.518,97.987,,,,
136,12/12/18 10:20:00 AM,24.066,98.862,,,,
137,12/12/18 10:40:00 AM,24.933,99.142,,,,
138,12/12/18 11:00:00 AM,26.164,88.268,,,,
139,12/12/18 11:20:00 AM,26.854,87.846,,,,
140,12/12/18 11:40:00 AM,27.486,87.588,,,,
141,12/12/18 12:00:00 PM,28.216,79.546,,,,
142,12/12/18 12:20:00 PM,28.942,83.438,,,,
143,12/12/18 12:40:00 PM,30.376,77.415,,,,
144,12/12/18 01:00:00 PM,31.390,75.847,,,,
