"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
1,09/27/18 02:39:45 PM,77.902,16.140,Logged,,,
2,09/27/18 02:59:45 PM,78.251,15.094,,,,
3,09/27/18 03:19:45 PM,79.041,14.692,,,,
4,09/27/18 03:39:45 PM,80.757,13.674,,,,
5,09/27/18 03:59:45 PM,80.713,14.382,,,,
6,09/27/18 04:19:45 PM,80.227,14.298,,,,
7,09/27/18 04:39:45 PM,78.777,14.967,,,,
8,09/27/18 04:59:45 PM,77.990,16.388,,,,
9,09/27/18 05:19:45 PM,76.811,16.320,,,,
10,09/27/18 05:39:45 PM,74.856,19.330,,,,
11,09/27/18 05:59:45 PM,72.523,19.808,,,,
12,09/27/18 06:19:45 PM,70.459,23.441,,,,
13,09/27/18 06:39:45 PM,68.056,25.384,,,,
14,09/27/18 06:59:45 PM,64.974,30.737,,,,
15,09/27/18 07:19:45 PM,61.333,35.540,,,,
16,09/27/18 07:39:45 PM,58.669,37.428,,,,
17,09/27/18 07:59:45 PM,56.383,38.801,,,,
18,09/27/18 08:19:45 PM,54.082,41.578,,,,
19,09/27/18 08:39:45 PM,52.072,42.643,,,,
20,09/27/18 08:59:45 PM,50.311,44.490,,,,
21,09/27/18 09:19:45 PM,48.805,45.871,,,,
22,09/27/18 09:39:45 PM,47.289,48.489,,,,
23,09/27/18 09:59:45 PM,45.941,49.905,,,,
24,09/27/18 10:19:45 PM,44.946,49.648,,,,
25,09/27/18 10:39:45 PM,43.900,51.103,,,,
26,09/27/18 10:59:45 PM,42.939,52.195,,,,
27,09/27/18 11:19:45 PM,42.247,52.646,,,,
28,09/27/18 11:39:45 PM,41.416,52.073,,,,
29,09/27/18 11:59:45 PM,40.579,54.109,,,,
30,09/28/18 12:19:45 AM,39.924,54.585,,,,
31,09/28/18 12:39:45 AM,39.173,53.992,,,,
32,09/28/18 12:59:45 AM,38.557,54.382,,,,
33,09/28/18 01:19:45 AM,37.893,54.854,,,,
34,09/28/18 01:39:45 AM,37.225,57.331,,,,
