"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Coupler Detached (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
1,02/13/20 10:34:37 AM,24.228,75.230,Logged,,,
2,02/13/20 10:54:37 AM,27.223,71.445,,,,
3,02/13/20 11:14:37 AM,30.479,63.442,,,,
4,02/13/20 11:34:37 AM,34.124,55.524,,,,
5,02/13/20 11:54:37 AM,37.656,52.364,,,,
6,02/13/20 12:14:37 PM,40.438,51.131,,,,
7,02/13/20 12:34:37 PM,42.525,44.299,,,,
8,02/13/20 12:54:37 PM,44.127,37.760,,,,
9,02/13/20 01:14:37 PM,45.896,36.539,,,,
10,02/13/20 01:34:37 PM,46.931,38.492,,,,
11,02/13/20 01:54:37 PM,47.109,34.670,,,,
12,02/13/20 02:14:37 PM,47.199,38.130,,,,
13,02/13/20 02:34:37 PM,47.199,36.296,,,,
14,02/13/20 02:54:37 PM,46.301,37.699,,,,
15,02/13/20 03:14:37 PM,45.082,40.696,,,,
16,02/13/20 03:34:37 PM,44.173,40.701,,,,
17,02/13/20 03:54:37 PM,43.853,41.674,,,,
18,02/13/20 04:14:37 PM,44.037,43.972,,,,
19,02/13/20 04:34:37 PM,44.400,44.857,,,,
20,02/13/20 04:54:37 PM,44.674,44.692,,,,
21,02/13/20 05:14:37 PM,42.247,47.480,,,,
22,02/13/20 05:34:37 PM,39.830,54.724,,,,
23,02/13/20 05:54:37 PM,38.037,58.706,,,,
24,02/13/20 06:14:37 PM,36.603,63.230,,,,
25,02/13/20 06:34:37 PM,34.858,71.788,,,,
26,02/13/20 06:54:37 PM,33.089,71.834,,,,
27,02/13/20 07:14:37 PM,31.692,76.915,,,,
28,02/13/20 07:34:37 PM,30.429,77.605,,,,
29,02/13/20 07:54:37 PM,29.354,81.111,,,,
30,02/13/20 08:14:37 PM,28.528,83.459,,,,
31,02/13/20 08:34:37 PM,27.903,84.390,,,,
32,02/13/20 08:54:37 PM,27.433,85.082,,,,
33,02/13/20 09:14:37 PM,27.064,85.784,,,,
34,02/13/20 09:34:37 PM,26.854,87.375,,,,
35,02/13/20 09:54:37 PM,26.960,90.076,,,,
36,02/13/20 10:14:37 PM,27.012,91.207,,,,
37,02/13/20 10:34:37 PM,27.171,91.132,,,,
38,02/13/20 10:54:37 PM,27.275,90.171,,,,
39,02/13/20 11:14:37 PM,27.275,88.400,,,,
40,02/13/20 11:34:37 PM,27.327,85.921,,,,
41,02/13/20 11:54:37 PM,27.275,84.859,,,,
42,02/14/20 12:14:37 AM,27.171,81.445,,,,
43,02/14/20 12:34:37 AM,27.118,80.181,,,,
44,02/14/20 12:54:37 AM,26.643,81.300,,,,
45,02/14/20 01:14:37 AM,26.112,82.022,,,,
46,02/14/20 01:34:37 AM,25.686,81.023,,,,
47,02/14/20 01:54:37 AM,25.309,81.128,,,,
48,02/14/20 02:14:37 AM,24.987,81.010,,,,
49,02/14/20 02:34:37 AM,24.771,81.694,,,,
50,02/14/20 02:54:37 AM,24.553,82.604,,,,
51,02/14/20 03:14:37 AM,24.283,83.400,,,,
52,02/14/20 03:34:37 AM,23.902,84.152,,,,
53,02/14/20 03:54:37 AM,23.518,85.223,,,,
54,02/14/20 04:14:37 AM,23.299,85.913,,,,
55,02/14/20 04:34:37 AM,22.968,85.793,,,,
56,02/14/20 04:54:37 AM,22.636,86.365,,,,
57,02/14/20 05:14:37 AM,22.357,86.721,,,,
58,02/14/20 05:34:37 AM,22.080,86.559,,,,
59,02/14/20 05:54:37 AM,21.688,86.036,,,,
60,02/14/20 06:14:37 AM,21.407,86.662,,,,
61,02/14/20 06:34:37 AM,21.294,87.112,,,,
62,02/14/20 06:54:37 AM,21.182,87.781,,,,
63,02/14/20 07:14:37 AM,21.069,88.714,,,,
64,02/14/20 07:34:37 AM,21.069,88.932,,,,
65,02/14/20 07:54:37 AM,20.955,89.762,,,,
66,02/14/20 08:14:37 AM,21.069,89.658,,,,
67,02/14/20 08:34:37 AM,21.124,90.149,,,,
68,02/14/20 08:54:37 AM,21.407,90.527,,,,
69,02/14/20 09:14:37 AM,21.744,90.890,,,,
70,02/14/20 09:34:37 AM,22.413,91.301,,,,
71,02/14/20 09:54:37 AM,23.738,89.707,,,,
72,02/14/20 10:14:37 AM,25.792,85.785,,,,
73,02/14/20 10:34:37 AM,29.046,79.832,,,,
74,02/14/20 10:54:37 AM,32.392,71.404,,,,
75,02/14/20 11:14:37 AM,34.468,67.159,,,,
76,02/14/20 11:34:37 AM,35.879,62.196,,,,
77,02/14/20 11:54:37 AM,38.700,54.159,,,,
78,02/14/20 12:14:37 PM,41.832,43.270,,,,
79,02/14/20 12:34:37 PM,43.351,41.425,,,,
80,02/14/20 12:54:37 PM,44.218,41.760,,,,
81,02/14/20 01:14:37 PM,44.674,37.918,,,,
82,02/14/20 01:34:37 PM,45.082,36.808,,,,
83,02/14/20 01:54:37 PM,45.669,36.936,,,,
84,02/14/20 02:14:37 PM,46.616,32.950,,,,
85,02/14/20 02:34:37 PM,46.571,33.716,,,,
86,02/14/20 02:54:37 PM,45.624,34.366,,,,
87,02/14/20 03:14:37 PM,44.400,37.964,,,,
88,02/14/20 03:34:37 PM,44.082,41.193,,,,
89,02/14/20 03:54:37 PM,43.122,46.297,,,,
90,02/14/20 04:14:37 PM,42.341,47.335,,,,
91,02/14/20 04:34:37 PM,43.259,46.185,,,,
92,02/14/20 04:54:37 PM,43.167,46.331,,,,
93,02/14/20 05:14:37 PM,41.463,50.614,,,,
94,02/14/20 05:34:37 PM,40.204,51.351,,,,
95,02/14/20 05:54:37 PM,38.557,60.222,,,,
96,02/14/20 06:14:37 PM,36.747,68.590,,,,
97,02/14/20 06:34:37 PM,34.858,75.351,,,,
98,02/14/20 06:54:37 PM,33.188,76.513,,,,
99,02/14/20 07:14:37 PM,31.692,76.545,,,,
100,02/14/20 07:34:37 PM,30.529,76.327,,,,
101,02/14/20 07:54:37 PM,29.406,78.916,,,,
102,02/14/20 08:14:37 PM,28.476,80.328,,,,
103,02/14/20 08:34:37 PM,27.851,80.687,,,,
104,02/14/20 08:54:37 PM,27.275,82.302,,,,
105,02/14/20 09:14:37 PM,26.802,82.926,,,,
106,02/14/20 09:34:37 PM,26.483,84.148,,,,
107,02/14/20 09:54:37 PM,26.164,84.508,,,,
108,02/14/20 10:14:37 PM,25.952,85.081,,,,
109,02/14/20 10:34:37 PM,25.686,85.095,,,,
110,02/14/20 10:54:37 PM,25.363,84.901,,,,
