,Date,Time,ms,LEVEL,TEMPERATURE,DT,Rate of Change
4000,9/23/2018,12:40:00 pm,0,9.135,8.238,2018-09-23 12:40:00,0.0017000000000001237
4001,9/23/2018,12:50:00 pm,0,9.133,8.255,2018-09-23 12:50:00,0.0008999999999998564
4002,9/23/2018,01:00:00 pm,0,9.1353,8.264,2018-09-23 13:00:00,0.0005000000000000782
4003,9/23/2018,01:10:00 pm,0,9.1348,8.269,2018-09-23 13:10:00,0.00030000000000001136
4004,9/23/2018,01:20:00 pm,0,9.1355,8.272,2018-09-23 13:20:00,0.00030000000000001136
4005,9/23/2018,01:30:00 pm,0,9.134,8.275,2018-09-23 13:30:00,9.999999999994457e-05
4006,9/23/2018,01:40:00 pm,0,9.1336,8.276,2018-09-23 13:40:00,9.999999999994457e-05
4007,9/23/2018,01:50:00 pm,0,9.1319,8.277,2018-09-23 13:50:00,0.0
4008,9/23/2018,02:00:00 pm,0,9.1319,8.277,2018-09-23 14:00:00,0.00010000000000012221
4009,9/23/2018,02:10:00 pm,0,9.1296,8.278,2018-09-23 14:10:00,0.0
4010,9/23/2018,02:20:00 pm,0,9.127,8.278,2018-09-23 14:20:00,0.0
4011,9/23/2018,02:30:00 pm,0,9.127,8.278,2018-09-23 14:30:00,0.0
4012,9/23/2018,02:40:00 pm,0,9.1256,8.278,2018-09-23 14:40:00,0.00010000000000012221
4013,9/23/2018,02:50:00 pm,0,9.1246,8.277,2018-09-23 14:50:00,0.0
4014,9/23/2018,03:00:00 pm,0,9.1238,8.277,2018-09-23 15:00:00,0.0
4015,9/23/2018,03:10:00 pm,0,9.1227,8.277,2018-09-23 15:10:00,9.999999999994457e-05
4016,9/23/2018,03:20:00 pm,0,9.1224,8.276,2018-09-23 15:20:00,0.0
4017,9/23/2018,03:30:00 pm,0,9.1214,8.276,2018-09-23 15:30:00,9.999999999994457e-05
4018,9/23/2018,03:40:00 pm,0,9.1197,8.275,2018-09-23 15:40:00,0.0
4019,9/23/2018,03:50:00 pm,0,9.1198,8.275,2018-09-23 15:50:00,0.0
4020,9/23/2018,04:00:00 pm,0,9.1188,8.275,2018-09-23 16:00:00,0.0002000000000000668
4021,9/23/2018,04:10:00 pm,0,9.1174,8.273,2018-09-23 16:10:00,0.0
4022,9/23/2018,04:20:00 pm,0,9.1185,8.273,2018-09-23 16:20:00,0.0
4023,9/23/2018,04:30:00 pm,0,9.1165,8.273,2018-09-23 16:30:00,9.999999999994457e-05
4024,9/23/2018,04:40:00 pm,0,9.1178,8.272,2018-09-23 16:40:00,0.0
4025,9/23/2018,04:50:00 pm,0,9.1178,8.272,2018-09-23 16:50:00,9.999999999994457e-05
4026,9/23/2018,05:00:00 pm,0,9.1182,8.271,2018-09-23 17:00:00,0.0
4027,9/23/2018,05:10:00 pm,0,9.1183,8.271,2018-09-23 17:10:00,0.00010000000000012221
4028,9/23/2018,05:20:00 pm,0,9.1182,8.27,2018-09-23 17:20:00,0.0
4029,9/23/2018,05:30:00 pm,0,9.1184,8.27,2018-09-23 17:30:00,9.999999999994457e-05
4030,9/23/2018,05:40:00 pm,0,9.119,8.269,2018-09-23 17:40:00,9.999999999994457e-05
4031,9/23/2018,05:50:00 pm,0,9.1196,8.268,2018-09-23 17:50:00,0.0
4032,9/23/2018,06:00:00 pm,0,9.1203,8.268,2018-09-23 18:00:00,0.00010000000000012221
4033,9/23/2018,06:10:00 pm,0,9.1206,8.267,2018-09-23 18:10:00,9.999999999994457e-05
4034,9/23/2018,06:20:00 pm,0,9.1204,8.266,2018-09-23 18:20:00,0.0
4035,9/23/2018,06:30:00 pm,0,9.1208,8.266,2018-09-23 18:30:00,9.999999999994457e-05
4036,9/23/2018,06:40:00 pm,0,9.1221,8.265,2018-09-23 18:40:00,0.0
4037,9/23/2018,06:50:00 pm,0,9.1226,8.265,2018-09-23 18:50:00,0.00010000000000012221
4038,9/23/2018,07:00:00 pm,0,9.1239,8.264,2018-09-23 19:00:00,9.999999999994457e-05
4039,9/23/2018,07:10:00 pm,0,9.125,8.263,2018-09-23 19:10:00,0.0
4040,9/23/2018,07:20:00 pm,0,9.1258,8.263,2018-09-23 19:20:00,9.999999999994457e-05
4041,9/23/2018,07:30:00 pm,0,9.1274,8.262,2018-09-23 19:30:00,0.00010000000000012221
4042,9/23/2018,07:40:00 pm,0,9.1279,8.261,2018-09-23 19:40:00,0.0
