"","timestamp","well_id","water_binary","ground_to_water","week_fac","bi_week_fac"
"928",2019-08-20,"LHT-1",1,-83.865,"34","43"
"929",2019-08-20,"LWT-1",1,-73.8316666666667,"34","43"
"930",2019-08-21,NA,NA,NA,"34","43"
"931",2019-08-22,NA,NA,NA,"34","43"
"932",2019-08-23,NA,NA,NA,"34","43"
"933",2019-08-24,NA,NA,NA,"34","43"
"934",2019-08-25,NA,NA,NA,"34","43"
"935",2019-08-26,NA,NA,NA,"34","43"
"936",2019-08-27,NA,NA,NA,"35","43"
"937",2019-08-28,NA,NA,NA,"35","43"
"938",2019-08-29,NA,NA,NA,"35","43"
"939",2019-08-30,NA,NA,NA,"35","43"
"940",2019-08-31,NA,NA,NA,"35","43"
"941",2019-09-01,NA,NA,NA,"35","43"
"942",2019-09-02,"KEF-1",1,-9.45666666666667,"35","44"
"943",2019-09-02,"KER-1",1,-42.49,"35","44"
"944",2019-09-02,"KER-XD5N",1,-42.0983333333333,"35","44"
"945",2019-09-02,"KER-XE3S",1,NA,"35","44"
"946",2019-09-02,"KET-1",1,7.40166666666667,"35","44"
"947",2019-09-02,"KFR-XE1S",1,-63.04,"35","44"
"948",2019-09-02,"KFR-XE2S",1,-7.95916666666667,"35","44"
"949",2019-09-02,"KHR-XD1N",1,-47.0233333333333,"35","44"
"950",2019-09-02,"KHT-XE4S",1,-62.01,"35","44"
"951",2019-09-02,"KHT-XE5S",1,-90.8991666666667,"35","44"
"952",2019-09-02,"KHT-XE6S",0,-102.376666666667,"35","44"
"953",2019-09-02,"KRH-XD1S",1,-51.34,"35","44"
"954",2019-09-02,"KWF-1",1,-73.59,"35","44"
"955",2019-09-02,"KWR-1",1,-30.24,"35","44"
"956",2019-09-02,"KWR-XE1N",1,-44.79,"35","44"
"957",2019-09-02,"KWT-1",1,-77.3566666666667,"35","44"
"958",2019-09-03,"EEF-1",1,-20.007,"36","44"
"959",2019-09-03,"EER-1",1,-39.2513533333333,"36","44"
"960",2019-09-03,"EFF-XA2N",1,-28.992,"36","44"
"961",2019-09-03,"EFF-XB7S",1,-5.10666666666667,"36","44"
"962",2019-09-03,"EFR-XB3N",1,-34.19,"36","44"
"963",2019-09-03,"EHR-1",1,-62.6613736257143,"36","44"
"964",2019-09-03,"EHT-XA5S",0,-106.940232312667,"36","44"
"965",2019-09-03,"EWR-1",1,-21.4652,"36","44"
"966",2019-09-03,"EWR-XB4N",1,-36.19,"36","44"
"967",2019-09-03,"KHR-XD2N",1,17.3925,"36","44"
"968",2019-09-03,"LET-1",1,-87.1483333333333,"36","44"
"969",2019-09-03,"LHT-1",1,-88.265,"36","44"
"970",2019-09-03,"LWT-1",1,-79.1983333333333,"36","44"
"971",2019-09-04,"KHR-XD2N",1,17.5925,"36","44"
"972",2019-09-05,"KHR-XD2N",1,17.3925,"36","44"
"973",2019-09-06,NA,NA,NA,"36","44"
"974",2019-09-07,NA,NA,NA,"36","44"
"975",2019-09-08,NA,NA,NA,"36","44"
"976",2019-09-09,NA,NA,NA,"36","44"
"977",2019-09-10,NA,NA,NA,"37","44"
"978",2019-09-11,NA,NA,NA,"37","44"
"979",2019-09-12,NA,NA,NA,"37","44"
"980",2019-09-13,NA,NA,NA,"37","44"
"981",2019-09-14,NA,NA,NA,"37","44"
"982",2019-09-15,NA,NA,NA,"37","44"
"983",2019-09-16,NA,NA,NA,"37","44"
"984",2019-09-17,NA,NA,NA,"38","45"
"985",2019-09-18,NA,NA,NA,"38","45"
"986",2019-09-19,NA,NA,NA,"38","45"
"987",2019-09-20,NA,NA,NA,"38","45"
"988",2019-09-21,"EEF-1",1,-1.707,"38","45"
"989",2019-09-21,"EER-1",1,-25.0846866666667,"38","45"
"990",2019-09-21,"EET-1",0,-88.6803125,"38","45"
"991",2019-09-21,"EFF-XA2N",1,-14.4586666666667,"38","45"
"992",2019-09-21,"EFF-XB7S",1,-3.27333333333333,"38","45"
"993",2019-09-21,"EHF-XA3S",1,-22.4674358966667,"38","45"
"994",2019-09-21,"EHR-1",1,-50.328040292381,"38","45"
"995",2019-09-21,"EHT-XA5S",0,-106.940232312667,"38","45"
"996",2019-09-21,"EWF-XA2S",0,-52.7855,"38","45"
"997",2019-09-21,"EWR-1",1,-18.2318666666667,"38","45"
"998",2019-09-21,"EWT-1",1,-73.7836666666667,"38","45"
"999",2019-09-21,"KER-1",1,-26.0566666666667,"38","45"
"1000",2019-09-21,"KFF-XE8S",0,-50.3845833333333,"38","45"
"1001",2019-09-21,"KFR-XE1S",1,-60.0733333333333,"38","45"
"1002",2019-09-21,"KFR-XE2S",1,-7.92583333333334,"38","45"
"1003",2019-09-21,"KHT-XD6N",0,-95.3550000166667,"38","45"
"1004",2019-09-21,"KHT-XE4S",1,-41.7433333333333,"38","45"
"1005",2019-09-21,"KHT-XE6S",0,-102.376666666667,"38","45"
"1006",2019-09-21,"KWF-1",1,-45.0233333333333,"38","45"
"1007",2019-09-21,"KWR-1",1,-29.5066666666667,"38","45"
"1008",2019-09-21,"KWR-XE1N",1,-44.2233333333334,"38","45"
"1009",2019-09-21,"LET-1",1,-62.015,"38","45"
"1010",2019-09-21,"LHT-1",0,-103.765,"38","45"
"1011",2019-09-21,"LWT-1",1,-56.3316666666667,"38","45"
"1012",2019-09-22,NA,NA,NA,"38","45"
"1013",2019-09-23,NA,NA,NA,"38","45"
"1014",2019-09-24,NA,NA,NA,"39","45"
"1015",2019-09-25,NA,NA,NA,"39","45"
"1016",2019-09-26,NA,NA,NA,"39","45"
"1017",2019-09-27,NA,NA,NA,"39","45"
"1018",2019-09-28,NA,NA,NA,"39","45"
"1019",2019-09-29,NA,NA,NA,"39","45"
"1020",2019-09-30,NA,NA,NA,"39","45"
"1021",2019-10-01,NA,NA,NA,"40","46"
"1022",2019-10-02,NA,NA,NA,"40","46"
"1023",2019-10-03,NA,NA,NA,"40","46"
"1024",2019-10-04,NA,NA,NA,"40","46"
"1025",2019-10-05,"EEF-1",1,-3.24033333333333,"40","46"
"1026",2019-10-05,"EER-1",1,-23.91802,"40","46"
"1027",2019-10-05,"EFF-XA2N",1,-82.9586666666667,"40","46"
"1028",2019-10-05,"EFF-XB7S",1,-3.44,"40","46"
"1029",2019-10-05,"EHF-XA3S",1,-18.5341025633333,"40","46"
"1030",2019-10-05,"EHR-1",1,-41.8947069590476,"40","46"
"1031",2019-10-05,"EHT-XA5S",0,-106.940232312667,"40","46"
"1032",2019-10-05,"EWF-XA2S",1,-44.2921666666667,"40","46"
"1033",2019-10-05,"EWR-1",1,-16.1985333333333,"40","46"
"1034",2019-10-05,"EWT-1",1,-59.617,"40","46"
"1035",2019-10-05,"KER-1",1,-19.1566666666667,"40","46"
"1036",2019-10-05,"KER-XE3S",1,NA,"40","46"
"1037",2019-10-05,"KFR-XE1S",1,-57.6733333333333,"40","46"
"1038",2019-10-05,"KFR-XE2S",1,-7.82583333333333,"40","46"
"1039",2019-10-05,"KHF-1",1,-43.54,"40","46"
"1040",2019-10-05,"KHT-XE4S",1,-34.3766666666667,"40","46"
"1041",2019-10-05,"KHT-XE6S",0,-102.376666666667,"40","46"
"1042",2019-10-05,"KWF-1",1,-28.19,"40","46"
"1043",2019-10-05,"KWR-1",1,-28.94,"40","46"
"1044",2019-10-05,"KWR-XE1N",1,-44.4566666666667,"40","46"
"1045",2019-10-05,"LET-1",1,-49.5483333333333,"40","46"
"1046",2019-10-05,"LHT-1",1,-41.2816666666667,"40","46"
"1047",2019-10-05,"LWT-1",1,-49.7983333333333,"40","46"
"1048",2019-10-06,NA,NA,NA,"40","46"
"1049",2019-10-07,NA,NA,NA,"40","46"
"1050",2019-10-08,NA,NA,NA,"41","46"
"1051",2019-10-09,NA,NA,NA,"41","46"
"1052",2019-10-10,NA,NA,NA,"41","46"
"1053",2019-10-11,NA,NA,NA,"41","46"
"1054",2019-10-12,NA,NA,NA,"41","46"
"1055",2019-10-13,NA,NA,NA,"41","46"
"1056",2019-10-14,NA,NA,NA,"41","46"
"1057",2019-10-15,NA,NA,NA,"42","47"
"1058",2019-10-16,NA,NA,NA,"42","47"
"1059",2019-10-17,NA,NA,NA,"42","47"
"1060",2019-10-18,NA,NA,NA,"42","47"
"1061",2019-10-19,"LET-1",1,-41.3483333333333,"42","47"
"1062",2019-10-19,"LHT-1",1,-92.1983333333333,"42","47"
"1063",2019-10-19,"LWT-1",1,-47.2316666666667,"42","47"
"1064",2019-10-20,"EEF-1",1,-5.007,"42","47"
"1065",2019-10-20,"EER-1",1,-22.41802,"42","47"
"1066",2019-10-20,"EET-1",1,-84.0336458333333,"42","47"
"1067",2019-10-20,"EFF-XA2N",1,-8.12533333333334,"42","47"
"1068",2019-10-20,"EFF-XB7S",1,-3.44,"42","47"
"1069",2019-10-20,"EFR-XB1S",1,-45.594,"42","47"
"1070",2019-10-20,"EFR-XB2N",1,-15.94,"42","47"
"1071",2019-10-20,"EFR-XB2S",0,-19.39,"42","47"
"1072",2019-10-20,"EFR-XB3N",1,-21.5566666666667,"42","47"
"1073",2019-10-20,"EFR-XB3S",1,-50.34,"42","47"
"1074",2019-10-20,"EHF-XA3S",1,-13.40076923,"42","47"
"1075",2019-10-20,"EHR-1",1,-39.9280402923809,"42","47"
"1076",2019-10-20,"EHR-XB1N",1,-46.8733333333333,"42","47"
"1077",2019-10-20,"EHT-XA5S",1,-42.852454546,"42","47"
"1078",2019-10-20,"EHT-XB4S",1,-24.79,"42","47"
"1079",2019-10-20,"EWR-1",1,-13.5652,"42","47"
"1080",2019-10-20,"EWR-XB4N",1,-25.59,"42","47"
"1081",2019-10-20,"EWT-1",1,-53.4836666666667,"42","47"
"1082",2019-10-20,"KEF-1",1,-6.62333333333334,"42","47"
"1083",2019-10-20,"KER-1",1,-17.1566666666667,"42","47"
"1084",2019-10-20,"KER-XD5N",1,-11.8316666666667,"42","47"
"1085",2019-10-20,"KER-XE3S",1,NA,"42","47"
"1086",2019-10-20,"KET-1",1,3.50166666666667,"42","47"
"1087",2019-10-20,"KFR-XE1S",1,-57.44,"42","47"
"1088",2019-10-20,"KFR-XE2S",1,-7.82583333333333,"42","47"
"1089",2019-10-20,"KHF-1",1,-36.2733333333333,"42","47"
"1090",2019-10-20,"KHR-XD1N",1,-46.59,"42","47"
"1091",2019-10-20,"KHT-XE4S",1,-30.81,"42","47"
"1092",2019-10-20,"KHT-XE5S",1,-70.1325,"42","47"
"1093",2019-10-20,"KRH-XD1S",1,-49.44,"42","47"
"1094",2019-10-20,"KWF-1",1,-21.79,"42","47"
"1095",2019-10-20,"KWR-1",1,-30.14,"42","47"
"1096",2019-10-20,"KWR-XE1N",1,-45.3566666666667,"42","47"
"1097",2019-10-20,"KWT-1",1,-9.12333333333333,"42","47"
"1098",2019-10-20,"LHT-1",1,-19.7316666666667,"42","47"
"1099",2019-10-21,"EWF-XA2S",1,-34.4255,"42","47"
