Well Name,Time,Top To Water(cm),Well Top To Ground(cm),Water Height Relative To Ground(cm),Logger?,Water?,Meter Version,FullWellLength(cm)
EFR-XB2N,10/20/19 14:11,46.6,34.25,-15.34,NaN,1,v6,NaN
EFR-XB2S,7/16/18 7:57,NaN,NaN,NaN,NaN,0,v2,116
EFR-XB2S,7/6/19 9:19,NaN,NaN,NaN,NaN,0,nw,117
EFR-XB2S,7/6/19 9:19,NaN,NaN,NaN,NaN,0,nw,117
EFR-XB2S,7/6/19 9:19,NaN,NaN,NaN,NaN,0,nw,117
EFR-XB2S,7/26/19 8:05,NaN,NaN,NaN,NaN,0,nw,116.66
EFR-XB2S,8/20/19 9:22,NaN,NaN,NaN,NaN,0,v6,116.66
EFR-XB2S,10/20/19 15:07,NaN,NaN,NaN,NaN,0,nw,116.3
EFR-XB3N,7/16/18 9:21,84.4,49.5,-39.495,NaN,1,v2,NaN
EFR-XB3N,7/16/18 9:21,84.7,49.5,-39.795,NaN,1,v2,NaN
EFR-XB3N,7/16/18 9:21,85,49.5,-40.095,NaN,1,v2,NaN
EFR-XB3N,7/25/18 8:52,83,50.3,-37.295,NaN,1,v2,NaN
EFR-XB3N,7/25/18 8:52,83.9,50.3,-38.195,NaN,1,v2,NaN
EFR-XB3N,7/25/18 8:52,83.8,50.3,-38.095,NaN,1,v2,NaN
EFR-XB3N,7/6/19 9:27,74.9,49.9,-28.34380952,1,1,v5,NaN
EFR-XB3N,7/6/19 9:27,75.2,49.9,-28.64380952,NaN,1,v5,NaN
EFR-XB3N,7/6/19 9:27,75.5,49.9,-28.94380952,NaN,1,v5,NaN
EFR-XB3N,7/26/19 13:07,80.2,49.9,-33.64380952,NaN,1,v.070919,NaN
EFR-XB3N,7/26/19 13:07,80,49.9,-33.44380952,NaN,1,v.070919,NaN
EFR-XB3N,7/26/19 13:07,79.9,49.9,-33.34380952,NaN,1,v.070919,NaN
EFR-XB3N,9/3/19 9:29,81,49.9,-34.09,NaN,1,v6,NaN
EFR-XB3N,9/3/19 9:29,81.3,49.9,-34.39,NaN,1,v6,NaN
EFR-XB3N,9/3/19 9:29,81,49.9,-34.09,NaN,1,v6,NaN
EFR-XB3N,10/20/19 14:10,68.2,49.9,-21.29,NaN,1,v6,NaN
EFR-XB3N,10/20/19 14:10,68.6,49.9,-21.69,NaN,1,v6,NaN
EFR-XB3N,10/20/19 14:10,68.6,49.9,-21.69,NaN,1,v6,NaN
EFR-XB3S,7/16/18 7:58,NaN,NaN,NaN,NaN,0,v2,147
EFR-XB3S,7/6/19 9:17,134.6,NaN,NaN,1,1,v5,147
EFR-XB3S,7/6/19 9:17,133.6,NaN,NaN,NaN,1,v5,147
EFR-XB3S,7/6/19 9:17,134,NaN,NaN,NaN,1,v5,147
EFR-XB3S,7/6/19 9:17,134,NaN,NaN,NaN,1,v5,147
EFR-XB3S,7/26/19 8:00,138.5,NaN,NaN,NaN,1,v.070919,147
EFR-XB3S,7/26/19 8:00,138.7,NaN,NaN,NaN,1,v.070919,147
EFR-XB3S,7/26/19 8:00,138.7,NaN,NaN,NaN,1,v.070919,147
EFR-XB3S,10/20/19 15:05,133.6,NaN,NaN,NaN,1,v6,147
EFR-XB3S,10/20/19 15:05,133.6,NaN,NaN,NaN,1,v6,147
EFR-XB3S,10/20/19 15:05,133.9,NaN,NaN,NaN,1,v6,147
EHF-XA3S,6/1/18 6:40,66.675,64.4525,-5.566309524,NaN,1,v1,132.8
EHF-XA3S,6/1/18 6:40,66.04,64.4525,-4.931309524,NaN,1,v1,132.8
EHF-XA3S,6/1/18 6:40,65.405,64.4525,-4.296309524,NaN,1,v1,132.8
EHF-XA3S,6/18/18 8:07,67.31,64.77,-5.883809524,NaN,1,v1,132.8
EHF-XA3S,6/18/18 8:07,67.31,64.77,-5.883809524,NaN,1,v1,132.8
EHF-XA3S,6/18/18 8:07,67.945,64.77,-6.518809524,NaN,1,v1,132.8
EHF-XA3S,6/30/18 8:45,82.8675,65.51288462,-20.69842491,NaN,1,v1,132.8
EHF-XA3S,6/30/18 8:45,83.82,65.51288462,-21.65092491,NaN,1,v1,132.8
EHF-XA3S,6/30/18 8:45,84.1375,65.51288462,-21.96842491,NaN,1,v1,132.8
EHF-XA3S,7/16/18 8:19,114.4,66.4,-52.595,NaN,1,v2,132.8
EHF-XA3S,7/16/18 8:19,114.5,66.4,-52.695,NaN,1,v2,132.8
EHF-XA3S,7/16/18 8:19,114.4,66.4,-52.595,NaN,1,v2,132.8
EHF-XA3S,7/25/18 7:45,140,66,-78.595,NaN,1,v2,132.8
EHF-XA3S,7/25/18 7:45,140,66,-78.595,NaN,1,v2,132.8
EHF-XA3S,7/25/18 7:45,140.7,66,-79.295,NaN,1,v2,132.8
EHF-XA3S,8/10/18 6:50,NaN,65.51288462,NaN,NaN,0,v3,132.8
EHF-XA3S,8/24/18 8:19,NaN,66.8,NaN,NaN,0,v3,132.8
EHF-XA3S,9/16/18 7:44,NaN,65.51288462,NaN,NaN,0,nm,132.8
EHF-XA3S,9/29/18 9:03,NaN,65.51288462,NaN,NaN,0,nw,132.8
EHF-XA3S,11/18/18 14:22,78,65.51288462,-16.08711538,NaN,1,v3,132.8
EHF-XA3S,11/18/18 14:22,78.8,65.51288462,-16.88711538,NaN,1,v3,132.8
EHF-XA3S,11/18/18 14:22,78.5,65.51288462,-16.58711538,NaN,1,v3,132.8
EHF-XA3S,6/2/19 11:55,65.5,65.51288462,0.012884615,NaN,1,nm,132.8
EHF-XA3S,6/2/19 11:55,65.5,65.51288462,0.012884615,NaN,1,nm,132.8
EHF-XA3S,6/2/19 11:55,65.7,65.51288462,-0.187115385,NaN,1,nm,132.8
EHF-XA3S,6/18/19 8:07,66,65.51288462,-3.830924908,NaN,1,v4,132.8
EHF-XA3S,6/18/19 8:07,66,65.51288462,-3.830924908,NaN,1,v4,132.8
EHF-XA3S,6/18/19 8:07,66.8,65.51288462,-4.887115385,NaN,1,v3,132.8
EHF-XA3S,7/6/19 8:41,69.8,65.51288462,-7.630924908,NaN,1,v5,132.8
EHF-XA3S,7/6/19 8:41,69,65.51288462,-6.830924908,NaN,1,v5,132.8
EHF-XA3S,7/6/19 8:41,68.5,65.51288462,-6.330924908,NaN,1,v5,132.8
EHF-XA3S,7/26/19 7:38,102.5,65.51288462,-40.33092491,NaN,1,v.070919,132.8
EHF-XA3S,7/26/19 7:38,102.7,65.51288462,-40.53092491,NaN,1,v.070919,132.8
EHF-XA3S,7/26/19 7:38,102.9,65.51288462,-40.73092491,NaN,1,v.070919,132.8
EHF-XA3S,8/5/19 6:59,126.8,65.51288462,-63.93711538,NaN,1,bamboo speaker wire,132.8
EHF-XA3S,8/5/19 6:59,126.5,65.51288462,-63.63711538,NaN,1,bamboo speaker wire,132.8
EHF-XA3S,8/5/19 6:59,125.8,65.51288462,-62.93711538,NaN,1,bamboo speaker wire,132.8
EHF-XA3S,8/20/19 9:01,NaN,65.51288462,NaN,NaN,0,v6,132.8
EHF-XA3S,9/21/19 10:40,85,65.51288462,-22.47711538,NaN,1,v6,132.8
EHF-XA3S,9/21/19 10:40,85.2,65.51288462,-22.67711538,NaN,1,v6,132.8
EHF-XA3S,9/21/19 10:40,85.2,65.51288462,-22.67711538,NaN,1,v6,132.8
EHF-XA3S,10/5/19 7:28,81,65.51288462,-18.47711538,NaN,1,v6,132.8
EHF-XA3S,10/5/19 7:28,81.1,65.51288462,-18.57711538,NaN,1,v6,132.8
EHF-XA3S,10/5/19 7:28,81.5,65.51288462,-18.97711538,NaN,1,v6,132.8
EHF-XA3S,10/20/19 14:29,76,65.51288462,-13.47711538,NaN,1,v6,132.8
EHF-XA3S,10/20/19 14:29,76.1,65.51288462,-13.57711538,NaN,1,v6,132.8
EHF-XA3S,10/20/19 14:29,76.1,65.51288462,-13.57711538,NaN,1,v6,132.8
EHR-1,5/31/18 8:30,81.28,53.975,-30.64880952,NaN,1,v1,NaN
EHR-1,6/18/18 7:17,95.885,54.9275,-44.30130952,NaN,1,v1,NaN
EHR-1,6/18/18 7:17,95.885,54.9275,-44.30130952,NaN,1,v1,NaN
EHR-1,6/18/18 7:17,96.52,54.9275,-44.93630952,NaN,1,v1,NaN
EHR-1,6/30/18 8:15,110.8075,55.04288462,-59.10842491,NaN,1,v1,NaN
EHR-1,6/30/18 8:15,111.4425,55.04288462,-59.74342491,NaN,1,v1,NaN
EHR-1,6/30/18 8:15,110.49,55.04288462,-58.79092491,NaN,1,v1,NaN
EHR-1,7/16/18 7:52,116.9,54.4,-67.095,NaN,1,v2,NaN
EHR-1,7/16/18 7:52,118,54.4,-68.195,NaN,1,v2,NaN
EHR-1,7/16/18 7:52,119.5,54.4,-69.695,NaN,1,v2,NaN
EHR-1,7/25/18 7:21,117.6,55.6,-66.595,NaN,1,v2,NaN
EHR-1,7/25/18 7:21,117.8,55.6,-66.795,NaN,1,v2,NaN
EHR-1,7/25/18 7:21,118,55.6,-66.995,NaN,1,v2,NaN
EHR-1,8/10/18 6:32,119.7,55.04288462,-68.25711538,NaN,1,v3,NaN
EHR-1,8/10/18 6:32,120.5,55.04288462,-69.05711538,NaN,1,v3,NaN
EHR-1,8/10/18 6:32,123.5,55.04288462,-72.05711538,NaN,1,v3,NaN
EHR-1,8/24/18 7:53,117.9,55.6,-65.9,1,1,v3,NaN
EHR-1,8/24/18 7:53,117.9,55.6,-65.9,NaN,1,v3,NaN
EHR-1,8/24/18 7:53,117.8,55.6,-65.8,NaN,1,v3,NaN
EHR-1,9/16/18 7:21,109.9,55.04288462,-58.45711538,1,1,v3,NaN
EHR-1,9/16/18 7:21,109.8,55.04288462,-58.35711538,1,1,v3,NaN
EHR-1,9/16/18 7:21,109.7,55.04288462,-58.25711538,1,1,v3,NaN
EHR-1,9/29/18 8:16,109,55.04288462,-57.55711538,NaN,1,v3,NaN
EHR-1,9/29/18 8:16,109.1,55.04288462,-57.65711538,NaN,1,v3,NaN
EHR-1,9/29/18 8:16,109.5,55.04288462,-58.05711538,NaN,1,v3,NaN
EHR-1,11/18/18 14:43,92.6,55.04288462,-41.15711538,1,1,v3,NaN
EHR-1,11/18/18 14:43,93.2,55.04288462,-41.75711538,1,1,v3,NaN
EHR-1,11/18/18 14:43,93.6,55.04288462,-42.15711538,1,1,v3,NaN
EHR-1,6/2/19 8:01,58.5,55.04288462,-3.457115385,NaN,1,nm,NaN
EHR-1,6/2/19 8:01,60.5,55.04288462,-5.457115385,NaN,1,nm,NaN
EHR-1,6/2/19 8:01,58.5,55.04288462,-3.457115385,NaN,1,nm,NaN
EHR-1,6/18/19 7:30,60.2,55.04288462,-8.500924908,NaN,1,v4,NaN
EHR-1,6/18/19 7:30,61,55.04288462,-9.300924908,NaN,1,v4,NaN
EHR-1,6/18/19 7:30,60.4,55.04288462,-8.700924908,NaN,1,v4,NaN
EHR-1,7/6/19 8:12,87.5,55.04288462,-35.80092491,NaN,1,v5,NaN
EHR-1,7/6/19 8:12,88.4,55.04288462,-36.70092491,NaN,1,v5,NaN
EHR-1,7/6/19 8:12,88.5,55.04288462,-36.80092491,NaN,1,v5,NaN
EHR-1,7/26/19 8:18,105.5,55.04288462,-53.80092491,NaN,1,v.070919,NaN
EHR-1,7/26/19 8:18,106.1,55.04288462,-54.40092491,NaN,1,v.070919,NaN
EHR-1,7/26/19 8:18,106,55.04288462,-54.30092491,NaN,1,v.070919,NaN
EHR-1,8/5/19 6:39,112,55.04288462,-59.60711538,NaN,1,bamboo speaker wire,NaN
EHR-1,8/5/19 6:39,113,55.04288462,-60.60711538,NaN,1,bamboo speaker wire,NaN
EHR-1,8/5/19 6:39,113.5,55.04288462,-61.10711538,NaN,1,bamboo speaker wire,NaN
EHR-1,8/20/19 8:49,114.5,55.04288462,-62.44711538,NaN,1,v6,NaN
EHR-1,8/20/19 8:49,114.4,55.04288462,-62.34711538,NaN,1,v6,NaN
EHR-1,8/20/19 8:49,115,55.04288462,-62.94711538,NaN,1,v6,NaN
EHR-1,9/3/19 8:41,114.4,55.04288462,-62.34711538,NaN,1,v6,NaN
EHR-1,9/3/19 8:41,114.5,55.04288462,-62.44711538,NaN,1,v6,NaN
EHR-1,9/3/19 8:41,114.6,55.04288462,-62.54711538,NaN,1,v6,NaN
EHR-1,9/21/19 9:23,101.9,55.04288462,-49.84711538,NaN,1,v6,NaN
EHR-1,9/21/19 9:23,102.2,55.04288462,-50.14711538,NaN,1,v6,NaN
EHR-1,9/21/19 9:23,102.4,55.04288462,-50.34711538,NaN,1,v6,NaN
EHR-1,10/5/19 7:00,93.9,55.04288462,-41.84711538,NaN,1,v6,NaN
EHR-1,10/5/19 7:00,93.5,55.04288462,-41.44711538,NaN,1,v6,NaN
EHR-1,10/5/19 7:00,93.8,55.04288462,-41.74711538,NaN,1,v6,NaN
EHR-1,10/20/19 14:06,91.6,55.04288462,-39.54711538,NaN,1,v6,NaN
EHR-1,10/20/19 14:06,91.8,55.04288462,-39.74711538,NaN,1,v6,NaN
EHR-1,10/20/19 14:06,91.9,55.04288462,-39.84711538,NaN,1,v6,NaN
EHR-XB1N,7/16/18 9:16,137.4,74.6,-67.395,NaN,1,v2,NaN
EHR-XB1N,7/16/18 9:16,137.4,74.6,-67.395,NaN,1,v2,NaN
EHR-XB1N,7/16/18 9:16,137.7,74.6,-67.695,NaN,1,v2,NaN
EHR-XB1N,7/25/18 8:45,135.9,74.7,-65.795,NaN,1,v2,NaN
EHR-XB1N,7/25/18 8:45,135.5,74.7,-65.395,NaN,1,v2,NaN
EHR-XB1N,7/25/18 8:45,136.4,74.7,-66.295,NaN,1,v2,NaN
EHR-XB1N,7/6/19 9:24,122.6,74.65,-51.29380952,1,1,v5,NaN
EHR-XB1N,7/6/19 9:24,122.5,74.65,-51.19380952,NaN,1,v5,NaN
EHR-XB1N,7/6/19 9:24,123,74.65,-51.69380952,NaN,1,v5,NaN
EHR-XB1N,7/26/19 13:04,131,74.65,-59.69380952,NaN,1,v.070919,NaN
EHR-XB1N,7/26/19 13:04,131.1,74.65,-59.79380952,NaN,1,v.070919,NaN
EHR-XB1N,7/26/19 13:04,131.2,74.65,-59.89380952,NaN,1,v.070919,NaN
EHR-XB1N,10/20/19 14:12,118.7,74.65,-47.04,NaN,1,v6,NaN
EHR-XB1N,10/20/19 14:12,118.4,74.65,-46.74,NaN,1,v6,NaN
EHR-XB1N,10/20/19 14:12,118.5,74.65,-46.84,NaN,1,v6,NaN
EHT-XA5S,6/1/18 6:43,33.655,37.7825,0.783690476,NaN,1,v1,145.3333333
EHT-XA5S,6/1/18 6:43,34.925,37.7825,-0.486309524,NaN,1,v1,145.3333333
EHT-XA5S,6/1/18 6:43,33.9725,37.7825,0.466190476,NaN,1,v1,145.3333333
EHT-XA5S,6/18/18 8:13,70.8025,37.465,-36.68130952,NaN,1,v1,145.3333333
EHT-XA5S,6/18/18 8:13,71.12,37.465,-36.99880952,NaN,1,v1,145.3333333
EHT-XA5S,6/18/18 8:13,71.12,37.465,-36.99880952,NaN,1,v1,145.3333333
EHT-XA5S,6/30/18 8:47,101.9175,38.24022727,-67.02108225,NaN,1,v1,145.3333333
EHT-XA5S,6/30/18 8:47,102.87,38.24022727,-67.97358225,NaN,1,v1,145.3333333
EHT-XA5S,6/30/18 8:47,102.87,38.24022727,-67.97358225,NaN,1,v1,145.3333333
EHT-XA5S,7/16/18 8:25,140,38.9,-105.695,NaN,1,v2,145.3333333
EHT-XA5S,7/16/18 8:25,140.9,38.9,-106.595,NaN,1,v2,145.3333333
EHT-XA5S,7/16/18 8:25,140.4,38.9,-106.095,NaN,1,v2,145.3333333
EHT-XA5S,7/25/18 7:51,NaN,38.7,NaN,1,0,v2,145.5
EHT-XA5S,8/10/18 6:53,NaN,38.24022727,NaN,NaN,0,v3,145.5
EHT-XA5S,8/24/18 8:25,NaN,39.5,NaN,NaN,0,v3,145
EHT-XA5S,9/16/18 7:46,NaN,38.24022727,NaN,NaN,NaN,v3,145.3333333
EHT-XA5S,9/29/18 9:04,NaN,38.24022727,NaN,NaN,0,nw,145.3333333
EHT-XA5S,11/18/18 14:26,57.9,38.24022727,-23.25977273,NaN,1,v3,145.3333333
EHT-XA5S,11/18/18 14:26,57.7,38.24022727,-23.05977273,NaN,1,v3,145.3333333
EHT-XA5S,11/18/18 14:26,57.5,38.24022727,-22.85977273,NaN,1,v3,145.3333333
EHT-XA5S,6/2/19 10:34,32,38.24022727,6.240227273,NaN,1,nm,145.3333333
EHT-XA5S,6/2/19 10:34,33.5,38.24022727,4.740227273,NaN,1,nm,145.3333333
EHT-XA5S,6/2/19 10:34,34,38.24022727,4.240227273,NaN,1,nm,145.3333333
EHT-XA5S,6/18/19 8:22,35.4,38.24022727,-0.759772727,NaN,1,v3,145.3333333
EHT-XA5S,6/18/19 8:22,36.2,38.24022727,-1.559772727,NaN,1,v3,145.3333333
EHT-XA5S,6/18/19 8:22,36.3,38.24022727,-1.659772727,NaN,1,v3,145.3333333
EHT-XA5S,7/6/19 8:46,89.8,38.24022727,-54.90358225,1,1,v5,145.3333333
EHT-XA5S,7/6/19 8:46,90.6,38.24022727,-55.70358225,NaN,1,v5,145.3333333
EHT-XA5S,7/6/19 8:46,90.5,38.24022727,-55.60358225,NaN,1,v5,145.3333333
EHT-XA5S,7/26/19 12:12,126.5,38.24022727,-91.60358225,NaN,1,v.070919,145.3333333
EHT-XA5S,7/26/19 12:12,126.8,38.24022727,-91.90358225,NaN,1,v.070919,145.3333333
EHT-XA5S,7/26/19 12:12,127,38.24022727,-92.10358225,NaN,1,v.070919,145.3333333
EHT-XA5S,9/3/19 9:05,NaN,38.24022727,NaN,1,0,v6,145.3333333
EHT-XA5S,9/21/19 9:48,NaN,38.24022727,NaN,NaN,0,nw,145.3333333
EHT-XA5S,10/5/19 0:00,NaN,38.24022727,NaN,NaN,0,nw,145.3333333
EHT-XA5S,10/20/19 14:32,78,38.24022727,-42.74977273,NaN,1,v6,145.3333333
EHT-XA5S,10/20/19 14:32,78.4,38.24022727,-43.14977273,NaN,1,v6,145.3333333
EHT-XA5S,10/20/19 14:32,78.2,38.24022727,-42.94977273,NaN,1,v6,145.3333333
EHT-XB4S,7/16/18 9:11,138.4,102.3,-40.695,NaN,1,v2,146.5
EHT-XB4S,7/16/18 9:11,138.5,102.3,-40.795,NaN,1,v2,146.5
EHT-XB4S,7/16/18 9:11,138.6,102.3,-40.895,NaN,1,v2,146.5
EHT-XB4S,7/6/19 9:15,125.4,102.3,-26.44380952,NaN,1,v5,146.5
EHT-XB4S,7/6/19 9:15,125.4,102.3,-26.44380952,NaN,1,v5,146.5
EHT-XB4S,7/6/19 9:15,125.5,102.3,-26.54380952,NaN,1,v5,146.5
EHT-XB4S,7/26/19 8:05,NaN,102.3,NaN,1,0,nw,146.5
EHT-XB4S,8/20/19 9:20,NaN,102.3,NaN,NaN,0,v6,146.5
EHT-XB4S,10/20/19 13:04,124,102.3,-24.69,NaN,1,v6,146.5
EHT-XB4S,10/20/19 13:04,124,102.3,-24.69,NaN,1,v6,146.5
EHT-XB4S,10/20/19 13:04,124.3,102.3,-24.99,NaN,1,v6,146.5
EHT-XB5S,6/1/18 7:41,39.6875,24.765,-18.26630952,NaN,1,v1,152.95
EHT-XB5S,6/1/18 7:41,38.4175,24.765,-16.99630952,NaN,1,v1,152.95
EHT-XB5S,6/1/18 7:41,38.735,24.765,-17.31380952,NaN,1,v1,152.95
EHT-XB5S,6/18/18 8:27,83.82,25.7175,-61.44630952,NaN,1,v1,152.95
EHT-XB5S,6/18/18 8:27,84.1375,25.7175,-61.76380952,NaN,1,v1,152.95
EHT-XB5S,6/18/18 8:27,84.455,25.7175,-62.08130952,NaN,1,v1,152.95
EHT-XB5S,6/30/18 9:05,109.22,26.57288462,-85.99092491,NaN,1,v1,152.95
EHT-XB5S,6/30/18 9:05,109.855,26.57288462,-86.62592491,NaN,1,v1,152.95
EHT-XB5S,6/30/18 9:05,109.855,26.57288462,-86.62592491,NaN,1,v1,152.95
EHT-XB5S,7/16/18 8:52,129.5,28.1,-105.995,NaN,1,v2,152.95
EHT-XB5S,7/16/18 8:52,129.6,28.1,-106.095,NaN,1,v2,152.95
EHT-XB5S,7/16/18 8:52,129.4,28.1,-105.895,NaN,1,v2,152.95
EHT-XB5S,7/25/18 8:08,144.3,27.4,-121.495,NaN,1,v2,152.95
EHT-XB5S,7/25/18 8:08,144.5,27.4,-121.695,NaN,1,v2,152.95
EHT-XB5S,7/25/18 8:08,144.4,27.4,-121.595,NaN,1,v2,152.95
EHT-XB5S,8/10/18 7:18,NaN,26.57288462,NaN,NaN,0,v3,152.9
EHT-XB5S,8/24/18 8:35,NaN,27.5,NaN,NaN,0,v3,153
EHT-XB5S,9/16/18 8:04,NaN,26.57288462,NaN,NaN,0,nw,152.95
EHT-XB5S,9/29/18 8:36,NaN,26.57288462,NaN,NaN,0,nw,152.95
EHT-XB5S,11/18/18 13:43,63.3,26.57288462,-40.32711538,NaN,1,v3,152.95
EHT-XB5S,11/18/18 13:43,63.9,26.57288462,-40.92711538,NaN,1,v3,152.95
EHT-XB5S,11/18/18 13:43,63.5,26.57288462,-40.52711538,NaN,1,v3,152.95
EHT-XB5S,6/2/19 19:55,NaN,26.57288462,1.5,NaN,1,nm,152.95
EHT-XC6S,6/1/18 8:00,NaN,33.655,NaN,NaN,0,v1,154.305
EHT-XC6S,6/18/18 8:42,NaN,34.29,NaN,NaN,0,v1,149.86
EWF-XA2S,6/1/18 6:24,107.95,90.17,-21.12380952,NaN,1,v1,147.7
EWF-XA2S,6/1/18 6:24,106.68,90.17,-19.85380952,NaN,1,v1,147.7
EWF-XA2S,6/1/18 6:24,92.075,90.17,-5.248809524,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,131.445,94.5975,-40.19130952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,132.08,94.5975,-40.82630952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,132.08,94.5975,-40.82630952,NaN,1,v1,147.7
EWF-XA2S,7/16/18 8:16,143.3,95.3,-52.595,NaN,1,v2,147.7
EWF-XA2S,7/16/18 8:16,144,95.3,-53.295,NaN,1,v2,147.7
EWF-XA2S,7/16/18 8:16,144.3,95.3,-53.595,NaN,1,v2,147.7
EWF-XA2S,7/25/18 7:42,NaN,98.1,NaN,1,0,v2,148
EWF-XA2S,8/10/18 6:48,NaN,94.5975,NaN,NaN,0,v3,147.7
EWF-XA2S,8/24/18 8:18,NaN,94.5975,NaN,NaN,0,v3,147.4
EWF-XA2S,9/16/18 7:42,NaN,94.5975,NaN,NaN,0,nm,147.7
EWF-XA2S,9/29/18 9:02,NaN,94.5975,NaN,NaN,0,nw,147.7
EWF-XA2S,11/18/18 14:20,123.5,94.5975,-32.5025,NaN,1,v3,147.7
EWF-XA2S,11/18/18 14:20,124.5,94.5975,-33.5025,NaN,1,v3,147.7
EWF-XA2S,11/18/18 14:20,124.1,94.5975,-33.1025,NaN,1,v3,147.7
EWF-XA2S,6/2/19 11:55,NaN,94.5975,0,NaN,NaN,nm,147.7
EWF-XA2S,6/18/19 8:04,109,94.5975,-18.0025,NaN,1,v3,147.7
EWF-XA2S,6/18/19 8:04,108.5,94.5975,-17.5025,NaN,1,v3,147.7
EWF-XA2S,6/18/19 8:04,109.5,94.5975,-18.5025,NaN,1,v3,147.7
EWF-XA2S,7/6/19 8:40,113,94.5975,-21.74630952,NaN,1,v5,147.7
EWF-XA2S,7/6/19 8:40,113.2,94.5975,-21.94630952,NaN,1,v5,147.7
EWF-XA2S,7/6/19 8:40,113.5,94.5975,-22.24630952,NaN,1,v5,147.7
EWF-XA2S,7/26/19 7:35,138.7,94.5975,-47.44630952,NaN,1,v.070919,147.7
EWF-XA2S,7/26/19 7:35,138.7,94.5975,-47.44630952,NaN,1,v.070919,147.7
EWF-XA2S,7/26/19 7:35,139,94.5975,-47.74630952,NaN,1,v.070919,147.7
EWF-XA2S,8/5/19 6:58,NaN,94.5975,NaN,NaN,0,bamboo speaker wire,147.7
EWF-XA2S,9/21/19 10:41,NaN,94.5975,NaN,NaN,0,nw,147.7
EWF-XA2S,10/5/19 7:30,136.2,94.5975,-44.5925,NaN,1,v6,147.7
EWF-XA2S,10/5/19 7:30,136.4,94.5975,-44.7925,NaN,1,v6,147.7
EWF-XA2S,10/5/19 7:30,136.5,94.5975,-44.8925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.6,94.5975,-34.9925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.4,94.5975,-34.7925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.5,94.5975,-34.8925,NaN,1,v6,147.7
EWR-1,6/1/18 6:10,92.075,90.17,-5.248809524,NaN,1,v1,NaN
EWR-1,6/1/18 6:10,93.0275,90.17,-6.201309524,NaN,1,v1,NaN
EWR-1,6/1/18 6:10,92.075,90.17,-5.248809524,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,96.52,88.9,-10.96380952,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,98.425,88.9,-12.86880952,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,99.695,88.9,-14.13880952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,7/16/18 8:01,106.7,91.2,-20.095,NaN,1,v2,NaN
EWR-1,7/16/18 8:01,106.8,91.2,-20.195,NaN,1,v2,NaN
EWR-1,7/16/18 8:01,107,91.2,-20.395,NaN,1,v2,NaN
EWR-1,7/25/18 7:28,108,91.2,-21.395,1,1,v2,NaN
EWR-1,7/25/18 7:28,108.4,91.2,-21.795,NaN,1,v2,NaN
EWR-1,7/25/18 7:28,108.6,91.2,-21.995,NaN,1,v2,NaN
EWR-1,8/10/18 6:37,111.5,90.554,-24.546,NaN,1,v3,NaN
EWR-1,8/10/18 6:37,112,90.554,-25.046,NaN,1,v3,NaN
EWR-1,8/10/18 6:37,112,90.554,-25.046,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.4,90.554,-22.446,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.4,90.554,-22.446,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.5,90.554,-22.546,1,1,v3,NaN
EWR-1,9/29/18 8:29,106.8,90.554,-19.846,NaN,1,v3,NaN
EWR-1,9/29/18 8:29,107,90.554,-20.046,NaN,1,v3,NaN
EWR-1,9/29/18 8:29,107.2,90.554,-20.246,NaN,1,v3,NaN
EWR-1,11/18/18 14:04,103.3,90.554,-16.346,1,1,v3,NaN
EWR-1,11/18/18 14:04,103,90.554,-16.046,1,1,v3,NaN
EWR-1,11/18/18 14:04,101,90.554,-14.046,1,1,v3,NaN
EWR-1,6/2/19 8:14,72.5,90.554,18.054,NaN,1,nm,NaN
EWR-1,6/2/19 8:14,73,90.554,17.554,NaN,1,nm,NaN
EWR-1,6/2/19 8:14,73,90.554,17.554,NaN,1,nm,NaN
EWR-1,6/18/19 7:40,80,90.554,10.554,NaN,1,nm,NaN
