well_id,timestamp,ground_to_water_cm,year,doy,bin
EHR-1,2024-06-28,54.195,2024,180,4
EHR-1,2024-07-13,61.51918012557447,2024,195,5
EHR-1,2024-07-28,64.92548107789916,2024,210,6
EHR-1,2024-08-12,64.04873714411812,2024,225,7
EHR-1,2024-08-27,61.11409706716124,2024,240,8
EHR-1,2024-09-11,60.928681530895815,2024,255,9
EHR-1,2024-09-26,56.56260652998817,2024,270,10
EHR-1,2024-10-11,51.8747207257545,2024,285,11
EHR-1,2024-10-26,44.616900269490124,2024,300,12
EHR-1,2024-11-10,39.808855758132786,2024,315,13
EHR-1,2025-05-30,31.858202195035062,2025,150,2
EHR-1,2025-06-14,45.792417652673194,2025,165,3
EHR-1,2025-06-29,56.55146327237586,2025,180,4
EHR-1,2025-07-14,64.37830857567344,2025,195,5
EHR-1,2025-07-29,65.06396282940722,2025,210,6
EHR-1,2025-08-13,69.06258565098263,2025,225,7
EHR-1,2025-08-28,60.40457411761028,2025,240,8
EHR-1,2025-09-12,57.1090898493836,2025,255,9
EHR-1,2025-09-27,51.57880619754333,2025,270,10
EHR-1,2025-10-12,41.503210057311954,2025,285,11
EHR-1,2025-10-27,34.65432208118608,2025,300,12
EHR-XB1N,2018-07-14,65.85,2018,195,5
EHR-XB1N,2018-07-29,64.2833,2018,210,6
EHR-XB1N,2019-06-29,51.05,2019,180,4
EHR-XB1N,2019-07-29,59.45,2019,210,6
EHR-XB1N,2019-08-28,63.75,2019,240,8
EHR-XB1N,2019-10-27,46.8833,2019,300,12
EHR-XB1N,2021-05-15,56.1092,2021,135,1
EHR-XB1N,2021-05-30,66.6756,2021,150,2
EHR-XB1N,2021-06-14,71.0444,2021,165,3
EHR-XB1N,2021-06-29,73.178,2021,180,4
EHR-XB1N,2021-07-14,79.782,2021,195,5
EHR-XB1N,2021-08-13,76.5308,2021,225,7
EHR-XB1N,2021-08-28,71.146,2021,240,8
EHR-XB1N,2021-09-12,71.4508,2021,255,9
EHR-XB1N,2021-09-27,67.6916,2021,270,10
EHR-XB1N,2021-10-12,,2021,285,11
EHR-XB1N,2021-11-11,44.0188,2021,315,13
EHR-XB1N,2024-05-14,30.815,2024,135,1
EHR-XB1N,2024-05-29,41.385,2024,150,2
EHR-XB1N,2024-06-13,52.965,2024,165,3
EHR-XB1N,2024-06-28,58.445,2024,180,4
EHR-XB1N,2024-07-13,68.305,2024,195,5
EHR-XB1N,2024-07-28,69.625,2024,210,6
EHR-XB1N,2024-08-12,67.695,2024,225,7
EHR-XB1N,2024-08-27,68.205,2024,240,8
EHR-XB1N,2024-09-11,66.475,2024,255,9
EHR-XB1N,2024-09-26,62.925,2024,270,10
EHR-XB1N,2024-10-11,62.815,2024,285,11
EHR-XB1N,2024-10-26,54.995,2024,300,12
EHR-XB1N,2024-11-10,43.925,2024,315,13
EHR-XB2N,2018-07-14,25.75,2018,195,5
EHR-XB2N,2018-07-29,25.15,2018,210,6
EHR-XB2N,2019-06-29,16.95,2019,180,4
EHR-XB2N,2019-07-29,24.6167,2019,210,6
EHR-XB2N,2019-08-28,21.55,2019,240,8
EHR-XB2N,2019-10-27,15.95,2019,300,12
EHR-XB2N,2021-05-15,18.1756,2021,135,1
EHR-XB2N,2021-05-30,23.8652,2021,150,2
EHR-XB2N,2021-06-14,28.742,2021,165,3
EHR-XB2N,2021-06-29,28.9452,2021,180,4
EHR-XB2N,2021-07-14,33.1108,2021,195,5
EHR-XB2N,2021-08-13,34.9396,2021,225,7
EHR-XB2N,2021-08-28,31.9932,2021,240,8
EHR-XB2N,2021-09-12,34.1268,2021,255,9
EHR-XB2N,2021-09-27,34.0252,2021,270,10
EHR-XB2N,2021-10-12,27.3867,2021,285,11
EHR-XB2N,2021-11-11,21.3252,2021,315,13
EHR-XB2N,2024-05-14,7.39,2024,135,1
EHR-XB2N,2024-05-29,12.07,2024,150,2
EHR-XB2N,2024-06-13,19.08,2024,165,3
EHR-XB2N,2024-06-28,22.84,2024,180,4
EHR-XB2N,2024-07-13,24.87,2024,195,5
EHR-XB2N,2024-07-28,27.61,2024,210,6
EHR-XB2N,2024-08-12,26.6,2024,225,7
EHR-XB2N,2024-08-27,25.99,2024,240,8
EHR-XB2N,2024-09-11,23.75,2024,255,9
EHR-XB2N,2024-09-26,21.52,2024,270,10
EHR-XB2N,2024-10-11,20.6,2024,285,11
EHR-XB2N,2024-10-26,17.96,2024,300,12
EHR-XB2N,2024-11-10,15.73,2024,315,13
EHR-XB2N,2025-07-14,36.45,2025,195,5
EHR-XB2N,2025-10-27,21.21,2025,300,12
EHT-XB5S,2018-05-30,19.2967,2018,150,2
EHT-XB5S,2018-06-14,64.4875,2018,165,3
EHT-XB5S,2018-06-29,89.9933,2018,180,4
EHT-XB5S,2018-07-14,109.85,2018,195,5
EHT-XB5S,2018-07-29,124.75,2018,210,6
EHT-XB5S,2018-08-13,,2018,225,7
EHT-XB5S,2018-08-28,,2018,240,8
EHT-XB5S,2018-09-12,,2018,255,9
EHT-XB5S,2018-09-27,,2018,270,10
EHT-XB5S,2018-11-11,43.9167,2018,315,13
EHT-XB5S,2019-05-30,-24.15,2019,150,2
EHT-XB5S,2021-05-15,38.9196,2021,135,1
EHT-XB5S,2021-05-30,60.9668,2021,150,2
EHT-XB5S,2021-06-14,92.7676,2021,165,3
EHT-XB5S,2021-06-29,120.5044,2021,180,4
EHT-XB5S,2021-07-14,,2021,195,5
EHT-XB5S,2021-11-11,-1.0702,2021,315,13
EHT-XB5S,2024-05-14,10.68,2024,135,1
EHT-XB5S,2024-05-29,40.85,2024,150,2
EHT-XB5S,2024-06-13,74.99,2024,165,3
EHT-XB5S,2024-06-28,100.59,2024,180,4
EHT-XB5S,2024-07-13,,2024,195,5
EHT-XB5S,2024-07-28,,2024,210,6
EHT-XB5S,2024-08-12,,2024,225,7
EHT-XB5S,2024-08-27,,2024,240,8
EHT-XB5S,2024-09-26,,2024,270,10
EHT-XB5S,2024-10-11,,2024,285,11
EHT-XB5S,2024-10-26,125.89,2024,300,12
EHT-XB5S,2024-11-10,78.55,2024,315,13
EHT-XB6S,2021-05-15,20.7124,2021,135,1
EHT-XB6S,2021-05-30,38.1876,2021,150,2
EHT-XB6S,2021-06-14,75.5764,2021,165,3
EHT-XB6S,2021-06-29,98.538,2021,180,4
EHT-XB6S,2021-07-14,128.6116,2021,195,5
EHT-XB6S,2021-08-13,,2021,225,7
EHT-XB6S,2021-11-11,15.226,2021,315,13
EHT-XB6S,2024-05-14,18.59,2024,135,1
EHT-XB6S,2024-05-29,23.88,2024,150,2
EHT-XB6S,2024-06-13,48.16,2024,165,3
EHT-XB6S,2024-06-28,83.52,2024,180,4
EHT-XB6S,2024-07-13,122.12,2024,195,5
EHT-XB6S,2024-07-28,,2024,210,6
EHT-XB6S,2024-08-12,,2024,225,7
EHT-XB6S,2024-08-27,,2024,240,8
EHT-XB6S,2024-09-11,,2024,255,9
EHT-XB6S,2024-09-26,,2024,270,10
EHT-XB6S,2024-10-11,,2024,285,11
EHT-XB6S,2024-10-26,,2024,300,12
EHT-XB6S,2024-11-10,14.33,2024,315,13
EHT-XC5S,2021-05-15,58.915,2021,135,1
EHT-XC5S,2021-06-14,89.395,2021,165,3
EHT-XC5S,2021-06-29,113.5758,2021,180,4
EHT-XC5S,2021-07-14,117.1318,2021,195,5
EHT-XC5S,2021-08-13,,2021,225,7
EHT-XC5S,2021-11-11,66.3318,2021,315,13
EHT-XC5S,2024-05-29,51.395,2024,150,2
EHT-XC5S,2024-06-28,85.435,2024,180,4
EHT-XC5S,2024-07-28,110.425,2024,210,6
EHT-XC5S,2024-08-12,,2024,225,7
EHT-XC5S,2024-08-27,115.305,2024,240,8
EHT-XC5S,2024-09-11,114.695,2024,255,9
EHT-XC5S,2024-09-26,106.565,2024,270,10
EHT-XC5S,2024-10-11,101.285,2024,285,11
EHT-XC5S,2024-10-26,95.895,2024,300,12
EHT-XC5S,2024-11-10,82.385,2024,315,13
EHT-XC5S,2025-05-30,54.345,2025,150,2
EHT-XC5S,2025-07-14,104.935,2025,195,5
EHT-XC5S,2025-09-27,98.535,2025,270,10
EHT-XC5S,2025-10-27,82.845,2025,300,12
EWF-1,2018-05-30,35.5408,2018,150,2
EWF-1,2018-06-14,74.6145,2018,165,3
EWF-1,2018-06-29,91.1245,2018,180,4
EWF-1,2018-07-14,93.8603,2018,195,5
EWF-1,2018-07-29,,2018,210,6
EWF-1,2018-08-13,,2018,225,7
EWF-1,2018-08-28,,2018,240,8
EWF-1,2018-09-12,,2018,255,9
EWF-1,2018-09-27,,2018,270,10
EWF-1,2018-11-11,48.3937,2018,315,13
EWF-1,2019-05-30,-6.265320080058343,2019,150,2
EWF-1,2019-06-14,35.47651255080064,2019,165,3
EWF-1,2019-06-29,73.951035848022,2019,180,4
EWF-1,2019-07-14,83.04983234765099,2019,195,5
EWF-1,2019-07-29,89.64393207168561,2019,210,6
EWF-1,2019-08-13,,2019,225,7
EWF-1,2019-09-27,73.7937,2019,270,10
EWF-1,2019-10-12,59.627,2019,285,11
EWF-1,2019-10-27,53.4937,2019,300,12
EWF-1,2021-05-15,78.2566,2021,135,1
EWF-1,2021-05-30,92.1758,2021,150,2
EWF-1,2021-06-14,94.35658731819045,2021,165,3
EWF-1,2021-06-29,93.97334212195607,2021,180,4
EWF-1,2021-07-14,134.70309450013227,2021,195,5
EWF-1,2021-07-29,140.5380001182533,2021,210,6
EWF-1,2021-08-13,143.9414649121907,2021,225,7
EWF-1,2021-08-28,144.8702812709824,2021,240,8
EWF-1,2021-09-12,138.69446561683023,2021,255,9
EWF-1,2021-09-27,121.89817868838284,2021,270,10
EWF-1,2021-10-12,107.17058617077267,2021,285,11
EWF-1,2021-10-27,28.999313235029987,2021,300,12
EWF-1,2021-11-11,10.0888642818274,2021,315,13
EWF-1,2024-05-14,7.24,2024,135,1
EWF-1,2024-05-29,73.26351699742813,2024,150,2
EWF-1,2024-06-13,87.96108164885439,2024,165,3
EWF-1,2024-06-28,103.23306596781029,2024,180,4
EWF-1,2024-07-13,116.62043048185674,2024,195,5
EWF-1,2024-07-28,122.51399776348686,2024,210,6
EWF-1,2024-08-12,121.02699334522487,2024,225,7
EWF-1,2024-08-27,115.09754202574268,2024,240,8
EWF-1,2024-09-11,108.53703802416636,2024,255,9
EWF-1,2024-09-26,95.77870891070351,2024,270,10
EWF-1,2024-10-11,83.08339564629799,2024,285,11
EWF-1,2024-10-26,69.70284410059784,2024,300,12
EWF-1,2024-11-10,65.17965313549873,2024,315,13
EWF-1,2025-05-30,82.65544381133891,2025,150,2
EWF-1,2025-06-14,98.3606527069418,2025,165,3
EWF-1,2025-06-29,109.75369461493509,2025,180,4
EWF-1,2025-07-14,124.69063571656032,2025,195,5
EWF-1,2025-07-29,130.82649203984138,2025,210,6
EWF-1,2025-08-13,136.05527968942607,2025,225,7
EWF-1,2025-08-28,124.55809641552561,2025,240,8
EWF-1,2025-09-12,94.2341810813115,2025,255,9
EWF-1,2025-09-27,71.3279871337525,2025,270,10
EWF-1,2025-10-12,64.00456331658512,2025,285,11
EWF-1,2025-10-27,57.03690939339586,2025,300,12
EWR-1,2018-05-30,4.9677,2018,150,2
EWR-1,2018-06-14,10.7885,2018,165,3
EWR-1,2018-06-29,18.3027,2018,180,4
EWR-1,2018-07-14,21.013057746111286,2018,195,5
EWR-1,2018-07-29,22.270154868671796,2018,210,6
EWR-1,2018-08-13,23.38664462555511,2018,225,7
EWR-1,2018-08-28,21.992264587169476,2018,240,8
EWR-1,2018-09-12,21.343110787535423,2018,255,9
EWR-1,2018-09-27,20.404562998843062,2018,270,10
EWR-1,2018-10-12,19.88800839761223,2018,285,11
EWR-1,2018-10-27,17.09326204375112,2018,300,12
EWR-1,2018-11-11,15.868708335872222,2018,315,13
EWR-1,2019-05-30,-17.5915,2019,150,2
EWR-1,2019-06-14,-10.6581,2019,165,3
EWR-1,2019-06-29,-1.9248,2019,180,4
EWR-1,2019-07-29,18.958550000000002,2019,210,6
EWR-1,2019-08-13,21.5752,2019,225,7
EWR-1,2019-08-28,21.4752,2019,240,8
EWR-1,2019-09-27,18.2419,2019,270,10
EWR-1,2019-10-12,16.2085,2019,285,11
EWR-1,2019-10-27,13.5752,2019,300,12
EWR-1,2021-05-15,17.1696,2021,135,1
EWR-1,2021-05-30,22.656,2021,150,2
EWR-1,2021-06-14,24.688,2021,165,3
EWR-1,2021-06-29,25.196,2021,180,4
EWR-1,2021-07-14,26.1104,2021,195,5
EWR-1,2021-08-13,26.3136,2021,225,7
EWR-1,2021-08-28,25.0944,2021,240,8
EWR-1,2021-09-12,26.6184,2021,255,9
EWR-1,2021-09-27,24.7896,2021,270,10
EWR-1,2021-10-12,22.9608,2021,285,11
EWR-1,2021-11-11,2.4376,2021,315,13
EWR-1,2024-05-14,-8.505,2024,135,1
EWR-1,2024-05-29,8.265,2024,150,2
EWR-1,2024-06-13,15.375,2024,165,3
EWR-1,2024-06-28,20.655,2024,180,4
EWR-1,2024-07-13,24.215,2024,195,5
EWR-1,2024-07-28,25.335,2024,210,6
EWR-1,2024-08-12,,2024,225,7
EWR-1,2024-08-27,26.555,2024,240,8
EWR-1,2024-09-11,26.045,2024,255,9
EWR-1,2024-09-26,24.115,2024,270,10
EWR-1,2024-10-11,23.195,2024,285,11
EWR-1,2024-10-26,18.625,2024,300,12
EWR-1,2024-11-10,14.965,2024,315,13
EWR-1,2025-05-30,2.414321706319868,2025,150,2
EWR-1,2025-06-14,8.998350684928134,2025,165,3
EWR-1,2025-06-29,13.386733749303131,2025,180,4
EWR-1,2025-07-14,23.180589747874,2025,195,5
EWR-1,2025-07-29,26.482976684142923,2025,210,6
EWR-1,2025-08-13,28.623341609580013,2025,225,7
EWR-1,2025-08-28,24.445299605070538,2025,240,8
EWR-1,2025-09-12,24.322294709262977,2025,255,9
EWR-1,2025-09-27,20.92658573389821,2025,270,10
EWR-1,2025-10-12,16.372571325184666,2025,285,11
EWR-1,2025-10-27,11.039699897509605,2025,300,12
EWR-XA1N,2019-06-14,19.1667,2019,165,3
EWR-XA1N,2019-06-29,41.9,2019,180,4
EWR-XA1N,2019-07-29,43.7,2019,210,6
EWR-XA1N,2019-09-27,26.5,2019,270,10
EWR-XA1N,2019-10-12,26.5333,2019,285,11
EWR-XA1N,2019-10-27,22.6667,2019,300,12
EWR-XA1N,2021-05-15,35.652,2021,135,1
EWR-XA1N,2021-05-30,46.828,2021,150,2
EWR-XA1N,2021-06-14,47.336,2021,165,3
EWR-XA1N,2021-06-29,48.5552,2021,180,4
EWR-XA1N,2021-07-14,47.844,2021,195,5
EWR-XA1N,2021-08-13,49.5712,2021,225,7
EWR-XA1N,2021-08-28,47.7424,2021,240,8
EWR-XA1N,2021-09-12,51.0952,2021,255,9
EWR-XA1N,2021-09-27,48.352,2021,270,10
EWR-XA1N,2021-10-12,48.4367,2021,285,11
EWR-XA1N,2021-11-11,26.3048,2021,315,13
EWR-XA1N,2024-05-14,13.4,2024,135,1
EWR-XA1N,2024-05-29,26.2,2024,150,2
EWR-XA1N,2024-06-13,41.34,2024,165,3
EWR-XA1N,2024-06-28,48.05,2024,180,4
EWR-XA1N,2024-07-13,47.23,2024,195,5
EWR-XA1N,2024-07-28,47.13,2024,210,6
EWR-XA1N,2024-08-12,49.27,2024,225,7
EWR-XA1N,2024-08-27,47.03,2024,240,8
EWR-XA1N,2024-09-11,50.59,2024,255,9
EWR-XA1N,2024-09-26,46.02,2024,270,10
EWR-XA1N,2024-10-11,46.22,2024,285,11
EWR-XA1N,2024-10-26,29.45,2024,300,12
EWR-XA1N,2024-11-10,22.95,2024,315,13
EWR-XB3N,2018-07-14,37.8,2018,195,5
EWR-XB3N,2018-07-29,36.6667,2018,210,6
EWR-XB3N,2019-06-29,28.3,2019,180,4
EWR-XB3N,2019-07-29,33.1333,2019,210,6
EWR-XB3N,2019-08-28,34.2,2019,240,8
EWR-XB3N,2019-10-27,21.5667,2019,300,12
EWR-XB3N,2021-05-15,23.5568,2021,135,1
EWR-XB3N,2021-05-30,31.888,2021,150,2
EWR-XB3N,2021-06-14,35.2408,2021,165,3
EWR-XB3N,2021-06-29,36.0536,2021,180,4
EWR-XB3N,2021-07-14,66.7368,2021,195,5
EWR-XB3N,2021-08-13,68.1592,2021,225,7
EWR-XB3N,2021-08-28,62.4696,2021,240,8
EWR-XB3N,2021-09-12,66.5336,2021,255,9
EWR-XB3N,2021-09-27,44.8928,2021,270,10
EWR-XB3N,2021-10-12,35.8367,2021,285,11
EWR-XB3N,2021-11-11,30.872,2021,315,13
EWR-XB3N,2024-05-14,11.995,2024,135,1
EWR-XB3N,2024-05-29,18.895,2024,150,2
EWR-XB3N,2024-06-13,28.145,2024,165,3
EWR-XB3N,2024-06-28,32.615,2024,180,4
EWR-XB3N,2024-07-13,39.525,2024,195,5
EWR-XB3N,2024-07-28,47.145,2024,210,6
EWR-XB3N,2024-08-12,45.625,2024,225,7
EWR-XB3N,2024-08-27,47.755,2024,240,8
EWR-XB3N,2024-09-11,40.745,2024,255,9
EWR-XB3N,2024-09-26,29.775,2024,270,10
EWR-XB3N,2024-10-11,28.555,2024,285,11
EWR-XB3N,2024-10-26,23.375,2024,300,12
EWR-XB3N,2024-11-10,20.015,2024,315,13
EWR-XB4N,2018-07-14,36.0333,2018,195,5
EWR-XB4N,2018-07-29,36.5,2018,210,6
EWR-XB4N,2019-06-29,26.6333,2019,180,4
EWR-XB4N,2019-07-29,36.7667,2019,210,6
EWR-XB4N,2019-08-28,36.2,2019,240,8
EWR-XB4N,2019-10-27,25.6,2019,300,12
EWR-XB4N,2021-05-15,25.8944,2021,135,1
EWR-XB4N,2021-05-30,34.4288,2021,150,2
EWR-XB4N,2021-06-14,38.188,2021,165,3
EWR-XB4N,2021-06-29,39.6104,2021,180,4
EWR-XB4N,2021-07-14,44.792,2021,195,5
EWR-XB4N,2021-08-13,49.5672,2021,225,7
EWR-XB4N,2021-08-28,47.2304,2021,240,8
EWR-XB4N,2021-09-12,50.2784,2021,255,9
EWR-XB4N,2021-09-27,55.46,2021,270,10
EWR-XB4N,2021-10-12,40.6367,2021,285,11
EWR-XB4N,2021-11-11,11.1624,2021,315,13
EWR-XB4N,2024-05-14,2.87,2024,135,1
EWR-XB4N,2024-05-29,16.89,2024,150,2
EWR-XB4N,2024-06-13,30.61,2024,165,3
EWR-XB4N,2024-06-28,37.72,2024,180,4
EWR-XB4N,2024-07-13,41.78,2024,195,5
EWR-XB4N,2024-07-28,43.41,2024,210,6
EWR-XB4N,2024-08-12,43.71,2024,225,7
EWR-XB4N,2024-08-27,44.93,2024,240,8
EWR-XB4N,2024-09-11,43.21,2024,255,9
EWR-XB4N,2024-09-26,39.45,2024,270,10
EWR-XB4N,2024-10-11,37.92,2024,285,11
EWR-XB4N,2024-10-26,33.35,2024,300,12
EWR-XB4N,2024-11-10,28.47,2024,315,13
KEF-1,2018-06-29,7.2333,2018,180,4
KEF-1,2018-07-14,7.835596204050827,2018,195,5
KEF-1,2018-07-29,6.208227824613992,2018,210,6
KEF-1,2018-08-13,4.3667,2018,225,7
KEF-1,2018-08-28,5.744053022655559,2018,240,8
KEF-1,2018-09-12,6.775802390213457,2018,255,9
KEF-1,2018-09-27,5.924288149905554,2018,270,10
KEF-1,2018-10-12,5.218936286953425,2018,285,11
KEF-1,2018-10-27,3.3268618807961023,2018,300,12
KEF-1,2018-11-11,4.224274276991115,2018,315,13
KEF-1,2019-05-30,1.6244983784829323,2019,150,2
KEF-1,2019-06-14,2.270618360977378,2019,165,3
KEF-1,2019-06-29,3.7190359203207626,2019,180,4
KEF-1,2019-07-14,6.164972331904266,2019,195,5
KEF-1,2019-07-29,6.85459726352947,2019,210,6
KEF-1,2019-08-13,7.327409836231508,2019,225,7
KEF-1,2019-08-28,7.396002242935674,2019,240,8
KEF-1,2019-09-12,7.095023980936162,2019,255,9
KEF-1,2019-09-27,7.0800688010736526,2019,270,10
KEF-1,2019-10-12,6.333144638945352,2019,285,11
KEF-1,2019-10-27,6.6333,2019,300,12
KEF-1,2021-05-30,2.3368,2021,150,2
KEF-1,2021-06-14,2.8839293638682744,2021,165,3
KEF-1,2021-06-29,3.5262969748816073,2021,180,4
KEF-1,2021-07-14,3.550825614393183,2021,195,5
KEF-1,2021-07-29,3.4732361715380162,2021,210,6
KEF-1,2021-08-13,5.790999873649272,2021,225,7
KEF-1,2021-08-28,7.2502864765182915,2021,240,8
KEF-1,2021-09-12,5.201317525216718,2021,255,9
KEF-1,2021-09-27,4.452175989497749,2021,270,10
KEF-1,2021-10-12,4.943270564527717,2021,285,11
KEF-1,2021-10-27,1.6193165526156188,2021,300,12
KEF-1,2021-11-11,0.5850194209339838,2021,315,13
KEF-1,2024-05-14,5.41,2024,135,1
KEF-1,2024-05-29,7.202184461339439,2024,150,2
KEF-1,2024-06-13,7.805694835293334,2024,165,3
KEF-1,2024-06-28,9.70650060703287,2024,180,4
KEF-1,2024-07-13,14.36645017835247,2024,195,5
KEF-1,2024-07-28,17.778919814873383,2024,210,6
KEF-1,2024-08-12,16.6946884795749,2024,225,7
KEF-1,2024-08-27,13.920174469931885,2024,240,8
KEF-1,2024-09-11,13.442455154029657,2024,255,9
KEF-1,2024-09-26,12.25306471923204,2024,270,10
KEF-1,2024-10-11,11.102450197917,2024,285,11
KEF-1,2024-10-26,11.443513920790387,2024,300,12
KEF-1,2024-11-10,11.517102536013894,2024,315,13
KEF-1,2025-05-30,9.06842289968474,2025,150,2
KEF-1,2025-06-14,11.543737429289378,2025,165,3
KEF-1,2025-06-29,14.837977414486195,2025,180,4
KEF-1,2025-07-14,17.70769399557692,2025,195,5
KEF-1,2025-07-29,16.32959061904235,2025,210,6
KEF-1,2025-08-13,16.452266749229768,2025,225,7
KEF-1,2025-08-28,15.60286217075545,2025,240,8
KEF-1,2025-09-12,15.669228123886562,2025,255,9
KEF-1,2025-09-27,14.494069289318924,2025,270,10
KEF-1,2025-10-12,14.123563268899359,2025,285,11
KEF-1,2025-10-27,11.222617223881256,2025,300,12
KER-1,2018-06-14,20.5067,2018,165,3
KER-1,2018-06-29,39.345,2018,180,4
KER-1,2018-07-14,65.82906220004148,2018,195,5
KER-1,2018-07-29,71.30889759301812,2018,210,6
KER-1,2018-08-13,75.125,2018,225,7
KER-1,2018-08-28,,2018,240,8
KER-1,2018-09-12,,2018,255,9
KER-1,2018-09-27,,2018,270,10
KER-1,2018-10-12,,2018,285,11
KER-1,2018-11-11,,2018,315,13
KER-1,2019-05-30,-4.6,2019,150,2
KER-1,2019-06-14,2.325,2019,165,3
KER-1,2019-06-29,11.3583,2019,180,4
KER-1,2019-07-29,14.524999999999999,2019,210,6
KER-1,2019-08-13,26.025,2019,225,7
KER-1,2019-08-28,43.825,2019,240,8
KER-1,2019-09-27,27.3917,2019,270,10
KER-1,2019-10-12,20.4917,2019,285,11
KER-1,2019-10-27,18.4917,2019,300,12
KER-1,2021-05-30,27.201,2021,150,2
KER-1,2021-06-14,74.445,2021,165,3
KER-1,2021-06-29,74.7498,2021,180,4
KER-1,2021-07-14,74.8514,2021,195,5
KER-1,2021-08-13,,2021,225,7
KER-1,2021-11-11,21.613,2021,315,13
KER-1,2024-05-14,0.585,2024,135,1
KER-1,2024-05-29,5.965,2024,150,2
KER-1,2024-06-13,13.685,2024,165,3
KER-1,2024-06-28,33.805,2024,180,4
KER-1,2024-07-13,65.505,2024,195,5
KER-1,2024-07-28,74.245,2024,210,6
KER-1,2024-08-12,,2024,225,7
KER-1,2024-08-27,,2024,240,8
KER-1,2024-09-11,,2024,255,9
KER-1,2024-09-26,,2024,270,10
KER-1,2024-10-11,,2024,285,11
KER-1,2024-10-26,,2024,300,12
KER-1,2024-11-10,,2024,315,13
KER-1,2025-05-30,10.043642068751982,2025,150,2
KER-1,2025-06-14,19.114877868795833,2025,165,3
KER-1,2025-06-29,41.58617612549145,2025,180,4
KER-1,2025-07-14,70.60525525961533,2025,195,5
KER-1,2025-07-29,74.30061128045118,2025,210,6
KER-1,2025-08-13,72.56251890155131,2025,225,7
KER-1,2025-08-28,71.47389058849576,2025,240,8
KER-1,2025-09-12,72.58458758943067,2025,255,9
KER-1,2025-09-27,72.87868675202232,2025,270,10
KER-1,2025-10-12,75.03098269041732,2025,285,11
KER-1,2025-10-27,74.54071161865402,2025,300,12
KER-XD5N,2019-05-30,-0.55,2019,150,2
KER-XD5N,2019-06-14,-0.7167,2019,165,3
KER-XD5N,2019-06-29,7.85,2019,180,4
KER-XD5N,2019-07-29,25.05,2019,210,6
KER-XD5N,2019-08-28,42.9833,2019,240,8
KER-XD5N,2019-10-27,12.7167,2019,300,12
KER-XD5N,2021-05-30,21.1332,2021,150,2
KER-XD5N,2021-06-14,41.8596,2021,165,3
KER-XD5N,2021-06-29,67.158,2021,180,4
KER-XD5N,2021-07-14,85.446,2021,195,5
KER-XD5N,2021-08-13,91.542,2021,225,7
KER-XD5N,2021-08-28,113.7924,2021,240,8
KER-XD5N,2021-09-12,115.0116,2021,255,9
KER-XD5N,2021-09-27,114.7068,2021,270,10
KER-XD5N,2021-10-12,110.9533,2021,285,11
KER-XD5N,2021-11-11,10.77,2021,315,13
KER-XD5N,2024-05-14,0.1,2024,135,1
KER-XD5N,2024-05-29,0.41,2024,150,2
KER-XD5N,2024-06-13,13.82,2024,165,3
KER-XD5N,2024-06-28,28.55,2024,180,4
KER-XD5N,2024-07-13,48.87,2024,195,5
KER-XD5N,2024-07-28,65.94,2024,210,6
KER-XD5N,2024-08-12,82.6,2024,225,7
KER-XD5N,2024-08-27,85.45,2024,240,8
KER-XD5N,2024-09-11,85.45,2024,255,9
KER-XD5N,2024-09-26,80.57,2024,270,10
KER-XD5N,2024-10-11,83.92,2024,285,11
KER-XD5N,2024-10-26,74.17,2024,300,12
KER-XD5N,2024-11-10,69.6,2024,315,13
KER-XD5N,2025-05-30,4.37,2025,150,2
KER-XD5N,2025-06-29,25.6,2025,180,4
KER-XD5N,2025-07-14,57.51,2025,195,5
KER-XE3S,2018-07-14,-5.5,2018,195,5
KER-XE3S,2018-07-29,-6.0,2018,210,6
KER-XE3S,2018-08-13,-9.0,2018,225,7
KER-XE3S,2018-08-28,-7.5,2018,240,8
KER-XE3S,2018-09-12,-6.3333,2018,255,9
KER-XE3S,2018-09-27,-8.0,2018,270,10
KER-XE3S,2018-10-12,-6.6667,2018,285,11
KER-XE3S,2018-11-11,-6.3333,2018,315,13
KER-XE3S,2019-05-30,-6.6667,2019,150,2
KER-XE3S,2019-06-14,-5.2667,2019,165,3
KER-XE3S,2019-06-29,-3.1667,2019,180,4
KER-XE3S,2019-07-29,-3.5833,2019,210,6
KER-XE3S,2019-08-13,-4.3333,2019,225,7
KER-XE3S,2019-08-28,-5.6667,2019,240,8
KER-XE3S,2019-10-12,-10.1667,2019,285,11
KER-XE3S,2019-10-27,-5.4,2019,300,12
KER-XE3S,2021-05-30,-5.588,2021,150,2
KER-XE3S,2021-06-14,-6.6333,2021,165,3
KER-XE3S,2021-06-29,-7.559,2021,180,4
KER-XE3S,2021-07-14,-6.3,2021,195,5
KER-XE3S,2021-08-13,-8.0,2021,225,7
KER-XE3S,2021-08-28,-5.6667,2021,240,8
KER-XE3S,2021-09-12,-8.3333,2021,255,9
KER-XE3S,2021-09-27,-7.1667,2021,270,10
KER-XE3S,2021-10-12,-7.3667,2021,285,11
KER-XE3S,2021-11-11,-6.2,2021,315,13
KER-XE3S,2024-05-14,-8.17,2024,135,1
KER-XE3S,2024-05-29,-5.1,2024,150,2
KER-XE3S,2024-06-13,-4.33,2024,165,3
KER-XE3S,2024-06-28,-12.17,2024,180,4
KER-XE3S,2024-07-13,-3.73,2024,195,5
KER-XE3S,2024-07-28,-4.0,2024,210,6
