well_id,timestamp,ground_to_water_cm,year,doy,bin
EER-1,2019-06-01,2.6104,2019,152,2
EER-1,2019-06-17,14.0104,2019,168,3
EER-1,2019-07-03,33.0187,2019,184,4
EER-1,2019-08-04,38.477050000000006,2019,216,6
EER-1,2019-08-20,39.2771,2019,232,7
EER-1,2019-09-05,39.1104,2019,248,8
EER-1,2019-09-21,24.9437,2019,264,9
EER-1,2019-10-07,23.7771,2019,280,10
EER-1,2019-10-23,22.2771,2019,296,11
EER-1,2021-05-16,28.7317,2021,136,1
EER-1,2021-06-17,39.1457,2021,168,3
EER-1,2021-07-03,41.08801192824724,2021,184,4
EER-1,2021-07-19,46.5117,2021,200,5
EER-1,2021-08-04,48.2389,2021,216,6
EER-1,2021-08-20,44.2765,2021,232,7
EER-1,2021-09-05,43.58974525025175,2021,248,8
EER-1,2021-09-21,40.80737417515613,2021,264,9
EER-1,2021-10-07,36.06041040117358,2021,280,10
EER-1,2021-10-23,21.842991667452743,2021,296,11
EER-1,2021-11-08,15.39497140231268,2021,312,12
EER-1,2024-05-15,-9.0,2024,136,1
EER-1,2024-05-31,16.64,2024,152,2
EER-1,2024-06-16,27.41,2024,168,3
EER-1,2024-07-02,34.31,2024,184,4
EER-1,2024-07-18,38.58,2024,200,5
EER-1,2024-08-03,42.04,2024,216,6
EER-1,2024-08-19,39.09,2024,232,7
EER-1,2024-09-04,36.45,2024,248,8
EER-1,2024-09-20,30.35,2024,264,9
EER-1,2024-10-06,26.117155377848555,2024,280,10
EER-1,2024-10-22,22.09165844775496,2024,296,11
EER-1,2024-11-07,20.66095359708647,2024,312,12
EER-1,2025-06-01,24.09178560220823,2025,152,2
EER-1,2025-06-17,30.727912652367177,2025,168,3
EER-1,2025-07-03,33.70100142484139,2025,184,4
EER-1,2025-07-19,38.13743646846343,2025,200,5
EER-1,2025-08-04,37.8275057593724,2025,216,6
EER-1,2025-08-20,39.735194221791524,2025,232,7
EER-1,2025-09-05,29.827699642194233,2025,248,8
EER-1,2025-09-21,28.716554333733413,2025,264,9
EER-1,2025-10-07,24.72204650306809,2025,280,10
EER-1,2025-10-23,18.820568418122512,2025,296,11
EER-1,2025-11-08,17.568578943197195,2025,312,12
EER-XB4S,2018-07-19,39.2,2018,200,5
EER-XB4S,2019-07-03,26.1333,2019,184,4
EER-XB4S,2019-08-04,,2019,216,6
EER-XB4S,2019-08-20,,2019,232,7
EER-XB4S,2019-10-23,24.8,2019,296,11
EER-XB4S,2021-05-16,17.7912,2021,136,1
EER-XB4S,2021-06-17,33.0312,2021,168,3
EER-XB4S,2021-07-03,43.0896,2021,184,4
EER-XB4S,2021-07-19,53.148,2021,200,5
EER-XB4S,2021-08-04,,2021,216,6
EER-XB4S,2021-08-20,,2021,232,7
EER-XB4S,2021-09-21,50.7096,2021,264,9
EER-XB4S,2021-10-07,41.4367,2021,280,10
EER-XB4S,2024-05-15,5.745,2024,136,1
EER-XB4S,2024-05-31,11.225,2024,152,2
EER-XB4S,2024-06-16,25.865,2024,168,3
EER-XB4S,2024-07-02,34.395,2024,184,4
EER-XB4S,2024-07-18,47.395,2024,200,5
EER-XB4S,2024-08-03,,2024,216,6
EER-XB4S,2024-08-19,,2024,232,7
EER-XB4S,2024-09-04,,2024,248,8
EER-XB4S,2024-09-20,38.055,2024,264,9
EER-XB4S,2024-10-06,39.065,2024,280,10
EER-XB4S,2024-10-22,28.605,2024,296,11
EER-XB4S,2024-11-07,25.555,2024,312,12
EET-1,2018-06-01,8.9092,2018,152,2
EET-1,2018-06-17,48.2792,2018,168,3
EET-1,2018-07-03,85.9558,2018,184,4
EET-1,2018-07-19,88.5433,2018,200,5
EET-1,2018-08-04,,2018,216,6
EET-1,2018-08-20,88.9433,2018,232,7
EET-1,2018-09-21,,2018,264,9
EET-1,2018-10-07,,2018,280,10
EET-1,2019-06-01,-1.89,2019,152,2
EET-1,2019-06-17,27.4767,2019,168,3
EET-1,2019-08-04,87.61,2019,216,6
EET-1,2019-08-20,,2019,232,7
EET-1,2019-09-21,,2019,264,9
EET-1,2019-10-23,84.0433,2019,296,11
EET-1,2021-05-16,45.4612,2021,136,1
EET-1,2021-06-17,67.102,2021,168,3
EET-1,2021-07-03,89.6028437073414,2021,184,4
EET-1,2021-07-19,89.61115395448398,2021,200,5
EET-1,2021-08-04,,2021,216,6
EET-1,2024-05-15,5.1675,2024,136,1
EET-1,2024-05-31,32.7975,2024,152,2
EET-1,2024-06-16,59.7275,2024,168,3
EET-1,2024-07-02,,2024,184,4
EET-1,2024-07-18,,2024,200,5
EET-1,2024-08-03,,2024,216,6
EET-1,2024-08-19,,2024,232,7
EET-1,2024-09-04,,2024,248,8
EET-1,2024-09-20,,2024,264,9
EET-1,2024-10-06,,2024,280,10
EET-1,2024-10-22,,2024,296,11
EET-1,2024-11-07,81.9775,2024,312,12
EET-1,2025-06-01,42.77140663893392,2025,152,2
EET-1,2025-06-17,69.15674299677336,2025,168,3
EET-1,2025-07-03,88.08213357389837,2025,184,4
EET-1,2025-07-19,86.90673494207682,2025,200,5
EET-1,2025-08-04,86.77303637635778,2025,216,6
EET-1,2025-08-20,86.83046788882606,2025,232,7
EET-1,2025-09-05,86.8850917142518,2025,248,8
EET-1,2025-09-21,87.54295524135404,2025,264,9
EET-1,2025-10-07,88.05103574266595,2025,280,10
EET-1,2025-10-23,87.20717342191452,2025,296,11
EET-1,2025-11-08,81.32702319564058,2025,312,12
EFF-XA2N,2018-06-01,11.4342,2018,152,2
EFF-XA2N,2018-06-17,18.7367,2018,168,3
EFF-XA2N,2018-07-03,27.3092,2018,184,4
EFF-XA2N,2018-07-19,32.575,2018,200,5
EFF-XA2N,2018-08-04,32.8417,2018,216,6
EFF-XA2N,2018-08-20,36.8583,2018,232,7
EFF-XA2N,2018-09-21,32.9417,2018,264,9
EFF-XA2N,2018-10-07,25.4417,2018,280,10
EFF-XA2N,2019-06-17,7.7083,2019,168,3
EFF-XA2N,2019-07-03,20.0417,2019,184,4
EFF-XA2N,2019-08-04,30.225,2019,216,6
EFF-XA2N,2019-08-20,31.9083,2019,232,7
EFF-XA2N,2019-09-05,31.9417,2019,248,8
EFF-XA2N,2019-09-21,17.4083,2019,264,9
EFF-XA2N,2019-10-07,13.775,2019,280,10
EFF-XA2N,2019-10-23,11.075,2019,296,11
EFF-XA2N,2021-05-16,13.0358,2021,136,1
EFF-XA2N,2021-06-17,25.8374,2021,168,3
EFF-XA2N,2021-07-03,32.6446,2021,184,4
EFF-XA2N,2021-07-19,37.0134,2021,200,5
EFF-XA2N,2021-08-04,37.623,2021,216,6
EFF-XA2N,2021-08-20,36.5054,2021,232,7
EFF-XA2N,2021-09-05,37.623,2021,248,8
EFF-XA2N,2021-09-21,30.9174,2021,264,9
EFF-XA2N,2021-10-07,26.345,2021,280,10
EFF-XA2N,2024-05-15,3.485,2024,136,1
EFF-XA2N,2024-05-31,9.585,2024,152,2
EFF-XA2N,2024-06-16,19.745,2024,168,3
EFF-XA2N,2024-07-02,25.735,2024,184,4
EFF-XA2N,2024-07-18,30.305,2024,200,5
EFF-XA2N,2024-08-03,32.445,2024,216,6
EFF-XA2N,2024-08-19,32.14,2024,232,7
EFF-XA2N,2024-09-04,30.005,2024,248,8
EFF-XA2N,2024-09-20,21.165,2024,264,9
EFF-XA2N,2024-10-06,20.355,2024,280,10
EFF-XA2N,2024-10-22,14.765,2024,296,11
EFF-XA2N,2024-11-07,9.275,2024,312,12
EFF-XA2S,2018-06-01,10.1705,2018,152,2
EFF-XA2S,2018-06-17,19.6955,2018,168,3
EFF-XA2S,2018-07-03,39.8038,2018,184,4
EFF-XA2S,2018-07-19,51.8022,2018,200,5
EFF-XA2S,2018-08-04,,2018,216,6
EFF-XA2S,2018-08-20,,2018,232,7
EFF-XA2S,2018-09-21,,2018,264,9
EFF-XA2S,2018-10-07,,2018,280,10
EFF-XA2S,2019-06-01,,2019,152,2
EFF-XA2S,2019-06-17,16.9355,2019,168,3
EFF-XA2S,2019-07-03,21.1688,2019,184,4
EFF-XA2S,2019-08-04,46.7355,2019,216,6
EFF-XA2S,2019-09-21,,2019,264,9
EFF-XA2S,2019-10-07,44.3022,2019,280,10
EFF-XA2S,2019-10-23,34.4355,2019,296,11
EFF-XA2S,2021-05-16,34.4755,2021,136,1
EFF-XA2S,2021-06-17,54.3891,2021,168,3
EFF-XA2S,2021-07-03,,2021,184,4
EFF-XA2S,2021-07-19,,2021,200,5
EFF-XA2S,2021-08-04,,2021,216,6
EFF-XA2S,2024-05-15,4.6137,2024,136,1
EFF-XA2S,2024-05-31,11.6238,2024,152,2
EFF-XA2S,2024-06-16,30.8238,2024,168,3
EFF-XA2S,2024-07-02,43.0237,2024,184,4
EFF-XA2S,2024-07-18,,2024,200,5
EFF-XA2S,2024-08-03,,2024,216,6
EFF-XA2S,2024-08-19,,2024,232,7
EFF-XA2S,2024-09-04,,2024,248,8
EFF-XA2S,2024-09-20,,2024,264,9
EFF-XA2S,2024-10-06,,2024,280,10
EFF-XA2S,2024-10-22,,2024,296,11
EFF-XA2S,2024-11-07,41.3938,2024,312,12
EFR-XB1S,2018-06-01,34.4473,2018,152,2
EFR-XB1S,2018-06-17,40.1623,2018,168,3
EFR-XB1S,2018-07-03,43.4432,2018,184,4
EFR-XB1S,2018-07-19,45.5373,2018,200,5
EFR-XB1S,2018-08-04,44.0373,2018,216,6
EFR-XB1S,2018-08-20,45.57065,2018,232,7
EFR-XB1S,2018-09-21,46.6373,2018,264,9
EFR-XB1S,2018-10-07,46.404,2018,280,10
EFR-XB1S,2019-07-03,35.2707,2019,184,4
EFR-XB1S,2019-08-04,41.004,2019,216,6
EFR-XB1S,2019-10-23,45.604,2019,296,11
EFR-XB1S,2021-05-16,45.3496,2021,136,1
EFR-XB1S,2021-06-17,47.9912,2021,168,3
EFR-XB1S,2021-07-03,49.5152,2021,184,4
EFR-XB1S,2021-07-19,50.2264,2021,200,5
EFR-XB1S,2021-08-04,51.1408,2021,216,6
EFR-XB1S,2021-08-20,52.1568,2021,232,7
EFR-XB1S,2021-09-05,50.836,2021,248,8
EFR-XB1S,2021-09-21,50.2264,2021,264,9
EFR-XB1S,2021-10-07,47.7407,2021,280,10
EFR-XB1S,2024-05-15,16.305,2024,136,1
EFR-XB1S,2024-05-31,27.785,2024,152,2
EFR-XB1S,2024-06-16,36.015,2024,168,3
EFR-XB1S,2024-07-02,40.685,2024,184,4
EFR-XB1S,2024-07-18,43.735,2024,200,5
EFR-XB1S,2024-08-03,45.765,2024,216,6
EFR-XB1S,2024-08-19,45.92,2024,232,7
EFR-XB1S,2024-09-04,46.475,2024,248,8
EFR-XB1S,2024-09-20,45.875,2024,264,9
EFR-XB1S,2024-10-06,45.465,2024,280,10
EFR-XB1S,2024-10-22,44.855,2024,296,11
EFR-XB1S,2024-11-07,43.735,2024,312,12
EFR-XB2S,2018-07-19,,2018,200,5
EFR-XB2S,2019-07-03,,2019,184,4
EFR-XB2S,2019-08-04,,2019,216,6
EFR-XB2S,2019-08-20,,2019,232,7
EFR-XB2S,2019-10-23,,2019,296,11
EFR-XB2S,2021-05-16,38.8408,2021,136,1
EFR-XB2S,2021-06-17,44.9368,2021,168,3
EFR-XB2S,2021-07-03,,2021,184,4
EFR-XB2S,2021-07-19,57.1288,2021,200,5
EFR-XB2S,2021-08-04,56.824,2021,216,6
EFR-XB2S,2021-08-20,,2021,232,7
EFR-XB2S,2024-05-15,18.245,2024,136,1
EFR-XB2S,2024-05-31,,2024,152,2
EFR-XB2S,2024-06-16,,2024,168,3
EFR-XB2S,2024-07-02,,2024,184,4
EFR-XB2S,2024-07-18,,2024,200,5
EFR-XB2S,2024-08-03,48.725,2024,216,6
EFR-XB2S,2024-08-19,,2024,232,7
EFR-XB2S,2024-09-04,,2024,248,8
EFR-XB2S,2024-09-20,,2024,264,9
EFR-XB2S,2024-10-06,,2024,280,10
EFR-XB2S,2024-10-22,42.935,2024,296,11
EFR-XB2S,2024-11-07,,2024,312,12
EFR-XB3S,2018-07-19,,2018,200,5
EFR-XB3S,2019-07-03,50.7,2019,184,4
EFR-XB3S,2019-08-04,55.2833,2019,216,6
EFR-XB3S,2019-10-23,50.35,2019,296,11
EFR-XB3S,2021-05-16,39.2276,2021,136,1
EFR-XB3S,2021-06-17,57.769600000000004,2021,168,3
EFR-XB3S,2021-07-03,,2021,184,4
EFR-XB3S,2021-07-19,,2021,200,5
EFR-XB3S,2021-10-07,,2021,280,10
EFR-XB3S,2024-05-15,18.295,2024,136,1
EFR-XB3S,2024-05-31,27.235,2024,152,2
EFR-XB3S,2024-06-16,44.915,2024,168,3
EFR-XB3S,2024-07-02,57.715,2024,184,4
EFR-XB3S,2024-07-18,,2024,200,5
EFR-XB3S,2024-08-03,,2024,216,6
EFR-XB3S,2024-08-19,,2024,232,7
EFR-XB3S,2024-09-04,,2024,248,8
EFR-XB3S,2024-09-20,,2024,264,9
EFR-XB3S,2024-10-06,,2024,280,10
EFR-XB3S,2024-10-22,56.595,2024,296,11
EFR-XB3S,2024-11-07,48.365,2024,312,12
EHF-XA5S,2018-06-01,-1.1533,2018,152,2
EHF-XA5S,2018-06-17,35.6767,2018,168,3
EHF-XA5S,2018-07-03,67.215,2018,184,4
EHF-XA5S,2018-07-19,105.0958,2018,200,5
EHF-XA5S,2018-08-04,,2018,216,6
EHF-XA5S,2018-08-20,,2018,232,7
EHF-XA5S,2018-09-21,,2018,264,9
EHF-XA5S,2018-10-07,,2018,280,10
EHF-XA5S,2019-06-01,-3.2975384246755812,2019,152,2
EHF-XA5S,2019-06-17,0.1332155325182371,2019,168,3
EHF-XA5S,2019-07-03,36.988971926760016,2019,184,4
EHF-XA5S,2019-07-19,72.22304500602701,2019,200,5
EHF-XA5S,2019-08-04,101.81073795583562,2019,216,6
EHF-XA5S,2019-08-20,112.17340938831693,2019,232,7
EHF-XA5S,2019-09-05,111.5764828767853,2019,248,8
EHF-XA5S,2019-09-21,,2019,264,9
EHF-XA5S,2019-10-07,,2019,280,10
EHF-XA5S,2019-10-23,42.8625,2019,296,11
EHF-XA5S,2021-06-17,94.08488652678207,2021,168,3
EHF-XA5S,2021-07-03,111.38572787445803,2021,184,4
EHF-XA5S,2021-07-19,,2021,200,5
EHF-XA5S,2021-08-20,,2021,232,7
EHF-XA5S,2024-05-15,-28.8188,2024,136,1
EHF-XA5S,2024-05-31,14.77302682363315,2024,152,2
EHF-XA5S,2024-06-16,49.70131725402952,2024,168,3
EHF-XA5S,2024-07-02,91.76227261447472,2024,184,4
EHF-XA5S,2024-07-18,118.57851458572513,2024,200,5
EHF-XA5S,2024-08-03,,2024,216,6
EHF-XA5S,2024-08-19,,2024,232,7
EHF-XA5S,2024-09-04,,2024,248,8
EHF-XA5S,2024-09-20,,2024,264,9
EHF-XA5S,2024-10-06,,2024,280,10
EHF-XA5S,2024-10-22,,2024,296,11
EHF-XA5S,2024-11-07,83.3212,2024,312,12
EHF-XA5S,2025-06-01,44.42451029760253,2025,152,2
EHF-XA5S,2025-06-17,80.25551008300712,2025,168,3
EHF-XA5S,2025-07-03,112.31618067326431,2025,184,4
EHF-XA5S,2025-07-19,127.9947049129421,2025,200,5
EHF-XA5S,2025-08-04,127.78370000168482,2025,216,6
EHF-XA5S,2025-08-20,127.85768289567126,2025,232,7
EHF-XA5S,2025-09-05,127.00504761953282,2025,248,8
EHF-XA5S,2025-09-21,127.34714782775156,2025,264,9
EHF-XA5S,2025-10-07,127.93992463797206,2025,280,10
EHF-XA5S,2025-10-23,79.26257072972764,2025,296,11
EHF-XA5S,2025-11-08,32.37368190442812,2025,312,12
EHF-XB7S,2019-07-03,4.5167,2019,184,4
EHF-XB7S,2019-08-04,4.699999999999999,2019,216,6
EHF-XB7S,2019-08-20,5.6167,2019,232,7
EHF-XB7S,2019-09-05,5.1167,2019,248,8
EHF-XB7S,2019-09-21,3.2833,2019,264,9
EHF-XB7S,2019-10-07,3.45,2019,280,10
EHF-XB7S,2019-10-23,3.45,2019,296,11
EHF-XB7S,2021-05-16,-11.6356,2021,136,1
EHF-XB7S,2021-06-17,18.133200000000002,2021,168,3
EHF-XB7S,2021-07-03,53.5916,2021,184,4
EHF-XB7S,2021-07-19,78.2804,2021,200,5
EHF-XB7S,2021-08-04,85.5956,2021,216,6
EHF-XB7S,2021-08-20,90.1676,2021,232,7
EHF-XB7S,2021-09-05,96.8732,2021,248,8
EHF-XB7S,2021-09-21,81.0236,2021,264,9
EHF-XB7S,2021-10-07,20.12,2021,280,10
EHF-XB7S,2024-05-15,1.835,2024,136,1
EHF-XB7S,2024-05-31,2.855,2024,152,2
EHF-XB7S,2024-06-16,13.925,2024,168,3
EHF-XB7S,2024-07-02,28.555,2024,184,4
EHF-XB7S,2024-07-18,70.015,2024,200,5
EHF-XB7S,2024-08-03,76.515,2024,216,6
EHF-XB7S,2024-08-19,78.955,2024,232,7
EHF-XB7S,2024-09-04,24.295,2024,248,8
EHF-XB7S,2024-09-20,12.205,2024,264,9
EHF-XB7S,2024-10-06,10.375,2024,280,10
EHF-XB7S,2024-10-22,4.375,2024,296,11
EHF-XB7S,2024-11-07,3.365,2024,312,12
EHR-1,2018-06-01,29.555,2018,152,2
EHR-1,2018-06-17,44.3717,2018,168,3
EHR-1,2018-07-03,59.1883,2018,184,4
EHR-1,2018-07-19,66.4083,2018,200,5
EHR-1,2018-08-04,66.28076472545403,2018,216,6
EHR-1,2018-08-20,67.4313838304317,2018,232,7
EHR-1,2018-09-05,62.08966899521086,2018,248,8
EHR-1,2018-09-21,58.79313871470205,2018,264,9
EHR-1,2018-10-07,56.60980340336447,2018,280,10
EHR-1,2018-10-23,46.89047035191333,2018,296,11
EHR-1,2018-11-08,41.74995158459165,2018,312,12
EHR-1,2019-06-01,4.4417,2019,152,2
EHR-1,2019-06-17,8.8083,2019,168,3
EHR-1,2019-07-03,36.4083,2019,184,4
EHR-1,2019-08-04,57.625,2019,216,6
EHR-1,2019-08-20,62.9083,2019,232,7
EHR-1,2019-09-05,62.775,2019,248,8
EHR-1,2019-09-21,50.4417,2019,264,9
EHR-1,2019-10-07,42.0083,2019,280,10
EHR-1,2019-10-23,40.0417,2019,296,11
EHR-1,2021-05-16,45.5542,2021,136,1
EHR-1,2021-06-17,57.6446,2021,168,3
EHR-1,2021-07-03,58.22047975045247,2021,184,4
EHR-1,2021-07-19,63.639,2021,200,5
EHR-1,2021-08-04,65.0614,2021,216,6
EHR-1,2021-08-20,60.1846,2021,232,7
EHR-1,2021-09-05,60.7942,2021,248,8
EHR-1,2021-09-21,60.2862,2021,264,9
EHR-1,2021-10-07,58.051,2021,280,10
EHR-1,2024-05-15,7.755,2024,136,1
EHR-1,2024-05-31,26.045,2024,152,2
EHR-1,2024-06-16,43.425,2024,168,3
EHR-1,2024-07-02,54.195,2024,184,4
EHR-1,2024-07-18,62.251186212760636,2024,200,5
EHR-1,2024-08-03,64.14727309450164,2024,216,6
EHR-1,2024-08-19,65.005928597333,2024,232,7
EHR-1,2024-09-04,59.99254717634896,2024,248,8
EHR-1,2024-09-20,59.56656501688111,2024,264,9
EHR-1,2024-10-06,55.013436145256776,2024,280,10
EHR-1,2024-10-22,47.765858789995605,2024,296,11
EHR-1,2024-11-07,41.874157094688485,2024,312,12
EHR-1,2025-06-01,31.325055131987458,2025,152,2
EHR-1,2025-06-17,45.288067792416044,2025,168,3
EHR-1,2025-07-03,56.87933194427295,2025,184,4
EHR-1,2025-07-19,64.6421664023039,2025,200,5
EHR-1,2025-08-04,65.41194158017562,2025,216,6
EHR-1,2025-08-20,69.44254223563547,2025,232,7
EHR-1,2025-09-05,57.618566354607246,2025,248,8
EHR-1,2025-09-21,55.562658927144234,2025,264,9
EHR-1,2025-10-07,47.64795030553453,2025,280,10
EHR-1,2025-10-23,37.22930584439227,2025,296,11
EHR-1,2025-11-08,32.420113930874464,2025,312,12
EHR-XB1N,2018-07-19,65.85,2018,200,5
EHR-XB1N,2018-08-04,64.2833,2018,216,6
EHR-XB1N,2019-07-03,51.05,2019,184,4
EHR-XB1N,2019-08-04,59.45,2019,216,6
EHR-XB1N,2019-09-05,63.75,2019,248,8
EHR-XB1N,2019-10-23,46.8833,2019,296,11
EHR-XB1N,2021-05-16,56.1092,2021,136,1
EHR-XB1N,2021-06-17,68.86,2021,168,3
EHR-XB1N,2021-07-03,73.178,2021,184,4
EHR-XB1N,2021-07-19,79.782,2021,200,5
EHR-XB1N,2021-08-04,76.5308,2021,216,6
EHR-XB1N,2021-08-20,71.146,2021,232,7
EHR-XB1N,2021-09-05,71.4508,2021,248,8
EHR-XB1N,2021-09-21,67.6916,2021,264,9
EHR-XB1N,2021-10-07,,2021,280,10
EHR-XB1N,2024-05-15,30.815,2024,136,1
EHR-XB1N,2024-05-31,41.385,2024,152,2
EHR-XB1N,2024-06-16,52.965,2024,168,3
EHR-XB1N,2024-07-02,58.445,2024,184,4
EHR-XB1N,2024-07-18,68.305,2024,200,5
EHR-XB1N,2024-08-03,69.625,2024,216,6
EHR-XB1N,2024-08-19,67.94999999999999,2024,232,7
EHR-XB1N,2024-09-04,66.475,2024,248,8
EHR-XB1N,2024-09-20,62.925,2024,264,9
EHR-XB1N,2024-10-06,62.815,2024,280,10
EHR-XB1N,2024-10-22,54.995,2024,296,11
EHR-XB1N,2024-11-07,43.925,2024,312,12
EHR-XB2N,2018-07-19,25.75,2018,200,5
EHR-XB2N,2018-08-04,25.15,2018,216,6
EHR-XB2N,2019-07-03,16.95,2019,184,4
EHR-XB2N,2019-08-04,24.6167,2019,216,6
